geo_fips,cal_yr,cty_pop,real_inc_pc,real_earn_pj
39039,2007,39123,39098.37561505527,52245.66878198164
39039,2008,39250,38137.32351749036,49939.35156993788
39039,2009,39060,36900.83715136388,49064.33788036786
39039,2010,39086,36947.25474508938,48977.39608622085
39039,2011,39003,38975.05983624716,50847.31146043845
39039,2012,38826,39020.316710703024,51043.345300690824
39039,2013,38565,40697.74386111818,54010.81038851169
39039,2014,38524,41041.50742919316,52812.75296657713
39039,2015,38328,41211.0653597277,51104.234857101466
39039,2016,38156,42142.16922384759,52415.43844895659
39039,2017,38224,41907.4370684031,51302.68048597348
39039,2018,38165,43210.174586843284,51770.03319722204
39041,1980,54061,32302.726923076923,44145.401025641026
39041,1981,54825,31886.505275229356,42441.1373853211
39041,1982,55722,31667.065677966097,41013.648093220334
39041,1983,56406,33149.58100102145,41768.10194075586
39041,1984,57053,36493.36650342801,43056.39275220373
39041,1985,58010,38590.38032166509,43553.749668874174
39041,1986,59497,39261.039308462234,42336.734667879886
39041,1987,60675,41664.44398563734,42421.85260323159
39041,1988,62996,43352.35,44780.3224137931
39041,1989,65127,45101.30693069307,44390.192574257424
39041,1990,67482,45556.37992156863,44387.12250980392
39041,1991,70273,45119.60831477357,42504.50794357833
39041,1992,72549,50096.54793926247,44310.05885755603
39041,1993,75526,52782.605322128846,44931.00700280112
39041,1994,79346,56108.92084757348,46048.023103212574
39041,1995,82849,57838.10126245847,43772.39508305648
39041,1996,88068,59719.32708468003,43517.56315449257
39041,1997,93592,60686.308030112916,43666.538644918444
39041,1998,99666,62564.14320987654,46314.40111111111
39041,1999,105518,63138.2511232544,46931.7504553734
39041,2000,111759,65203.37755463673,51231.9896042528
39041,2001,118646,63287.09088838269,54501.06571753987
39041,2002,126172,58089.578277996625,56968.073494653916
39041,2003,133842,55205.4838992333,58187.725301204824
39041,2004,141348,58003.187439613524,59778.667632850236
39041,2005,149153,57904.89624217119,58111.57400835073
39041,2006,156164,61014.250175614645,58414.362368289
39041,2007,161796,66283.52757856241,58653.92460565187
39041,2008,166652,65548.52479568655,56555.806366472796
39041,2009,170676,63717.93680078138,57039.002514945765
39041,2010,175098,64042.1462333554,58290.670013977775
39041,2011,178517,66764.74087536789,59553.1612617378
39041,2012,181124,68885.91049938113,59738.00335320089
39041,2013,185383,68471.1891021629,60517.08709032756
39041,2014,189451,69347.05739349223,59857.24006324165
39041,2015,193298,72850.90544288105,60996.301805773866
39041,2016,196923,74510.58517325619,61505.758135115015
39041,2017,200542,75860.72321586101,62648.76171953535
39041,2018,204826,77072.01409877178,62721.32636164876
39043,1980,79613,32256.272051282052,52245.139743589745
39043,1981,79266,30990.133256880734,49113.46949541284
39043,1982,78098,29479.159322033895,46324.39322033898
39043,1983,77434,30709.42921348314,47808.99775280898
39043,1984,77299,32898.78511263467,50352.02409402547
39043,1985,76915,34351.80491958373,51164.08609271523
39043,1986,76774,34793.5093721565,50701.872429481344
39043,1987,76640,36274.29676840215,51190.13518850987
39043,1988,76883,37102.739482758625,51574.347413793104
39043,1989,76781,38067.04059405941,50373.80346534654
39043,1990,76914,37036.634509803924,48481.553411764704
39043,1991,77227,35566.133630289536,47194.77980697847
39043,1992,77709,37713.23673174259,49551.95921908894
39043,1993,78243,37742.77086834733,49424.10770308122
39043,1994,78646,39279.42898154477,51284.57265892002
39043,1995,79613,40324.327973421925,51203.366644518275
39043,1996,80107,40932.70924369748,51615.09903038138
39043,1997,80074,41226.09661229611,50846.60163111668
39043,1998,79861,42951.3387654321,52305.60481481482
39043,1999,79513,44131.4029143898,53619.89811778992
39043,2000,79662,44331.14211458948,52748.52498523331
39043,2001,79308,61449.115148063785,83442.91947608201
39043,2002,78762,61545.852110298256,82739.37951603827
39043,2003,78673,63630.59934282585,86677.7691128149
39043,2004,78596,60994.2741814278,83096.08513150831
39043,2005,78070,56506.78194154489,74578.25354906055
39043,2006,77876,52415.91991971901,66672.44756648268
39043,2007,77668,54475.89956595899,67764.41099701627
39043,2008,77573,54025.84190334348,66890.35744247645
39043,2009,77085,55812.88256194175,72244.5996612137
39043,2010,76985,58863.08053777679,78021.57746634296
39043,2011,76685,63428.6685926388,81038.12204153046
39043,2012,76429,66039.18812159302,85065.42639197336
39043,2013,76056,65443.714881366024,83159.4662442431
39043,2014,75814,62847.07702900275,77075.7529495767
39043,2015,75369,62637.9968221106,74515.75398194652
39043,2016,75023,66260.40996186303,78740.69083829843
39043,2017,74857,63044.87631145959,74021.3921884809
39043,2018,74615,65107.55988360877,74497.5032152273
39045,1980,94151,30982.08128205128,42486.29846153846
39045,1981,95831,30230.29472477064,41702.07568807339
39045,1982,95772,29879.45296610169,40125.3252118644
39045,1983,95612,31100.699489274764,40689.46496424923
39045,1984,95823,32868.365523996086,41679.90636630754
39045,1985,96404,33754.339640491955,41656.06281929991
39045,1986,97525,33726.67170154686,41027.32684258416
39045,1987,99509,34517.852244165166,41666.767324955115
39045,1988,100877,34902.769482758624,40969.42103448276
39045,1989,102105,36177.14207920792,41498.754620462045
39045,1990,103823,36478.39529411765,40761.61254901961
39045,1991,105605,35470.06087602079,39042.04587973274
39045,1992,108021,37032.03297180043,40806.72523499638
39045,1993,110264,37090.283473389354,40448.78109243697
39045,1994,112137,38727.46835269993,40685.86712235133
39045,1995,114410,38855.67495016611,39534.96996677741
39045,1996,115822,39301.49075630252,39390.16212023271
39045,1997,117432,40276.22396486825,39629.98582183187
39045,1998,119250,42237.18728395062,40337.5762962963
39045,1999,121431,42519.08160291439,40532.75203400121
39045,2000,123485,43777.729001772,40457.2503248671
39045,2001,126245,44410.62312072893,44428.31013667426
39045,2002,129355,44651.91187394485,45706.41767023073
39045,2003,132770,44635.819386637464,45131.91467688938
39045,2004,136074,43278.371658615135,45064.965968867415
39045,2005,138745,43195.65313152401,42998.43121085595
39045,2006,141005,42887.759658805815,42241.034320120416
39045,2007,142915,43055.03148394835,41642.84884263924
39045,2008,144029,42694.675125133144,41014.94462092433
39045,2009,145446,42253.5102131334,41435.282754455424
39045,2010,146399,41847.850456117114,42396.46012653571
39045,2011,147141,43165.33512367363,43371.27995768286
39045,2012,147279,43934.491094705976,42782.62497695771
39045,2013,148783,43634.729000038846,42952.150863910836
39045,2014,150355,44103.945292577606,42552.92611607902
39045,2015,151202,46064.484743149,43295.98495401431
39045,2016,152656,46536.60366568976,43491.624079688176
39045,2017,154557,47194.98278741327,45101.84106976534
39045,2018,155782,47967.038534499385,44263.90368786573
39047,1980,27422,26767.96076923077,39944.55333333333
39047,1981,27180,24860.966972477065,35753.96467889908
39047,1982,27235,24716.76165254237,36111.421822033895
39047,1983,27452,24115.99632277834,34281.09233912155
39047,1984,27242,26885.84642507346,39223.52458374143
39047,1985,27301,26961.845033112582,39114.38675496689
39047,1986,27331,26864.05586897179,38886.58635122838
39047,1987,27300,27547.834290843803,39197.05763016158
39047,1988,27345,28222.53603448276,41830.666896551724
39047,1989,27441,29085.21782178218,42517.37788778878
39047,1990,27501,28525.00894117647,41859.82133333333
39047,1991,27783,27382.656421677802,40021.98797327394
39047,1992,27853,29224.38987707881,42358.14808387563
39047,1993,28098,29149.874369747897,40847.52338935574
39047,1994,28221,30338.374436090224,41756.175393028025
39047,1995,28258,30162.418471760797,40117.95986710963
39047,1996,28500,30871.01900452489,40780.46218487395
39047,1997,28567,32584.69109159347,41821.999623588454
39047,1998,28541,33504.4087654321,38476.30901234568
39047,1999,28420,33832.03266545234,38327.98907103825
39047,2000,28495,35265.56266981689,39503.30064973419
39047,2001,28310,36808.154100227795,44577.175854214125
39047,2002,28370,36293.05998874507,44646.08587507034
39047,2003,28450,37300.69616648412,47248.11544359256
39047,2004,28470,37282.30552871712,46883.513365539446
39047,2005,28695,36049.735594989565,43817.0372651357
39047,2006,28791,35695.862217762166,43982.51761164074
39047,2007,28908,36406.322940271435,44845.06839955367
39047,2008,28896,36266.07689914881,43805.956526247326
39047,2009,28929,36544.23652758183,44928.01489149873
39047,2010,29017,34942.0328477893,42968.87065033473
39047,2011,28865,37396.53948921048,45843.78810689597
39047,2012,28765,37027.8382387795,44583.12576258986
39047,2013,28683,37645.69235882406,45473.556515696284
39047,2014,28647,37347.66175920574,43866.34235490123
39047,2015,28598,38372.00245370547,42664.224548130536
39047,2016,28658,39018.83419460364,42746.159098840755
39047,2017,28655,39450.03984129133,44237.3979656733
39047,2018,28666,39994.89655006109,45192.80801877692
39049,1980,871444,33941.92025641025,51624.63538461539
39049,1981,878742,33050.008027522934,50089.980733944954
39049,1982,880292,32695.217161016943,49181.28347457627
39049,1983,887215,33926.834116445345,50812.261491317666
39049,1984,895684,35712.59706170422,51862.86366307542
39049,1985,902756,37182.41911069064,52356.56802270577
39049,1986,912947,37706.70627843494,52249.14030937215
39049,1987,924832,39206.35098743267,53241.643806104126
39049,1988,942069,40226.42913793104,54013.05655172414
39049,1989,952215,41656.7800330033,53984.89768976898
39049,1990,965600,41358.42101960784,53678.253019607844
39049,1991,981175,39925.9152190052,52955.30215293245
39049,1992,995873,40932.11164135936,55203.70469992769
39049,1993,1008616,41130.26792717086,55100.74803921568
39049,1994,1017751,42010.926452494874,55395.97170198223
39049,1995,1026057,42286.544717607976,54709.90471760797
39049,1996,1033866,42386.58500323207,55113.43529411765
39049,1997,1043193,43781.82233375157,56471.14667503136
39049,1998,1050922,45991.67493827161,59034.92481481482
39049,1999,1061223,47459.7621129326,61084.34863387978
39049,2000,1072018,49443.333963378616,62824.618428824564
39049,2001,1082938,47084.3103644647,59652.409111617315
39049,2002,1088693,47969.818232976926,60843.819245920095
39049,2003,1095250,48019.18926615553,61131.6964950712
39049,2004,1099603,48653.43650026838,62805.8752549651
39049,2005,1105497,48873.21294363257,62830.04091858038
39049,2006,1115924,48491.41394882087,62475.22609131961
39049,2007,1127174,48805.54097828812,62842.12753825509
39049,2008,1141183,47602.12306880202,61626.713923477895
39049,2009,1155408,46151.69237447684,61716.33261455272
39049,2010,1166261,46275.99922754359,62054.77497609063
39049,2011,1180741,48765.630439401946,63367.8212553179
39049,2012,1199071,50475.36398030213,65014.54981961183
39049,2013,1218985,49399.218660301536,65087.34429965598
39049,2014,1238527,50484.02417462854,64881.00217605658
39049,2015,1257552,52514.394646150955,66393.27769896951
39049,2016,1274580,52147.72401787854,65875.16236592144
39049,2017,1295706,51674.36978134475,65687.05621684165
39049,2018,1310300,52471.13232268021,66048.94669153109
39051,1980,37777,30782.988974358974,44938.45205128205
39051,1981,37796,29464.51995412844,41431.976834862384
39051,1982,37513,28804.691949152537,40583.195338983045
39051,1983,37583,29014.80592441266,40126.35301327885
39051,1984,37792,32396.861900097945,44450.623898139085
39051,1985,37833,33056.480605487224,43823.098770104065
39051,1986,37726,33531.2025477707,43646.14249317561
39051,1987,37902,35066.160323159784,45628.06086175942
39051,1988,38428,35507.42655172414,45170.78362068965
39051,1989,38422,36627.72805280528,45831.640594059405
39051,1990,38601,36567.71356862745,45645.69819607843
39051,1991,38963,35266.386636971045,44416.35575352635
39051,1992,39566,35907.298192335504,46093.54013015184
39051,1993,39784,36296.4238095238,46502.41414565826
39051,1994,39917,37853.53069036227,46624.75119617225
39051,1995,40527,37473.008637873754,44671.81607973422
39051,1996,40976,38372.95100193924,45250.837362637365
39051,1997,41305,39284.134755332496,47530.97779171894
39051,1998,41658,40184.20148148148,48367.386913580245
39051,1999,41987,40331.604735883426,48094.63327261688
39051,2000,42104,41062.64146485528,48172.92982870643
39051,2001,42169,40414.83143507973,47659.13838268793
39051,2002,42275,40668.38514350028,48453.376139561056
39051,2003,42402,41565.6982475356,49667.6430449069
39051,2004,42777,42251.7050993022,52014.06763285024
39051,2005,42897,41958.28820459291,50571.21263048017
39051,2006,42785,42044.93888610135,48779.71319618665
39051,2007,42800,42509.24197663159,47726.684329792515
39051,2008,42780,40547.74289026931,45908.97423812531
39051,2009,42747,39575.34182972921,44714.298764232095
39051,2010,42630,40398.378485249756,46386.67319576252
39051,2011,42360,42436.33721692504,48615.85237830433
39051,2012,42330,42255.53831163701,47036.805066669
39051,2013,42198,42824.795859788755,48723.343419127326
39051,2014,42403,43640.839566828734,48161.89546428207
39051,2015,42291,45304.82868790655,49385.36143166898
39051,2016,42292,46040.352525154834,49905.88772511111
39051,2017,42265,46213.72304763311,50711.16352162549
39051,2018,42276,47427.17140376824,50916.02372837759
39053,1980,30126,25589.997948717948,42791.573333333334
39053,1981,30174,24617.58119266055,41334.028899082565
39053,1982,29972,24842.881567796605,40931.39597457626
39053,1983,30218,24565.428396322775,40176.58365679264
39053,1984,30265,26112.681880509306,41613.9972575906
39053,1985,30307,26521.091958372752,42265.77123935667
39053,1986,30117,25611.169244767967,39524.804913557775
39053,1987,30376,26293.231059245958,40470.24757630161
39053,1988,30368,26883.811896551724,40869.01672413793
39053,1989,30876,26996.719801980198,39536.2498349835
39053,1990,30949,27112.15623529412,38881.8688627451
39053,1991,30987,26821.591536748332,38507.88136599852
39053,1992,31852,27912.51120751988,41804.20216919739
39053,1993,31076,28640.57170868347,42217.7469187675
39053,1994,31155,30527.668626110728,43068.850991114145
39053,1995,31307,29704.969169435215,42092.214750830564
39053,1996,31313,30471.161344537817,41898.055979314806
39053,1997,31473,31399.37992471769,42335.093224592216
39053,1998,31324,32902.09308641975,42729.264814814815
39053,1999,31156,34015.89386763813,43389.67225258045
39053,2000,31072,34996.49994093325,43160.107737743645
39053,2001,31017,36314.391571753986,45551.43564920274
39053,2002,31083,36240.62599887451,46169.58458075408
39053,2003,31095,36288.66177437021,46151.03614457832
39053,2004,31029,37550.433601717654,47421.15877616747
39053,2005,30993,36741.36315240084,46867.222860125265
39053,2006,30927,37678.8935273457,49482.28028098343
39053,2007,30977,38413.91231683519,48795.36308537778
39053,2008,30997,38276.38617361222,48900.04119260607
39053,2009,30857,38319.91223641434,48156.96026574437
39053,2010,31074,37121.00097476642,47496.983005958944
39053,2011,31026,38577.21186145659,47611.87131250932
39053,2012,30883,38990.78168204281,49354.168853854855
39053,2013,30682,38188.62685008136,47527.99381903409
39053,2014,30462,38478.47574036925,45109.357723300804
39053,2015,30234,39396.27019727621,45825.23167495218
39053,2016,30159,39178.80989122345,45131.6470375525
39053,2017,30143,39744.20536934231,44874.579614881186
39053,2018,29979,41466.7886309562,47023.57131374188
39055,1980,74562,37462.5358974359,46667.236923076925
39055,1981,74750,37232.088073394494,44993.719954128435
39055,1982,74939,35831.76461864406,42817.711228813554
39055,1983,75171,36869.292339121545,43256.51521961184
39055,1984,75239,39618.9792360431,43956.305582762005
39055,1985,75562,40938.61475875118,42914.657710501415
39055,1986,76267,40775.3364877161,42007.02766151046
39055,1987,76931,42630.95314183123,41836.3710951526
39055,1988,79151,43189.471896551724,43903.458103448276
39055,1989,80400,45475.01567656766,44748.95297029703
39055,1990,81362,45692.387294117645,43696.93584313725
39055,1991,82225,43989.792724573126,42247.03296213809
39055,1992,83175,45661.237744034705,44027.471583514096
39055,1993,82257,47178.46358543417,44276.707142857136
39055,1994,83391,49290.79179767601,45036.0952836637
39055,1995,84815,50286.74830564784,44606.46617940199
39055,1996,86448,52493.44744667098,45170.53122171946
39055,1997,88072,54298.617440401504,45106.77289836888
39055,1998,89231,56520.21691358025,46445.4087654321
39055,1999,90085,58164.56988463874,46623.743655130536
39055,2000,91179,58475.28056704075,45740.66391021854
39055,2001,91429,58712.04943052392,50864.91002277905
39055,2002,91970,57731.27934721441,51616.89352841869
39055,2003,93042,57656.19463307777,51025.52672508215
39055,2004,93218,59235.465163714434,52772.606119162636
39055,2005,93614,60089.19655532359,51751.842484342385
39055,2006,93839,61816.81294530857,51062.73156046161
39055,2007,93742,61797.62127833186,49430.209155659984
39055,2008,93583,60114.10257618746,47095.88620660401
39055,2009,93446,56688.50806622848,47062.73369413919
39055,2010,93393,59502.13345104097,48570.401493415724
39055,2011,93290,64920.59849810341,50514.9913873781
39055,2012,93776,64799.8528805049,50747.9950140887
39055,2013,93858,64568.98708989593,50925.24441144859
39055,2014,93995,66922.62741831287,51765.54001904049
39055,2015,93929,68677.75860820372,52196.860620157015
39055,2016,93902,69174.7971424607,50730.79641924592
39055,2017,93946,69934.9338782276,51571.35874805614
39055,2018,94031,71908.42944183653,52264.13124557906
39057,1980,129818,33517.19,59256.50717948718
39057,1981,129725,31643.119495412844,56762.31284403669
39057,1982,130099,30751.32542372881,54938.93177966101
39057,1983,129763,31666.455158324818,54439.44269662921
39057,1984,129138,34153.5931439765,55198.87855044075
39057,1985,129898,35101.08514664144,53771.875118259224
39057,1986,130523,35568.32083712466,52696.59981801637
39057,1987,132249,36320.76355475763,52809.5026929982
39057,1988,133439,37656.07879310345,53772.08620689655
39057,1989,135427,38319.02706270627,53186.228712871285
39057,1990,137148,39943.53835294118,51810.68909803921
39057,1991,139451,38807.628359317,50739.86443949518
39057,1992,141130,39691.34765003615,51088.41055676066
39057,1993,142315,39881.479551820725,51468.56820728291
39057,1994,143529,40991.92221462748,51183.73369788106
39057,1995,145481,41911.64265780731,53930.86511627907
39057,1996,145298,42130.60917905624,55019.744796380095
39057,1997,144580,43249.24416562107,54792.22647427854
39057,1998,146266,45427.70296296296,55250.08172839506
39057,1999,147479,44659.414571949,53368.46399514268
39057,2000,148401,45367.6451269935,53448.69958653278
39057,2001,149643,44854.272437357635,58713.52334851937
39057,2002,151537,45327.72774338773,61245.81316826111
39057,2003,153064,45842.039649507125,62225.94096385543
39057,2004,155442,45616.504025764894,64159.0190016103
39057,2005,156223,45510.984446764094,63829.65887265136
39057,2006,157850,46062.94731560461,63360.90215755142
39057,2007,159055,47075.29918353102,63427.3563805994
39057,2008,160115,46060.23537285435,61473.01309302742
39057,2009,161075,45469.02200223656,64837.80930765856
39057,2010,161593,45569.11388214522,66188.98320826895
39057,2011,163554,47382.52365645359,67610.752892349
39057,2012,164337,46722.14341517367,66387.92865231168
39057,2013,163913,46739.28651280435,65463.8235662274
39057,2014,164686,47867.0918193873,65992.01591241373
39057,2015,164279,50109.735928467664,67256.57333214054
39057,2016,165315,50405.403675781134,66359.44253596102
39057,2017,166779,51212.41308566903,66226.53667983768
39057,2018,167995,52313.020947205965,66885.27265127643
39059,1980,42026,26220.456923076923,43946.30871794872
39059,1981,41941,25416.005275229356,42070.122477064215
39059,1982,41708,24771.596398305082,40651.738771186436
39059,1983,41557,24877.387129724204,41006.71113381
39059,1984,41099,26214.080509304607,42871.34025465231
39059,1985,40558,26599.448060548722,42966.0789025544
39059,1986,39830,26663.876615104637,42051.773612374884
39059,1987,39726,27375.907181328545,42031.5315978456
39059,1988,39584,27301.047586206896,41197.004137931035
39059,1989,39429,27272.196534653467,40900.820627062705
39059,1990,38982,27639.946039215687,41303.612078431375
39059,1991,39154,27344.227319970305,41151.80356347439
39059,1992,39300,28400.95676066522,41995.08893709327
39059,1993,39356,27553.09271708683,40211.34817927171
39059,1994,39716,28091.611619958985,40922.92713602187
39059,1995,40080,28377.33435215947,39579.6830564784
39059,1996,40358,28588.986166774404,39768.27020038785
39059,1997,40486,29504.50577164366,40297.3322459222
39059,1998,40736,30705.318395061728,40760.95469135803
39059,1999,40754,30742.535883424407,40044.02695810565
39059,2000,40803,31273.955936207913,39043.142232722974
39059,2001,40860,32701.818564920275,41841.58405466971
39059,2002,40991,33581.05751266179,43473.60360157569
39059,2003,41138,33791.17634173056,44621.645235487405
39059,2004,40965,33684.11014492753,44277.252925389155
39059,2005,40752,33335.907933194154,43590.09697286013
39059,2006,40600,33253.11048670346,42883.8637230306
39059,2007,40531,33994.162320521835,42756.05587970723
39059,2008,40347,34214.29279742098,42195.75735009945
39059,2009,40242,34416.84513501909,43946.14194108516
39059,2010,40142,34604.06072978739,43800.71047598028
39059,2011,39902,36563.399024354956,44793.00139700796
39059,2012,39871,37224.35977563399,45313.54974060971
39059,2013,39703,37500.46296815853,46744.87225859918
39059,2014,39689,39248.48526061678,48308.1972731291
39059,2015,39386,40315.795814217,50438.29544147528
39059,2016,39201,39509.643984913404,47415.92586207621
39059,2017,39071,40857.14931662542,48972.71958870329
39059,2018,39022,41481.35152080252,49153.91405697382
39061,1980,873362,36224.845384615386,57487.903846153844
39061,1981,872014,35730.21972477064,55539.44770642202
39061,1982,871027,34841.99745762711,54549.60508474575
39061,1983,869026,35814.448825331965,56134.065985699686
39061,1984,868534,37593.541625857004,57130.52242899119
39061,1985,870575,38548.75364238411,57611.32412488174
39061,1986,872226,39115.02620564149,57750.537215650584
39061,1987,873550,40762.98833034111,59414.75637342908
39061,1988,871861,42056.01879310345,59292.09206896552
39061,1989,868633,43719.652310231024,59334.271452145214
39061,1990,866732,45063.09945098039,59977.221333333335
39061,1991,870139,43029.06518188567,58936.791833704534
39061,1992,872223,44678.732321041214,61188.56630513376
39061,1993,873002,44689.94915966386,60889.76120448179
39061,1994,869754,45381.07067669173,60726.283800410114
39061,1995,865970,46315.881993355484,60624.07069767442
39061,1996,862440,47728.616418875245,60972.437491919845
39061,1997,859490,48527.93814303638,62284.042534504384
39061,1998,855976,51513.16827160494,64813.64049382716
39061,1999,849917,51520.423193685485,66642.61420765027
39061,2000,844124,52239.44607206142,66770.36219728293
39061,2001,840335,51587.1298405467,65974.04339407745
39061,2002,832390,52144.14642656162,67638.39043331458
39061,2003,825139,52057.404928806136,67760.94698795181
39061,2004,817306,54300.797208803,69114.52592592592
39061,2005,810352,54664.24290187892,69320.8034446764
39061,2006,804913,55730.062619167074,68972.34831911689
39061,2007,801815,55636.17935773728,68960.31341398074
39061,2008,799840,54192.961060261856,67486.8630463676
39061,2009,802149,52008.735496595626,69215.93682909221
39061,2010,802263,53582.86121533142,71717.92144853968
39061,2011,800567,58274.197036896374,75337.194591002175
39061,2012,802367,58964.41279483149,75631.25666031723
39061,2013,805185,57586.80484636069,74760.73886713944
39061,2014,807654,57196.30716398626,72103.69147597837
39061,2015,809606,58969.81729265975,71367.97743954128
39061,2016,811572,59528.37146329054,71490.63579829036
39061,2017,814671,60314.552944603776,71236.90838144241
39061,2018,816684,61955.73443829978,71404.96953572117
39063,1980,64656,35202.8382051282,53814.65076923077
39063,1981,64809,33910.7626146789,50276.97224770642
39063,1982,64889,34057.860593220335,50886.6440677966
39063,1983,65011,34738.455566905,51721.70051072522
39063,1984,65560,36957.26523016651,54167.147502448584
39063,1985,65763,37157.93282876064,52954.03330179754
39063,1986,65384,37400.54977252047,52338.632211100994
39063,1987,65511,38321.15870736086,52746.77253141831
39063,1988,65724,38013.07189655172,52582.85293103448
39063,1989,65807,38671.38102310231,52216.72145214522
39063,1990,65593,38343.92925490196,51378.30745098039
39063,1991,66329,36941.89547141797,49342.96659242762
39063,1992,67167,38549.76992046276,50588.736370209685
39063,1993,67776,38223.07408963585,49811.97521008403
39063,1994,68477,39804.85304169515,50564.547095010246
39063,1995,69158,39817.00637873754,50262.672026578075
39063,1996,69599,40238.39573367809,49721.212540400775
39063,1997,69902,41084.83350062735,49235.8774153074
39063,1998,70482,42900.21382716049,50669.60679012346
39063,1999,71019,43787.252459016396,51848.85901639344
39063,2000,71321,44586.445953927934,52211.92829297105
39063,2001,71972,46929.548974943056,59025.993963553534
39063,2002,72617,46296.300056274624,59613.07698368036
39063,2003,73118,45323.26571741512,59535.687075575035
39063,2004,73532,43799.3458937198,57840.64347826086
39063,2005,73585,43352.350000000006,56787.75563674322
39063,2006,74167,43721.48991470145,57031.3051680883
39063,2007,74712,43898.524358892435,56122.17374420582
39063,2008,74781,43052.09054832355,54201.49999528688
39063,2009,74964,41785.77720317271,54911.61112238302
39063,2010,74690,43429.41716324579,56579.38865592584
39063,2011,74904,46943.72074308164,60347.6870702166
39063,2012,75454,46627.858515989145,60452.52385424986
39063,2013,75576,46645.44598345124,63074.24151519991
39063,2014,75275,53628.96305803951,71085.07888205093
39063,2015,75635,66503.5325691063,87917.2334470728
39063,2016,75742,56981.81955791394,73329.81217439567
39063,2017,75869,52303.05567522987,66478.22343127479
39063,2018,75930,53698.5758954408,67606.13569866889
39065,1980,32698,27106.417692307692,42927.61974358974
39065,1981,32546,24985.627981651374,37695.11467889908
39065,1982,32041,24034.069067796605,35212.13199152542
39065,1983,31597,24644.73993871297,35457.54688457609
39065,1984,31485,27354.815083251717,39710.23800195887
39065,1985,31516,27801.72450331126,40786.79981078524
39065,1986,31250,27836.6915377616,39129.15650591446
39065,1987,31354,28058.96894075404,39257.464452423694
39065,1988,31079,28463.506379310347,40184.036206896555
39065,1989,31223,28929.32788778878,41635.425247524756
39065,1990,31123,28317.95294117647,40203.37333333334
39065,1991,31242,26174.061172976988,36659.44157386786
39065,1992,31229,28148.312509038322,41053.75516992046
39065,1993,31380,27696.27745098039,39433.80070028011
39065,1994,31509,28008.463704716334,38914.9934381408
39065,1995,31719,27913.00611295681,37720.650365448506
39065,1996,31733,29770.1556561086,41369.37388493859
39065,1997,31890,30938.24516938519,42960.22308657465
39065,1998,31910,32286.996172839506,43956.263333333336
39065,1999,31966,32348.571341833635,43284.38421372192
39065,2000,31952,32915.85008860011,43254.89119905493
39065,2001,31753,32744.562186788156,42963.23564920274
39065,2002,31804,32249.816769836805,43483.799099606076
39065,2003,31729,32563.694852135817,44073.10558598029
39065,2004,32119,33167.3037037037,45735.98078368223
39065,2005,31983,32665.893736951984,43333.43830897704
39065,2006,31939,31975.243552433512,42468.297240341184
39065,2007,32132,32711.74781381951,43329.83459252742
39065,2008,32200,33285.988575414514,44929.436405968685
39065,2009,32185,32810.92109298694,46130.93137925665
39065,2010,32124,32660.72105127639,46475.92639593908
39065,2011,31800,35077.31982440197,50264.58119148051
39065,2012,31627,33273.48171101026,46124.62706612476
39065,2013,31741,33680.92999365501,48770.26368380388
39065,2014,31778,33810.01802046853,48118.99493386828
39065,2015,31627,32918.79657674006,43770.08089560249
39065,2016,31421,33192.23637349838,42693.92213667918
39065,2017,31406,33374.51281609407,43248.70443998572
39065,2018,31480,34828.19127387306,45625.53388849591
39067,1980,18057,25971.591538461536,49301.89179487179
39067,1981,17638,26347.99472477064,49546.81490825688
39067,1982,17669,25964.252118644064,50637.14597457626
39067,1983,17546,24874.743411644533,46740.93564862103
39067,1984,17113,26766.703036238985,47969.156317335954
39067,1985,16882,25245.356669820245,44398.526395458844
39067,1986,16569,25844.319199272064,43266.97943585077
39067,1987,15972,27206.30341113106,43190.87791741472
39067,1988,16077,25281.805344827586,38613.26655172414
39067,1989,16262,25215.73069306931,37983.75693069307
39067,1990,16037,25193.843294117647,35098.02196078432
39067,1991,15974,24488.945063103194,34027.048106904236
39067,1992,15917,26490.217642805495,35589.153579175705
39067,1993,15990,25845.75070028011,37153.71974789916
39067,1994,15831,26975.306630211893,36940.67272727272
39067,1995,15853,27338.61488372093,34492.7092358804
39067,1996,15902,29403.758888170654,34337.56742081448
39067,1997,15999,31365.281932245918,36783.61530740276
39067,1998,15956,32636.882469135802,37792.51296296297
39067,1999,15880,32692.721797207043,39751.73479052823
39067,2000,15854,33325.55924394565,39235.76668635558
39067,2001,15796,34107.936332574034,39164.94897494306
39067,2002,15902,34003.44243106359,39460.946876758586
39067,2003,16002,33483.597261774376,39893.14841182914
39067,2004,15856,33214.538701019854,40276.170799785286
39067,2005,15907,32713.1729645094,39988.77066805846
39067,2006,15868,32041.47446061214,39389.209332664315
39067,2007,15901,32155.780413592413,38162.00946730437
39067,2008,15856,32528.463053908585,37728.6744841498
39067,2009,15860,32726.655877093235,39045.325834107956
39067,2010,15824,33218.85106304716,41869.27122415949
39067,2011,15787,34344.81149434641,40200.19757038162
39067,2012,15682,34493.50558720516,41141.158961034394
39067,2013,15601,35992.31160355492,46024.31105106634
39067,2014,15516,37550.06426167081,47075.0820271327
39067,2015,15391,38305.849531623404,46657.655944484904
39067,2016,15244,37127.42085633675,44305.65007337266
39067,2017,15210,39838.720647308146,51277.19322000517
39067,2018,15174,40123.882145842705,51670.17338113304
