cty_fips,cal_yr,cty_pop,real_inc_pc,real_earn_pj,real_inflow_pc,real_outflow_pc
19089,2001,9908,35645.23280182233,34259.749886104786,4.372068014342429,5.344960998820126
19089,2002,9860,37646.14822734947,37954.926167698366,4.553851250084184,5.330257185287326
19089,2003,9808,36572.14479737131,37095.17097480833,4.684348851732006,5.354615093921586
19089,2004,9792,39869.116264090175,41822.42232957595,4.869378192545581,5.567699321408648
19089,2005,9760,40843.84926931107,43287.509916492694,4.8571932432663685,5.621605344553202
19089,2006,9664,39297.00551931761,40502.1483191169,4.969763823631053,5.830465694500287
19089,2007,9636,42771.322719072734,41329.87863564642,5.2636215319681465,5.3464040513587205
19089,2008,9625,42384.83376851075,40109.81750827151,5.455539845451521,4.9182998369752635
19089,2009,9568,40104.13659033752,36633.386683527344,5.541889948512946,4.722712867291451
19089,2010,9568,44007.777900389905,43624.5841609652,5.72857287309374,4.734548938016985
19089,2011,9545,49591.75005764353,48833.49862333681,5.953315056167153,4.958848359251294
19089,2012,9548,50879.76668041888,49504.11592243747,6.097054613732554,5.182264422599617
19089,2013,9439,49610.35985134604,47080.01700628887,6.274214558225065,4.919764407234201
19089,2014,9351,48751.502754071604,44494.450120703135,6.571143162843826,5.0962238471306875
19089,2015,9312,52197.96316885838,45857.20558729184,6.786736636856258,5.167131430025191
19089,2016,9253,48123.30139134749,40824.274199312946,6.993131806722287,5.096862711719286
19089,2017,9219,46860.46242157912,40626.701953495234,7.125988719248192,5.0739306690277415
19089,2018,9187,50171.235933380485,42614.136309562084,7.365911450588843,5.376532245503208
19091,1990,10755,33591.79105882353,36500.7248627451,3.595040730713485,1.5282745207427462
19091,1991,10687,31137.179658500372,32240.09487750557,3.567286455405964,1.5859600737430577
19091,1992,10586,35403.88112798265,38974.586550976135,3.8125308272880907,1.7559987344640917
19091,1993,10517,31578.57745098039,31051.15014005602,3.9442698616006258,1.921898785186795
19091,1994,10492,36705.38181818181,40243.59097744361,4.2077778102067285,2.1906411264358168
19091,1995,10457,37675.93727574751,38737.01328903654,4.372272540259001,2.2955006438326615
19091,1996,10475,41734.09760827408,43653.079767291536,4.5120295961233765,2.471953347228372
19091,1997,10473,40121.97114178168,41451.792848180674,4.6584295208051865,2.6899108791549904
19091,1998,10462,39519.57728395062,37677.48185185185,5.064176313572222,2.881489140003446
19091,1999,10414,38785.284881602915,37157.24893746205,5.316779021841248,3.0274887187149053
19091,2000,10377,41221.63307737743,39264.81323095097,5.540651621694372,3.1304556438454547
19091,2001,10335,39437.62380410023,39188.53166287016,5.790993142042267,3.2697162923608105
19091,2002,10176,40410.584693303324,40324.65120990433,6.156917442654747,3.5178704878549465
19091,2003,10154,39469.3412924425,39827.947316538884,6.401679847759618,3.495797392661232
19091,2004,10121,43342.27783145464,45697.081374127745,6.853394357686909,3.733211150977626
19091,2005,10033,42263.57693110647,43201.056471816286,7.241434622738699,3.8566051861841313
19091,2006,10038,40717.72343201203,40081.38725539387,7.428074930917305,3.853242715313519
19091,2007,9935,43429.06904840319,42640.28234785216,7.924491028816245,4.087932503480778
19091,2008,9911,45086.79678000132,44337.81019352041,8.087230691575373,4.219066170674544
19091,2009,9843,44236.79587416779,44699.64394407667,7.999877188370657,4.187038299512153
19091,2010,9793,42941.49966894725,41834.75998675789,7.6333830590433775,4.073098149723254
19091,2011,9781,51559.927391754485,54489.96071197674,7.965118541223625,4.220451672408522
19091,2012,9722,50844.55183855478,52513.280957856754,8.035516022310352,4.4092456503163175
19091,2013,9676,52209.96594425908,53909.149815045814,8.266280315674118,4.431419906926323
19091,2014,9635,50192.520570534834,48744.902672469485,8.8782000641305725,4.396172672051487
19091,2015,9550,53352.331659190524,50801.03396422531,9.443589389998726,4.681733501347568
19091,2016,9519,52477.46984152346,48980.858186833284,9.919274494923322,4.942774149274631
19091,2017,9578,50340.53619566956,47367.02183269939,9.271110524433835,4.752030400118514
19091,2018,9547,52219.40236962253,47954.55605748826,9.671075922492564,4.787106856960077
19093,1990,8341,33524.80235294118,40656.054588235296,1.4889461789271519,3.2073915809220224
19093,1991,8286,31129.493838158873,37843.0579064588,1.5757044780500233,3.111523574168538
19093,1992,8290,33495.013449023856,42300.13347794649,1.725155136427427,3.5577656307375354
19093,1993,8321,29851.29831932773,36160.48893557423,1.8383853481303587,3.7739175997282697
19093,1994,8333,33517.45536568694,42801.71619958988,1.9807687181034743,3.9772477132851547
19093,1995,8206,33333.608372093026,38740.45275747508,2.167376467911414,4.052461686327887
19093,1996,8092,38255.83787976729,43783.57724628313,2.310050339007043,4.362900049559349
19093,1997,8024,37389.260602258466,42278.26323713927,2.4798871109382015,4.498399875655342
19093,1998,7928,37626.356913580246,41366.46567901235,2.7767506166610607,4.735731148235353
19093,1999,7914,37988.55300546448,42303.79113539769,2.969179962680172,4.97828601915031
19093,2000,7804,39605.727938570584,43361.904784406375,3.195441173487599,5.388487025448956
19093,2001,7704,40995.55512528474,44326.60979498862,3.260833114531516,5.172296600056297
19093,2002,7636,40776.166122678675,45597.18019133371,3.342357853522677,5.459394309394855
19093,2003,7571,41603.968455640745,48007.84994523549,3.4281188972216725,5.446311334120237
19093,2004,7457,47297.51422436929,56327.7342995169,3.6381332486250924,5.75360861927943
19093,2005,7369,46313.38048016702,54256.290709812114,3.73977287633037,5.984259867055778
19093,2006,7247,46127.87957852483,52753.567686904156,3.8864383005760947,6.083938894451262
19093,2007,7228,51474.6933940237,57381.687991859886,4.120159747598613,6.871450631685845
19093,2008,7215,54336.90310782659,57979.36881993081,4.238104826697208,7.82072106628367
19093,2009,7090,48243.66795166397,48857.949163178935,4.373881619731366,7.129842156718011
19093,2010,7067,48191.96792466711,52071.507025674975,4.425571159549477,7.114996865921561
19093,2011,7044,53134.93731548418,56160.9222060971,4.50464455873821,7.333980625575589
19093,2012,7043,53165.32351366297,53909.37904337215,4.644333982846042,7.839964793824636
19093,2013,7073,52633.36547550705,55667.54259125773,4.620224402384114,7.550115099233058
19093,2014,6970,51832.640848662064,52918.35427221108,4.738265182699628,8.243315692061651
19093,2015,6961,51670.94488960454,49696.280165454715,4.967250369716609,8.647428372342974
19093,2016,6954,52505.76486269431,48641.31793278307,5.211458264255834,9.182532810230184
19093,2017,6856,52883.9529454244,48909.001423782494,4.710243283440978,9.60822095010832
19093,2018,6841,54879.21017940968,49031.16969969776,4.736048719308831,9.968556136679863
19095,1990,14618,36123.15215686274,40826.571294117646,4.920481630222208,9.272302061117237
19095,1991,14744,35702.556941351155,39820.23518930958,4.987129897390597,10.01035875426633
19095,1992,14750,39062.54417932031,42968.23716558207,5.316789636873905,11.22977530056252
19095,1993,14857,37331.3413165266,41045.08207282913,5.552557302115838,11.792550842777711
