city_fips,name,year,nominal_sales,population,real_sales,real_pk_sales
1938595,Iowa City,2008,958509729,73988,1169236042,15803.05
1938595,Iowa City,2009,905139461,75966,1105388001,14551.09
1938595,Iowa City,2010,725329723,75439,863173319,11442
1938595,Iowa City,2011,741407021,76241,867550829,11379.06
1938595,Iowa City,2012,767122555,77049,871422563,11309.98
1938595,Iowa City,2013,793201342,78238,886124212,11326.01
1938595,Iowa City,2014,811039164,78770,892154111,11326.06
1938595,Iowa City,2015,838853686,73497,924877042,12583.87
1938595,Iowa City,2016,853258347,74587,928575500,12449.56
1938595,Iowa City,2017,874928988,75690,929147826,12275.7
1938595,Iowa City,2018,854538416,75696,888896344,11742.98
1938595,Iowa City,2019,866389134,75130,887898775,11818.17
1938640,Iowa Falls,1980,45103968,7976,149664218,18764.32
1938640,Iowa Falls,1981,44498392,7787,132076535,16961.16
1938640,Iowa Falls,1982,47051504,7660,129002863,16841.1
1938640,Iowa Falls,1983,48534668,7693,128311979,16679.06
1938640,Iowa Falls,1984,49177894,7643,124664275,16310.91
1938640,Iowa Falls,1985,48644239,7572,119111655,15730.54
1938640,Iowa Falls,1986,50234305,7327,118304302,16146.35
1938640,Iowa Falls,1987,49483134,7171,114966111,16032.09
1938640,Iowa Falls,1988,53107713,6990,118494296,16951.97
1938640,Iowa Falls,1989,52850892,6915,112861946,16321.32
1938640,Iowa Falls,1990,53502662,6788,108608306,16000.05
1938640,Iowa Falls,1991,60901221,6654,117018961,17586.26
1938640,Iowa Falls,1992,66114772,6589,123729756,18778.23
1938640,Iowa Falls,1993,66534674,6461,120591767,18664.57
1938640,Iowa Falls,1994,72663607,6416,128549520,20035.77
1938640,Iowa Falls,1995,82558606,6425,141978860,22097.88
1938640,Iowa Falls,1996,83837022,6386,140263077,21964.15
1938640,Iowa Falls,1997,90339863,6283,146686094,23346.51
1938640,Iowa Falls,1998,94271014,6203,150612493,24280.59
1938640,Iowa Falls,1999,97997836,6112,153999999,25196.33
1938640,Iowa Falls,2000,100344839,6040,153403728,25397.97
1938640,Iowa Falls,2001,93404435,5963,137670478,23087.45
1938640,Iowa Falls,2002,104306650,5958,151922606,25498.93
1938640,Iowa Falls,2003,97519207,5900,138225198,23428
1938640,Iowa Falls,2004,105197309,5898,146146900,24779.06
1938640,Iowa Falls,2005,91963719,5872,124227817,21155.96
1938640,Iowa Falls,2006,89519665,5822,116254288,19968.1
1938640,Iowa Falls,2007,100426070,5846,127765723,21855.24
1938640,Iowa Falls,2008,99505311,5789,121381341,20967.58
1938640,Iowa Falls,2009,96933203,5881,118378221,20128.93
1938640,Iowa Falls,2010,86628207,5806,103091263,17755.99
1938640,Iowa Falls,2011,84828322,5792,99261106,17137.62
1938640,Iowa Falls,2012,90348408,5736,102632416,17892.68
1938640,Iowa Falls,2013,90495402,5744,101096862,17600.43
1938640,Iowa Falls,2014,96629661,5712,106293941,18608.88
1938640,Iowa Falls,2015,101179632,5161,111555472,21615.09
1938640,Iowa Falls,2016,101001357,5157,109916751,21314.09
1938640,Iowa Falls,2017,103486821,5157,109899839,21310.81
1938640,Iowa Falls,2018,108537917,5091,112901838,22176.75
1938640,Iowa Falls,2019,104688846,5059,107287932,21207.34
1939450,Jefferson,1980,32056473,6235,106369953,17060.14
1939450,Jefferson,1981,30756780,6119,91289791,14919.07
1939450,Jefferson,1982,31407625,6015,86111457,14316.12
1939450,Jefferson,1983,34171069,6064,90338673,14897.54
1939450,Jefferson,1984,35757904,6022,90645061,15052.32
1939450,Jefferson,1985,32572357,5939,79757592,13429.46
1939450,Jefferson,1986,32456549,5762,76436797,13265.67
1939450,Jefferson,1987,32729575,5676,76041908,13397.09
1939450,Jefferson,1988,34431649,5563,76824133,13809.84
1939450,Jefferson,1989,35955522,5507,76782246,13942.66
1939450,Jefferson,1990,36593159,5411,74282678,13728.09
1939450,Jefferson,1991,37277437,5358,71626921,13368.22
1939450,Jefferson,1992,40211635,5424,75253618,13874.19
1939450,Jefferson,1993,43896290,5465,79560489,14558.19
1939450,Jefferson,1994,44920885,5502,79469743,14443.79
1939450,Jefferson,1995,44213908,5485,76036171,13862.57
1939450,Jefferson,1996,46863558,5471,78404823,14330.99
1939450,Jefferson,1997,48425893,5465,78629797,14387.89
1939450,Jefferson,1998,48431864,5465,77377377,14158.71
1939450,Jefferson,1999,49337432,5426,77531962,14288.97
1939450,Jefferson,2000,50737159,5371,77565219,14441.49
1939450,Jefferson,2001,44608567,5254,65749370,12514.15
1939450,Jefferson,2002,47645839,5211,69396151,13317.24
1939450,Jefferson,2003,46235294,5154,65534605,12715.29
1939450,Jefferson,2004,45076277,5135,62622877,12195.3
1939450,Jefferson,2005,42254343,5092,57078649,11209.48
1939450,Jefferson,2006,44565054,4982,57874196,11616.66
1939450,Jefferson,2007,42490236,4948,54057634,10925.15
1939450,Jefferson,2008,45090610,4862,55003684,11312.97
1939450,Jefferson,2009,48001103,4894,58620628,11978.06
1939450,Jefferson,2010,47616397,4818,56665544,11761.22
1939450,Jefferson,2011,45015858,4825,52674906,10917.08
1939450,Jefferson,2012,47729973,4760,54219466,11390.64
1939450,Jefferson,2013,49909443,4706,55756292,11847.92
1939450,Jefferson,2014,50898197,4690,55988709,11937.89
1939450,Jefferson,2015,53460089,4136,58942352,14251.05
1939450,Jefferson,2016,60466785,4162,65804191,15810.71
1939450,Jefferson,2017,59194530,4142,62862780,15176.91
1939450,Jefferson,2018,60006446,4143,62419090,15066.16
1939450,Jefferson,2019,59180706,4102,60649972,14785.46
1939675,Jewell Junction,1980,11239616,1473,37295351,25319.32
1939675,Jewell Junction,1981,9307657,1453,27626236,19013.24
1939675,Jewell Junction,1982,9769943,1436,26786617,18653.63
1939675,Jewell Junction,1983,9781375,1448,25859198,17858.56
1939675,Jewell Junction,1984,9104721,1441,23080156,16016.76
1939675,Jewell Junction,1985,7849686,1435,19220962,13394.4
1939675,Jewell Junction,1986,6892821,1419,16232938,11439.7
1939675,Jewell Junction,1987,7146942,1425,16604771,11652.47
1939675,Jewell Junction,1988,6874593,1416,15338639,10832.37
1939675,Jewell Junction,1989,6585380,1414,14062938,9945.5
1939675,Jewell Junction,1990,6155130,1393,12494673,8969.61
1939675,Jewell Junction,1991,6197006,1376,11907269,8653.54
1939675,Jewell Junction,1992,6142073,1389,11494514,8275.39
1939675,Jewell Junction,1993,6442656,1393,11677088,8382.69
1939675,Jewell Junction,1994,6338177,1399,11212898,8014.94
1939675,Jewell Junction,1995,6126372,1413,10535732,7456.29
1939675,Jewell Junction,1996,6359494,1419,10639717,7498.04
1939675,Jewell Junction,1997,6257194,1414,10159893,7185.21
1939675,Jewell Junction,1998,7032862,1423,11236082,7896.05
1939675,Jewell Junction,1999,6719758,1430,10559853,7384.51
1939675,Jewell Junction,2000,6782547,1433,10368924,7235.82
1939675,Jewell Junction,2001,5810117,1415,8563636,6052.04
1939675,Jewell Junction,2002,6658553,1416,9698181,6849
1939675,Jewell Junction,2003,6987112,1414,9903638,7003.99
1939675,Jewell Junction,2004,6737518,1415,9360195,6614.98
1939675,Jewell Junction,2005,6352366,1411,8580999,6081.5
1939675,Jewell Junction,2006,6732129,1397,8742647,6258.16
1939675,Jewell Junction,2007,6687076,1392,8507543,6111.74
1939675,Jewell Junction,2008,6115765,1366,7460303,5461.42
1939675,Jewell Junction,2009,6324031,1378,7723128,5604.59
1939675,Jewell Junction,2010,5915811,1351,7040068,5211.01
1939675,Jewell Junction,2011,5308607,1342,6211819,4628.78
1939675,Jewell Junction,2012,5436245,1324,6175371,4664.18
1939675,Jewell Junction,2013,5101708,1317,5699369,4327.54
1939675,Jewell Junction,2014,4758055,1305,5233925,4010.67
1939675,Jewell Junction,2015,5406085,1183,5960472,5038.44
1939675,Jewell Junction,2016,5419950,1170,5898369,5041.34
1939675,Jewell Junction,2017,5327190,1169,5657313,4839.45
1939675,Jewell Junction,2018,5445590,1153,5664538,4912.87
1939675,Jewell Junction,2019,5482889,1139,5619011,4933.28
1940845,Keokuk,1980,82808273,17477,274774836,15722.08
1940845,Keokuk,1981,87118763,17022,258578879,15190.86
1940845,Keokuk,1982,87665423,16723,240355559,14372.75
1940845,Keokuk,1983,86965496,16838,229912254,13654.37
1940845,Keokuk,1984,89613824,16723,227167972,13584.16
1940845,Keokuk,1985,92334598,16566,226093100,13648.02
1940845,Keokuk,1986,94455379,16230,222447145,13705.92
1940845,Keokuk,1987,98813028,16194,229576193,14176.62
1940845,Keokuk,1988,102836332,15956,229449133,14380.12
1940845,Keokuk,1989,110827357,15841,236669443,14940.31
1940845,Keokuk,1990,113488382,15597,230376965,14770.59
1940845,Keokuk,1991,119928578,15345,230437376,15017.1
1940845,Keokuk,1992,124870312,15294,233687159,15279.66
1940845,Keokuk,1993,126493778,15072,229265544,15211.36
1940845,Keokuk,1994,140047885,14881,247759355,16649.38
1940845,Keokuk,1995,144409616,14692,248346158,16903.5
1940845,Keokuk,1996,148716688,14437,248809652,17234.17
1940845,Keokuk,1997,152365118,14149,247397364,17485.15
1940845,Keokuk,1998,144938783,13927,231562073,16626.85
1940845,Keokuk,1999,147556459,13637,231879555,17003.71
1940845,Keokuk,2000,143498449,13321,219375479,16468.39
1940845,Keokuk,2001,143404901,12951,211367064,16320.52
1940845,Keokuk,2002,140874124,12796,205183122,16034.94
1940845,Keokuk,2003,138323287,12556,196061518,15614.97
1940845,Keokuk,2004,147646839,12486,205120531,16428.04
1940845,Keokuk,2005,142373915,12419,192323678,15486.25
1940845,Keokuk,2006,149731349,12271,194447906,15846.13
1940845,Keokuk,2007,153615891,12251,195435761,15952.64
1940845,Keokuk,2008,157405133,12029,192010315,15962.28
1940845,Keokuk,2009,158376947,12154,193415473,15913.73
1940845,Keokuk,2010,149385610,11981,177775250,14838.1
1940845,Keokuk,2011,152401506,11989,178331266,14874.57
1940845,Keokuk,2012,165981939,11912,188549282,15828.52
1940845,Keokuk,2013,161589227,11879,180519269,15196.5
1940845,Keokuk,2014,159641627,11849,175607961,14820.49
1940845,Keokuk,2015,153255034,10509,168971139,16078.71
1940845,Keokuk,2016,155051615,10338,168738028,16322.12
1940845,Keokuk,2017,150995436,10336,160352535,15513.98
1940845,Keokuk,2018,145048287,10245,150880159,14727.2
1940845,Keokuk,2019,144498769,10157,148086206,14579.72
1940935,Keosauqua,1980,5643588,1280,18726583,14630.14
1940935,Keosauqua,1981,5184952,1277,15389556,12051.34
1940935,Keosauqua,1982,5123160,1270,14046359,11060.13
1940935,Keosauqua,1983,5080178,1287,13430558,10435.55
1940935,Keosauqua,1984,4744278,1284,12026582,9366.5
1940935,Keosauqua,1985,4620483,1278,11313845,8852.77
1940935,Keosauqua,1986,4699597,1260,11067786,8783.96
1940935,Keosauqua,1987,3788863,1268,8802814,6942.28
1940935,Keosauqua,1988,4215066,1269,9404684,7411.1
1940935,Keosauqua,1989,4278072,1268,9135731,7204.84
1940935,Keosauqua,1990,4519843,1258,9175104,7293.41
1940935,Keosauqua,1991,4708932,1256,9048001,7203.82
1940935,Keosauqua,1992,4735628,1262,8862438,7022.53
1940935,Keosauqua,1993,4945216,1258,8963031,7124.83
1940935,Keosauqua,1994,5189999,1256,9181651,7310.23
1940935,Keosauqua,1995,5348126,1248,9197355,7369.68
1940935,Keosauqua,1996,5680996,1238,9504560,7677.35
1940935,Keosauqua,1997,5688537,1235,9236557,7478.99
1940935,Keosauqua,1998,6134478,1243,9800775,7884.77
1940935,Keosauqua,1999,6440643,1240,10121234,8162.29
1940935,Keosauqua,2000,6166760,1231,9427530,7658.43
1940935,Keosauqua,2001,6047894,1208,8914100,7379.22
1940935,Keosauqua,2002,6514169,1201,9487885,7899.99
1940935,Keosauqua,2003,7037428,1184,9974957,8424.79
1940935,Keosauqua,2004,6809990,1177,9460878,8038.13
1940935,Keosauqua,2005,6800115,1171,9185834,7844.44
1940935,Keosauqua,2006,7356032,1157,9552876,8256.59
1940935,Keosauqua,2007,8405880,1161,10694268,9211.26
1940935,Keosauqua,2008,9320876,1148,11370051,9904.23
1940935,Keosauqua,2009,9739259,1155,11893924,10297.77
1940935,Keosauqua,2010,9840144,1122,11710191,10436.89
1940935,Keosauqua,2011,10129682,1113,11853157,10649.74
1940935,Keosauqua,2012,9477896,1100,10766536,9787.76
1940935,Keosauqua,2013,9204801,1093,10283136,9408.18
1940935,Keosauqua,2014,12054757,1078,13260397,12300.92
1940935,Keosauqua,2015,13525649,932,14912687,16000.74
1940935,Keosauqua,2016,14833001,932,16142311,17320.08
1940935,Keosauqua,2017,15648152,921,16617859,18043.28
1940935,Keosauqua,2018,15783817,903,16418428,18182.09
1940935,Keosauqua,2019,14721193,908,15086673,16615.28
1940980,Keota,1980,3114418,1336,10334278,7735.24
1940980,Keota,1981,2728242,1304,8097748,6209.93
1940980,Keota,1982,3041782,1283,8339767,6500.21
1940980,Keota,1983,3062922,1297,8097502,6243.26
1940980,Keota,1984,3016002,1296,7645462,5899.28
1940980,Keota,1985,2822414,1296,6911042,5332.59
1940980,Keota,1986,2856074,1275,6726197,5275.45
1940980,Keota,1987,2451408,1269,5695453,4488.14
1940980,Keota,1988,2501991,1256,5582460,4444.63
1940980,Keota,1989,2554175,1252,5454386,4356.54
1940980,Keota,1990,3061720,1236,6215172,5028.46
1940980,Keota,1991,3240223,1224,6225943,5086.55
1940980,Keota,1992,3668719,1229,6865783,5586.48
1940980,Keota,1993,3797723,1227,6883240,5609.81
1940980,Keota,1994,4386314,1224,7759848,6339.75
1940980,Keota,1995,4065726,1223,6991968,5717.06
1940980,Keota,1996,4476434,1218,7489274,6148.83
1940980,Keota,1997,4460859,1205,7243159,6010.92
1940980,Keota,1998,4383831,1201,7003847,5831.68
1940980,Keota,1999,4514195,1190,7093892,5961.25
1940980,Keota,2000,4192365,1186,6409143,5404
1940980,Keota,2001,4409735,1178,6499588,5517.48
1940980,Keota,2002,4928465,1180,7178308,6083.31
1940980,Keota,2003,4623716,1168,6553725,5611.07
1940980,Keota,2004,4635816,1162,6440375,5542.49
1940980,Keota,2005,5399403,1153,7293703,6325.85
1940980,Keota,2006,5352728,1131,6951295,6146.15
1940980,Keota,2007,5320774,1131,6769283,5985.22
1940980,Keota,2008,5718513,1120,6975716,6228.32
1940980,Keota,2009,5127082,1136,6261372,5511.77
1940980,Keota,2010,4809282,1121,5723251,5105.49
1940980,Keota,2011,5152823,1115,6029530,5407.65
1940980,Keota,2012,5915274,1105,6719530,6081.02
1940980,Keota,2013,5761913,1103,6436916,5835.83
1940980,Keota,2014,5500600,1097,6050735,5515.71
1940980,Keota,2015,6158372,967,6789905,7021.62
1940980,Keota,2016,6639184,958,7225225,7541.99
1940980,Keota,2017,6596049,963,7004802,7273.94
1940980,Keota,2018,6459515,969,6719229,6934.19
1940980,Keota,2019,6401719,971,6560653,6756.59
1941385,Kingsley,1980,7383165,1554,24498856,15765.03
1941385,Kingsley,1981,6021324,1534,17872008,11650.59
1941385,Kingsley,1982,5562952,1502,15252153,10154.56
1941385,Kingsley,1983,6375866,1499,16855992,11244.82
1941385,Kingsley,1984,6045885,1483,15326111,10334.53
1941385,Kingsley,1985,5915984,1461,14486045,9915.16
1941385,Kingsley,1986,6710723,1432,15804089,11036.38
1941385,Kingsley,1987,6504088,1439,15111203,10501.18
1941385,Kingsley,1988,6161157,1435,13746816,9579.66
1941385,Kingsley,1989,5581321,1428,11918791,8346.49
1941385,Kingsley,1990,5898747,1400,11974225,8553.02
1941385,Kingsley,1991,6280277,1383,12067270,8725.43
1941385,Kingsley,1992,6269021,1396,11732090,8404.08
1941385,Kingsley,1993,6252008,1404,11331546,8070.9
1941385,Kingsley,1994,6852909,1420,12123513,8537.69
1941385,Kingsley,1995,7314778,1426,12579474,8821.51
1941385,Kingsley,1996,7052156,1432,11798572,8239.23
1941385,Kingsley,1997,7274359,1437,11811478,8219.54
1941385,Kingsley,1998,7491670,1438,11969099,8323.43
1941385,Kingsley,1999,7357672,1439,11562311,8034.96
1941385,Kingsley,2000,6995380,1449,10694296,7380.47
1941385,Kingsley,2001,7653481,1448,11280603,7790.47
1941385,Kingsley,2002,7238347,1461,10542650,7216.05
1941385,Kingsley,2003,7329657,1467,10389167,7081.91
1941385,Kingsley,2004,6926796,1494,9623153,6441.2
1941385,Kingsley,2005,6765100,1512,9138534,6044
1941385,Kingsley,2006,6888004,1515,8945074,5904.34
1941385,Kingsley,2007,7173534,1534,9126433,5949.43
1941385,Kingsley,2008,7928723,1529,9671836,6325.6
1941385,Kingsley,2009,7924219,1567,9677334,6175.71
1941385,Kingsley,2010,8237739,1559,9803261,6288.17
1941385,Kingsley,2011,8349968,1561,9770641,6259.22
1941385,Kingsley,2012,9971824,1542,11327620,7346.06
1941385,Kingsley,2013,8770134,1540,9797548,6362.04
1941385,Kingsley,2014,7887047,1539,8675859,5637.34
1941385,Kingsley,2015,8526374,1403,9400743,6700.46
1941385,Kingsley,2016,9454378,1423,10288916,7230.44
1941385,Kingsley,2017,9842973,1409,10452936,7418.69
1941385,Kingsley,2018,9616630,1400,10003280,7145.2
1941385,Kingsley,2019,9967345,1402,10214802,7285.88
1942015,Knoxville,1980,42972928,10412,142592990,13695.06
1942015,Knoxville,1981,43279993,10332,128460181,12433.23
1942015,Knoxville,1982,44907705,10242,123125129,12021.59
1942015,Knoxville,1983,46152528,10331,122014273,11810.5
1942015,Knoxville,1984,48430924,10261,122770732,11964.79
1942015,Knoxville,1985,49845001,10237,122051875,11922.62
1942015,Knoxville,1986,53490783,10118,125973471,12450.43
1942015,Knoxville,1987,52418707,10215,121786443,11922.31
1942015,Knoxville,1988,51946930,10252,115904348,11305.54
1942015,Knoxville,1989,55095286,10321,117654801,11399.55
1942015,Knoxville,1990,56474280,10217,114640574,11220.57
1942015,Knoxville,1991,58921771,10056,113215537,11258.51
1942015,Knoxville,1992,60166492,10011,112597914,11247.42
1942015,Knoxville,1993,63853128,9914,115731559,11673.55
1942015,Knoxville,1994,66720582,9874,118035687,11954.19
1942015,Knoxville,1995,72371752,9785,124460178,12719.49
1942015,Knoxville,1996,74341762,9651,124377084,12887.48
1942015,Knoxville,1997,73685740,9458,119644562,12650.09
1942015,Knoxville,1998,73256747,9298,117038958,12587.54
1942015,Knoxville,1999,74269820,9157,116712294,12745.69
1942015,Knoxville,2000,75593567,9025,115564838,12804.97
1942015,Knoxville,2001,83861098,8898,123604381,13891.25
1942015,Knoxville,2002,80872066,8880,117790141,13264.66
1942015,Knoxville,2003,88614646,8718,125603739,14407.4
1942015,Knoxville,2004,88099875,8639,122394040,14167.62
1942015,Knoxville,2005,95375295,8571,128836294,15031.65
1942015,Knoxville,2006,91654926,8510,119027235,13986.75
1942015,Knoxville,2007,96690457,8513,123013140,14450.03
1942015,Knoxville,2008,98471298,8359,120120002,14370.14
1942015,Knoxville,2009,92018387,8411,112376076,13360.61
1942015,Knoxville,2010,92711459,8170,110330592,13504.36
1942015,Knoxville,2011,92137005,8111,107813297,13292.23
1942015,Knoxville,2012,93968304,8050,106744483,13260.18
1942015,Knoxville,2013,93243519,8010,104166919,13004.61
1942015,Knoxville,2014,93815498,7912,103198324,13043.27
1942015,Knoxville,2015,98901166,7240,109043352,15061.24
1942015,Knoxville,2016,101875396,7202,110867942,15394.05
1942015,Knoxville,2017,105736805,7171,112289253,15658.8
1942015,Knoxville,2018,109861170,7194,114278294,15885.22
1942015,Knoxville,2019,114346351,7168,117185201,16348.38
1942465,Lake City,1980,13572263,2555,45035553,17626.44
1942465,Lake City,1981,12658127,2529,37570831,14856
1942465,Lake City,1982,12302383,2491,33729902,13540.71
1942465,Lake City,1983,12000404,2504,31725685,12670
1942465,Lake City,1984,11540464,2470,29254681,11844
1942465,Lake City,1985,10780846,2425,26398283,10885.89
1942465,Lake City,1986,9368015,2344,22062144,9412.18
1942465,Lake City,1987,8360611,2324,19424536,8358.23
1942465,Lake City,1988,8524723,2302,19020421,8262.56
1942465,Lake City,1989,8870027,2301,18941752,8231.97
1942465,Lake City,1990,9073187,2279,18418214,8081.71
1942465,Lake City,1991,10208152,2254,19614506,8702.09
1942465,Lake City,1992,9662590,2262,18082947,7994.23
1942465,Lake City,1993,10273978,2255,18621225,8257.75
1942465,Lake City,1994,9892250,2265,17500425,7726.46
1942465,Lake City,1995,9801245,2250,16855536,7491.35
1942465,Lake City,1996,10137283,2215,16960127,7656.94
1942465,Lake City,1997,10338183,2188,16786252,7671.96
1942465,Lake City,1998,10495463,2169,16768122,7730.81
1942465,Lake City,1999,9742275,2147,15309627,7130.71
1942465,Lake City,2000,8062451,2120,12325597,5813.96
1942465,Lake City,2001,7843206,2077,11560242,5565.84
1942465,Lake City,2002,7879603,2056,11476640,5582.02
1942465,Lake City,2003,7512076,2016,10647730,5281.61
1942465,Lake City,2004,8106243,2004,11261717,5619.62
1942465,Lake City,2005,7886047,1993,10652749,5345.08
1942465,Lake City,2006,8274308,1966,10745391,5465.61
1942465,Lake City,2007,8458062,1960,10760656,5490.13
1942465,Lake City,2008,8627198,1930,10523869,5452.78
1942465,Lake City,2009,9036391,1947,11035557,5667.98
1942465,Lake City,2010,9039169,1912,10756997,5626.04
1942465,Lake City,2011,9260148,1909,10835680,5676.1
1942465,Lake City,2012,9579626,1883,10882097,5779.13
1942465,Lake City,2013,9906395,1869,11066921,5921.31
1942465,Lake City,2014,9836911,1857,10820736,5827
1942465,Lake City,2015,10494992,1665,11571240,6949.69
1942465,Lake City,2016,11195271,1673,12183478,7282.41
1942465,Lake City,2017,10760566,1660,11427392,6883.97
1942465,Lake City,2018,11463935,1653,11924859,7214.07
1942465,Lake City,2019,12067607,1642,12367207,7531.79
1942555,Lake Mills,1980,11341601,2967,37633759,12684.11
1942555,Lake Mills,1981,12040706,2844,35738251,12566.19
1942555,Lake Mills,1982,12287673,2768,33689571,12171.09
1942555,Lake Mills,1983,11518832,2789,30452544,10918.8
1942555,Lake Mills,1984,11782125,2797,29867283,10678.33
1942555,Lake Mills,1985,12344958,2800,30228212,10795.79
1942555,Lake Mills,1986,12374368,2744,29142256,10620.36
1942555,Lake Mills,1987,12646478,2713,29382060,10830.1
1942555,Lake Mills,1988,11957523,2677,26679708,9966.27
1942555,Lake Mills,1989,12790683,2690,27314229,10153.99
1942555,Lake Mills,1990,12192231,2670,24749751,9269.57
1942555,Lake Mills,1991,12662079,2617,24329616,9296.76
1942555,Lake Mills,1992,13183220,2598,24671591,9496.38
1942555,Lake Mills,1993,13464075,2576,24403165,9473.28
1942555,Lake Mills,1994,14196876,2570,25115758,9772.67
1942555,Lake Mills,1995,15722279,2559,27038141,10565.9
1942555,Lake Mills,1996,15409890,2541,25781433,10146.18
1942555,Lake Mills,1997,15793353,2524,25643887,10160.02
1942555,Lake Mills,1998,16489919,2502,26345190,10529.65
1942555,Lake Mills,1999,17340918,2475,27250616,11010.35
1942555,Lake Mills,2000,19250479,2481,29429468,11861.94
1942555,Lake Mills,2001,20515936,2456,30238807,12312.22
1942555,Lake Mills,2002,23774615,2433,34627720,14232.52
1942555,Lake Mills,2003,22730414,2410,32218432,13368.64
1942555,Lake Mills,2004,18863569,2414,26206489,10856.04
1942555,Lake Mills,2005,18854364,2413,25469136,10554.97
1942555,Lake Mills,2006,19284891,2387,25044232,10491.93
1942555,Lake Mills,2007,20523349,2367,26110556,11031.08
1942555,Lake Mills,2008,22268458,2332,27164131,11648.43
1942555,Lake Mills,2009,24601584,2368,30044316,12687.63
1942555,Lake Mills,2010,23671453,2333,28170039,12074.6
1942555,Lake Mills,2011,24343918,2325,28485819,12251.97
1942555,Lake Mills,2012,24732343,2296,28095018,12236.51
1942555,Lake Mills,2013,25053987,2273,27989041,12313.7
1942555,Lake Mills,2014,25976430,2260,28574426,12643.55
1942555,Lake Mills,2015,25755956,2044,28397196,13892.95
1942555,Lake Mills,2016,27027412,2034,29413123,14460.73
1942555,Lake Mills,2017,28521712,2028,30289186,14935.5
1942555,Lake Mills,2018,29078709,2020,30247860,14974.19
1942555,Lake Mills,2019,32957739,1984,33775973,17024.18
1942690,Lake View,1980,7371738,1657,24460939,14762.18
1942690,Lake View,1981,6533027,1637,19390803,11845.33
1942690,Lake View,1982,6386670,1621,17510571,10802.33
1942690,Lake View,1983,6991772,1630,18484274,11340.05
1942690,Lake View,1984,7240324,1623,18353973,11308.67
1942690,Lake View,1985,7373487,1624,18054928,11117.57
1942690,Lake View,1986,6654384,1601,15671407,9788.51
1942690,Lake View,1987,6686344,1606,15534646,9672.88
1942690,Lake View,1988,6607440,1600,14742566,9214.1
1942690,Lake View,1989,6986092,1610,14918650,9266.24
1942690,Lake View,1990,6898231,1612,14003138,8686.81
1942690,Lake View,1991,7415348,1594,14248258,8938.68
1942690,Lake View,1992,8110109,1593,15177573,9527.67
1942690,Lake View,1993,7792584,1586,14123786,8905.29
1942690,Lake View,1994,7643836,1590,13522745,8504.87
1942690,Lake View,1995,8207485,1590,14114693,8877.17
1942690,Lake View,1996,9196951,1579,15386909,9744.72
1942690,Lake View,1997,9277554,1567,15064094,9613.33
1942690,Lake View,1998,9348648,1563,14935908,9555.92
1942690,Lake View,1999,8499239,1553,13356242,8600.28
1942690,Lake View,2000,8259717,1533,12627170,8236.9
1942690,Lake View,2001,9340935,1503,13767772,9160.19
1942690,Lake View,2002,9878521,1473,14388063,9767.86
1942690,Lake View,2003,10157888,1427,14397944,10089.66
1942690,Lake View,2004,7926824,1407,11012456,7826.91
1942690,Lake View,2005,7907899,1383,10682267,7723.98
1942690,Lake View,2006,8472551,1357,11002838,8108.21
1942690,Lake View,2007,8882074,1341,11300100,8426.62
1942690,Lake View,2008,9232672,1305,11262455,8630.23
1942690,Lake View,2009,9485770,1306,11584354,8870.1
1942690,Lake View,2010,8525534,1271,10145749,7982.49
1942690,Lake View,2011,8256005,1259,9660691,7673.31
1942690,Lake View,2012,8813363,1247,10011651,8028.59
1942690,Lake View,2013,8211807,1246,9173813,7362.61
1942690,Lake View,2014,9252856,1229,10178267,8281.75
1942690,Lake View,2015,9958650,1120,10979897,9803.48
1942690,Lake View,2016,10519375,1091,11447921,10493.05
1942690,Lake View,2017,10889104,1088,11563895,10628.58
1942690,Lake View,2018,9914197,1082,10312811,9531.25
1942690,Lake View,2019,10104400,1084,10355260,9552.82
1942960,Lamoni,1980,7476546,3463,24808713,7163.94
1942960,Lamoni,1981,7645227,3412,22691946,6650.63
1942960,Lamoni,1982,7943713,3337,21779574,6526.69
1942960,Lamoni,1983,7648293,3296,20219930,6134.69
1942960,Lamoni,1984,8419716,3206,21343691,6657.42
1942960,Lamoni,1985,8397451,3146,20562235,6535.99
1942960,Lamoni,1986,8308044,3066,19565859,6381.56
1942960,Lamoni,1987,7771964,3032,18056910,5955.45
1942960,Lamoni,1988,7961269,2967,17763238,5986.94
1942960,Lamoni,1989,8013094,2955,17111790,5790.79
1942960,Lamoni,1990,7805898,2897,15845667,5469.68
1942960,Lamoni,1991,8066764,2809,15499925,5517.95
1942960,Lamoni,1992,8132490,2791,15219458,5453.05
1942960,Lamoni,1993,8071408,2781,14629144,5260.39
1942960,Lamoni,1994,8799159,2805,15566632,5549.6
1942960,Lamoni,1995,8733510,2846,15019316,5277.34
1942960,Lamoni,1996,8918431,2857,14920933,5222.59
1942960,Lamoni,1997,9088679,2821,14757415,5231.27
1942960,Lamoni,1998,9547041,2813,15252871,5422.28
1942960,Lamoni,1999,10127860,2833,15915560,5617.92
1942960,Lamoni,2000,9938196,2841,15193171,5347.83
1942960,Lamoni,2001,10419642,2825,15357698,5436.35
1942960,Lamoni,2002,10818540,2806,15757200,5615.54
1942960,Lamoni,2003,10954724,2734,15527391,5679.37
1942960,Lamoni,2004,11254348,2742,15635268,5702.14
1942960,Lamoni,2005,11790622,2767,15927186,5756.12
1942960,Lamoni,2006,11786640,2727,15306664,5613
