id,address,match.code,po_box,box,mi,mile,exception,rr,need_match,no_address
720542603,102 N RUNGER SHELDON IA 51201,2,0,0,0,0,0,0,1,0
995706520,102 N WILLETTS DR KNOXVILLE IA 50138,X,0,0,0,0,0,0,1,0
374904951,102 NE 2ND ST LEON IA 50144,X,0,0,0,0,0,0,1,0
001287671,102 NORTH MAIN STREET ELKADER IA 52043,X,0,0,0,0,0,0,1,0
705277296,102 PARK AVE STORY CITY IA 50248,X,0,0,0,0,0,0,1,0
440236161,102 PEORIA WEST ST PELLA IA 50219,X,0,0,0,0,0,0,1,0
983766130,102 PINE MARCUS IA 51035,X,0,0,0,0,0,0,1,0
145036737,102 PLAZA LN OSAGE IA 50461,4,0,0,0,0,0,0,1,0
613706472,102 PLAZA LN OSAGE IA 50461,4,0,0,0,0,0,0,1,0
675435655,102 PLAZA LN OSAGE IA 50461,4,0,0,0,0,0,0,1,0
489369546,102 PLEASANT ST SUMNER IA 50674,X,0,0,0,0,0,0,1,0
368504411,102 PROSPECT ST ALTA IA 51002,X,0,0,0,0,0,0,1,0
145435988,102 RIVERVIEW RD GUTTENBERG IA 52052,X,0,0,0,0,0,0,1,0
250851268,102 RIVERVIEW RD GUTTENBERG IA 52052,X,0,0,0,0,0,0,1,0
253723332,102 S 1ST ST OGDEN IA 50212,X,0,0,0,0,0,0,1,0
843570755,102 S 3RD AVE MARSHALLTOWN IA 50158,X,0,0,0,0,0,0,1,0
145380812,102 S 3RD ST RED OAK IA 51566,X,0,0,0,0,0,0,1,0
725456646,102 S 3RD ST RED OAK IA 51566,X,0,0,0,0,0,0,1,0
902534056,102 S CHESTNUT AVE NEW HAMPTON IA 50659,X,0,0,0,0,0,0,1,0
433327093,102 S CHESTNUT AVE NEW HAMPTON IA 50659,X,0,0,0,0,0,0,1,0
433327093,102 S CHESTNUT AVE NEW HAMPTON IA 50659,4,0,0,0,0,0,0,1,0
474160793,102 S COUNTY RD TOLEDO IA 52342,X,0,0,0,0,0,0,1,0
643869431,102 S COUNTY RD TOLEDO IA 52342,X,0,0,0,0,0,0,1,0
843403288,102 S DOUGLAS ST AFTON IA 50830,X,0,0,0,0,0,0,1,0
581905957,102 S EASTERN ST SANBORN IA 51248,4,0,0,0,0,0,0,1,0
209875897,102 S EASTERN ST SANBORN IA 51248,4,0,0,0,0,0,0,1,0
719781817,102 S ELM ST LENOX IA 50851,X,0,0,0,0,0,0,1,0
249998683,102 S ELM ST SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
495417529,102 S FRONT ST MONTEZUMA IA 50171,X,0,0,0,0,0,0,1,0
545896698,102 S FRONT ST MONTEZUMA IA 50171,X,0,0,0,0,0,0,1,0
145432209,102 S MAIN ELKADER IA 52043,X,0,0,0,0,0,0,1,0
370965014,102 S MAIN ELKADER IA 52043,X,0,0,0,0,0,0,1,0
896404043,102 S MAIN MONROE IA 50170,4,0,0,0,0,0,0,1,0
482031234,102 S MAIN ST CHARITON IA 50049,X,0,0,0,0,0,0,1,0
487837684,102 S MAIN ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
900757055,102 S MAIN ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
145432209,102 S MAIN ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
548984871,102 S MAIN ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
222101735,102 S MAIN ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
416567469,102 S MAIN ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
960223998,102 S MAIN ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
226956068,102 S MAIN ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
266232164,102 S MAIN ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
370965014,102 S MAIN ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
417915963,102 S MAIN ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
958064016,102 S MAIN ST FAIRFIELD IA 52556,X,0,0,0,0,0,0,1,0
860151620,102 S MAIN ST HOLSTEIN IA 51025,X,0,0,0,0,0,0,1,0
222775520,102 S MAIN ST MONROE IA 50170,4,0,0,0,0,0,0,1,0
962079174,102 S MILL CLINTON IA 52732,X,0,0,0,0,0,0,1,0
962079174,102 S ML CLINTON IA 52732,X,0,0,0,0,0,0,1,0
537781551,102 S STORY ST BOONE IA 50036,X,0,0,0,0,0,0,1,0
474143963,102 SAINT MARYS ST CHARLES CITY IA 50616,X,0,0,0,0,0,0,1,0
825336019,102 SANDPIT RD ELKADER IA 52043,X,0,0,0,0,0,0,1,0
227360211,102 STATE ST W WILLIAMSBURG IA 52361,X,0,0,0,0,0,0,1,0
575479183,102 STATE ST WILLIAMSBURG IA 52361,X,0,0,0,0,0,0,1,0
436193441,102 SW PLAZA DR SPENCER IA 51301,X,0,0,0,0,0,0,1,0
620423731,102 U AVE BOONE IA 50036,X,0,0,0,0,0,0,1,0
589925387,102 VALLEY ST BURLINGTON IA 52601,X,0,0,0,0,0,0,1,0
825670136,102 VINE ST BELLEVUE IA 52031,X,0,0,0,0,0,0,1,0
145227112,102 W 2ND ST KINGSLEY IA 51028,X,0,0,0,0,0,0,1,0
425431004,102 W 6TH ST CARROLL IA 51401,X,0,0,0,0,0,0,1,0
902517390,102 W 6TH ST CARROLL IA 51401,X,0,0,0,0,0,0,1,0
902517408,102 W 6TH ST CARROLL IA 51401,X,0,0,0,0,0,0,1,0
145320172,102 W 6TH ST CARROLL IA 51401,X,0,0,0,0,0,0,1,0
590444105,102 W 6TH ST CARROLL IA 51401,X,0,0,0,0,0,0,1,0
216759589,102 W 6TH ST CARROLL IA 51401,X,0,0,0,0,0,0,1,0
145320404,102 W 6TH ST CARROLL IA 51401,X,0,0,0,0,0,0,1,0
526320502,102 W 6TH ST CARROLL IA 51401,X,0,0,0,0,0,0,1,0
269801270,102 W 6TH ST CARROLL IA 51401,X,0,0,0,0,0,0,1,0
426297167,102 W 6TH ST CARROLL IA 51401,X,0,0,0,0,0,0,1,0
860154632,102 W CEDAR ST MARCUS IA 51035,X,0,0,0,0,0,0,1,0
892463753,102 W CEDAR ST MARCUS IA 51035,X,0,0,0,0,0,0,1,0
597732684,102 W CEDAR ST MARCUS IA 51035,X,0,0,0,0,0,0,1,0
387966575,102 W CHURCH ST ELDORA IA 50627,X,0,0,0,0,0,0,1,0
974529687,102 W GILMAN ST SHEFFIELD IA 50475,X,0,0,0,0,0,0,1,0
693876476,102 W GILMAN ST SHEFFIELD IA 50475,X,0,0,0,0,0,0,1,0
557815255,102 W MARKET ST RED OAK IA 51566,X,0,0,0,0,0,0,1,0
259606671,102 W PENN ST WILLIAMSBURG IA 52361,X,0,0,0,0,0,0,1,0
425420650,102 W QUARRY ST MAQUOKETA IA 52060,X,0,0,0,0,0,0,1,0
306987850,102 W STATE ST WILLIAMSBURG IA 52361,X,0,0,0,0,0,0,1,0
204903272,102 W STATE ST WILLIAMSBURG IA 52361,X,0,0,0,0,0,0,1,0
227360211,102 W STATE ST WILLIAMSBURG IA 52361,X,0,0,0,0,0,0,1,0
947302949,102 W STATE WILLIAMSBURG IA 52361,X,0,0,0,0,0,0,1,0
478181944,102 W WELSH ST WILLIAMSBURG IA 52361,X,0,0,0,0,0,0,1,0
300876083,102 WALNUT ST ANITA IA 50020,X,0,0,0,0,0,0,1,0
555711035,102 WALNUT ST ANITA IA 50020,X,0,0,0,0,0,0,1,0
456746767,102 WALNUT ST E NUMA IA 52544,X,0,0,0,0,0,0,1,0
705846597,102 WASHINGTON ST WILLIAMSBURG IA 52361,X,0,0,0,0,0,0,1,0
478181944,102 WELSH ST W WILLIAMSBURG IA 52361,X,0,0,0,0,0,0,1,0
718875547,102-122 E HIGHWAY 175 IDA GROVE IA 51445,X,0,0,0,0,0,0,1,0
454022393,1020 12TH AVE SE DYERSVILLE IA 52040,2,0,0,0,0,0,0,1,0
725351176,1020 12TH AVE SE DYERSVILLE IA 52040,2,0,0,0,0,0,0,1,0
401029602,1020 12TH AVE SE DYERSVILLE IA 52040,2,0,0,0,0,0,0,1,0
556546190,1020 13TH ST ONAWA IA 51040,X,0,0,0,0,0,0,1,0
448835371,1020 4TH AVE S DENISON IA 51442,X,0,0,0,0,0,0,1,0
448835371,1020 4TH AVE S DENISON IA 51442,2,0,0,0,0,0,0,1,0
860268192,1020 BROADWAY ST EMMETSBURG IA 50536,X,0,0,0,0,0,0,1,0
515134088,1020 JEFFREYS DR OSCEOLA IA 50213,X,0,0,0,0,0,0,1,0
145516167,1020 MARENGO AVE MARENGO IA 52301,X,0,0,0,0,0,0,1,0
514021658,1020 MARENGO AVE MARENGO IA 52301,X,0,0,0,0,0,0,1,0
251221321,1020 MARENGO AVE MARENGO IA 52301,X,0,0,0,0,0,0,1,0
401724722,1020 MARSHALL ST BOONE IA 50036,X,0,0,0,0,0,0,1,0
314448879,1020 N HY VEE RD CHARITON IA 50049,X,0,0,0,0,0,0,1,0
006862312,1020 NW 10TH ST EAGLE GROVE IA 50533,2,0,0,0,0,0,0,1,0
843454281,1020 NW 10TH ST EAGLE GROVE IA 50533,2,0,0,0,0,0,0,1,0
660018284,1020 NW 10TH ST EAGLE GROVE IA 50533,2,0,0,0,0,0,0,1,0
825578784,1020 PLEASANT ST SUMNER IA 50674,X,0,0,0,0,0,0,1,0
592856561,1020 PLEASANT ST SUMNER IA 50674,X,0,0,0,0,0,0,1,0
639459551,1020 PLEASANT ST SUMNER IA 50674,X,0,0,0,0,0,0,1,0
377260351,1020 PLEASANT ST SUMNER IA 50674,X,0,0,0,0,0,0,1,0
825579519,1020 W 1ST ST SUMNER IA 50674,4,0,0,0,0,0,0,1,0
229741251,1020 W 35TH ST CLINTON IA 52732,X,0,0,0,0,0,0,1,0
257866350,10201 UNIVERSITY AVE # A15 CORYDON IA 50060,X,0,0,0,0,0,0,1,0
860162205,1021 1/2 2ND ST HULL IA 51239,X,0,0,0,0,0,0,1,0
427558720,1021 12TH ST N HUMBOLDT IA 50548,X,0,0,0,0,0,0,1,0
537791360,1021 6TH ST NEVADA IA 50201,X,0,0,0,0,0,0,1,0
209099860,1021 6TH ST NEVADA IA 50201,X,0,0,0,0,0,0,1,0
314611245,1021 HIGH ST ROCKWELL CITY IA 50579,X,0,0,0,0,0,0,1,0
416120423,1021 HWY 34 CRESTON IA 50801,X,0,0,0,0,0,0,1,0
436589664,1021 HWY 34 CRESTON IA 50801,X,0,0,0,0,0,0,1,0
145396297,1021 MAIN ST HAMBURG IA 51640,X,0,0,0,0,0,0,1,0
415148393,1021 MARKET ST BURLINGTON IA 52601,X,0,0,0,0,0,0,1,0
207656976,1021 NEW YORK AVE CRESTON IA 50801,X,0,0,0,0,0,0,1,0
439401355,10211 AV REINBECK IA 50669,X,0,0,0,0,0,0,1,0
145286985,1022 HAYES AVE HULL IA 51239,X,0,0,0,0,0,0,1,0
412093411,1022 HAYES AVE HULL IA 51239,X,0,0,0,0,0,0,1,0
626585939,1022 INDUSTRIAL RD HULL IA 51239,2,0,0,0,0,0,0,1,0
634799712,1022 INDUSTRIAL RD HULL IA 51239,2,0,0,0,0,0,0,1,0
145389722,1022 W FERGUSON RD SHENANDOAH IA 51601,X,0,0,0,0,0,0,1,0
218314532,10222 AVE G FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
218314532,10222 AVENUE G FORT MADISON IA 52627,X,0,0,0,0,0,0,1,0
998680201,10225 COUNTY ROAD G44X MUSCATINE IA 52761,X,0,0,0,0,0,0,1,0
998680201,10225 COUNTY ROAD G44X MUSCATINE IA 52761,2,0,0,0,0,0,0,1,0
409477560,1022A INDUSTRIAL RD HULL IA 51239,2,0,0,0,0,0,0,1,0
936310077,1023 1/2 9TH ST ONAWA IA 51040,X,0,0,0,0,0,0,1,0
525701462,1023 1/2 9TH ST ONAWA IA 51040,X,0,0,0,0,0,0,1,0
427673940,1023 5 AVE S DENISON IA 51442,X,0,0,0,0,0,0,1,0
450423553,1023 5TH AVE S DENISON IA 51442,X,0,0,0,0,0,0,1,0
450423553,1023 5TH AVE S DENISON IA 51442,2,0,0,0,0,0,0,1,0
427673940,1023 5TH AVE S DENISON IA 51442,X,0,0,0,0,0,0,1,0
145731519,1023 HIGHWAY 6 WEST LIBERTY IA 52776,X,0,0,0,0,0,0,1,0
425421757,10232 HIGHWAY 34 OTTUMWA IA 52501,X,0,0,0,0,0,0,1,0
489366039,1024 6TH & COURT ST HARLAN IA 51537,X,0,0,0,0,0,0,1,0
584507149,1024 ACADEMY AVE BOONE IA 50036,X,0,0,0,0,0,0,1,0
145372132,1024 COURT ST HARLAN IA 51537,X,0,0,0,0,0,0,1,0
474160249,1024 E STATE ST CLARINDA IA 51632,X,0,0,0,0,0,0,1,0
572425932,1024 OKOBOJI AVE MILFORD IA 51351,X,0,0,0,0,0,0,1,0
255587412,1024 OKOBOJI AVE MILFORD IA 51351,X,0,0,0,0,0,0,1,0
710333841,1025 75TH AVE KNOXVILLE IA 50138,X,0,0,0,0,0,0,1,0
385155882,1025 RAILROAD ST LA PORTE CITY IA 50651,X,0,0,0,0,0,0,1,0
537854424,1025 REDBUD RD HARLAN IA 51537,X,0,0,0,0,0,0,1,0
377259502,1026 1ST ST NEVADA IA 50201,X,0,0,0,0,0,0,1,0
491045605,1026 1ST ST NEVADA IA 50201,X,0,0,0,0,0,0,1,0
426178682,1026 1ST ST NEVADA IA 50201,X,0,0,0,0,0,0,1,0
843285677,1026 STATE ST GRINNELL IA 50112,X,0,0,0,0,0,0,1,0
451112080,1026 WEST ST GRINNELL IA 50112,X,0,0,0,0,0,0,1,0
413969379,1027 BOONE ST BOONE IA 50036,X,0,0,0,0,0,0,1,0
422895846,1028 8TH AVE SE SIOUX CENTER IA 51250,2,0,0,0,0,0,0,1,0
236376562,1028 8TH ST BOONE IA 50036,X,0,0,0,0,0,0,1,0
487837940,1028 E 11TH ST CARROLL IA 51401,X,0,0,0,0,0,0,1,0
456746858,1028 N 18TH ST CENTERVILLE IA 52544,X,0,0,0,0,0,0,1,0
400686926,1028 N 18TH ST CENTERVILLE IA 52544,X,0,0,0,0,0,0,1,0
825523533,10280 ECHO VALLEY RD WEST UNION IA 52175,X,0,0,0,0,0,0,1,0
365469006,10280 ECHO VALLEY RD WEST UNION IA 52175,X,0,0,0,0,0,0,1,0
688380385,10288 HIGHWAY T38 S GRINNELL IA 50112,X,0,0,0,0,0,0,1,0
825672256,1029 2ND AVE SE DYERSVILLE IA 52040,X,0,0,0,0,0,0,1,0
860209931,1029 3RD ST MANNING IA 51455,X,0,0,0,0,0,0,1,0
402538763,1029 ELM ST COON RAPIDS IA 50058,X,0,0,0,0,0,0,1,0
145286613,1029 MAIN ST HULL IA 51239,X,0,0,0,0,0,0,1,0
269800405,1029 W ELM COON RAPIDS IA 50058,X,0,0,0,0,0,0,1,0
357619113,1029 W ELM ST COON RAPIDS IA 50058,X,0,0,0,0,0,0,1,0
269800405,1029 W ELM ST COON RAPIDS IA 50058,X,0,0,0,0,0,0,1,0
549757227,103 1/2 E 6TH ST TIPTON IA 52772,X,0,0,0,0,0,0,1,0
474162021,103 1/2 E VAN BUREN ST CENTERVILLE IA 52544,4,0,0,0,0,0,0,1,0
456749498,103 1/2 N 14TH ST FORT DODGE IA 50501,X,0,0,0,0,0,0,1,0
425473428,103 1/2 N MARION AVE # B WASHINGTON IA 52353,X,0,0,0,0,0,0,1,0
402627645,103 1/2 N MARION AVE # B WASHINGTON IA 52353,X,0,0,0,0,0,0,1,0
404462546,103 1/2 N MARION AVE # B WASHINGTON IA 52353,X,0,0,0,0,0,0,1,0
425473436,103 1/2 N MARION AVE WASHINGTON IA 52353,X,0,0,0,0,0,0,1,0
554411769,103 1/2 S 3RD ST KNOXVILLE IA 50138,4,0,0,0,0,0,0,1,0
145470282,103 1/2 S WALNUT ST WEST UNION IA 52175,X,0,0,0,0,0,0,1,0
454003393,103 1/2 W ELM AVE POCAHONTAS IA 50574,X,0,0,0,0,0,0,1,0
209817808,103 1/2 W FRONT ST BROOKLYN IA 52211,X,0,0,0,0,0,0,1,0
212982417,103 10TH ST N HUMBOLDT IA 50548,X,0,0,0,0,0,0,1,0
843396755,103 10TH ST N HUMBOLDT IA 50548,X,0,0,0,0,0,0,1,0
495413627,103 11TH ST N NORTHWOOD IA 50459,X,0,0,0,0,0,0,1,0
249290651,103 11TH ST N NORTHWOOD IA 50459,X,0,0,0,0,0,0,1,0
495413627,103 11TH ST S NORTHWOOD IA 50459,X,0,0,0,0,0,0,1,0
860237148,103 1ST ST NE ORANGE CITY IA 51041,X,0,0,0,0,0,0,1,0
479110264,103 1ST ST NE TRIPOLI IA 50676,X,0,0,0,0,0,0,1,0
561971078,103 1ST ST NE TRIPOLI IA 50676,X,0,0,0,0,0,0,1,0
618039630,103 1ST ST NE TRIPOLI IA 50676,X,0,0,0,0,0,0,1,0
683266498,103 1ST ST NE TRIPOLI IA 50676,X,0,0,0,0,0,0,1,0
469470959,103 2ND AVE NW STATE CENTER IA 50247,2,0,0,0,0,0,0,1,0
422369467,103 9TH AVE SW INDEPENDENCE IA 50644,X,0,0,0,0,0,0,1,0
216473785,103 BINNEY ST ELDON IA 52554,X,0,0,0,0,0,0,1,0
428025737,103 BRICK & TILE # 10 MASON CITY IA 50401,X,0,0,0,0,0,0,1,0
428025737,103 BRICK & TILE BLDG # 10 MASON CITY IA 50401,X,0,0,0,0,0,0,1,0
575762620,103 BRIDGE ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
456759950,103 CEDAR ST LA PORTE CITY IA 50651,X,0,0,0,0,0,0,1,0
843572355,103 COLLEGE VIEW LN MARSHALLTOWN IA 50158,X,0,0,0,0,0,0,1,0
958042970,103 DOVER ST KINGSLEY IA 51028,X,0,0,0,0,0,0,1,0
238394712,103 E 2ND ST ALTA IA 51002,X,0,0,0,0,0,0,1,0
860146240,103 E 2ND ST IDA GROVE IA 51445,X,0,0,0,0,0,0,1,0
657229241,103 E 3RD ST ALTA IA 51002,X,0,0,0,0,0,0,1,0
425362605,103 E BRIDGE ELKADER IA 52043,X,0,0,0,0,0,0,1,0
145432530,103 E BRIDGE ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
825337082,103 E BRIDGE ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
425362605,103 E BRIDGE ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
226956381,103 E BRIDGE ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
548984913,103 E BRIDGE ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
384399549,103 E BRIDGE ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
898443833,103 E BROADWAY AVE FAIRFIELD IA 52556,X,0,0,0,0,0,0,1,0
403017301,103 E CARLISLE MAQUOKETA IA 52060,2,0,0,0,0,0,0,1,0
708261716,103 E CARLISLE MAQUOKETA IA 52060,2,0,0,0,0,0,0,1,0
425456464,103 E CARLISLE MAQUOKETA IA 52060,2,0,0,0,0,0,0,1,0
415266392,103 E CARLISLE MAQUOKETA IA 52060,2,0,0,0,0,0,0,1,0
404778919,103 E CARLISLE MAQUOKETA IA 52060,2,0,0,0,0,0,0,1,0
404778970,103 E CARLISLE MAQUOKETA IA 52060,2,0,0,0,0,0,0,1,0
425456464,103 E CARLISLE MAQUOKETA IA 52060,4,0,0,0,0,0,0,1,0
708261716,103 E CARLISLE MAQUOKETA IA 52060,4,0,0,0,0,0,0,1,0
403017301,103 E CARLISLE MAQUOKETA IA 52060,4,0,0,0,0,0,0,1,0
404778919,103 E CARLISLE MAQUOKETA IA 52060,4,0,0,0,0,0,0,1,0
404778970,103 E CARLISLE MAQUOKETA IA 52060,4,0,0,0,0,0,0,1,0
415266392,103 E CARLISLE MAQUOKETA IA 52060,4,0,0,0,0,0,0,1,0
144839909,103 E CHURCH ST MARSHALLTOWN IA 50158,X,0,0,0,0,0,0,1,0
472906544,103 E COMMERCE PAULLINA IA 51046,4,0,0,0,0,0,0,1,0
472906544,103 E COMMERCE ST PAULLINA IA 51046,4,0,0,0,0,0,0,1,0
402534218,103 E ELM AVE POCAHONTAS IA 50574,X,0,0,0,0,0,0,1,0
144822855,103 E HARRISON ST JEFFERSON IA 50129,X,0,0,0,0,0,0,1,0
685270266,103 E HIGHWAY 30 TOLEDO IA 52342,X,0,0,0,0,0,0,1,0
468255161,103 E J AVE GRUNDY CENTER IA 50638,X,0,0,0,0,0,0,1,0
825654353,103 E J AVE GRUNDY CENTER IA 50638,X,0,0,0,0,0,0,1,0
512425273,103 E J AVE GRUNDY CENTER IA 50638,X,0,0,0,0,0,0,1,0
145455242,103 E LEWIS ST # 104 CALMAR IA 52132,4,0,0,0,0,0,0,1,0
527348429,103 E MAIN AVE ROCKFORD IA 50468,X,0,0,0,0,0,0,1,0
255121733,103 E MAIN AVE ROCKFORD IA 50468,X,0,0,0,0,0,0,1,0
637275363,103 E MISSION ST STRAWBERRY POINT IA 52076,X,0,0,0,0,0,0,1,0
145001533,103 E STATE ST # 304 MASON CITY IA 50401,4,0,0,0,0,0,0,1,0
892493016,103 E STATE ST # 536 MASON CITY IA 50401,4,0,0,0,0,0,0,1,0
405095911,103 E STATE ST # 611B MASON CITY IA 50401,4,0,0,0,0,0,0,1,0
405095912,103 E STATE ST # 611B MASON CITY IA 50401,4,0,0,0,0,0,0,1,0
474136413,103 E STATE ST # 617 MASON CITY IA 50401,4,0,0,0,0,0,0,1,0
145001012,103 E STATE ST # 621 MASON CITY IA 50401,4,0,0,0,0,0,0,1,0
843314675,103 E WASHINGTON ST MONROE IA 50170,X,0,0,0,0,0,0,1,0
939715363,103 E WELSH ST WILLIAMSBURG IA 52361,X,0,0,0,0,0,0,1,0
399197755,103 FINNEY AVE ELDON IA 52554,2,0,0,0,0,0,0,1,0
620303735,103 FINNEY ST ELDON IA 52554,2,0,0,0,0,0,0,1,0
211512215,103 FINNEY ST ELDON IA 52554,2,0,0,0,0,0,0,1,0
686546037,103 FINNEY ST ELDON IA 52554,2,0,0,0,0,0,0,1,0
355726522,103 FINNEY ST KEOSAUQUA IA 52565,X,0,0,0,0,0,0,1,0
620303735,103 FINNY ST ELDON IA 52554,2,0,0,0,0,0,0,1,0
000782805,103 FURNAS DR OSCEOLA IA 50213,X,0,0,0,0,0,0,1,0
384424560,103 FURNAS DR OSCEOLA IA 50213,X,0,0,0,0,0,0,1,0
421732781,103 INDUSTRIAL PKWY GREENE IA 50636,X,0,0,0,0,0,0,1,0
525531653,103 JEFFERSON ST BEDFORD IA 50833,X,0,0,0,0,0,0,1,0
145461539,103 MAIN ST MC GREGOR IA 52157,X,0,0,0,0,0,0,1,0
825688708,103 MECHANIC DR STRAWBERRY POINT IA 52076,X,0,0,0,0,0,0,1,0
825688708,103 MECHANIC ST STRAWBERRY POINT IA 52076,X,0,0,0,0,0,0,1,0
825688708,103 MECHANIC ST STRAWBERRY POINT IA 52076,2,0,0,0,0,0,0,1,0
145537403,103 MESKWAKI RD TAMA IA 52339,X,0,0,0,0,0,0,1,0
145094751,103 N 13TH ST SAC CITY IA 50583,4,0,0,0,0,0,0,1,0
675430185,103 N CHURCH ST TOLEDO IA 52342,X,0,0,0,0,0,0,1,0
238609713,103 N FRANKLIN ST CORYDON IA 50060,X,0,0,0,0,0,0,1,0
589928365,103 N HAMBURG HOLSTEIN IA 51025,4,0,0,0,0,0,0,1,0
451114656,103 N HAMBURG ST HOLSTEIN IA 51025,4,0,0,0,0,0,0,1,0
451114490,103 N HAMBURG ST HOLSTEIN IA 51025,4,0,0,0,0,0,0,1,0
487842981,103 N HAMBURG ST HOLSTEIN IA 51025,4,0,0,0,0,0,0,1,0
589928365,103 N HAMBURG ST HOLSTEIN IA 51025,4,0,0,0,0,0,0,1,0
689345072,103 N HAMBURG ST HOLSTEIN IA 51025,4,0,0,0,0,0,0,1,0
404211083,103 N HAMBURG ST HOLSTEIN IA 51025,4,0,0,0,0,0,0,1,0
423654031,103 N HAMBURG ST HOLSTEIN IA 51025,4,0,0,0,0,0,0,1,0
415343777,103 N HIGHLAND WILLIAMSBURG IA 52361,X,0,0,0,0,0,0,1,0
720210392,103 N MAIN ST # 3 FAIRFIELD IA 52556,X,0,0,0,0,0,0,1,0
145213963,103 N MAIN ST ALTA IA 51002,X,0,0,0,0,0,0,1,0
145432654,103 N MAIN ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
860171693,103 N MAIN ST GEORGE IA 51237,X,0,0,0,0,0,0,1,0
460968530,103 N MAIN ST LEON IA 50144,X,0,0,0,0,0,0,1,0
578360174,103 N MAIN ST LEON IA 50144,X,0,0,0,0,0,0,1,0
541055836,103 N PAGE ST MONONA IA 52159,4,0,0,0,0,0,0,1,0
145281341,103 N RUNGER AVE SHELDON IA 51201,X,0,0,0,0,0,0,1,0
145281341,103 N RUNGER AVE SHELDON IA 51201,2,0,0,0,0,0,0,1,0
145281341,103 N RUNGER SHELDON IA 51201,X,0,0,0,0,0,0,1,0
353370463,103 N SCHOOL DENISON IA 51442,X,0,0,0,0,0,0,1,0
722434912,103 NORTH RUNGER AVE SHELDON IA 51201,X,0,0,0,0,0,0,1,0
947302881,103 PAGE ST WILLIAMSBURG IA 52361,X,0,0,0,0,0,0,1,0
144798360,103 PARK ST DALLAS IA 50062,X,0,0,0,0,0,0,1,0
422363585,103 PARK ST SIDNEY IA 51652,X,0,0,0,0,0,0,1,0
949457311,103 RIVER AVE BELMOND IA 50421,X,0,0,0,0,0,0,1,0
711140061,103 S 2ND ST FAIRFIELD IA 52556,X,0,0,0,0,0,0,1,0
145539615,103 S BROADWAY ST TOLEDO IA 52342,X,0,0,0,0,0,0,1,0
226733145,103 S CHURCH ST TAMA IA 52339,X,0,0,0,0,0,0,1,0
843403288,103 S DOUGLAS ST AFTON IA 50830,X,0,0,0,0,0,0,1,0
482035862,103 S FRONT ST MAPLETON IA 51034,X,0,0,0,0,0,0,1,0
574703815,103 S FRONT ST MONTEZUMA IA 50171,X,0,0,0,0,0,0,1,0
203637582,103 S FRONT ST MONTEZUMA IA 50171,X,0,0,0,0,0,0,1,0
860151505,103 S MAIN ST HOLSTEIN IA 51025,X,0,0,0,0,0,0,1,0
145199287,103 S OSAGE ST CRESTON IA 50801,X,0,0,0,0,0,0,1,0
825574494,103 S WASHINGTON ST CALMAR IA 52132,X,0,0,0,0,0,0,1,0
581907730,103 SIBLEY ST SANBORN IA 51248,X,0,0,0,0,0,0,1,0
145206876,103 SW PINE ST GREENFIELD IA 50849,X,0,0,0,0,0,0,1,0
356654541,103 SWE ST MELCHER IA 50163,X,0,0,0,0,0,0,1,0
400279879,103 VINE ST LAKE VIEW IA 51450,X,0,0,0,0,0,0,1,0
549747608,103 W 2ND ST NEWTON IA 50208,X,0,0,0,0,0,0,1,0
487837874,103 W BRIDGE ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
266232172,103 W BRIDGE ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
575762620,103 W BRIDGE ST ELKADER IA 52043,X,0,0,0,0,0,0,1,0
825363062,103 W GREENE ST CLARKSVILLE IA 50619,2,0,0,0,0,0,0,1,0
825363062,103 W GREENE ST CLARKSVILLE IA 50619,4,0,0,0,0,0,0,1,0
144822855,103 W HARRISON ST JEFFERSON IA 50129,X,0,0,0,0,0,0,1,0
637275512,103 W MISSION ST # 2 STRAWBERRY POINT IA 52076,4,0,0,0,0,0,0,1,0
594155210,103 W MISSION ST # 4 STRAWBERRY POINT IA 52076,4,0,0,0,0,0,0,1,0
145439196,103 W MISSION ST STRAWBERRY POINT IA 52076,4,0,0,0,0,0,0,1,0
492112503,103 W MISSION ST STRAWBERRY POINT IA 52076,4,0,0,0,0,0,0,1,0
