geoid,name,st,cty_fips,cz,pop2010,rucc,cbsa,csa,metro_type,msp,msp_yr,msp_accr,msp_affl,jobs_02,jobs_03,jobs_04,jobs_05,jobs_06,jobs_07,jobs_08,jobs_09,jobs_10,jobs_11,jobs_12,jobs_13,jobs_14,jobs_15
3975896,Swanton,Ohio,39051,432,3690,2,45780,534,Metropolitan Statistical Area,0,0,0,0,2077,1995,1902,1962,1874,1904,1556,1616,1500,1512,1649,1529,1342,1400
3976022,Sylvania,Ohio,39095,77,18965,2,45780,534,Metropolitan Statistical Area,0,0,0,0,10698,9662,9419,9425,9848,9650,9618,9688,9195,9494,10877,11033,11201,11157
3976106,Tallmadge,Ohio,39153,170,17537,2,10420,184,Metropolitan Statistical Area,0,0,0,0,7620,7393,7831,7850,8125,8598,8190,7714,7556,7887,8389,8391,8736,8520
3976876,Tipp City,Ohio,39109,38,9689,2,19380,212,Metropolitan Statistical Area,1,2016,1,0,5909,5560,5867,5722,5930,5870,6201,5592,5584,6574,5905,5980,6190,6045
3977588,Troy,Ohio,39109,38,25058,2,19380,212,Metropolitan Statistical Area,1,2004,1,0,15558,15273,15224,15191,14477,14614,14719,13650,14188,13742,14801,14801,14944,15490
3978050,Twinsburg,Ohio,39153,170,18795,2,10420,184,Metropolitan Statistical Area,0,0,0,0,12986,14025,14050,13820,13757,14044,13520,11928,12265,13088,12524,13046,14112,14192
3980892,Warren,Ohio,39155,296,41557,2,49660,566,Metropolitan Statistical Area,0,0,0,0,28409,27448,25981,25854,24151,21231,20286,17745,19560,21144,19854,18875,18209,17697
3981928,Wauseon,Ohio,39051,432,7332,2,45780,534,Metropolitan Statistical Area,0,0,0,0,5053,5035,4851,4935,4970,4328,4851,5030,5059,5466,5221,5132,5205,4795
3982376,Waynesburg,Ohio,39151,148,923,2,15940,184,Metropolitan Statistical Area,0,0,0,0,200,195,202,216,221,220,214,185,164,163,194,221,284,288
3983090,West Carrollton,Ohio,39113,38,13143,2,19380,212,Metropolitan Statistical Area,0,0,0,0,6403,7469,7781,7782,7913,7084,7285,6705,6824,7269,6969,5803,5989,6258
3983902,West Milton,Ohio,39109,38,4630,2,19380,212,Metropolitan Statistical Area,0,0,0,0,1141,963,860,815,828,849,819,759,755,744,792,763,720,790
3986772,Xenia,Ohio,39057,38,25719,2,19380,212,Metropolitan Statistical Area,0,0,0,0,9121,8917,9100,9306,9154,9323,8555,9133,8869,8418,8230,7989,8232,8082
3986940,Yellow Springs,Ohio,39057,38,3487,2,19380,212,Metropolitan Statistical Area,0,0,0,0,2024,1945,1907,1937,1962,1868,1732,1490,1553,1649,1613,1573,1683,1730
3988000,Youngstown,Ohio,39099,296,66982,2,49660,566,Metropolitan Statistical Area,0,0,0,0,37266,36764,35907,36131,35945,35046,34654,31521,30006,31258,31113,31111,30753,30480
4801576,Alamo,Texas,48215,291,18353,2,32580,365,Metropolitan Statistical Area,0,0,0,0,2447,2356,2588,2562,2455,2768,2927,3142,3095,3456,3138,2969,3065,3436
4803600,Aransas Pass,Texas,48409,99,8204,2,18580,204,Metropolitan Statistical Area,0,0,0,0,2477,2484,2360,2327,3155,3358,3556,3310,2229,2138,2489,2846,2188,2443
4807492,Belton,Texas,48027,35,18216,2,28660,0,Metropolitan Statistical Area,0,0,0,0,5614,5661,5761,6047,6078,6099,6268,6399,6389,6962,8658,9290,9175,10172
4808392,Bishop,Texas,48355,99,3134,2,18580,204,Metropolitan Statistical Area,0,0,0,0,917,808,758,678,688,591,600,615,528,562,630,658,735,743
4812532,Canyon,Texas,48381,7,13303,2,11100,108,Metropolitan Statistical Area,1,2002,1,0,3715,3878,3985,4205,4278,4293,4303,4481,4455,4320,5852,6116,6245,6558
4815196,Claude,Texas,48011,7,1196,2,11100,108,Metropolitan Statistical Area,0,0,0,0,49,57,60,39,33,147,118,171,112,46,239,242,261,193
4817768,Crosbyton,Texas,48107,270,1741,2,31180,352,Metropolitan Statistical Area,0,0,0,0,551,573,572,625,435,387,425,415,426,428,338,327,351,326
4820884,Donna,Texas,48215,291,15798,2,32580,365,Metropolitan Statistical Area,0,0,0,0,5436,5121,5382,6329,6946,6349,6348,5832,6047,5971,5077,5031,5538,5434
4822528,Edcouch,Texas,48215,291,3161,2,32580,365,Metropolitan Statistical Area,0,0,0,0,15,19,27,43,34,43,62,66,66,19,1325,1325,1344,1093
4824036,Elsa,Texas,48215,291,5660,2,32580,365,Metropolitan Statistical Area,0,0,0,0,5,43,40,33,41,14,19,21,13,1424,1047,1080,1349,1210
4829168,Gatesville,Texas,48099,35,15751,2,28660,0,Metropolitan Statistical Area,0,0,0,0,3316,3256,3397,3612,3781,3680,3791,3755,3525,3115,3476,3573,3603,3560
4832372,Harlingen,Texas,48061,291,64849,2,15180,154,Metropolitan Statistical Area,1,1997,1,0,40123,38856,38102,39941,40240,39835,37335,36827,39386,40629,38740,39327,39657,41597
4840204,La Feria,Texas,48061,291,7302,2,15180,154,Metropolitan Statistical Area,0,0,0,0,1224,1208,1259,1194,1217,1348,1308,1257,1231,1163,1104,1133,1072,1125
4841188,Lampasas,Texas,48281,35,6681,2,28660,0,Metropolitan Statistical Area,0,0,0,0,3213,3181,3294,3257,2931,3151,3209,3137,3279,2854,2900,2877,2914,2701
4844176,Lott,Texas,48145,283,759,2,47380,0,Metropolitan Statistical Area,0,0,0,0,21,21,18,17,44,24,26,15,115,118,69,50,63,39
4845672,McGregor,Texas,48309,283,4987,2,47380,0,Metropolitan Statistical Area,0,0,0,0,1162,1191,1283,1257,1317,1425,1568,2034,1608,1242,1242,1254,2320,1806
4846740,Marlin,Texas,48145,283,5967,2,47380,0,Metropolitan Statistical Area,0,0,0,0,1948,1903,1786,1804,1697,1589,1453,1648,1587,1795,1469,1378,1129,1213
4846824,Mart,Texas,48309,283,2209,2,47380,0,Metropolitan Statistical Area,0,0,0,0,263,266,180,236,204,200,207,257,222,234,287,265,275,287
4847040,Mathis,Texas,48409,99,4942,2,18580,204,Metropolitan Statistical Area,0,0,0,0,770,693,682,623,577,684,746,776,692,776,974,960,1067,1159
4847700,Mercedes,Texas,48215,291,15570,2,32580,365,Metropolitan Statistical Area,0,0,0,0,4947,5070,4882,4562,4120,4658,5273,4953,5614,5678,5051,5016,5868,5649
4849200,Moody,Texas,48309,283,1371,2,47380,0,Metropolitan Statistical Area,0,0,0,0,41,44,46,55,51,64,72,73,101,111,95,76,176,174
4853376,Odem,Texas,48409,99,2389,2,18580,204,Metropolitan Statistical Area,0,0,0,0,624,569,607,697,622,382,367,435,622,606,506,463,415,377
4853436,O'Donnell,Texas,48305,270,831,2,31180,352,Metropolitan Statistical Area,0,0,0,0,91,95,84,104,75,24,40,49,49,42,75,86,68,88
4854132,Orange,Texas,48361,118,18595,2,13140,0,Metropolitan Statistical Area,0,0,0,0,11393,7743,8100,8092,8290,8815,8826,7672,8763,8653,8579,8249,7768,8024
4854960,Panhandle,Texas,48065,7,2452,2,11100,108,Metropolitan Statistical Area,0,0,0,0,57,50,51,41,40,34,33,26,26,66,402,368,345,336
4857200,Pharr,Texas,48215,291,70400,2,32580,365,Metropolitan Statistical Area,1,2004,1,0,16064,16700,17169,18573,20459,19817,20345,20745,20387,22716,26011,26540,27326,27389
4858820,Port Arthur,Texas,48245,118,53818,2,13140,0,Metropolitan Statistical Area,0,0,0,0,17305,16662,16664,15701,17482,18639,18135,19906,21013,21197,18639,18925,19237,19038
4858892,Port Isabel,Texas,48061,291,5006,2,15180,154,Metropolitan Statistical Area,0,0,0,0,1031,1014,996,947,1261,1360,1331,1404,1780,1738,1491,1351,1502,1535
4858940,Port Neches,Texas,48245,118,13040,2,13140,0,Metropolitan Statistical Area,0,0,0,0,2162,2190,2078,2121,2173,2769,2733,2751,2964,3541,3724,3923,3775,3840
4860356,Ralls,Texas,48107,270,1944,2,31180,352,Metropolitan Statistical Area,0,0,0,0,528,524,520,553,433,275,269,207,387,472,330,352,406,427
4862600,Robstown,Texas,48355,99,11487,2,18580,204,Metropolitan Statistical Area,0,0,0,0,2998,2838,2951,2518,2423,2776,2710,2613,2330,2310,2694,2979,3450,3647
4862804,Rockport,Texas,48007,99,8766,2,18580,204,Metropolitan Statistical Area,0,0,0,0,2245,2371,2566,2853,3317,3039,2996,2990,2884,3052,4014,4171,4132,4142
4862924,Rogers,Texas,48027,35,1218,2,28660,0,Metropolitan Statistical Area,0,0,0,0,29,23,24,40,47,24,47,65,327,277,244,229,99,282
4863188,Rosebud,Texas,48145,283,1412,2,47380,0,Metropolitan Statistical Area,0,0,0,0,93,168,125,120,152,127,125,125,261,182,170,183,207,226
4865036,San Benito,Texas,48061,291,24250,2,15180,154,Metropolitan Statistical Area,0,0,0,0,6179,6087,5913,5984,5781,5840,5626,4500,5700,5680,7276,7323,7183,7043
4865516,San Juan,Texas,48215,291,33856,2,32580,365,Metropolitan Statistical Area,0,0,0,0,2540,2595,2710,2803,2997,3479,3695,3620,3887,4418,4148,3918,4145,4328
4867832,Silsbee,Texas,48199,118,6611,2,13140,0,Metropolitan Statistical Area,0,0,0,0,2906,3187,3561,3727,3842,4270,4612,5031,4988,4825,4883,4453,4421,4201
4868036,Sinton,Texas,48409,99,5665,2,18580,204,Metropolitan Statistical Area,0,0,0,0,1797,1860,1925,1633,1776,1369,1328,1432,1669,1951,1936,1959,1772,1901
4868180,Slaton,Texas,48303,270,6121,2,31180,352,Metropolitan Statistical Area,0,0,0,0,916,959,972,1008,919,978,1013,1194,1110,1114,1087,996,1075,1160
4868828,Sour Lake,Texas,48199,118,1813,2,13140,0,Metropolitan Statistical Area,0,0,0,0,267,257,233,282,337,434,323,339,290,803,864,877,554,1080
4871684,Taft,Texas,48409,99,3048,2,18580,204,Metropolitan Statistical Area,0,0,0,0,1002,991,932,982,969,802,852,850,871,881,706,731,728,732
4871708,Tahoka,Texas,48305,270,2673,2,31180,352,Metropolitan Statistical Area,0,0,0,0,78,64,73,46,36,69,61,78,56,657,478,486,494,613
4872176,Temple,Texas,48027,35,66102,2,28660,0,Metropolitan Statistical Area,0,0,0,0,41115,40917,41004,40544,39708,42219,43586,43728,45808,47371,47675,48699,49659,48867
4877272,Weslaco,Texas,48215,291,35670,2,32580,365,Metropolitan Statistical Area,0,0,0,0,14175,13815,15205,16138,15679,16509,16523,16959,17227,17804,19105,19561,19485,20535
4877332,West,Texas,48309,283,2807,2,47380,0,Metropolitan Statistical Area,0,0,0,0,1214,1296,1250,1252,1196,1502,1574,1591,1544,1631,1406,1405,1298,1290
4878316,White Deer,Texas,48065,7,1000,2,11100,108,Metropolitan Statistical Area,0,0,0,0,4,7,9,9,10,16,19,33,39,129,66,64,167,174
5100148,Abingdon,Virginia,51191,167,8191,2,28700,304,Metropolitan Statistical Area,1,2007,0,1,9403,9594,9049,9657,9478,9407,9141,9515,9359,8950,8649,9741,9430,9040
5101528,Altavista,Virginia,51031,51,3450,2,31340,0,Metropolitan Statistical Area,1,2007,1,0,3749,3665,3942,3750,3948,3849,3849,3637,3391,3647,3216,3352,3365,3051
5105544,Bedford,Virginia,51515,51,6222,2,31340,0,Metropolitan Statistical Area,1,1985,0,1,6849,6599,7118,7321,7641,7752,7594,7397,7151,7739,7193,6686,6830,6545
5109816,Bristol,Virginia,51520,167,17835,2,28700,304,Metropolitan Statistical Area,1,2011,1,0,14100,14303,14427,14301,13894,15056,16052,14755,14853,13073,12185,12142,11895,10343
5121184,Damascus,Virginia,51191,167,814,2,28700,304,Metropolitan Statistical Area,0,0,0,0,76,80,104,103,146,169,170,185,220,217,263,277,227,255
5130496,Gate City,Virginia,51169,167,2034,2,28700,304,Metropolitan Statistical Area,0,0,0,0,2056,2053,2017,2007,1973,2065,2046,1998,2053,1970,1897,1825,1739,1595
5168496,Rocky Mount,Virginia,51067,32,4799,2,40220,0,Metropolitan Statistical Area,0,0,0,0,8148,7658,8377,9016,9132,9351,8873,8030,8055,8440,8710,8686,8876,8473
5170000,Salem,Virginia,51775,32,24802,2,40220,0,Metropolitan Statistical Area,0,0,0,0,24321,24080,23186,22432,21571,20666,22965,23099,25208,23464,25121,24721,24657,24300
5181280,Vinton,Virginia,51161,32,8098,2,40220,0,Metropolitan Statistical Area,0,0,0,0,2370,2159,2190,2237,1962,2158,2373,2375,2329,2434,2495,2681,2728,2723
5501000,Algoma,Wisconsin,55061,100,3167,2,24580,267,Metropolitan Statistical Area,0,0,0,0,2108,1865,1959,1950,1979,1654,1994,1719,1687,1715,1658,1690,1520,1617
5509925,Brodhead,Wisconsin,55045,545,3293,2,31540,357,Metropolitan Statistical Area,0,0,0,0,1100,1267,1432,1624,1720,1702,1705,1517,1500,1236,1377,1407,1781,1896
5516450,Columbus,Wisconsin,55021,223,4991,2,31540,357,Metropolitan Statistical Area,0,0,0,0,2487,2562,2415,2444,2429,2558,2495,2490,2467,2346,2477,2421,2495,2336
5519775,De Pere,Wisconsin,55009,100,23800,2,24580,267,Metropolitan Statistical Area,1,1990,1,0,12393,12673,13765,14392,15308,14449,14947,14900,15873,16515,14838,14728,15474,15908
5520350,Dodgeville,Wisconsin,55049,223,4693,2,31540,357,Metropolitan Statistical Area,0,0,0,0,9024,8968,8606,7954,7429,7067,6940,6559,6543,6319,6192,6028,5961,5825
5529050,Gillett,Wisconsin,55083,100,1386,2,24580,267,Metropolitan Statistical Area,0,0,0,0,907,804,900,916,908,417,254,474,206,228,708,694,488,600
5534450,Highland,Wisconsin,55049,223,842,2,31540,357,Metropolitan Statistical Area,0,0,0,0,334,317,350,318,322,272,254,202,282,199,200,201,209,220
5539350,Kewaunee,Wisconsin,55061,100,2952,2,24580,267,Metropolitan Statistical Area,0,0,0,0,1145,1123,1562,1679,1725,1064,1049,2287,1045,1119,1401,1358,1415,1346
5545350,Lodi,Wisconsin,55021,223,3050,2,31540,357,Metropolitan Statistical Area,0,0,0,0,704,695,730,723,743,1353,1316,865,1328,934,1107,1136,1204,1235
5551575,Middleton,Wisconsin,55025,223,17442,2,31540,357,Metropolitan Statistical Area,0,0,0,0,14793,14860,15381,15500,16997,17250,17779,10663,18303,18531,16797,17000,17892,19376
5553100,Mineral Point,Wisconsin,55049,223,2487,2,31540,357,Metropolitan Statistical Area,0,0,0,0,861,780,830,841,838,1282,1363,1722,1397,1478,1427,1421,1466,1539
5553675,Monona,Wisconsin,55025,223,7533,2,31540,357,Metropolitan Statistical Area,0,0,0,0,7376,6986,7567,8791,7676,12509,12841,7354,6394,6440,8838,8668,8149,8453
5553750,Monroe,Wisconsin,55045,545,10827,2,31540,357,Metropolitan Statistical Area,1,2005,1,0,6485,6295,6833,6726,6703,10034,10144,9347,8872,9022,8146,8249,9003,9123
5554725,Mount Horeb,Wisconsin,55025,223,7009,2,31540,357,Metropolitan Statistical Area,0,0,0,0,1688,1718,1783,1759,1823,1822,1921,1880,1155,1890,1792,1756,1879,1966
5556700,New Glarus,Wisconsin,55045,545,2172,2,31540,357,Metropolitan Statistical Area,0,0,0,0,635,647,718,705,726,1278,1392,616,716,1433,911,938,960,994
5559350,Oconto,Wisconsin,55083,100,4513,2,24580,267,Metropolitan Statistical Area,0,0,0,0,2736,2806,2808,2952,2775,2658,2741,1598,1730,2242,2153,2140,2113,2175
5559400,Oconto Falls,Wisconsin,55083,100,2891,2,24580,267,Metropolitan Statistical Area,0,0,0,0,2066,2077,2035,1978,1999,1939,1907,1898,811,1863,1769,1324,1602,1582
5560200,Oregon,Wisconsin,55025,223,9231,2,31540,357,Metropolitan Statistical Area,0,0,0,0,3218,3255,3271,3255,3490,3537,3609,3202,2349,3473,2810,2866,2924,2954
5561100,Pardeeville,Wisconsin,55021,223,2115,2,31540,357,Metropolitan Statistical Area,0,0,0,0,543,594,604,613,662,370,369,397,463,748,596,569,538,408
5564100,Portage,Wisconsin,55021,223,10324,2,31540,357,Metropolitan Statistical Area,0,0,0,0,8613,8535,8128,8411,8454,8232,8068,8050,8231,5753,7507,7583,7435,7600
5573750,Shorewood Hills,Wisconsin,55025,223,1565,2,31540,357,Metropolitan Statistical Area,0,0,0,0,7391,7618,4056,3881,3337,3310,3355,3343,919,867,1873,1896,1836,1718
5577675,Stoughton,Wisconsin,55025,223,12611,2,31540,357,Metropolitan Statistical Area,0,0,0,0,5465,5831,6105,6338,6464,6491,6355,5568,5557,5816,5499,5707,5288,5682
5578600,Sun Prairie,Wisconsin,55025,223,29364,2,31540,357,Metropolitan Statistical Area,0,0,0,0,11544,11673,11776,11741,10902,15762,15647,12002,11324,9379,9737,11179,10747,11145
5578650,Superior,Wisconsin,55031,179,27244,2,20260,0,Metropolitan Statistical Area,0,0,0,0,13723,13869,13499,13405,13575,13901,13861,13257,13479,13670,13633,13637,13475,13602
5588150,Wisconsin Dells,Wisconsin,55021,223,2678,2,31540,357,Metropolitan Statistical Area,0,0,0,0,2072,2014,3369,3600,3758,1894,1883,5916,6388,6025,2395,2342,2131,2631
815165,Clifton,Colorado,8077,677,19889,3,24300,0,Metropolitan Statistical Area,0,0,0,0,1099,1139,1134,1232,1330,2311,2501,2364,2012,2446,2298,2244,2452,2081
828745,Fruita,Colorado,8077,677,12646,3,24300,0,Metropolitan Statistical Area,0,0,0,0,1348,1415,1569,1748,1611,1975,1955,2168,2097,2150,2400,2376,2511,2577
831660,Grand Junction,Colorado,8077,677,58566,3,24300,0,Metropolitan Statistical Area,0,0,0,0,41494,41612,43748,44109,45650,49451,52486,49972,46023,48030,43221,44309,49459,45170
1900775,Akron,Iowa,19149,4,1486,3,43580,512,Metropolitan Statistical Area,0,0,0,0,747,732,709,729,684,630,720,730,758,738,644,721,523,484
1901855,Ames,Iowa,19169,15,58965,3,11180,218,Metropolitan Statistical Area,1,2009,1,0,30951,30956,31433,31626,32093,32143,32887,32408,32991,31862,32528,33239,34094,35391
1911305,Cascade,Iowa,19061,344,2159,3,20220,0,Metropolitan Statistical Area,0,0,0,0,953,976,1033,1046,1104,1139,1064,943,999,1032,1051,1053,1110,1106
1911755,Cedar Falls,Iowa,19013,230,39260,3,47940,0,Metropolitan Statistical Area,1,1987,1,0,17545,17734,18063,18010,18862,19251,19340,19365,20535,22009,22140,21281,22452,22977
1916545,Correctionville,Iowa,19193,4,821,3,43580,512,Metropolitan Statistical Area,0,0,0,0,257,271,264,268,296,256,255,266,272,269,252,255,325,280
1922395,Dubuque,Iowa,19061,344,57637,3,20220,0,Metropolitan Statistical Area,1,1985,1,0,40073,39412,38409,39438,41110,40860,40849,40538,41262,42257,42690,42404,43670,44194
1923115,Dyersville,Iowa,19061,344,4058,3,20220,0,Metropolitan Statistical Area,0,0,0,0,2714,2678,2701,2694,2737,2790,2893,2564,2525,3003,3187,3122,3257,3542
1933195,Grundy Center,Iowa,19075,230,2706,3,47940,0,Metropolitan Statistical Area,1,2015,1,0,1276,1289,1307,1280,1309,1348,1402,1340,1356,1345,1342,1267,1303,1239
1938595,Iowa City,Iowa,19103,161,67862,3,26980,168,Metropolitan Statistical Area,0,0,0,0,49329,48394,44846,48178,49460,43735,44722,52013,46781,54683,54737,55321,55781,55532
1941385,Kingsley,Iowa,19149,4,1411,3,43580,512,Metropolitan Statistical Area,0,0,0,0,356,342,346,376,407,340,343,337,393,361,368,343,311,324
1943365,La Porte City,Iowa,19013,230,2285,3,47940,0,Metropolitan Statistical Area,0,0,0,0,530,537,544,536,513,564,556,523,515,549,552,541,621,596
1944400,Le Mars,Iowa,19149,4,9826,3,43580,512,Metropolitan Statistical Area,1,1995,1,0,7027,7245,7183,7513,7804,7733,7482,7429,7497,7334,7357,7473,7645,6914
1955695,Nevada,Iowa,19169,15,6798,3,11180,218,Metropolitan Statistical Area,0,0,0,0,2732,2762,2865,2913,3050,3087,3202,2976,3994,4049,4349,4134,4349,4326
1966315,Reinbeck,Iowa,19075,230,1664,3,47940,0,Metropolitan Statistical Area,0,0,0,0,894,891,906,906,948,998,902,1015,918,910,923,890,1017,1119
1966405,Remsen,Iowa,19149,4,1663,3,43580,512,Metropolitan Statistical Area,0,0,0,0,622,560,479,593,621,595,576,618,555,624,572,567,579,594
1975675,Story City,Iowa,19169,15,3431,3,11180,218,Metropolitan Statistical Area,1,2000,1,0,1582,1298,1603,1612,1751,1821,1765,1556,1272,1554,1666,1763,1903,1954
1976260,Sumner,Iowa,19017,230,2028,3,47940,0,Metropolitan Statistical Area,0,0,0,0,901,834,1003,1009,1043,1044,1059,1061,1029,876,645,682,695,625
1978915,Tripoli,Iowa,19017,230,1313,3,47940,0,Metropolitan Statistical Area,0,0,0,0,434,428,422,360,490,322,321,327,323,303,327,326,339,335
1982335,Washington,Iowa,19183,161,7266,3,26980,168,Metropolitan Statistical Area,1,2008,1,0,4208,3912,3668,3721,3695,3694,3729,3671,3763,3971,3826,3769,3989,3986
1982425,Waterloo,Iowa,19013,230,68406,3,47940,0,Metropolitan Statistical Area,1,1996,1,0,46747,45086,45504,46986,47283,47252,47454,46320,44065,49080,51189,52023,52246,50086
1982875,Waverly,Iowa,19017,230,9874,3,47940,0,Metropolitan Statistical Area,1,1989,1,0,6227,6178,6190,6416,6559,6783,7167,6738,6587,6913,7096,6861,7390,7171
1983280,Wellman,Iowa,19183,161,1408,3,26980,168,Metropolitan Statistical Area,0,0,0,0,403,285,371,357,383,383,399,439,276,478,331,397,367,408
2302060,Auburn,Maine,23001,94,23055,3,30340,438,Metropolitan Statistical Area,0,0,0,0,20703,20755,20922,19922,20091,20139,20485,19168,15911,16105,16442,16422,16523,17549
2302795,Bangor,Maine,23019,339,33039,3,12620,0,Metropolitan Statistical Area,0,0,0,0,34826,34833,35297,35392,36533,35663,35522,35138,34818,35874,36333,36340,36517,37182
2306925,Brewer,Maine,23019,339,9482,3,12620,0,Metropolitan Statistical Area,0,0,0,0,5380,5372,4995,4948,4649,5189,6265,6063,6244,6068,6323,6148,5926,6260
2317495,Dexter,Maine,23019,339,2158,3,12620,0,Metropolitan Statistical Area,0,0,0,0,919,821,809,847,838,828,786,771,815,787,730,712,744,779
2321065,East Millinocket,Maine,23019,339,1567,3,12620,0,Metropolitan Statistical Area,0,0,0,0,355,309,390,453,411,731,756,773,275,290,539,575,315,243
2330760,Hampden,Maine,23019,339,4343,3,12620,0,Metropolitan Statistical Area,0,0,0,0,1411,1618,1515,1343,1680,1401,1469,1472,1626,1384,1475,1475,1526,1623
2334225,Howland,Maine,23019,339,1096,3,12620,0,Metropolitan Statistical Area,0,0,0,0,172,185,185,187,186,537,531,454,262,304,233,283,272,263
2338740,Lewiston,Maine,23001,94,36592,3,30340,438,Metropolitan Statistical Area,0,0,0,0,24473,24187,24412,24330,23717,26113,26292,25615,25748,25590,25467,25323,25951,24979
2339440,Lincoln,Maine,23019,339,2884,3,12620,0,Metropolitan Statistical Area,0,0,0,0,2247,2299,1917,2222,2339,2370,2409,2304,2454,2227,2076,2009,1908,1714
2340735,Livermore Falls,Maine,23001,94,1594,3,30340,438,Metropolitan Statistical Area,0,0,0,0,702,698,664,674,674,402,392,434,418,425,355,365,332,390
2344620,Mechanic Falls,Maine,23001,94,2237,3,30340,438,Metropolitan Statistical Area,0,0,0,0,459,483,525,546,532,534,518,448,466,384,544,541,572,541
2345635,Milford,Maine,23019,339,2233,3,12620,0,Metropolitan Statistical Area,0,0,0,0,378,359,404,370,352,250,226,248,272,261,327,378,406,348
