city_fips,name,st,match_city_fips,match_name,match_st,distance
1956100,New Hampton,Iowa,1924465,Eldora,Iowa,62.6
1956100,New Hampton,Iowa,1933465,Guttenberg,Iowa,64.7
1956100,New Hampton,Iowa,1929955,Garner,Iowa,65.1
1956100,New Hampton,Iowa,1942555,Lake Mills,Iowa,66.3
1956100,New Hampton,Iowa,1905680,Belmond,Iowa,67.5
1956100,New Hampton,Iowa,1928380,Forest City,Iowa,68.3
1956100,New Hampton,Iowa,1923115,Dyersville,Iowa,72.4
1956100,New Hampton,Iowa,1978510,Toledo,Iowa,74.6
1956100,New Hampton,Iowa,1908605,Britt,Iowa,75.2
1956100,New Hampton,Iowa,1913620,Clarion,Iowa,75.4
1956100,New Hampton,Iowa,1977115,Tama,Iowa,76.9
1956100,New Hampton,Iowa,5559925,Onalaska,Wisconsin,78.7
1956100,New Hampton,Iowa,5508850,Boscobel,Wisconsin,81.5
1956100,New Hampton,Iowa,5542250,Lancaster,Wisconsin,82.6
1956100,New Hampton,Iowa,5585475,Westby,Wisconsin,84.1
1956100,New Hampton,Iowa,5525600,Fennimore,Wisconsin,84.1
1956100,New Hampton,Iowa,1911305,Cascade,Iowa,84.5
1956100,New Hampton,Iowa,5586275,West Salem,Wisconsin,84.8
1956100,New Hampton,Iowa,1939675,Jewell Junction,Iowa,85.1
1956100,New Hampton,Iowa,1923250,Eagle Grove,Iowa,85.1
1956100,New Hampton,Iowa,5528200,Galesville,Wisconsin,85.7
1956100,New Hampton,Iowa,1949395,Marengo,Iowa,87.8
1956100,New Hampton,Iowa,5501225,Alma,Wisconsin,89.5
1956100,New Hampton,Iowa,5502500,Arcadia,Wisconsin,92
1956100,New Hampton,Iowa,1908695,Brooklyn,Iowa,92.1
1956100,New Hampton,Iowa,1955695,Nevada,Iowa,92.2
1956100,New Hampton,Iowa,1933105,Grinnell,Iowa,93.2
1956100,New Hampton,Iowa,1901135,Algona,Iowa,97.1
1956100,New Hampton,Iowa,5575325,Sparta,Wisconsin,97.1
1956100,New Hampton,Iowa,1985845,Williamsburg,Iowa,97.8
1956100,New Hampton,Iowa,5567625,Richland Center,Wisconsin,99.2
1956100,New Hampton,Iowa,1937560,Humboldt,Iowa,99.2
1956100,New Hampton,Iowa,5536800,Independence,Wisconsin,100.2
1956100,New Hampton,Iowa,5517950,Cuba City,Wisconsin,100.7
1956100,New Hampton,Iowa,1953490,Montezuma,Iowa,102.3
1956100,New Hampton,Iowa,1928515,Fort Dodge,Iowa,102.5
1956100,New Hampton,Iowa,5586725,Whitehall,Wisconsin,103.4
1956100,New Hampton,Iowa,1938595,Iowa City,Iowa,104.5
1956100,New Hampton,Iowa,1907480,Boone,Iowa,105.3
1956100,New Hampton,Iowa,5534825,Hillsboro,Wisconsin,107.5
1956100,New Hampton,Iowa,1978285,Tipton,Iowa,107.8
1956100,New Hampton,Iowa,1949215,Maquoketa,Iowa,108.4
1956100,New Hampton,Iowa,5553600,Mondovi,Wisconsin,109.1
1956100,New Hampton,Iowa,5521225,Durand,Wisconsin,109.9
1956100,New Hampton,Iowa,5580075,Tomah,Wisconsin,110.8
1956100,New Hampton,Iowa,1905635,Bellevue,Iowa,111
1956100,New Hampton,Iowa,1956460,New Sharon,Iowa,111.1
1956100,New Hampton,Iowa,1948450,Madrid,Iowa,112.2
1956100,New Hampton,Iowa,1958665,Ogden,Iowa,112.4
1956100,New Hampton,Iowa,5507900,Black River Falls,Wisconsin,112.6
1956100,New Hampton,Iowa,1983280,Wellman,Iowa,112.8
1956100,New Hampton,Iowa,5523800,Elroy,Wisconsin,113
1956100,New Hampton,Iowa,1953355,Monroe,Iowa,113.5
1956100,New Hampton,Iowa,1931710,Gowrie,Iowa,114
1956100,New Hampton,Iowa,1984315,West Liberty,Iowa,116.1
1956100,New Hampton,Iowa,1962040,Pella,Iowa,118.2
1956100,New Hampton,Iowa,5560575,Osseo,Wisconsin,118.3
1956100,New Hampton,Iowa,1940980,Keota,Iowa,118.5
1956100,New Hampton,Iowa,1948990,Manson,Iowa,118.5
1956100,New Hampton,Iowa,1973110,Sigourney,Iowa,119.2
1956100,New Hampton,Iowa,1925590,Emmetsburg,Iowa,119.5
1956100,New Hampton,Iowa,5566800,Reedsburg,Wisconsin,120.7
1956100,New Hampton,Iowa,1931980,Grand Junction,Iowa,121
1956100,New Hampton,Iowa,1986070,Wilton,Iowa,121.3
1956100,New Hampton,Iowa,1963975,Pocahontas,Iowa,121.4
1956100,New Hampton,Iowa,5556900,New Lisbon,Wisconsin,121.9
1956100,New Hampton,Iowa,5550025,Mauston,Wisconsin,123.6
1956100,New Hampton,Iowa,1921180,De Witt,Iowa,124.6
1956100,New Hampton,Iowa,1968295,Rockwell City,Iowa,126.6
1956100,New Hampton,Iowa,1942015,Knoxville,Iowa,126.7
1956505,Newton,Iowa,1953355,Monroe,Iowa,12.5
1956505,Newton,Iowa,1933105,Grinnell,Iowa,17.3
1956505,Newton,Iowa,1962040,Pella,Iowa,21.4
1956505,Newton,Iowa,1956460,New Sharon,Iowa,26.2
1956505,Newton,Iowa,1942015,Knoxville,Iowa,26.4
1956505,Newton,Iowa,1953490,Montezuma,Iowa,28.6
1956505,Newton,Iowa,1955695,Nevada,Iowa,30.3
1956505,Newton,Iowa,1977115,Tama,Iowa,30.5
1956505,Newton,Iowa,1908695,Brooklyn,Iowa,31.5
1956505,Newton,Iowa,1978510,Toledo,Iowa,31.9
1956505,Newton,Iowa,1950935,Melcher-Dallas,Iowa,34.3
1956505,Newton,Iowa,1948450,Madrid,Iowa,41.5
1956505,Newton,Iowa,1978735,Traer,Iowa,45.6
1956505,Newton,Iowa,1924465,Eldora,Iowa,45.6
1956505,Newton,Iowa,1900910,Albia,Iowa,48.1
1956505,Newton,Iowa,1966315,Reinbeck,Iowa,49.1
1956505,Newton,Iowa,1907480,Boone,Iowa,49.5
1956505,Newton,Iowa,1973110,Sigourney,Iowa,50.8
1956505,Newton,Iowa,1949395,Marengo,Iowa,51.3
1956505,Newton,Iowa,1939675,Jewell Junction,Iowa,51.7
1956505,Newton,Iowa,1985845,Williamsburg,Iowa,54.1
1956505,Newton,Iowa,1958665,Ogden,Iowa,55.6
1956505,Newton,Iowa,1900190,Ackley,Iowa,59
1956505,Newton,Iowa,1943365,La Porte City,Iowa,61.4
1956505,Newton,Iowa,1940980,Keota,Iowa,61.7
1956505,Newton,Iowa,1961590,Parkersburg,Iowa,62.1
1956505,Newton,Iowa,1983280,Wellman,Iowa,65.1
1956505,Newton,Iowa,1931980,Grand Junction,Iowa,65.2
1956505,Newton,Iowa,1916635,Corydon,Iowa,66.4
1956505,Newton,Iowa,1924420,Eldon,Iowa,69.1
1956505,Newton,Iowa,1926445,Fairfield,Iowa,74.2
1956505,Newton,Iowa,1931710,Gowrie,Iowa,75.2
1956505,Newton,Iowa,1944535,Leon,Iowa,75.4
1956505,Newton,Iowa,1900595,Afton,Iowa,75.4
1956505,Newton,Iowa,1913755,Clarksville,Iowa,77.4
1956505,Newton,Iowa,1938595,Iowa City,Iowa,78.8
1956505,Newton,Iowa,1913620,Clarion,Iowa,79.3
1956505,Newton,Iowa,1923250,Eagle Grove,Iowa,79.6
1956505,Newton,Iowa,1938100,Independence,Iowa,79.9
1956505,Newton,Iowa,1928515,Fort Dodge,Iowa,80.5
1956505,Newton,Iowa,1917265,Creston,Iowa,81.2
1956505,Newton,Iowa,1972210,Sheffield,Iowa,82.8
1956505,Newton,Iowa,1932745,Greene,Iowa,83.6
1956505,Newton,Iowa,1905680,Belmond,Iowa,84.2
1956505,Newton,Iowa,1916050,Coon Rapids,Iowa,84.8
1956505,Newton,Iowa,1978915,Tripoli,Iowa,86.7
1956505,Newton,Iowa,1942960,Lamoni,Iowa,87.3
1956505,Newton,Iowa,1940935,Keosauqua,Iowa,87.8
1956505,Newton,Iowa,1958620,Oelwein,Iowa,89.3
1956505,Newton,Iowa,1955335,Nashua,Iowa,90.4
1956505,Newton,Iowa,1902260,Anita,Iowa,90.5
1956505,Newton,Iowa,1954480,Mount Ayr,Iowa,91.8
1956505,Newton,Iowa,1937560,Humboldt,Iowa,92.3
1956505,Newton,Iowa,1986385,Winfield,Iowa,92.8
1956505,Newton,Iowa,1976260,Sumner,Iowa,93.1
1956505,Newton,Iowa,1984315,West Liberty,Iowa,93.2
1956505,Newton,Iowa,1968070,Rockford,Iowa,93.5
1956505,Newton,Iowa,1968295,Rockwell City,Iowa,94.4
1956505,Newton,Iowa,1926265,Exira,Iowa,94.7
1956505,Newton,Iowa,1942465,Lake City,Iowa,95
1956505,Newton,Iowa,1948990,Manson,Iowa,95.2
1956505,Newton,Iowa,1944490,Lenox,Iowa,96.6
1956505,Newton,Iowa,1911080,Carroll,Iowa,96.9
1956505,Newton,Iowa,1903655,Audubon,Iowa,97.2
1956505,Newton,Iowa,1948810,Manchester,Iowa,98.3
1956505,Newton,Iowa,1956910,Nora Springs,Iowa,99.6
1956505,Newton,Iowa,1978285,Tipton,Iowa,99.7
1956505,Newton,Iowa,1914025,Clear Lake,Iowa,100.6
1956505,Newton,Iowa,1929955,Garner,Iowa,100.7
1956505,Newton,Iowa,1956325,New London,Iowa,101.2
1956505,Newton,Iowa,1927165,Fayette,Iowa,101.7
1956505,Newton,Iowa,1975855,Strawberry Point,Iowa,103.4
1956505,Newton,Iowa,1982200,Wapello,Iowa,103.4
1956505,Newton,Iowa,1903520,Atlantic,Iowa,103.6
1956505,Newton,Iowa,1908605,Britt,Iowa,103.8
1956505,Newton,Iowa,1986070,Wilton,Iowa,105.7
1956505,Newton,Iowa,1955110,Muscatine,Iowa,105.9
1956505,Newton,Iowa,1963975,Pocahontas,Iowa,109.4
1956505,Newton,Iowa,1948900,Manly,Iowa,109.8
1956505,Newton,Iowa,1959745,Osage,Iowa,110.1
1956505,Newton,Iowa,1942690,Lake View,Iowa,111.1
1956505,Newton,Iowa,1928380,Forest City,Iowa,112
1956505,Newton,Iowa,1901135,Algona,Iowa,112.2
1956505,Newton,Iowa,1905365,Bedford,Iowa,112.4
1956505,Newton,Iowa,1911305,Cascade,Iowa,112.8
1956505,Newton,Iowa,1923115,Dyersville,Iowa,113.1
1956505,Newton,Iowa,1933150,Griswold,Iowa,113.1
1956505,Newton,Iowa,1948855,Manilla,Iowa,113.4
1956505,Newton,Iowa,1980985,Villisca,Iowa,113.4
1956505,Newton,Iowa,1983685,West Burlington,Iowa,115.8
1956505,Newton,Iowa,1934500,Harlan,Iowa,117.3
1956505,Newton,Iowa,1910045,Calmar,Iowa,119.1
1956505,Newton,Iowa,1958575,Odebolt,Iowa,120.7
1956505,Newton,Iowa,1919945,Denison,Iowa,120.8
1956505,Newton,Iowa,1957630,Northwood,Iowa,120.8
1956505,Newton,Iowa,1942555,Lake Mills,Iowa,121.2
1956505,Newton,Iowa,1943725,Laurens,Iowa,121.5
1956505,Newton,Iowa,1964290,Postville,Iowa,122.2
1956505,Newton,Iowa,1966135,Red Oak,Iowa,122.8
1956505,Newton,Iowa,1913575,Clarinda,Iowa,122.8
1959835,Osceola,Iowa,1944535,Leon,Iowa,20.3
1959835,Osceola,Iowa,1900595,Afton,Iowa,22.5
1959835,Osceola,Iowa,1942960,Lamoni,Iowa,29.6
1959835,Osceola,Iowa,1916635,Corydon,Iowa,30.3
1959835,Osceola,Iowa,1950935,Melcher-Dallas,Iowa,30.4
1959835,Osceola,Iowa,1917265,Creston,Iowa,31.2
1959835,Osceola,Iowa,1954480,Mount Ayr,Iowa,33.1
1959835,Osceola,Iowa,1942015,Knoxville,Iowa,40
1959835,Osceola,Iowa,1944490,Lenox,Iowa,42.8
1959835,Osceola,Iowa,1953355,Monroe,Iowa,48.2
1959835,Osceola,Iowa,1900910,Albia,Iowa,50.2
1959835,Osceola,Iowa,1962040,Pella,Iowa,51.2
1959835,Osceola,Iowa,1905365,Bedford,Iowa,56
1959835,Osceola,Iowa,1948450,Madrid,Iowa,58.1
1959835,Osceola,Iowa,1902260,Anita,Iowa,59.3
1959835,Osceola,Iowa,1980985,Villisca,Iowa,63.8
1959835,Osceola,Iowa,1956460,New Sharon,Iowa,65.4
1959835,Osceola,Iowa,1926265,Exira,Iowa,69.4
1959835,Osceola,Iowa,1913575,Clarinda,Iowa,69.7
1959835,Osceola,Iowa,1903520,Atlantic,Iowa,69.9
1959835,Osceola,Iowa,1955695,Nevada,Iowa,70
1959835,Osceola,Iowa,1958665,Ogden,Iowa,70.6
1959835,Osceola,Iowa,1907480,Boone,Iowa,71.3
1959835,Osceola,Iowa,1933105,Grinnell,Iowa,73
1959835,Osceola,Iowa,1931980,Grand Junction,Iowa,73
1959835,Osceola,Iowa,1933150,Griswold,Iowa,73.2
1959835,Osceola,Iowa,1916050,Coon Rapids,Iowa,74.7
1959835,Osceola,Iowa,1953490,Montezuma,Iowa,75
1959835,Osceola,Iowa,1966135,Red Oak,Iowa,76.5
1959835,Osceola,Iowa,1903655,Audubon,Iowa,76.9
1959835,Osceola,Iowa,1924420,Eldon,Iowa,81.2
1959835,Osceola,Iowa,1908695,Brooklyn,Iowa,83.8
1959835,Osceola,Iowa,1973110,Sigourney,Iowa,84.1
1959835,Osceola,Iowa,1972525,Shenandoah,Iowa,86.3
1959835,Osceola,Iowa,1939675,Jewell Junction,Iowa,88.1
1959835,Osceola,Iowa,1977115,Tama,Iowa,88.9
1959835,Osceola,Iowa,1931710,Gowrie,Iowa,90.1
1959835,Osceola,Iowa,1978510,Toledo,Iowa,90.6
1959835,Osceola,Iowa,1911080,Carroll,Iowa,91.2
1959835,Osceola,Iowa,1934500,Harlan,Iowa,91.5
1959835,Osceola,Iowa,1926445,Fairfield,Iowa,94.4
1959835,Osceola,Iowa,1948855,Manilla,Iowa,96.4
1959835,Osceola,Iowa,1940935,Keosauqua,Iowa,96.9
1959835,Osceola,Iowa,1940980,Keota,Iowa,97.3
1959835,Osceola,Iowa,1924465,Eldora,Iowa,97.8
1959835,Osceola,Iowa,1942465,Lake City,Iowa,98.7
1959835,Osceola,Iowa,1976935,Tabor,Iowa,100.2
1959835,Osceola,Iowa,1973065,Sidney,Iowa,100.6
1959835,Osceola,Iowa,1985845,Williamsburg,Iowa,101.2
1959835,Osceola,Iowa,1949395,Marengo,Iowa,102.8
1959835,Osceola,Iowa,1933780,Hamburg,Iowa,103.6
1959835,Osceola,Iowa,1928515,Fort Dodge,Iowa,103.8
1959835,Osceola,Iowa,1968295,Rockwell City,Iowa,104.1
1959835,Osceola,Iowa,1978735,Traer,Iowa,104.6
1959835,Osceola,Iowa,1983280,Wellman,Iowa,104.8
1959835,Osceola,Iowa,1919945,Denison,Iowa,106.7
1959835,Osceola,Iowa,1966315,Reinbeck,Iowa,107.6
1959835,Osceola,Iowa,1942690,Lake View,Iowa,110.1
1959835,Osceola,Iowa,1948990,Manson,Iowa,110.5
1959835,Osceola,Iowa,1900190,Ackley,Iowa,111.2
1959835,Osceola,Iowa,1923250,Eagle Grove,Iowa,112.7
1959835,Osceola,Iowa,1958575,Odebolt,Iowa,116.9
1959835,Osceola,Iowa,1913620,Clarion,Iowa,117.1
1959835,Osceola,Iowa,1961590,Parkersburg,Iowa,117.9
1959835,Osceola,Iowa,1937560,Humboldt,Iowa,118.7
1959835,Osceola,Iowa,1943365,La Porte City,Iowa,120.2
1959835,Osceola,Iowa,1986385,Winfield,Iowa,121.9
1959835,Osceola,Iowa,1956325,New London,Iowa,124
1959835,Osceola,Iowa,1938595,Iowa City,Iowa,124
1959835,Osceola,Iowa,1905680,Belmond,Iowa,125.3
1959835,Osceola,Iowa,1963975,Pocahontas,Iowa,126.3
1959835,Osceola,Iowa,1938010,Ida Grove,Iowa,126.3
1959835,Osceola,Iowa,1949170,Mapleton,Iowa,130.8
1959835,Osceola,Iowa,1972210,Sheffield,Iowa,131.4
1959835,Osceola,Iowa,1913755,Clarksville,Iowa,133.4
1959835,Osceola,Iowa,1975630,Storm Lake,Iowa,133.5
1959835,Osceola,Iowa,1982200,Wapello,Iowa,135.2
1959835,Osceola,Iowa,1984315,West Liberty,Iowa,135.5
1959835,Osceola,Iowa,1936840,Holstein,Iowa,136.1
1959835,Osceola,Iowa,1943725,Laurens,Iowa,137
1959835,Osceola,Iowa,1983685,West Burlington,Iowa,137.5
1959835,Osceola,Iowa,1932745,Greene,Iowa,137.8
1959835,Osceola,Iowa,1901495,Alta,Iowa,138.2
1959835,Osceola,Iowa,1938100,Independence,Iowa,138.5
1959835,Osceola,Iowa,1959115,Onawa,Iowa,138.9
1959835,Osceola,Iowa,1908605,Britt,Iowa,142.4
1959835,Osceola,Iowa,1901135,Algona,Iowa,142.5
1959835,Osceola,Iowa,1929955,Garner,Iowa,142.9
1959835,Osceola,Iowa,1916545,Correctionville,Iowa,144.1
1959835,Osceola,Iowa,1955110,Muscatine,Iowa,144.4
1959835,Osceola,Iowa,1978915,Tripoli,Iowa,145
1959835,Osceola,Iowa,1968070,Rockford,Iowa,145.5
1959835,Osceola,Iowa,1978285,Tipton,Iowa,146.2
1959835,Osceola,Iowa,1914025,Clear Lake,Iowa,146.4
1959835,Osceola,Iowa,1973425,Sioux Rapids,Iowa,146.7
1959835,Osceola,Iowa,1955335,Nashua,Iowa,146.7
1959835,Osceola,Iowa,1986070,Wilton,Iowa,148.2
1959835,Osceola,Iowa,1958620,Oelwein,Iowa,148.3
1959835,Osceola,Iowa,1913080,Cherokee,Iowa,150
1959835,Osceola,Iowa,1956910,Nora Springs,Iowa,150.7
1959925,Oskaloosa,Iowa,1956460,New Sharon,Iowa,12.1
1959925,Oskaloosa,Iowa,1962040,Pella,Iowa,16.1
1959925,Oskaloosa,Iowa,1900910,Albia,Iowa,20.3
1959925,Oskaloosa,Iowa,1953490,Montezuma,Iowa,21
1959925,Oskaloosa,Iowa,1973110,Sigourney,Iowa,23
1959925,Oskaloosa,Iowa,1942015,Knoxville,Iowa,23.7
1959925,Oskaloosa,Iowa,1953355,Monroe,Iowa,28.5
1959925,Oskaloosa,Iowa,1933105,Grinnell,Iowa,31.2
1959925,Oskaloosa,Iowa,1950935,Melcher-Dallas,Iowa,31.5
1959925,Oskaloosa,Iowa,1908695,Brooklyn,Iowa,31.6
1959925,Oskaloosa,Iowa,1924420,Eldon,Iowa,34
1959925,Oskaloosa,Iowa,1940980,Keota,Iowa,36.3
1959925,Oskaloosa,Iowa,1926445,Fairfield,Iowa,40.7
1959925,Oskaloosa,Iowa,1985845,Williamsburg,Iowa,41.5
1959925,Oskaloosa,Iowa,1983280,Wellman,Iowa,43.5
1959925,Oskaloosa,Iowa,1949395,Marengo,Iowa,45.9
1959925,Oskaloosa,Iowa,1977115,Tama,Iowa,46.2
1959925,Oskaloosa,Iowa,1978510,Toledo,Iowa,48.5
1959925,Oskaloosa,Iowa,1916635,Corydon,Iowa,51.1
1959925,Oskaloosa,Iowa,1940935,Keosauqua,Iowa,52.8
1959925,Oskaloosa,Iowa,1978735,Traer,Iowa,62.7
1959925,Oskaloosa,Iowa,1938595,Iowa City,Iowa,63
1959925,Oskaloosa,Iowa,1986385,Winfield,Iowa,64
1959925,Oskaloosa,Iowa,1955695,Nevada,Iowa,65.3
1959925,Oskaloosa,Iowa,1944535,Leon,Iowa,69.2
1959925,Oskaloosa,Iowa,1956325,New London,Iowa,69.7
1959925,Oskaloosa,Iowa,1966315,Reinbeck,Iowa,71.1
1959925,Oskaloosa,Iowa,1948450,Madrid,Iowa,73
1959925,Oskaloosa,Iowa,1943365,La Porte City,Iowa,74.1
1959925,Oskaloosa,Iowa,1984315,West Liberty,Iowa,74.3
1959925,Oskaloosa,Iowa,1982200,Wapello,Iowa,76.4
1959925,Oskaloosa,Iowa,1924465,Eldora,Iowa,77.2
1959925,Oskaloosa,Iowa,1942960,Lamoni,Iowa,81.9
1959925,Oskaloosa,Iowa,1900595,Afton,Iowa,83.1
1959925,Oskaloosa,Iowa,1907480,Boone,Iowa,83.1
1959925,Oskaloosa,Iowa,1955110,Muscatine,Iowa,83.7
1959925,Oskaloosa,Iowa,1983685,West Burlington,Iowa,84.3
1959925,Oskaloosa,Iowa,1978285,Tipton,Iowa,85.2
1959925,Oskaloosa,Iowa,1939675,Jewell Junction,Iowa,86.8
1959925,Oskaloosa,Iowa,1986070,Wilton,Iowa,86.9
1959925,Oskaloosa,Iowa,1958665,Ogden,Iowa,88.3
1959925,Oskaloosa,Iowa,1961590,Parkersburg,Iowa,88.8
1959925,Oskaloosa,Iowa,1900190,Ackley,Iowa,89.4
1959925,Oskaloosa,Iowa,1938100,Independence,Iowa,89.8
1959925,Oskaloosa,Iowa,1917265,Creston,Iowa,91.2
1959925,Oskaloosa,Iowa,1954480,Mount Ayr,Iowa,92.5
1959925,Oskaloosa,Iowa,1931980,Grand Junction,Iowa,96.9
1959925,Oskaloosa,Iowa,1948810,Manchester,Iowa,102.4
1959925,Oskaloosa,Iowa,1958620,Oelwein,Iowa,102.6
1959925,Oskaloosa,Iowa,1913755,Clarksville,Iowa,102.8
1959925,Oskaloosa,Iowa,1944490,Lenox,Iowa,104.1
1959925,Oskaloosa,Iowa,1978915,Tripoli,Iowa,106.3
1959925,Oskaloosa,Iowa,1931710,Gowrie,Iowa,108.8
1959925,Oskaloosa,Iowa,1911305,Cascade,Iowa,109
1959925,Oskaloosa,Iowa,1976260,Sumner,Iowa,110.7
1959925,Oskaloosa,Iowa,1932745,Greene,Iowa,110.8
1959925,Oskaloosa,Iowa,1902260,Anita,Iowa,110.9
1959925,Oskaloosa,Iowa,1975855,Strawberry Point,Iowa,111.5
1959925,Oskaloosa,Iowa,1916050,Coon Rapids,Iowa,112.7
1959925,Oskaloosa,Iowa,1923115,Dyersville,Iowa,113.6
1959925,Oskaloosa,Iowa,1913620,Clarion,Iowa,113.9
1959925,Oskaloosa,Iowa,1972210,Sheffield,Iowa,114.1
1959925,Oskaloosa,Iowa,1955335,Nashua,Iowa,114.5
1959925,Oskaloosa,Iowa,1923250,Eagle Grove,Iowa,114.6
1959925,Oskaloosa,Iowa,1921180,De Witt,Iowa,115.1
1959925,Oskaloosa,Iowa,1927165,Fayette,Iowa,115.3
1959925,Oskaloosa,Iowa,1928515,Fort Dodge,Iowa,115.4
1959925,Oskaloosa,Iowa,1949215,Maquoketa,Iowa,115.5
1959925,Oskaloosa,Iowa,1905365,Bedford,Iowa,117
1959925,Oskaloosa,Iowa,1926265,Exira,Iowa,117.8
1959925,Oskaloosa,Iowa,1905680,Belmond,Iowa,118.1
1959925,Oskaloosa,Iowa,1968070,Rockford,Iowa,122.3
1959925,Oskaloosa,Iowa,1903655,Audubon,Iowa,122.3
1959925,Oskaloosa,Iowa,1903520,Atlantic,Iowa,123.5
1959925,Oskaloosa,Iowa,1980985,Villisca,Iowa,124.5
1959925,Oskaloosa,Iowa,1911080,Carroll,Iowa,126.8
1959925,Oskaloosa,Iowa,1942465,Lake City,Iowa,127.1
1959925,Oskaloosa,Iowa,1937560,Humboldt,Iowa,127.4
1959925,Oskaloosa,Iowa,1968295,Rockwell City,Iowa,127.7
1959925,Oskaloosa,Iowa,1956910,Nora Springs,Iowa,128.9
1959925,Oskaloosa,Iowa,1948990,Manson,Iowa,129.4
1959925,Oskaloosa,Iowa,1933465,Guttenberg,Iowa,129.9
1959925,Oskaloosa,Iowa,1933150,Griswold,Iowa,130.3
1959925,Oskaloosa,Iowa,1913575,Clarinda,Iowa,131
1959925,Oskaloosa,Iowa,1905635,Bellevue,Iowa,132.6
1959925,Oskaloosa,Iowa,1914025,Clear Lake,Iowa,132.6
1959925,Oskaloosa,Iowa,1914430,Clinton,Iowa,132.8
1959925,Oskaloosa,Iowa,1929955,Garner,Iowa,134
1959925,Oskaloosa,Iowa,1964290,Postville,Iowa,135.4
1959925,Oskaloosa,Iowa,1910045,Calmar,Iowa,136.3
1959925,Oskaloosa,Iowa,1966135,Red Oak,Iowa,136.4
1959925,Oskaloosa,Iowa,1953310,Monona,Iowa,137.4
1959925,Oskaloosa,Iowa,1959745,Osage,Iowa,137.6
1959925,Oskaloosa,Iowa,1908605,Britt,Iowa,137.9
1959925,Oskaloosa,Iowa,1948855,Manilla,Iowa,140.3
1959925,Oskaloosa,Iowa,1948900,Manly,Iowa,140.4
1959925,Oskaloosa,Iowa,1934500,Harlan,Iowa,141.1
1959925,Oskaloosa,Iowa,1948000,McGregor,Iowa,141.2
1959925,Oskaloosa,Iowa,1942690,Lake View,Iowa,142.6
1959925,Oskaloosa,Iowa,5565050,Prairie du Chien,Wisconsin,143.6
1960465,Ottumwa,Iowa,1924420,Eldon,Iowa,12
1960465,Ottumwa,Iowa,1900910,Albia,Iowa,20.8
1960465,Ottumwa,Iowa,1926445,Fairfield,Iowa,23.4
1960465,Ottumwa,Iowa,1973110,Sigourney,Iowa,24.3
1960465,Ottumwa,Iowa,1940935,Keosauqua,Iowa,30.7
1960465,Ottumwa,Iowa,1956460,New Sharon,Iowa,33.6
1960465,Ottumwa,Iowa,1940980,Keota,Iowa,33.8
1960465,Ottumwa,Iowa,1962040,Pella,Iowa,37.7
1960465,Ottumwa,Iowa,1953490,Montezuma,Iowa,39.6
1960465,Ottumwa,Iowa,1942015,Knoxville,Iowa,41.5
1960465,Ottumwa,Iowa,1983280,Wellman,Iowa,42.9
1960465,Ottumwa,Iowa,1950935,Melcher-Dallas,Iowa,45.7
1960465,Ottumwa,Iowa,1985845,Williamsburg,Iowa,49.1
1960465,Ottumwa,Iowa,1908695,Brooklyn,Iowa,49.1
1960465,Ottumwa,Iowa,1953355,Monroe,Iowa,50.1
1960465,Ottumwa,Iowa,1916635,Corydon,Iowa,50.8
1960465,Ottumwa,Iowa,1986385,Winfield,Iowa,51.4
1960465,Ottumwa,Iowa,1933105,Grinnell,Iowa,52.7
1960465,Ottumwa,Iowa,1956325,New London,Iowa,53.2
1960465,Ottumwa,Iowa,1949395,Marengo,Iowa,56.8
1960465,Ottumwa,Iowa,1938595,Iowa City,Iowa,63.7
1960465,Ottumwa,Iowa,1982200,Wapello,Iowa,65
1960465,Ottumwa,Iowa,1977115,Tama,Iowa,65.8
1960465,Ottumwa,Iowa,1983685,West Burlington,Iowa,67
1960465,Ottumwa,Iowa,1978510,Toledo,Iowa,68.1
1960465,Ottumwa,Iowa,1984315,West Liberty,Iowa,70.9
1960465,Ottumwa,Iowa,1944535,Leon,Iowa,72.6
1960465,Ottumwa,Iowa,1955110,Muscatine,Iowa,76.5
1960465,Ottumwa,Iowa,1978735,Traer,Iowa,81.2
1960465,Ottumwa,Iowa,1986070,Wilton,Iowa,82.6
1960465,Ottumwa,Iowa,1942960,Lamoni,Iowa,84.4
1960465,Ottumwa,Iowa,1978285,Tipton,Iowa,84.5
1960465,Ottumwa,Iowa,1955695,Nevada,Iowa,87.9
1960465,Ottumwa,Iowa,1943365,La Porte City,Iowa,90.2
1960465,Ottumwa,Iowa,1966315,Reinbeck,Iowa,90.7
1960465,Ottumwa,Iowa,1900595,Afton,Iowa,93.5
1960465,Ottumwa,Iowa,1948450,Madrid,Iowa,94.3
1960465,Ottumwa,Iowa,1954480,Mount Ayr,Iowa,98.1
1960465,Ottumwa,Iowa,1924465,Eldora,Iowa,99.3
1960465,Ottumwa,Iowa,1917265,Creston,Iowa,102.2
1960465,Ottumwa,Iowa,1938100,Independence,Iowa,103.7
1960465,Ottumwa,Iowa,1907480,Boone,Iowa,105
1960465,Ottumwa,Iowa,1961590,Parkersburg,Iowa,109.4
1960465,Ottumwa,Iowa,1939675,Jewell Junction,Iowa,109.5
1960465,Ottumwa,Iowa,1958665,Ogden,Iowa,109.7
1960465,Ottumwa,Iowa,1900190,Ackley,Iowa,111.1
1960465,Ottumwa,Iowa,1921180,De Witt,Iowa,112.1
1960465,Ottumwa,Iowa,1948810,Manchester,Iowa,112.6
