city_fips,town,year,population
5505900,"Beaver Dam, WI",1993,14693
5505900,"Beaver Dam, WI",1994,14587
5505900,"Beaver Dam, WI",1995,14620
5505900,"Beaver Dam, WI",1996,14633
5505900,"Beaver Dam, WI",1997,14818
5505900,"Beaver Dam, WI",1998,14738
5505900,"Beaver Dam, WI",1999,14905
5505900,"Beaver Dam, WI",2000,15169
5505900,"Beaver Dam, WI",2001,15370
5505900,"Beaver Dam, WI",2002,15496
5505900,"Beaver Dam, WI",2003,15616
5505900,"Beaver Dam, WI",2004,15782
5505900,"Beaver Dam, WI",2005,15853
5505900,"Beaver Dam, WI",2006,16052
5505900,"Beaver Dam, WI",2007,16087
5505900,"Beaver Dam, WI",2008,16189
5505900,"Beaver Dam, WI",2009,16159
5505900,"Beaver Dam, WI",2010,16214
5505900,"Beaver Dam, WI",2011,16222
5505900,"Beaver Dam, WI",2012,16220
5505900,"Beaver Dam, WI",2013,16233
5505900,"Beaver Dam, WI",2014,16410
5505900,"Beaver Dam, WI",2015,16395
5505900,"Beaver Dam, WI",2016,16301
5505900,"Beaver Dam, WI",2017,16347
5505900,"Beaver Dam, WI",2018,16353
5505900,"Beaver Dam, WI",2019,16403
5506500,"Beloit, WI",1990,35573
5506500,"Beloit, WI",1991,35940
5506500,"Beloit, WI",1992,36039
5506500,"Beloit, WI",1993,36071
5506500,"Beloit, WI",1994,35927
5506500,"Beloit, WI",1995,36277
5506500,"Beloit, WI",1996,36114
5506500,"Beloit, WI",1997,35770
5506500,"Beloit, WI",1998,35575
5506500,"Beloit, WI",1999,35427
5506500,"Beloit, WI",2000,35775
5506500,"Beloit, WI",2001,35997
5506500,"Beloit, WI",2002,36018
5506500,"Beloit, WI",2003,36079
5506500,"Beloit, WI",2004,36348
5506500,"Beloit, WI",2005,36518
5506500,"Beloit, WI",2006,36859
5506500,"Beloit, WI",2007,37091
5506500,"Beloit, WI",2008,37167
5506500,"Beloit, WI",2009,37049
5506500,"Beloit, WI",2010,36966
5506500,"Beloit, WI",2011,36833
5506500,"Beloit, WI",2012,36787
5506500,"Beloit, WI",2013,36758
5506500,"Beloit, WI",2014,36781
5506500,"Beloit, WI",2015,36751
5506500,"Beloit, WI",2016,36680
5506500,"Beloit, WI",2017,36833
5506500,"Beloit, WI",2018,36969
5506500,"Beloit, WI",2019,36926
5506925,"Berlin, WI",1990,5371
5506925,"Berlin, WI",1991,5443
5506925,"Berlin, WI",1992,5454
5506925,"Berlin, WI",1993,5492
5506925,"Berlin, WI",1994,5511
5506925,"Berlin, WI",1995,5505
5506925,"Berlin, WI",1996,5500
5506925,"Berlin, WI",1997,5468
5506925,"Berlin, WI",1998,5534
5506925,"Berlin, WI",1999,5522
5506925,"Berlin, WI",2000,5305
5506925,"Berlin, WI",2001,5321
5506925,"Berlin, WI",2002,5364
5506925,"Berlin, WI",2003,5390
5506925,"Berlin, WI",2004,5409
5506925,"Berlin, WI",2005,5430
5506925,"Berlin, WI",2006,5459
5506925,"Berlin, WI",2007,5473
5506925,"Berlin, WI",2008,5490
5506925,"Berlin, WI",2009,5504
5506925,"Berlin, WI",2010,5524
5506925,"Berlin, WI",2011,5537
5506925,"Berlin, WI",2012,5517
5506925,"Berlin, WI",2013,5466
5506925,"Berlin, WI",2014,5420
5506925,"Berlin, WI",2015,5385
5506925,"Berlin, WI",2016,5344
5506925,"Berlin, WI",2017,5375
5506925,"Berlin, WI",2018,5386
5506925,"Berlin, WI",2019,5385
5507900,"Black River Falls, WI",1990,3490
5507900,"Black River Falls, WI",1991,3701
5507900,"Black River Falls, WI",1992,3712
5507900,"Black River Falls, WI",1993,3728
5507900,"Black River Falls, WI",1994,3721
5507900,"Black River Falls, WI",1995,3787
5507900,"Black River Falls, WI",1996,3786
5507900,"Black River Falls, WI",1997,3814
5507900,"Black River Falls, WI",1998,3796
5507900,"Black River Falls, WI",1999,3807
5507900,"Black River Falls, WI",2000,3618
5507900,"Black River Falls, WI",2001,3632
5507900,"Black River Falls, WI",2002,3615
5507900,"Black River Falls, WI",2003,3640
5507900,"Black River Falls, WI",2004,3616
5507900,"Black River Falls, WI",2005,3636
5507900,"Black River Falls, WI",2006,3636
5507900,"Black River Falls, WI",2007,3650
5507900,"Black River Falls, WI",2008,3647
5507900,"Black River Falls, WI",2009,3627
5507900,"Black River Falls, WI",2010,3622
5507900,"Black River Falls, WI",2011,3590
5507900,"Black River Falls, WI",2012,3580
5507900,"Black River Falls, WI",2013,3567
5507900,"Black River Falls, WI",2014,3558
5507900,"Black River Falls, WI",2015,3542
5507900,"Black River Falls, WI",2016,3510
5507900,"Black River Falls, WI",2017,3498
5507900,"Black River Falls, WI",2018,3466
5507900,"Black River Falls, WI",2019,3465
5508225,"Bloomer, WI",1990,3085
5508225,"Bloomer, WI",1991,3313
5508225,"Bloomer, WI",1992,3306
5508225,"Bloomer, WI",1993,3312
5508225,"Bloomer, WI",1994,3330
5508225,"Bloomer, WI",1995,3327
5508225,"Bloomer, WI",1996,3342
5508225,"Bloomer, WI",1997,3342
5508225,"Bloomer, WI",1998,3331
5508225,"Bloomer, WI",1999,3310
5508225,"Bloomer, WI",2000,3347
5508225,"Bloomer, WI",2001,3381
5508225,"Bloomer, WI",2002,3392
5508225,"Bloomer, WI",2003,3414
5508225,"Bloomer, WI",2004,3456
5508225,"Bloomer, WI",2005,3483
5508225,"Bloomer, WI",2006,3494
5508225,"Bloomer, WI",2007,3515
5508225,"Bloomer, WI",2008,3522
5508225,"Bloomer, WI",2009,3529
5508225,"Bloomer, WI",2010,3539
5508225,"Bloomer, WI",2011,3553
5508225,"Bloomer, WI",2012,3545
5508225,"Bloomer, WI",2013,3528
5508225,"Bloomer, WI",2014,3523
5508225,"Bloomer, WI",2015,3510
5508225,"Bloomer, WI",2016,3497
5508225,"Bloomer, WI",2017,3492
5508225,"Bloomer, WI",2018,3501
5508225,"Bloomer, WI",2019,3505
5508850,"Boscobel, WI",1990,2706
5508850,"Boscobel, WI",1991,2716
5508850,"Boscobel, WI",1992,2720
5508850,"Boscobel, WI",1993,2717
5508850,"Boscobel, WI",1994,2725
5508850,"Boscobel, WI",1995,2706
5508850,"Boscobel, WI",1996,2715
5508850,"Boscobel, WI",1997,2710
5508850,"Boscobel, WI",1998,2724
5508850,"Boscobel, WI",1999,2771
5508850,"Boscobel, WI",2000,3047
5508850,"Boscobel, WI",2001,3131
5508850,"Boscobel, WI",2002,3126
5508850,"Boscobel, WI",2003,3146
5508850,"Boscobel, WI",2004,3163
5508850,"Boscobel, WI",2005,3168
5508850,"Boscobel, WI",2006,3144
5508850,"Boscobel, WI",2007,3190
5508850,"Boscobel, WI",2008,3212
5508850,"Boscobel, WI",2009,3213
5508850,"Boscobel, WI",2010,3231
5508850,"Boscobel, WI",2011,3210
5508850,"Boscobel, WI",2012,3194
5508850,"Boscobel, WI",2013,3172
5508850,"Boscobel, WI",2014,3165
5508850,"Boscobel, WI",2015,3163
5508850,"Boscobel, WI",2016,3116
5508850,"Boscobel, WI",2017,3126
5508850,"Boscobel, WI",2018,3132
5508850,"Boscobel, WI",2019,3128
5509725,"Brillion, WI",1990,2840
5509725,"Brillion, WI",1991,2879
5509725,"Brillion, WI",1992,2861
5509725,"Brillion, WI",1993,2889
5509725,"Brillion, WI",1994,3001
5509725,"Brillion, WI",1995,3043
5509725,"Brillion, WI",1996,3057
5509725,"Brillion, WI",1997,3067
5509725,"Brillion, WI",1998,3050
5509725,"Brillion, WI",1999,3058
5509725,"Brillion, WI",2000,2937
5509725,"Brillion, WI",2001,2988
5509725,"Brillion, WI",2002,3052
5509725,"Brillion, WI",2003,3101
5509725,"Brillion, WI",2004,3118
5509725,"Brillion, WI",2005,3130
5509725,"Brillion, WI",2006,3135
5509725,"Brillion, WI",2007,3125
5509725,"Brillion, WI",2008,3145
5509725,"Brillion, WI",2009,3140
5509725,"Brillion, WI",2010,3148
5509725,"Brillion, WI",2011,3202
5509725,"Brillion, WI",2012,3190
5509725,"Brillion, WI",2013,3176
5509725,"Brillion, WI",2014,3156
5509725,"Brillion, WI",2015,3141
5509725,"Brillion, WI",2016,3134
5509725,"Brillion, WI",2017,3118
5509725,"Brillion, WI",2018,3105
5509725,"Brillion, WI",2019,3077
5511200,"Burlington, WI",1990,8855
5511200,"Burlington, WI",1991,9225
5511200,"Burlington, WI",1992,9265
5511200,"Burlington, WI",1993,9450
5511200,"Burlington, WI",1994,9477
5511200,"Burlington, WI",1995,9643
5511200,"Burlington, WI",1996,9744
5511200,"Burlington, WI",1997,9863
5511200,"Burlington, WI",1998,9962
5511200,"Burlington, WI",1999,10162
5511200,"Burlington, WI",2000,9936
5511200,"Burlington, WI",2001,10011
5511200,"Burlington, WI",2002,10066
5511200,"Burlington, WI",2003,10135
5511200,"Burlington, WI",2004,10200
5511200,"Burlington, WI",2005,10290
5511200,"Burlington, WI",2006,10339
5511200,"Burlington, WI",2007,10376
5511200,"Burlington, WI",2008,10408
5511200,"Burlington, WI",2009,10440
5511200,"Burlington, WI",2010,10464
5511200,"Burlington, WI",2011,10527
5511200,"Burlington, WI",2012,10518
5511200,"Burlington, WI",2013,10518
5511200,"Burlington, WI",2014,10538
5511200,"Burlington, WI",2015,10640
5511200,"Burlington, WI",2016,10659
5511200,"Burlington, WI",2017,10958
5511200,"Burlington, WI",2018,10992
5511200,"Burlington, WI",2019,10980
5512325,"Campbellsport, WI",1990,1732
5512325,"Campbellsport, WI",1991,1757
5512325,"Campbellsport, WI",1992,1776
5512325,"Campbellsport, WI",1993,1783
5512325,"Campbellsport, WI",1994,1784
5512325,"Campbellsport, WI",1995,1816
5512325,"Campbellsport, WI",1996,1790
5512325,"Campbellsport, WI",1997,1772
5512325,"Campbellsport, WI",1998,1729
5512325,"Campbellsport, WI",1999,1724
5512325,"Campbellsport, WI",2000,1913
5512325,"Campbellsport, WI",2001,1929
5512325,"Campbellsport, WI",2002,1935
5512325,"Campbellsport, WI",2003,1944
5512325,"Campbellsport, WI",2004,1954
5512325,"Campbellsport, WI",2005,1962
5512325,"Campbellsport, WI",2006,1975
5512325,"Campbellsport, WI",2007,1988
5512325,"Campbellsport, WI",2008,2003
5512325,"Campbellsport, WI",2009,2009
5512325,"Campbellsport, WI",2010,2016
5512325,"Campbellsport, WI",2011,2012
5512325,"Campbellsport, WI",2012,2003
5512325,"Campbellsport, WI",2013,1992
5512325,"Campbellsport, WI",2014,1987
5512325,"Campbellsport, WI",2015,1976
5512325,"Campbellsport, WI",2016,1979
5512325,"Campbellsport, WI",2017,1970
5512325,"Campbellsport, WI",2018,1974
5512325,"Campbellsport, WI",2019,1827
5514325,"Chetek, WI",1990,1953
5514325,"Chetek, WI",1991,1993
5514325,"Chetek, WI",1992,2006
5514325,"Chetek, WI",1993,2008
5514325,"Chetek, WI",1994,2002
5514325,"Chetek, WI",1995,2062
5514325,"Chetek, WI",1996,2047
5514325,"Chetek, WI",1997,2063
5514325,"Chetek, WI",1998,2076
5514325,"Chetek, WI",1999,2076
5514325,"Chetek, WI",2000,2180
5514325,"Chetek, WI",2001,2210
5514325,"Chetek, WI",2002,2225
5514325,"Chetek, WI",2003,2220
5514325,"Chetek, WI",2004,2227
5514325,"Chetek, WI",2005,2229
5514325,"Chetek, WI",2006,2232
5514325,"Chetek, WI",2007,2226
5514325,"Chetek, WI",2008,2229
5514325,"Chetek, WI",2009,2220
5514325,"Chetek, WI",2010,2221
5514325,"Chetek, WI",2011,2212
5514325,"Chetek, WI",2012,2202
5514325,"Chetek, WI",2013,2194
5514325,"Chetek, WI",2014,2177
5514325,"Chetek, WI",2015,2172
5514325,"Chetek, WI",2016,2146
5514325,"Chetek, WI",2017,2122
5514325,"Chetek, WI",2018,2102
5514325,"Chetek, WI",2019,2095
5514475,"Chilton, WI",1990,3240
5514475,"Chilton, WI",1991,3298
5514475,"Chilton, WI",1992,3302
5514475,"Chilton, WI",1993,3338
5514475,"Chilton, WI",1994,3411
5514475,"Chilton, WI",1995,3420
5514475,"Chilton, WI",1996,3453
5514475,"Chilton, WI",1997,3507
5514475,"Chilton, WI",1998,3644
5514475,"Chilton, WI",1999,3644
5514475,"Chilton, WI",2000,3708
5514475,"Chilton, WI",2001,3702
5514475,"Chilton, WI",2002,3787
5514475,"Chilton, WI",2003,3848
5514475,"Chilton, WI",2004,3874
5514475,"Chilton, WI",2005,3893
5514475,"Chilton, WI",2006,3906
5514475,"Chilton, WI",2007,3897
5514475,"Chilton, WI",2008,3925
5514475,"Chilton, WI",2009,3919
5514475,"Chilton, WI",2010,3933
5514475,"Chilton, WI",2011,3965
5514475,"Chilton, WI",2012,3953
5514475,"Chilton, WI",2013,3936
5514475,"Chilton, WI",2014,3906
5514475,"Chilton, WI",2015,3883
5514475,"Chilton, WI",2016,3825
5514475,"Chilton, WI",2017,3811
5514475,"Chilton, WI",2018,3792
5514475,"Chilton, WI",2019,3859
5514575,"Chippewa Falls, WI",1990,12727
5514575,"Chippewa Falls, WI",1991,13366
5514575,"Chippewa Falls, WI",1992,13356
5514575,"Chippewa Falls, WI",1993,13440
5514575,"Chippewa Falls, WI",1994,13366
5514575,"Chippewa Falls, WI",1995,13411
5514575,"Chippewa Falls, WI",1996,13282
5514575,"Chippewa Falls, WI",1997,13300
5514575,"Chippewa Falls, WI",1998,13271
5514575,"Chippewa Falls, WI",1999,13252
5514575,"Chippewa Falls, WI",2000,12925
5514575,"Chippewa Falls, WI",2001,12902
5514575,"Chippewa Falls, WI",2002,12905
5514575,"Chippewa Falls, WI",2003,13034
5514575,"Chippewa Falls, WI",2004,13454
5514575,"Chippewa Falls, WI",2005,13599
5514575,"Chippewa Falls, WI",2006,13568
5514575,"Chippewa Falls, WI",2007,13632
5514575,"Chippewa Falls, WI",2008,13641
5514575,"Chippewa Falls, WI",2009,13643
5514575,"Chippewa Falls, WI",2010,13661
5514575,"Chippewa Falls, WI",2011,13774
5514575,"Chippewa Falls, WI",2012,13756
5514575,"Chippewa Falls, WI",2013,13751
5514575,"Chippewa Falls, WI",2014,13947
5514575,"Chippewa Falls, WI",2015,13987
5514575,"Chippewa Falls, WI",2016,14009
5514575,"Chippewa Falls, WI",2017,14063
5514575,"Chippewa Falls, WI",2018,14179
5514575,"Chippewa Falls, WI",2019,14366
5515725,"Clintonville, WI",1990,4351
5515725,"Clintonville, WI",1991,4567
5515725,"Clintonville, WI",1992,4626
5515725,"Clintonville, WI",1993,4696
5515725,"Clintonville, WI",1994,4680
5515725,"Clintonville, WI",1995,4706
5515725,"Clintonville, WI",1996,4764
5515725,"Clintonville, WI",1997,4766
5515725,"Clintonville, WI",1998,4831
5515725,"Clintonville, WI",1999,4871
5515725,"Clintonville, WI",2000,4736
5515725,"Clintonville, WI",2001,4728
5515725,"Clintonville, WI",2002,4732
5515725,"Clintonville, WI",2003,4727
5515725,"Clintonville, WI",2004,4708
5515725,"Clintonville, WI",2005,4676
5515725,"Clintonville, WI",2006,4666
5515725,"Clintonville, WI",2007,4648
5515725,"Clintonville, WI",2008,4618
5515725,"Clintonville, WI",2009,4577
5515725,"Clintonville, WI",2010,4559
5515725,"Clintonville, WI",2011,4541
5515725,"Clintonville, WI",2012,4498
5515725,"Clintonville, WI",2013,4500
5515725,"Clintonville, WI",2014,4468
5515725,"Clintonville, WI",2015,4431
5515725,"Clintonville, WI",2016,4385
5515725,"Clintonville, WI",2017,4351
5515725,"Clintonville, WI",2018,4335
5515725,"Clintonville, WI",2019,4391
5517100,"Cornell, WI",1990,1541
5517100,"Cornell, WI",1991,1559
5517100,"Cornell, WI",1992,1561
5517100,"Cornell, WI",1993,1576
5517100,"Cornell, WI",1994,1582
5517100,"Cornell, WI",1995,1564
5517100,"Cornell, WI",1996,1561
5517100,"Cornell, WI",1997,1554
5517100,"Cornell, WI",1998,1551
5517100,"Cornell, WI",1999,1534
5517100,"Cornell, WI",2000,1466
5517100,"Cornell, WI",2001,1463
5517100,"Cornell, WI",2002,1457
5517100,"Cornell, WI",2003,1461
5517100,"Cornell, WI",2004,1486
5517100,"Cornell, WI",2005,1492
5517100,"Cornell, WI",2006,1484
5517100,"Cornell, WI",2007,1483
5517100,"Cornell, WI",2008,1477
5517100,"Cornell, WI",2009,1470
5517100,"Cornell, WI",2010,1467
5517100,"Cornell, WI",2011,1465
5517100,"Cornell, WI",2012,1463
5517100,"Cornell, WI",2013,1455
5517100,"Cornell, WI",2014,1440
5517100,"Cornell, WI",2015,1434
5517100,"Cornell, WI",2016,1420
5517100,"Cornell, WI",2017,1405
5517100,"Cornell, WI",2018,1401
5517100,"Cornell, WI",2019,1407
5517425,"Crandon, WI",1990,1958
5517425,"Crandon, WI",1991,2025
5517425,"Crandon, WI",1992,2069
5517425,"Crandon, WI",1993,2135
5517425,"Crandon, WI",1994,2138
5517425,"Crandon, WI",1995,2167
5517425,"Crandon, WI",1996,2183
5517425,"Crandon, WI",1997,2188
5517425,"Crandon, WI",1998,2261
5517425,"Crandon, WI",1999,2230
5517425,"Crandon, WI",2000,1961
5517425,"Crandon, WI",2001,1961
5517425,"Crandon, WI",2002,1963
5517425,"Crandon, WI",2003,1971
5517425,"Crandon, WI",2004,1990
5517425,"Crandon, WI",2005,1978
5517425,"Crandon, WI",2006,1971
5517425,"Crandon, WI",2007,1961
5517425,"Crandon, WI",2008,1967
5517425,"Crandon, WI",2009,1932
5517425,"Crandon, WI",2010,1920
5517425,"Crandon, WI",2011,1916
5517425,"Crandon, WI",2012,1901
5517425,"Crandon, WI",2013,1885
5517425,"Crandon, WI",2014,1880
5517425,"Crandon, WI",2015,1851
5517425,"Crandon, WI",2016,1851
5517425,"Crandon, WI",2017,1841
5517425,"Crandon, WI",2018,1830
5517425,"Crandon, WI",2019,1800
5517950,"Cuba City, WI",1990,2024
5517950,"Cuba City, WI",1991,2005
5517950,"Cuba City, WI",1992,2026
5517950,"Cuba City, WI",1993,2003
5517950,"Cuba City, WI",1994,2043
5517950,"Cuba City, WI",1995,2026
5517950,"Cuba City, WI",1996,2033
5517950,"Cuba City, WI",1997,2031
5517950,"Cuba City, WI",1998,2053
5517950,"Cuba City, WI",1999,2029
5517950,"Cuba City, WI",2000,2156
5517950,"Cuba City, WI",2001,2128
5517950,"Cuba City, WI",2002,2116
5517950,"Cuba City, WI",2003,2113
5517950,"Cuba City, WI",2004,2111
5517950,"Cuba City, WI",2005,2105
5517950,"Cuba City, WI",2006,2090
5517950,"Cuba City, WI",2007,2092
5517950,"Cuba City, WI",2008,2090
5517950,"Cuba City, WI",2009,2083
5517950,"Cuba City, WI",2010,2086
5517950,"Cuba City, WI",2011,2079
5517950,"Cuba City, WI",2012,2068
5517950,"Cuba City, WI",2013,2061
5517950,"Cuba City, WI",2014,2035
5517950,"Cuba City, WI",2015,2043
5517950,"Cuba City, WI",2016,2039
5517950,"Cuba City, WI",2017,2040
5517950,"Cuba City, WI",2018,2038
5517950,"Cuba City, WI",2019,2029
5518025,"Cumberland, WI",1990,2163
5518025,"Cumberland, WI",1991,2174
5518025,"Cumberland, WI",1992,2187
5518025,"Cumberland, WI",1993,2191
5518025,"Cumberland, WI",1994,2195
5518025,"Cumberland, WI",1995,2201
5518025,"Cumberland, WI",1996,2214
5518025,"Cumberland, WI",1997,2197
5518025,"Cumberland, WI",1998,2192
5518025,"Cumberland, WI",1999,2211
5518025,"Cumberland, WI",2000,2280
5518025,"Cumberland, WI",2001,2317
5518025,"Cumberland, WI",2002,2312
5518025,"Cumberland, WI",2003,2293
5518025,"Cumberland, WI",2004,2282
5518025,"Cumberland, WI",2005,2263
5518025,"Cumberland, WI",2006,2251
5518025,"Cumberland, WI",2007,2226
5518025,"Cumberland, WI",2008,2211
5518025,"Cumberland, WI",2009,2185
5518025,"Cumberland, WI",2010,2170
5518025,"Cumberland, WI",2011,2170
5518025,"Cumberland, WI",2012,2165
5518025,"Cumberland, WI",2013,2152
5518025,"Cumberland, WI",2014,2138
5518025,"Cumberland, WI",2015,2139
5518025,"Cumberland, WI",2016,2131
5518025,"Cumberland, WI",2017,2120
5518025,"Cumberland, WI",2018,2110
5518025,"Cumberland, WI",2019,2103
5518875,"Darlington, WI",1990,2235
5518875,"Darlington, WI",1991,2280
5518875,"Darlington, WI",1992,2270
5518875,"Darlington, WI",1993,2273
5518875,"Darlington, WI",1994,2277
5518875,"Darlington, WI",1995,2312
5518875,"Darlington, WI",1996,2326
5518875,"Darlington, WI",1997,2276
5518875,"Darlington, WI",1998,2254
5518875,"Darlington, WI",1999,2234
5518875,"Darlington, WI",2000,2418
5518875,"Darlington, WI",2001,2441
5518875,"Darlington, WI",2002,2445
5518875,"Darlington, WI",2003,2452
5518875,"Darlington, WI",2004,2459
5518875,"Darlington, WI",2005,2460
5518875,"Darlington, WI",2006,2462
5518875,"Darlington, WI",2007,2441
5518875,"Darlington, WI",2008,2451
5518875,"Darlington, WI",2009,2457
5518875,"Darlington, WI",2010,2451
5518875,"Darlington, WI",2011,2442
5518875,"Darlington, WI",2012,2425
5518875,"Darlington, WI",2013,2387
5518875,"Darlington, WI",2014,2391
5518875,"Darlington, WI",2015,2391
5518875,"Darlington, WI",2016,2368
5518875,"Darlington, WI",2017,2359
5518875,"Darlington, WI",2018,2341
5518875,"Darlington, WI",2019,2337
5519450,"Delavan, WI",1990,6073
5519450,"Delavan, WI",1991,6290
5519450,"Delavan, WI",1992,6406
5519450,"Delavan, WI",1993,6508
5519450,"Delavan, WI",1994,6695
5519450,"Delavan, WI",1995,6966
5519450,"Delavan, WI",1996,7185
5519450,"Delavan, WI",1997,7478
5519450,"Delavan, WI",1998,7599
5519450,"Delavan, WI",1999,7643
5519450,"Delavan, WI",2000,7956
5519450,"Delavan, WI",2001,8232
5519450,"Delavan, WI",2002,8334
5519450,"Delavan, WI",2003,8419
5519450,"Delavan, WI",2004,8449
5519450,"Delavan, WI",2005,8545
5519450,"Delavan, WI",2006,8589
5519450,"Delavan, WI",2007,8566
5519450,"Delavan, WI",2008,8548
5519450,"Delavan, WI",2009,8499
5519450,"Delavan, WI",2010,8463
5519450,"Delavan, WI",2011,8432
5519450,"Delavan, WI",2012,8429
5519450,"Delavan, WI",2013,8396
5519450,"Delavan, WI",2014,8389
5519450,"Delavan, WI",2015,8337
5519450,"Delavan, WI",2016,8333
5519450,"Delavan, WI",2017,8303
5519450,"Delavan, WI",2018,8287
5519450,"Delavan, WI",2019,8264
5521225,"Durand, WI",1990,2003
5521225,"Durand, WI",1991,2207
5521225,"Durand, WI",1992,2199
5521225,"Durand, WI",1993,2196
5521225,"Durand, WI",1994,2191
5521225,"Durand, WI",1995,2179
5521225,"Durand, WI",1996,2160
5521225,"Durand, WI",1997,2179
5521225,"Durand, WI",1998,2166
5521225,"Durand, WI",1999,2213
5521225,"Durand, WI",2000,1968
5521225,"Durand, WI",2001,1970
5521225,"Durand, WI",2002,1984
5521225,"Durand, WI",2003,1980
5521225,"Durand, WI",2004,1993
5521225,"Durand, WI",2005,1995
5521225,"Durand, WI",2006,1980
5521225,"Durand, WI",2007,1976
5521225,"Durand, WI",2008,1965
5521225,"Durand, WI",2009,1940
5521225,"Durand, WI",2010,1931
5521225,"Durand, WI",2011,1909
5521225,"Durand, WI",2012,1890
5521225,"Durand, WI",2013,1870
5521225,"Durand, WI",2014,1854
5521225,"Durand, WI",2015,1827
5521225,"Durand, WI",2016,1824
5521225,"Durand, WI",2017,1825
5521225,"Durand, WI",2018,1828
5521225,"Durand, WI",2019,1800
5521625,"Eagle River, WI",1990,1374
5521625,"Eagle River, WI",1991,1408
5521625,"Eagle River, WI",1992,1429
5521625,"Eagle River, WI",1993,1454
5521625,"Eagle River, WI",1994,1552
5521625,"Eagle River, WI",1995,1617
5521625,"Eagle River, WI",1996,1631
5521625,"Eagle River, WI",1997,1629
5521625,"Eagle River, WI",1998,1620
5521625,"Eagle River, WI",1999,1622
5521625,"Eagle River, WI",2000,1443
5521625,"Eagle River, WI",2001,1475
5521625,"Eagle River, WI",2002,1502
5521625,"Eagle River, WI",2003,1511
5521625,"Eagle River, WI",2004,1502
5521625,"Eagle River, WI",2005,1492
5521625,"Eagle River, WI",2006,1479
5521625,"Eagle River, WI",2007,1461
5521625,"Eagle River, WI",2008,1437
5521625,"Eagle River, WI",2009,1410
5521625,"Eagle River, WI",2010,1398
5521625,"Eagle River, WI",2011,1392
5521625,"Eagle River, WI",2012,1375
5521625,"Eagle River, WI",2013,1340
5521625,"Eagle River, WI",2014,1361
5521625,"Eagle River, WI",2015,1369
5521625,"Eagle River, WI",2016,1423
5521625,"Eagle River, WI",2017,1498
5521625,"Eagle River, WI",2018,1527
5521625,"Eagle River, WI",2019,1592
5522300,"Eau Claire, WI",1990,56856
5522300,"Eau Claire, WI",1991,58328
5522300,"Eau Claire, WI",1992,58739
5522300,"Eau Claire, WI",1993,59314
5522300,"Eau Claire, WI",1994,59514
5522300,"Eau Claire, WI",1995,59688
5522300,"Eau Claire, WI",1996,59924
5522300,"Eau Claire, WI",1997,60238
5522300,"Eau Claire, WI",1998,60378
5522300,"Eau Claire, WI",1999,60581
5522300,"Eau Claire, WI",2000,61704
5522300,"Eau Claire, WI",2001,62442
5522300,"Eau Claire, WI",2002,62958
5522300,"Eau Claire, WI",2003,63066
5522300,"Eau Claire, WI",2004,63026
5522300,"Eau Claire, WI",2005,63352
5522300,"Eau Claire, WI",2006,63983
5522300,"Eau Claire, WI",2007,64437
5522300,"Eau Claire, WI",2008,64794
5522300,"Eau Claire, WI",2009,65571
5522300,"Eau Claire, WI",2010,65883
5522300,"Eau Claire, WI",2011,66841
5522300,"Eau Claire, WI",2012,67342
5522300,"Eau Claire, WI",2013,67892
5522300,"Eau Claire, WI",2014,67747
5522300,"Eau Claire, WI",2015,67740
5522300,"Eau Claire, WI",2016,68254
5522300,"Eau Claire, WI",2017,68547
5522300,"Eau Claire, WI",2018,68770
5522300,"Eau Claire, WI",2019,68802
5522575,"Edgerton, WI",1990,4254
5522575,"Edgerton, WI",1991,4340
5522575,"Edgerton, WI",1992,4356
5522575,"Edgerton, WI",1993,4361
5522575,"Edgerton, WI",1994,4396
5522575,"Edgerton, WI",1995,4456
5522575,"Edgerton, WI",1996,4509
5522575,"Edgerton, WI",1997,4539
5522575,"Edgerton, WI",1998,4574
5522575,"Edgerton, WI",1999,4562
5522575,"Edgerton, WI",2000,4933
5522575,"Edgerton, WI",2001,5020
5522575,"Edgerton, WI",2002,5059
5522575,"Edgerton, WI",2003,5104
5522575,"Edgerton, WI",2004,5172
5522575,"Edgerton, WI",2005,5231
5522575,"Edgerton, WI",2006,5313
5522575,"Edgerton, WI",2007,5383
5522575,"Edgerton, WI",2008,5432
5522575,"Edgerton, WI",2009,5446
5522575,"Edgerton, WI",2010,5461
5522575,"Edgerton, WI",2011,5416
5522575,"Edgerton, WI",2012,5436
5522575,"Edgerton, WI",2013,5457
5522575,"Edgerton, WI",2014,5481
5522575,"Edgerton, WI",2015,5494
5522575,"Edgerton, WI",2016,5525
5522575,"Edgerton, WI",2017,5565
5522575,"Edgerton, WI",2018,5611
5522575,"Edgerton, WI",2019,5631
5523300,"Elkhorn, WI",1990,5337
5523300,"Elkhorn, WI",1991,5817
5523300,"Elkhorn, WI",1992,6026
5523300,"Elkhorn, WI",1993,6243
5523300,"Elkhorn, WI",1994,6339
5523300,"Elkhorn, WI",1995,6502
5523300,"Elkhorn, WI",1996,6553
5523300,"Elkhorn, WI",1997,6697
5523300,"Elkhorn, WI",1998,6786
5523300,"Elkhorn, WI",1999,6958
5523300,"Elkhorn, WI",2000,7305
5523300,"Elkhorn, WI",2001,7668
5523300,"Elkhorn, WI",2002,8017
5523300,"Elkhorn, WI",2003,8356
5523300,"Elkhorn, WI",2004,8640
5523300,"Elkhorn, WI",2005,8984
5523300,"Elkhorn, WI",2006,9279
