cty_fips,cal_yr,cty_pop
20135,1993,3816
20135,1994,3813
20135,1995,3697
20135,1996,3583
20135,1997,3518
20135,1998,3557
20135,1999,3485
20135,2000,3448
20135,2001,3391
20135,2002,3352
20135,2003,3274
20135,2004,3219
20135,2005,3177
20135,2006,3135
20135,2007,3150
20135,2008,3127
20135,2009,3085
20135,2010,3104
20135,2011,3117
20135,2012,3077
20135,2013,3087
20135,2014,3089
20135,2015,3015
20135,2016,2953
20135,2017,2878
20135,2018,2840
20137,1969,7434
20137,1970,7227
20137,1971,7022
20137,1972,7248
20137,1973,7109
20137,1974,6974
20137,1975,6896
20137,1976,6855
20137,1977,6862
20137,1978,6783
20137,1979,6786
20137,1980,6679
20137,1981,6590
20137,1982,6538
20137,1983,6484
20137,1984,6461
20137,1985,6368
20137,1986,6270
20137,1987,6150
20137,1988,6205
20137,1989,6046
20137,1990,5923
20137,1991,5897
20137,1992,5848
20137,1993,5869
20137,1994,5891
20137,1995,5961
20137,1996,5996
20137,1997,6049
20137,1998,6018
20137,1999,5940
20137,2000,5962
20137,2001,5863
20137,2002,5845
20137,2003,5852
20137,2004,5789
20137,2005,5765
20137,2006,5748
20137,2007,5698
20137,2008,5702
20137,2009,5640
20137,2010,5665
20137,2011,5655
20137,2012,5586
20137,2013,5614
20137,2014,5534
20137,2015,5538
20137,2016,5494
20137,2017,5436
20137,2018,5430
20139,1969,13249
20139,1970,13373
20139,1971,13499
20139,1972,14079
20139,1973,14041
20139,1974,13934
20139,1975,13684
20139,1976,13775
20139,1977,14219
20139,1978,14638
20139,1979,15097
20139,1980,15331
20139,1981,15323
20139,1982,15385
20139,1983,15488
20139,1984,15498
20139,1985,14921
20139,1986,14946
20139,1987,15087
20139,1988,15164
20139,1989,15247
20139,1990,15253
20139,1991,15385
20139,1992,15491
20139,1993,15713
20139,1994,16025
20139,1995,16290
20139,1996,16372
20139,1997,16546
20139,1998,16614
20139,1999,16590
20139,2000,16756
20139,2001,16657
20139,2002,16689
20139,2003,16722
20139,2004,16843
20139,2005,16869
20139,2006,16633
20139,2007,16468
20139,2008,16439
20139,2009,16297
20139,2010,16275
20139,2011,16341
20139,2012,16175
20139,2013,16079
20139,2014,15969
20139,2015,15863
20139,2016,15807
20139,2017,15830
20139,2018,15941
20141,1969,6632
20141,1970,6339
20141,1971,6047
20141,1972,5986
20141,1973,6008
20141,1974,6057
20141,1975,6011
20141,1976,5926
20141,1977,6149
20141,1978,6124
20141,1979,6056
20141,1980,5915
20141,1981,5718
20141,1982,5695
20141,1983,5641
20141,1984,5543
20141,1985,5352
20141,1986,5260
20141,1987,5154
20141,1988,5018
20141,1989,4924
20141,1990,4858
20141,1991,4833
20141,1992,4752
20141,1993,4707
20141,1994,4725
20141,1995,4712
20141,1996,4681
20141,1997,4618
20141,1998,4590
20141,1999,4493
20141,2000,4436
20141,2001,4342
20141,2002,4283
20141,2003,4149
20141,2004,4094
20141,2005,4035
20141,2006,3998
20141,2007,3916
20141,2008,3867
20141,2009,3913
20141,2010,3850
20141,2011,3832
20141,2012,3809
20141,2013,3800
20141,2014,3752
20141,2015,3642
20141,2016,3592
20141,2017,3556
20141,2018,3475
20143,1969,6160
20143,1970,6179
20143,1971,6198
20143,1972,6299
20143,1973,6223
20143,1974,6167
20143,1975,6102
20143,1976,6135
20143,1977,6154
20143,1978,6151
20143,1979,6142
20143,1980,5940
20143,1981,5790
20143,1982,5798
20143,1983,5823
20143,1984,5905
20143,1985,5804
20143,1986,5953
20143,1987,5998
20143,1988,5876
20143,1989,5779
20143,1990,5599
20143,1991,5582
20143,1992,5572
20143,1993,5622
20143,1994,5703
20143,1995,5880
20143,1996,5941
20143,1997,5991
20143,1998,6065
20143,1999,6106
20143,2000,6192
20143,2001,6142
20143,2002,6188
20143,2003,6153
20143,2004,6112
20143,2005,6097
20143,2006,6108
20143,2007,6101
20143,2008,6137
20143,2009,6114
20143,2010,6096
20143,2011,6063
20143,2012,6028
20143,2013,6043
20143,2014,6029
20143,2015,5937
20143,2016,5908
20143,2017,5834
20143,2018,5802
20145,1969,8498
20145,1970,8488
20145,1971,8479
20145,1972,8398
20145,1973,8767
20145,1974,8627
20145,1975,8653
20145,1976,8443
20145,1977,8549
20145,1978,8472
20145,1979,8373
20145,1980,8080
20145,1981,8109
20145,1982,8131
20145,1983,8209
20145,1984,8098
20145,1985,7970
20145,1986,7728
20145,1987,7596
20145,1988,7619
20145,1989,7676
20145,1990,7527
20145,1991,7590
20145,1992,7671
20145,1993,7764
20145,1994,7633
20145,1995,7618
20145,1996,7442
20145,1997,7350
20145,1998,7310
20145,1999,7267
20145,2000,7225
20145,2001,7068
20145,2002,6996
20145,2003,6964
20145,2004,6975
20145,2005,7027
20145,2006,6889
20145,2007,6930
20145,2008,6859
20145,2009,6927
20145,2010,6980
20145,2011,6977
20145,2012,6862
20145,2013,6863
20145,2014,6822
20145,2015,6768
20145,2016,6717
20145,2017,6670
20145,2018,6562
20147,1969,7994
20147,1970,7861
20147,1971,7729
20147,1972,7917
20147,1973,7913
20147,1974,8032
20147,1975,8139
20147,1976,8092
20147,1977,8134
20147,1978,7898
20147,1979,7781
20147,1980,7387
20147,1981,7268
20147,1982,7233
20147,1983,7182
20147,1984,7103
20147,1985,6971
20147,1986,6831
20147,1987,6851
20147,1988,6827
20147,1989,6696
20147,1990,6554
20147,1991,6489
20147,1992,6455
20147,1993,6354
20147,1994,6376
20147,1995,6300
20147,1996,6206
20147,1997,6141
20147,1998,6103
20147,1999,6046
20147,2000,5995
20147,2001,5903
20147,2002,5833
20147,2003,5748
20147,2004,5749
20147,2005,5642
20147,2006,5573
20147,2007,5588
20147,2008,5586
20147,2009,5620
20147,2010,5634
20147,2011,5542
20147,2012,5523
20147,2013,5562
20147,2014,5496
20147,2015,5421
20147,2016,5404
20147,2017,5400
20147,2018,5317
20149,1969,11678
20149,1970,11774
20149,1971,11873
20149,1972,12031
20149,1973,12474
20149,1974,12616
20149,1975,12696
20149,1976,13115
20149,1977,13582
20149,1978,14268
20149,1979,14568
20149,1980,14808
20149,1981,14857
20149,1982,15260
20149,1983,15423
20149,1984,15468
20149,1985,15433
20149,1986,15470
20149,1987,15786
20149,1988,15929
20149,1989,16148
20149,1990,16131
20149,1991,16290
20149,1992,16710
20149,1993,16849
20149,1994,17019
20149,1995,17084
20149,1996,17385
20149,1997,17626
20149,1998,17872
20149,1999,18041
20149,2000,18302
20149,2001,18412
20149,2002,18580
20149,2003,18925
20149,2004,19193
20149,2005,19444
20149,2006,19720
20149,2007,20395
20149,2008,20884
20149,2009,21206
20149,2010,21728
20149,2011,22024
20149,2012,22328
20149,2013,22573
20149,2014,22738
20149,2015,23126
20149,2016,23612
20149,2017,23972
20149,2018,24277
20151,1969,10144
20151,1970,10033
20151,1971,9922
20151,1972,9987
20151,1973,9831
20151,1974,9708
20151,1975,9810
20151,1976,9956
20151,1977,9945
20151,1978,10056
20151,1979,10230
20151,1980,10318
20151,1981,10434
20151,1982,10672
20151,1983,10862
20151,1984,10745
20151,1985,10782
20151,1986,10573
20151,1987,10188
20151,1988,9938
20151,1989,9940
20151,1990,9671
20151,1991,9630
20151,1992,9659
20151,1993,9581
20151,1994,9643
20151,1995,9803
20151,1996,9763
20151,1997,9769
20151,1998,9810
20151,1999,9650
20151,2000,9649
20151,2001,9579
20151,2002,9669
20151,2003,9575
20151,2004,9492
20151,2005,9618
20151,2006,9658
20151,2007,9698
20151,2008,9684
20151,2009,9669
20151,2010,9641
20151,2011,9642
20151,2012,9758
20151,2013,9776
20151,2014,9767
20151,2015,9696
20151,2016,9554
20151,2017,9513
20151,2018,9378
20153,1969,4499
20153,1970,4342
20153,1971,4185
20153,1972,4126
20153,1973,4102
20153,1974,4059
20153,1975,4049
20153,1976,3999
20153,1977,3972
20153,1978,3921
20153,1979,3934
20153,1980,4090
20153,1981,4025
20153,1982,4093
20153,1983,4028
20153,1984,3851
20153,1985,3739
20153,1986,3687
20153,1987,3561
20153,1988,3520
20153,1989,3502
20153,1990,3383
20153,1991,3352
20153,1992,3296
20153,1993,3303
20153,1994,3259
20153,1995,3204
20153,1996,3210
20153,1997,3176
20153,1998,3093
20153,1999,2983
20153,2000,2988
20153,2001,2917
20153,2002,2903
20153,2003,2836
20153,2004,2776
20153,2005,2697
20153,2006,2663
20153,2007,2655
20153,2008,2592
20153,2009,2558
20153,2010,2496
20153,2011,2508
20153,2012,2509
20153,2013,2562
20153,2014,2543
20153,2015,2508
20153,2016,2500
20153,2017,2485
20153,2018,2508
20155,1969,60597
20155,1970,60826
20155,1971,61055
20155,1972,60591
20155,1973,61576
20155,1974,62215
20155,1975,62720
20155,1976,62510
20155,1977,63935
20155,1978,64081
20155,1979,64108
20155,1980,65077
20155,1981,65097
20155,1982,64351
20155,1983,64425
20155,1984,64159
20155,1985,64264
20155,1986,63997
20155,1987,63403
20155,1988,62765
20155,1989,62661
20155,1990,62400
20155,1991,62457
20155,1992,62520
20155,1993,62900
20155,1994,62910
20155,1995,63458
20155,1996,63826
20155,1997,64041
20155,1998,64424
20155,1999,64920
20155,2000,64731
20155,2001,64584
20155,2002,64163
20155,2003,63990
20155,2004,63779
20155,2005,63778
20155,2006,63822
20155,2007,63683
20155,2008,63974
20155,2009,64196
20155,2010,64548
20155,2011,64420
20155,2012,64199
20155,2013,64072
20155,2014,63699
20155,2015,63591
20155,2016,63184
20155,2017,62688
20155,2018,62342
20157,1969,8622
20157,1970,8451
20157,1971,8280
20157,1972,8252
20157,1973,8231
20157,1974,8028
20157,1975,8145
20157,1976,8063
20157,1977,8079
20157,1978,7944
20157,1979,7675
20157,1980,7528
20157,1981,7330
20157,1982,7187
20157,1983,7150
20157,1984,7103
20157,1985,7017
20157,1986,6880
20157,1987,6814
20157,1988,6710
20157,1989,6549
20157,1990,6466
20157,1991,6389
20157,1992,6246
20157,1993,6187
20157,1994,6179
20157,1995,6140
20157,1996,6133
20157,1997,6059
20157,1998,6011
20157,1999,5900
20157,2000,5804
20157,2001,5685
20157,2002,5485
20157,2003,5395
20157,2004,5285
20157,2005,5238
20157,2006,5159
20157,2007,5124
20157,2008,5067
20157,2009,5045
20157,2010,4938
20157,2011,4891
20157,2012,4825
20157,2013,4767
20157,2014,4741
20157,2015,4688
20157,2016,4660
20157,2017,4675
20157,2018,4664
20159,1969,12345
20159,1970,12318
20159,1971,12292
20159,1972,12457
20159,1973,11980
20159,1974,11985
20159,1975,11947
20159,1976,12041
20159,1977,12255
20159,1978,12139
20159,1979,12097
20159,1980,11848
20159,1981,11588
20159,1982,11559
20159,1983,11513
20159,1984,11456
20159,1985,11149
20159,1986,11038
20159,1987,10975
20159,1988,10887
20159,1989,10860
20159,1990,10567
20159,1991,10514
20159,1992,10494
20159,1993,10626
20159,1994,10578
20159,1995,10731
20159,1996,10765
20159,1997,10916
20159,1998,10934
20159,1999,10788
20159,2000,10728
20159,2001,10609
20159,2002,10526
20159,2003,10465
20159,2004,10498
20159,2005,10396
20159,2006,10224
20159,2007,10103
20159,2008,10175
20159,2009,10047
20159,2010,10114
20159,2011,10095
20159,2012,9987
20159,2013,9976
20159,2014,9968
20159,2015,9925
20159,2016,9788
20159,2017,9598
20159,2018,9531
20161,1969,55905
20161,1970,57077
20161,1971,58249
20161,1972,57647
20161,1973,60295
20161,1974,61544
20161,1975,62207
20161,1976,64266
20161,1977,61879
20161,1978,62712
20161,1979,62733
20161,1980,63860
20161,1981,65116
20161,1982,65464
20161,1983,67242
20161,1984,66331
20161,1985,65073
20161,1986,64731
20161,1987,64987
20161,1988,65745
20161,1989,66628
20161,1990,67212
20161,1991,65021
20161,1992,68064
20161,1993,67442
20161,1994,68463
20161,1995,68664
20161,1996,65477
20161,1997,64018
20161,1998,63212
20161,1999,62920
20161,2000,63237
20161,2001,62962
20161,2002,62625
20161,2003,62922
20161,2004,64218
20161,2005,64751
20161,2006,66928
20161,2007,67329
20161,2008,69444
20161,2009,69995
20161,2010,71553
20161,2011,73419
20161,2012,77499
20161,2013,76936
20161,2014,76485
20161,2015,77149
20161,2016,75163
20161,2017,73982
20161,2018,73703
20163,1969,7738
20163,1970,7594
20163,1971,7453
20163,1972,7317
20163,1973,7221
20163,1974,7008
20163,1975,6972
20163,1976,7051
20163,1977,7056
20163,1978,7063
20163,1979,7006
20163,1980,7025
20163,1981,7077
20163,1982,7205
20163,1983,7199
20163,1984,7055
20163,1985,6943
20163,1986,6827
20163,1987,6496
20163,1988,6320
20163,1989,6210
20163,1990,6002
20163,1991,6023
20163,1992,6013
20163,1993,5951
20163,1994,5987
20163,1995,5884
20163,1996,5883
20163,1997,5769
20163,1998,5749
20163,1999,5708
20163,2000,5665
20163,2001,5560
20163,2002,5482
20163,2003,5430
20163,2004,5400
20163,2005,5352
20163,2006,5322
20163,2007,5275
20163,2008,5254
20163,2009,5179
20163,2010,5194
20163,2011,5199
20163,2012,5220
20163,2013,5194
20163,2014,5204
20163,2015,5182
20163,2016,5123
20163,2017,5067
20163,2018,5013
20165,1969,5249
20165,1970,5065
20165,1971,4882
20165,1972,5066
20165,1973,4888
20165,1974,4534
20165,1975,4831
20165,1976,4762
20165,1977,4687
20165,1978,4600
20165,1979,4640
20165,1980,4508
20165,1981,4459
20165,1982,4426
20165,1983,4480
20165,1984,4452
20165,1985,4359
20165,1986,4249
20165,1987,4083
20165,1988,3996
20165,1989,3886
20165,1990,3834
20165,1991,3845
20165,1992,3819
20165,1993,3747
20165,1994,3682
20165,1995,3690
20165,1996,3671
20165,1997,3611
20165,1998,3611
20165,1999,3593
20165,2000,3536
20165,2001,3511
20165,2002,3454
20165,2003,3439
20165,2004,3442
20165,2005,3384
20165,2006,3294
20165,2007,3273
20165,2008,3310
20165,2009,3253
20165,2010,3314
20165,2011,3211
20165,2012,3209
20165,2013,3178
20165,2014,3162
20165,2015,3100
20165,2016,3055
20165,2017,3065
20165,2018,3093
20167,1969,9671
20167,1970,9351
20167,1971,9033
20167,1972,9093
20167,1973,8764
20167,1974,8627
20167,1975,8718
20167,1976,8678
20167,1977,8654
20167,1978,8685
20167,1979,8785
20167,1980,8876
20167,1981,8873
20167,1982,9119
20167,1983,9230
20167,1984,9205
20167,1985,9071
20167,1986,8791
20167,1987,8520
20167,1988,8335
20167,1989,8031
20167,1990,7787
20167,1991,7767
20167,1992,7652
20167,1993,7668
20167,1994,7641
20167,1995,7675
20167,1996,7656
20167,1997,7626
20167,1998,7502
20167,1999,7427
20167,2000,7349
20167,2001,7179
20167,2002,7066
20167,2003,7032
20167,2004,7085
20167,2005,6930
20167,2006,6894
20167,2007,6943
20167,2008,6869
20167,2009,6880
20167,2010,6999
20167,2011,6984
20167,2012,6987
20167,2013,6974
20167,2014,7004
20167,2015,7040
20167,2016,7004
20167,2017,6929
20167,2018,6907
20169,1969,46312
20169,1970,46670
20169,1971,47028
20169,1972,45775
20169,1973,47144
20169,1974,48449
20169,1975,49171
20169,1976,49809
20169,1977,49669
20169,1978,49219
20169,1979,49082
20169,1980,49026
20169,1981,49273
20169,1982,49236
20169,1983,49719
20169,1984,50155
20169,1985,49615
20169,1986,49187
20169,1987,49489
20169,1988,49587
20169,1989,49319
20169,1990,49413
20169,1991,50245
20169,1992,50984
20169,1993,51748
20169,1994,52240
20169,1995,52892
20169,1996,53140
20169,1997,53168
20169,1998,53182
20169,1999,53485
20169,2000,53659
20169,2001,53952
20169,2002,54157
20169,2003,54018
20169,2004,54178
20169,2005,54361
20169,2006,54478
20169,2007,54723
20169,2008,54811
20169,2009,55164
20169,2010,55783
20169,2011,55778
20169,2012,55836
20169,2013,55762
20169,2014,55524
20169,2015,55453
20169,2016,54977
20169,2017,54529
20169,2018,54401
20171,1969,5751
20171,1970,5555
20171,1971,5360
20171,1972,5478
20171,1973,5672
20171,1974,5644
20171,1975,5730
20171,1976,5894
20171,1977,5952
20171,1978,5903
20171,1979,5827
20171,1980,5762
20171,1981,5655
20171,1982,5723
20171,1983,5803
20171,1984,5864
20171,1985,5766
20171,1986,5647
20171,1987,5606
20171,1988,5521
20171,1989,5413
20171,1990,5273
20171,1991,5259
20171,1992,5330
20171,1993,5261
20171,1994,5246
20171,1995,5169
20171,1996,5183
20171,1997,5137
20171,1998,5176
20171,1999,5139
20171,2000,5100
20171,2001,5110
20171,2002,4960
20171,2003,4865
20171,2004,4713
20171,2005,4771
20171,2006,4738
20171,2007,4707
20171,2008,4729
20171,2009,4823
20171,2010,4960
20171,2011,4892
20171,2012,4856
20171,2013,4909
20171,2014,4969
20171,2015,4952
20171,2016,4983
20171,2017,4943
20171,2018,4897
20173,1969,354145
20173,1970,349538
20173,1971,344931
20173,1972,339896
20173,1973,340792
20173,1974,346727
20173,1975,350325
20173,1976,355841
20173,1977,357105
20173,1978,359144
20173,1979,363976
20173,1980,368749
20173,1981,374387
20173,1982,377354
20173,1983,377042
20173,1984,380172
20173,1985,383471
20173,1986,385302
20173,1987,389848
20173,1988,394708
20173,1989,401152
20173,1990,404613
20173,1991,411162
20173,1992,419696
20173,1993,424543
20173,1994,426812
20173,1995,428629
20173,1996,432773
20173,1997,439254
20173,1998,447971
20173,1999,451808
20173,2000,453705
20173,2001,456887
20173,2002,461020
20173,2003,462442
20173,2004,464021
20173,2005,467113
20173,2006,471659
20173,2007,478479
20173,2008,486077
20173,2009,495006
20173,2010,499127
20173,2011,500984
20173,2012,504135
20173,2013,506518
20173,2014,509072
20173,2015,511164
20173,2016,513188
20173,2017,513289
20173,2018,513607
20175,1969,15404
20175,1970,15852
20175,1971,16301
20175,1972,16341
20175,1973,16173
20175,1974,16338
20175,1975,16559
20175,1976,16885
20175,1977,17033
20175,1978,17143
20175,1979,17355
20175,1980,17245
20175,1981,17875
20175,1982,18654
20175,1983,18691
20175,1984,18659
20175,1985,19359
20175,1986,19589
20175,1987,19510
20175,1988,19359
20175,1989,19025
20175,1990,18725
20175,1991,18920
20175,1992,19227
20175,1993,19837
20175,1994,20262
20175,1995,20737
20175,1996,21241
20175,1997,21694
20175,1998,21987
20175,1999,22206
20175,2000,22616
20175,2001,22544
20175,2002,22687
20175,2003,22647
20175,2004,22538
20175,2005,22334
20175,2006,22246
20175,2007,22409
20175,2008,22522
20175,2009,22729
20175,2010,22974
20175,2011,23140
20175,2012,23368
20175,2013,23335
20175,2014,23335
20175,2015,23270
20175,2016,22878
20175,2017,22199
20175,2018,21780
20177,1969,154810
20177,1970,155485
20177,1971,156160
20177,1972,158800
20177,1973,158092
20177,1974,149832
20177,1975,150909
20177,1976,152957
20177,1977,152484
20177,1978,152923
20177,1979,153337
20177,1980,155204
20177,1981,155796
20177,1982,156186
20177,1983,156562
20177,1984,157164
20177,1985,157087
20177,1986,157526
20177,1987,158754
20177,1988,161012
20177,1989,160293
20177,1990,161304
20177,1991,163029
20177,1992,164229
20177,1993,165722
20177,1994,167162
20177,1995,167734
20177,1996,168236
20177,1997,168547
20177,1998,169356
20177,1999,169499
20177,2000,170027
20177,2001,170320
20177,2002,170349
20177,2003,170854
20177,2004,171378
20177,2005,171893
20177,2006,172986
20177,2007,174162
20177,2008,175449
20177,2009,176786
20177,2010,178350
20177,2011,178928
20177,2012,178965
20177,2013,178657
20177,2014,178586
20177,2015,178736
20177,2016,178426
20177,2017,178173
20177,2018,177499
20179,1969,4003
20179,1970,3811
20179,1971,3619
20179,1972,3527
20179,1973,3767
20179,1974,3654
20179,1975,3723
20179,1976,3702
20179,1977,3753
20179,1978,3681
20179,1979,3628
20179,1980,3518
20179,1981,3402
20179,1982,3401
20179,1983,3452
20179,1984,3347
20179,1985,3296
20179,1986,3237
20179,1987,3155
20179,1988,3121
20179,1989,3031
20179,1990,3055
20179,1991,3024
20179,1992,3020
20179,1993,2923
20179,1994,2871
20179,1995,2867
20179,1996,2863
20179,1997,2863
20179,1998,2861
20179,1999,2836
20179,2000,2795
20179,2001,2728
20179,2002,2675
20179,2003,2659
20179,2004,2594
20179,2005,2618
20179,2006,2585
20179,2007,2578
20179,2008,2605
20179,2009,2575
20179,2010,2530
20179,2011,2501
20179,2012,2491
20179,2013,2500
20179,2014,2502
20179,2015,2476
20179,2016,2487
20179,2017,2531
20179,2018,2533
20181,1969,7900
20181,1970,7757
20181,1971,7615
20181,1972,7816
20181,1973,7924
20181,1974,7948
20181,1975,8257
20181,1976,8346
20181,1977,8407
20181,1978,8117
20181,1979,7934
20181,1980,7711
20181,1981,7488
20181,1982,7473
20181,1983,7556
20181,1984,7473
20181,1985,7356
20181,1986,7113
20181,1987,7049
20181,1988,7052
20181,1989,7002
20181,1990,6929
20181,1991,6841
20181,1992,6844
20181,1993,6912
20181,1994,6974
20181,1995,6895
20181,1996,6865
20181,1997,6782
20181,1998,6781
20181,1999,6790
20181,2000,6746
20181,2001,6606
20181,2002,6396
20181,2003,6293
20181,2004,6186
20181,2005,6155
20181,2006,5979
20181,2007,6004
20181,2008,6017
20181,2009,6004
20181,2010,6018
20181,2011,6053
20181,2012,6120
20181,2013,6090
20181,2014,6067
20181,2015,5963
20181,2016,5954
20181,2017,5948
20181,2018,5899
20183,1969,6836
20183,1970,6722
20183,1971,6608
20183,1972,6587
20183,1973,6497
20183,1974,6404
20183,1975,6413
20183,1976,6270
20183,1977,6220
20183,1978,6094
20183,1979,5982
20183,1980,5914
20183,1981,5749
20183,1982,5694
20183,1983,5715
20183,1984,5558
20183,1985,5502
20183,1986,5431
20183,1987,5327
20183,1988,5254
20183,1989,5197
20183,1990,5045
20183,1991,4969
20183,1992,4889
20183,1993,4857
20183,1994,4808
20183,1995,4795
20183,1996,4757
20183,1997,4621
20183,1998,4587
20183,1999,4584
20183,2000,4519
20183,2001,4416
20183,2002,4311
20183,2003,4246
20183,2004,4190
20183,2005,4128
20183,2006,4052
20183,2007,4008
20183,2008,3909
20183,2009,3849
20183,2010,3860
20183,2011,3791
20183,2012,3753
20183,2013,3699
20183,2014,3729
20183,2015,3689
20183,2016,3656
20183,2017,3636
20183,2018,3603
20185,1969,5988
20185,1970,5919
20185,1971,5852
20185,1972,6002
20185,1973,5672
20185,1974,5619
20185,1975,5628
20185,1976,5660
20185,1977,5746
20185,1978,5662
20185,1979,5634
20185,1980,5701
20185,1981,5707
20185,1982,5833
20185,1983,5784
20185,1984,5863
20185,1985,5858
20185,1986,5740
20185,1987,5521
20185,1988,5520
20185,1989,5505
20185,1990,5317
20185,1991,5181
20185,1992,5096
20185,1993,5151
20185,1994,5178
20185,1995,5114
20185,1996,5053
20185,1997,4972
20185,1998,4927
20185,1999,4865
20185,2000,4752
20185,2001,4723
20185,2002,4646
20185,2003,4559
20185,2004,4468
20185,2005,4473
20185,2006,4440
20185,2007,4460
20185,2008,4404
20185,2009,4422
20185,2010,4429
20185,2011,4380
20185,2012,4349
20185,2013,4340
20185,2014,4282
20185,2015,4216
20185,2016,4186
20185,2017,4207
20185,2018,4178
20187,1969,2327
20187,1970,2267
20187,1971,2208
20187,1972,2347
20187,1973,2315
20187,1974,2392
20187,1975,2417
20187,1976,2476
20187,1977,2545
20187,1978,2444
20187,1979,2410
20187,1980,2338
20187,1981,2352
20187,1982,2335
20187,1983,2440
20187,1984,2390
20187,1985,2381
20187,1986,2424
20187,1987,2442
20187,1988,2416
20187,1989,2343
20187,1990,2334
20187,1991,2402
20187,1992,2338
20187,1993,2299
20187,1994,2376
20187,1995,2394
20187,1996,2408
20187,1997,2439
20187,1998,2400
20187,1999,2400
20187,2000,2394
20187,2001,2410
20187,2002,2421
20187,2003,2366
20187,2004,2354
20187,2005,2252
20187,2006,2212
20187,2007,2176
20187,2008,2169
20187,2009,2174
20187,2010,2245
20187,2011,2211
20187,2012,2153
20187,2013,2176
20187,2014,2139
20187,2015,2069
20187,2016,2089
20187,2017,2029
20187,2018,1987
20189,1969,4281
20189,1970,4166
20189,1971,4053
20189,1972,4198
20189,1973,4269
20189,1974,4348
20189,1975,4499
20189,1976,4488
20189,1977,4571
20189,1978,4576
20189,1979,4562
20189,1980,4721
20189,1981,4655
20189,1982,4671
20189,1983,4813
20189,1984,4846
20189,1985,4828
20189,1986,4880
20189,1987,4945
20189,1988,5011
20189,1989,5024
20189,1990,5060
20189,1991,5092
20189,1992,5187
20189,1993,5234
20189,1994,5220
20189,1995,5254
20189,1996,5331
20189,1997,5363
20189,1998,5439
20189,1999,5423
20189,2000,5460
20189,2001,5428
20189,2002,5442
20189,2003,5473
20189,2004,5626
20189,2005,5592
20189,2006,5481
20189,2007,5397
20189,2008,5440
20189,2009,5592
20189,2010,5752
20189,2011,5630
20189,2012,5739
20189,2013,5810
20189,2014,5842
20189,2015,5795
20189,2016,5661
20189,2017,5573
20189,2018,5559
20191,1969,23961
20191,1970,23420
20191,1971,22880
20191,1972,23383
20191,1973,23247
20191,1974,23300
20191,1975,23492
20191,1976,23592
20191,1977,23776
20191,1978,24391
20191,1979,24577
20191,1980,25032
20191,1981,25317
20191,1982,25461
20191,1983,25377
20191,1984,25235
20191,1985,25218
20191,1986,25326
20191,1987,25463
20191,1988,25637
20191,1989,25792
20191,1990,25845
20191,1991,25883
20191,1992,25907
20191,1993,25973
20191,1994,25951
20191,1995,25900
20191,1996,26019
20191,1997,26041
20191,1998,26183
20191,1999,25974
20191,2000,25946
20191,2001,25704
20191,2002,25500
20191,2003,25248
20191,2004,25146
20191,2005,24795
20191,2006,24493
20191,2007,24290
20191,2008,24238
20191,2009,24160
20191,2010,24117
20191,2011,23783
20191,2012,23630
20191,2013,23533
20191,2014,23379
20191,2015,23403
20191,2016,23165
20191,2017,23098
20191,2018,22996
20193,1969,7459
20193,1970,7525
20193,1971,7592
20193,1972,7907
20193,1973,7863
20193,1974,7899
20193,1975,8055
20193,1976,8246
20193,1977,8410
20193,1978,8414
20193,1979,8371
20193,1980,8447
20193,1981,8391
20193,1982,8585
20193,1983,8828
20193,1984,8742
20193,1985,8673
20193,1986,8589
20193,1987,8400
20193,1988,8395
20193,1989,8226
20193,1990,8283
20193,1991,8375
20193,1992,8374
20193,1993,8302
20193,1994,8442
20193,1995,8465
20193,1996,8473
20193,1997,8342
20193,1998,8230
20193,1999,8177
20193,2000,8179
20193,2001,8164
20193,2002,8119
20193,2003,8040
20193,2004,7919
20193,2005,7768
20193,2006,7726
20193,2007,7681
20193,2008,7685
20193,2009,7753
20193,2010,7930
20193,2011,7939
20193,2012,7931
20193,2013,7933
20193,2014,7836
20193,2015,7896
20193,2016,7847
20193,2017,7830
20193,2018,7711
20195,1969,4428
20195,1970,4424
20195,1971,4420
20195,1972,4435
20195,1973,4276
20195,1974,4288
20195,1975,4289
20195,1976,4167
20195,1977,4233
20195,1978,4130
20195,1979,4131
20195,1980,4173
20195,1981,4195
20195,1982,4217
20195,1983,4274
20195,1984,4306
20195,1985,4169
20195,1986,4011
20195,1987,3913
20195,1988,3846
20195,1989,3740
20195,1990,3683
20195,1991,3618
20195,1992,3573
20195,1993,3570
20195,1994,3553
20195,1995,3549
20195,1996,3522
20195,1997,3442
20195,1998,3411
20195,1999,3400
20195,2000,3280
20195,2001,3225
20195,2002,3137
20195,2003,3097
20195,2004,3120
20195,2005,3025
20195,2006,2991
20195,2007,2971
20195,2008,2943
20195,2009,2985
20195,2010,3006
20195,2011,2953
20195,2012,2941
20195,2013,2945
20195,2014,2895
20195,2015,2906
20195,2016,2849
20195,2017,2848
20195,2018,2793
20197,1969,6310
20197,1970,6429
20197,1971,6548
20197,1972,6926
20197,1973,6559
20197,1974,6526
20197,1975,6531
20197,1976,6527
20197,1977,6675
20197,1978,6653
20197,1979,6761
20197,1980,6832
20197,1981,6656
20197,1982,6651
20197,1983,6764
20197,1984,6774
20197,1985,6771
20197,1986,6752
20197,1987,6741
20197,1988,6812
20197,1989,6693
20197,1990,6581
20197,1991,6491
20197,1992,6499
20197,1993,6622
20197,1994,6721
20197,1995,6779
