name,year,cz,msp,msp_yr
Rockford,1997,507,0,0
Rockford,1998,507,0,0
Rockford,1999,507,0,0
Rockford,2000,507,0,0
Rockford,2001,507,0,0
Rockford,2002,507,0,0
Rockford,2003,507,0,0
Rockford,2004,507,0,0
Rockford,2005,507,0,0
Rockford,2006,507,0,0
Rockford,2007,507,0,0
Rockford,2008,507,0,0
Rockford,2009,507,0,0
Rockford,2010,507,0,0
Rockford,2011,507,0,0
Rockford,2012,507,0,0
Rockford,2013,507,0,0
Rockford,2014,507,0,0
Rockford,2015,507,0,0
Rockford,2016,507,0,0
Rockford,2017,507,0,0
Rockwell City,1997,401,0,0
Rockwell City,1998,401,0,0
Rockwell City,1999,401,0,0
Rockwell City,2000,401,0,0
Rockwell City,2001,401,0,0
Rockwell City,2002,401,0,0
Rockwell City,2003,401,0,0
Rockwell City,2004,401,0,0
Rockwell City,2005,401,0,0
Rockwell City,2006,401,0,0
Rockwell City,2007,401,0,0
Rockwell City,2008,401,0,0
Rockwell City,2009,401,0,0
Rockwell City,2010,401,0,0
Rockwell City,2011,401,0,0
Rockwell City,2012,401,0,0
Rockwell City,2013,401,0,0
Rockwell City,2014,401,0,0
Rockwell City,2015,401,0,0
Rockwell City,2016,401,0,0
Rockwell City,2017,401,0,0
Sac City,1997,564,1,1996
Sac City,1998,564,1,1996
Sac City,1999,564,1,1996
Sac City,2000,564,1,1996
Sac City,2001,564,1,1996
Sac City,2002,564,1,1996
Sac City,2003,564,1,1996
Sac City,2004,564,1,1996
Sac City,2005,564,1,1996
Sac City,2006,564,1,1996
Sac City,2007,564,1,1996
Sac City,2008,564,1,1996
Sac City,2009,564,1,1996
Sac City,2010,564,1,1996
Sac City,2011,564,1,1996
Sac City,2012,564,1,1996
Sac City,2013,564,1,1996
Sac City,2014,564,1,1996
Sac City,2015,564,1,1996
Sac City,2016,564,1,1996
Sac City,2017,564,1,1996
Sanborn,1997,504,0,0
Sanborn,1998,504,0,0
Sanborn,1999,504,0,0
Sanborn,2000,504,0,0
Sanborn,2001,504,0,0
Sanborn,2002,504,0,0
Sanborn,2003,504,0,0
Sanborn,2004,504,0,0
Sanborn,2005,504,0,0
Sanborn,2006,504,0,0
Sanborn,2007,504,0,0
Sanborn,2008,504,0,0
Sanborn,2009,504,0,0
Sanborn,2010,504,0,0
Sanborn,2011,504,0,0
Sanborn,2012,504,0,0
Sanborn,2013,504,0,0
Sanborn,2014,504,0,0
Sanborn,2015,504,0,0
Sanborn,2016,504,0,0
Sanborn,2017,504,0,0
Sheffield,1997,561,0,0
Sheffield,1998,561,0,0
Sheffield,1999,561,0,0
Sheffield,2000,561,0,0
Sheffield,2001,561,0,0
Sheffield,2002,561,0,0
Sheffield,2003,561,0,0
Sheffield,2004,561,0,0
Sheffield,2005,561,0,0
Sheffield,2006,561,0,0
Sheffield,2007,561,0,0
Sheffield,2008,561,0,0
Sheffield,2009,561,0,0
Sheffield,2010,561,0,0
Sheffield,2011,561,0,0
Sheffield,2012,561,0,0
Sheffield,2013,561,0,0
Sheffield,2014,561,0,0
Sheffield,2015,561,0,0
Sheffield,2016,561,0,0
Sheffield,2017,561,0,0
Sheldon,1997,504,0,0
Sheldon,1998,504,0,0
Sheldon,1999,504,0,0
Sheldon,2000,504,0,0
Sheldon,2001,504,0,0
Sheldon,2002,504,0,0
Sheldon,2003,504,0,0
Sheldon,2004,504,0,0
Sheldon,2005,504,0,0
Sheldon,2006,504,0,0
Sheldon,2007,504,0,0
Sheldon,2008,504,0,0
Sheldon,2009,504,0,0
Sheldon,2010,504,0,0
Sheldon,2011,504,0,0
Sheldon,2012,504,0,0
Sheldon,2013,504,0,0
Sheldon,2014,504,0,0
Sheldon,2015,504,0,0
Sheldon,2016,504,0,0
Sheldon,2017,504,0,0
Shenandoah,1997,295,0,0
Shenandoah,1998,295,0,0
Shenandoah,1999,295,0,0
Shenandoah,2000,295,0,0
Shenandoah,2001,295,0,0
Shenandoah,2002,295,0,0
Shenandoah,2003,295,0,0
Shenandoah,2004,295,0,0
Shenandoah,2005,295,0,0
Shenandoah,2006,295,0,0
Shenandoah,2007,295,0,0
Shenandoah,2008,295,0,0
Shenandoah,2009,295,0,0
Shenandoah,2010,295,0,0
Shenandoah,2011,295,0,0
Shenandoah,2012,295,0,0
Shenandoah,2013,295,0,0
Shenandoah,2014,295,0,0
Shenandoah,2015,295,0,0
Shenandoah,2016,295,0,0
Shenandoah,2017,295,0,0
Sibley,1997,504,0,0
Sibley,1998,504,0,0
Sibley,1999,504,0,0
Sibley,2000,504,0,0
Sibley,2001,504,0,0
Sibley,2002,504,0,0
Sibley,2003,504,0,0
Sibley,2004,504,0,0
Sibley,2005,504,0,0
Sibley,2006,504,0,0
Sibley,2007,504,0,0
Sibley,2008,504,0,0
Sibley,2009,504,0,0
Sibley,2010,504,0,0
Sibley,2011,504,0,0
Sibley,2012,504,0,0
Sibley,2013,504,0,0
Sibley,2014,504,0,0
Sibley,2015,504,0,0
Sibley,2016,504,0,0
Sibley,2017,504,0,0
Sidney,1997,295,0,0
Sidney,1998,295,0,0
Sidney,1999,295,0,0
Sidney,2000,295,0,0
Sidney,2001,295,0,0
Sidney,2002,295,0,0
Sidney,2003,295,0,0
Sidney,2004,295,0,0
Sidney,2005,295,0,0
Sidney,2006,295,0,0
Sidney,2007,295,0,0
Sidney,2008,295,0,0
Sidney,2009,295,0,0
Sidney,2010,295,0,0
Sidney,2011,295,0,0
Sidney,2012,295,0,0
Sidney,2013,295,0,0
Sidney,2014,295,0,0
Sidney,2015,295,0,0
Sidney,2016,295,0,0
Sidney,2017,295,0,0
Sigourney,1997,393,0,0
Sigourney,1998,393,0,0
Sigourney,1999,393,0,0
Sigourney,2000,393,0,0
Sigourney,2001,393,0,0
Sigourney,2002,393,0,0
Sigourney,2003,393,0,0
Sigourney,2004,393,0,0
Sigourney,2005,393,0,0
Sigourney,2006,393,0,0
Sigourney,2007,393,0,0
Sigourney,2008,393,0,0
Sigourney,2009,393,0,0
Sigourney,2010,393,0,0
Sigourney,2011,393,0,0
Sigourney,2012,393,0,0
Sigourney,2013,393,0,0
Sigourney,2014,393,0,0
Sigourney,2015,393,0,0
Sigourney,2016,393,0,0
Sigourney,2017,393,0,0
Sioux Center,1997,504,0,0
Sioux Center,1998,504,0,0
Sioux Center,1999,504,0,0
Sioux Center,2000,504,0,0
Sioux Center,2001,504,0,0
Sioux Center,2002,504,0,0
Sioux Center,2003,504,0,0
Sioux Center,2004,504,0,0
Sioux Center,2005,504,0,0
Sioux Center,2006,504,0,0
Sioux Center,2007,504,0,0
Sioux Center,2008,504,0,0
Sioux Center,2009,504,0,0
Sioux Center,2010,504,0,0
Sioux Center,2011,504,0,0
Sioux Center,2012,504,0,0
Sioux Center,2013,504,0,0
Sioux Center,2014,504,0,0
Sioux Center,2015,504,0,0
Sioux Center,2016,504,0,0
Sioux Center,2017,504,0,0
Sioux Rapids,1997,564,0,0
Sioux Rapids,1998,564,0,0
Sioux Rapids,1999,564,0,0
Sioux Rapids,2000,564,0,0
Sioux Rapids,2001,564,0,0
Sioux Rapids,2002,564,0,0
Sioux Rapids,2003,564,0,0
Sioux Rapids,2004,564,0,0
Sioux Rapids,2005,564,0,0
Sioux Rapids,2006,564,0,0
Sioux Rapids,2007,564,0,0
Sioux Rapids,2008,564,0,0
Sioux Rapids,2009,564,0,0
Sioux Rapids,2010,564,0,0
Sioux Rapids,2011,564,0,0
Sioux Rapids,2012,564,0,0
Sioux Rapids,2013,564,0,0
Sioux Rapids,2014,564,0,0
Sioux Rapids,2015,564,0,0
Sioux Rapids,2016,564,0,0
Sioux Rapids,2017,564,0,0
Spencer,1997,518,1,1987
Spencer,1998,518,1,1987
Spencer,1999,518,1,1987
Spencer,2000,518,1,1987
Spencer,2001,518,1,1987
Spencer,2002,518,1,1987
Spencer,2003,518,1,1987
Spencer,2004,518,1,1987
Spencer,2005,518,1,1987
Spencer,2006,518,1,1987
Spencer,2007,518,1,1987
Spencer,2008,518,1,1987
Spencer,2009,518,1,1987
Spencer,2010,518,1,1987
Spencer,2011,518,1,1987
Spencer,2012,518,1,1987
Spencer,2013,518,1,1987
Spencer,2014,518,1,1987
Spencer,2015,518,1,1987
Spencer,2016,518,1,1987
Spencer,2017,518,1,1987
Spirit Lake,1997,518,0,0
Spirit Lake,1998,518,0,0
Spirit Lake,1999,518,0,0
Spirit Lake,2000,518,0,0
Spirit Lake,2001,518,0,0
Spirit Lake,2002,518,0,0
Spirit Lake,2003,518,0,0
Spirit Lake,2004,518,0,0
Spirit Lake,2005,518,0,0
Spirit Lake,2006,518,0,0
Spirit Lake,2007,518,0,0
Spirit Lake,2008,518,0,0
Spirit Lake,2009,518,0,0
Spirit Lake,2010,518,0,0
Spirit Lake,2011,518,0,0
Spirit Lake,2012,518,0,0
Spirit Lake,2013,518,0,0
Spirit Lake,2014,518,0,0
Spirit Lake,2015,518,0,0
Spirit Lake,2016,518,0,0
Spirit Lake,2017,518,0,0
State Center,1997,455,1,2000
State Center,1998,455,1,2000
State Center,1999,455,1,2000
State Center,2000,455,1,2000
State Center,2001,455,1,2000
State Center,2002,455,1,2000
State Center,2003,455,1,2000
State Center,2004,455,1,2000
State Center,2005,455,1,2000
State Center,2006,455,1,2000
State Center,2007,455,1,2000
State Center,2008,455,1,2000
State Center,2009,455,1,2000
State Center,2010,455,1,2000
State Center,2011,455,1,2000
State Center,2012,455,1,2000
State Center,2013,455,1,2000
State Center,2014,455,1,2000
State Center,2015,455,1,2000
State Center,2016,455,1,2000
State Center,2017,455,1,2000
Storm Lake,1997,564,0,0
Storm Lake,1998,564,0,0
Storm Lake,1999,564,0,0
Storm Lake,2000,564,0,0
Storm Lake,2001,564,0,0
Storm Lake,2002,564,0,0
Storm Lake,2003,564,0,0
Storm Lake,2004,564,0,0
Storm Lake,2005,564,0,0
Storm Lake,2006,564,0,0
Storm Lake,2007,564,0,0
Storm Lake,2008,564,0,0
Storm Lake,2009,564,0,0
Storm Lake,2010,564,0,0
Storm Lake,2011,564,0,0
Storm Lake,2012,564,0,0
Storm Lake,2013,564,0,0
Storm Lake,2014,564,0,0
Storm Lake,2015,564,0,0
Storm Lake,2016,564,0,0
Storm Lake,2017,564,0,0
Story City,1997,15,1,2000
Story City,1998,15,1,2000
Story City,1999,15,1,2000
Story City,2000,15,1,2000
Story City,2001,15,1,2000
Story City,2002,15,1,2000
Story City,2003,15,1,2000
Story City,2004,15,1,2000
Story City,2005,15,1,2000
Story City,2006,15,1,2000
Story City,2007,15,1,2000
Story City,2008,15,1,2000
Story City,2009,15,1,2000
Story City,2010,15,1,2000
Story City,2011,15,1,2000
Story City,2012,15,1,2000
Story City,2013,15,1,2000
Story City,2014,15,1,2000
Story City,2015,15,1,2000
Story City,2016,15,1,2000
Story City,2017,15,1,2000
Strawberry Point,1997,470,0,0
Strawberry Point,1998,470,0,0
Strawberry Point,1999,470,0,0
Strawberry Point,2000,470,0,0
Strawberry Point,2001,470,0,0
Strawberry Point,2002,470,0,0
Strawberry Point,2003,470,0,0
Strawberry Point,2004,470,0,0
Strawberry Point,2005,470,0,0
Strawberry Point,2006,470,0,0
Strawberry Point,2007,470,0,0
Strawberry Point,2008,470,0,0
Strawberry Point,2009,470,0,0
Strawberry Point,2010,470,0,0
Strawberry Point,2011,470,0,0
Strawberry Point,2012,470,0,0
Strawberry Point,2013,470,0,0
Strawberry Point,2014,470,0,0
Strawberry Point,2015,470,0,0
Strawberry Point,2016,470,0,0
Strawberry Point,2017,470,0,0
Sumner,1997,230,0,0
Sumner,1998,230,0,0
Sumner,1999,230,0,0
Sumner,2000,230,0,0
Sumner,2001,230,0,0
Sumner,2002,230,0,0
Sumner,2003,230,0,0
Sumner,2004,230,0,0
Sumner,2005,230,0,0
Sumner,2006,230,0,0
Sumner,2007,230,0,0
Sumner,2008,230,0,0
Sumner,2009,230,0,0
Sumner,2010,230,0,0
Sumner,2011,230,0,0
Sumner,2012,230,0,0
Sumner,2013,230,0,0
Sumner,2014,230,0,0
Sumner,2015,230,0,0
Sumner,2016,230,0,0
Sumner,2017,230,0,0
Tabor,1997,295,0,0
Tabor,1998,295,0,0
Tabor,1999,295,0,0
Tabor,2000,295,0,0
Tabor,2001,295,0,0
Tabor,2002,295,0,0
Tabor,2003,295,0,0
Tabor,2004,295,0,0
Tabor,2005,295,0,0
Tabor,2006,295,0,0
Tabor,2007,295,0,0
Tabor,2008,295,0,0
Tabor,2009,295,0,0
Tabor,2010,295,0,0
Tabor,2011,295,0,0
Tabor,2012,295,0,0
Tabor,2013,295,0,0
Tabor,2014,295,0,0
Tabor,2015,295,0,0
Tabor,2016,295,0,0
Tabor,2017,295,0,0
Tama,1997,455,0,0
Tama,1998,455,0,0
Tama,1999,455,0,0
Tama,2000,455,0,0
Tama,2001,455,0,0
Tama,2002,455,0,0
Tama,2003,455,0,0
Tama,2004,455,0,0
Tama,2005,455,0,0
Tama,2006,455,0,0
Tama,2007,455,0,0
Tama,2008,455,0,0
Tama,2009,455,0,0
Tama,2010,455,0,0
Tama,2011,455,0,0
Tama,2012,455,0,0
Tama,2013,455,0,0
Tama,2014,455,0,0
Tama,2015,455,0,0
Tama,2016,455,0,0
Tama,2017,455,0,0
Tipton,1997,161,0,0
Tipton,1998,161,0,0
Tipton,1999,161,0,0
Tipton,2000,161,0,0
Tipton,2001,161,0,0
Tipton,2002,161,0,0
Tipton,2003,161,0,0
Tipton,2004,161,0,0
Tipton,2005,161,0,0
Tipton,2006,161,0,0
Tipton,2007,161,0,0
Tipton,2008,161,0,0
Tipton,2009,161,0,0
Tipton,2010,161,0,0
Tipton,2011,161,0,0
Tipton,2012,161,0,0
Tipton,2013,161,0,0
Tipton,2014,161,0,0
Tipton,2015,161,0,0
Tipton,2016,161,0,0
Tipton,2017,161,0,0
Toledo,1997,455,0,0
Toledo,1998,455,0,0
Toledo,1999,455,0,0
Toledo,2000,455,0,0
Toledo,2001,455,0,0
Toledo,2002,455,0,0
Toledo,2003,455,0,0
Toledo,2004,455,0,0
Toledo,2005,455,0,0
Toledo,2006,455,0,0
Toledo,2007,455,0,0
Toledo,2008,455,0,0
Toledo,2009,455,0,0
Toledo,2010,455,0,0
Toledo,2011,455,0,0
Toledo,2012,455,0,0
Toledo,2013,455,0,0
Toledo,2014,455,0,0
Toledo,2015,455,0,0
Toledo,2016,455,0,0
Toledo,2017,455,0,0
Traer,1997,455,0,0
Traer,1998,455,0,0
Traer,1999,455,0,0
Traer,2000,455,0,0
Traer,2001,455,0,0
Traer,2002,455,0,0
Traer,2003,455,0,0
Traer,2004,455,0,0
Traer,2005,455,0,0
Traer,2006,455,0,0
Traer,2007,455,0,0
Traer,2008,455,0,0
Traer,2009,455,0,0
Traer,2010,455,0,0
Traer,2011,455,0,0
Traer,2012,455,0,0
Traer,2013,455,0,0
Traer,2014,455,0,0
Traer,2015,455,0,0
Traer,2016,455,0,0
Traer,2017,455,0,0
Tripoli,1997,230,0,0
Tripoli,1998,230,0,0
Tripoli,1999,230,0,0
Tripoli,2000,230,0,0
Tripoli,2001,230,0,0
Tripoli,2002,230,0,0
Tripoli,2003,230,0,0
Tripoli,2004,230,0,0
Tripoli,2005,230,0,0
Tripoli,2006,230,0,0
Tripoli,2007,230,0,0
Tripoli,2008,230,0,0
Tripoli,2009,230,0,0
Tripoli,2010,230,0,0
Tripoli,2011,230,0,0
Tripoli,2012,230,0,0
Tripoli,2013,230,0,0
Tripoli,2014,230,0,0
Tripoli,2015,230,0,0
Tripoli,2016,230,0,0
Tripoli,2017,230,0,0
Villisca,1997,295,0,0
Villisca,1998,295,0,0
Villisca,1999,295,0,0
Villisca,2000,295,0,0
Villisca,2001,295,0,0
Villisca,2002,295,0,0
Villisca,2003,295,0,0
Villisca,2004,295,0,0
Villisca,2005,295,0,0
Villisca,2006,295,0,0
Villisca,2007,295,0,0
Villisca,2008,295,0,0
Villisca,2009,295,0,0
Villisca,2010,295,0,0
Villisca,2011,295,0,0
Villisca,2012,295,0,0
Villisca,2013,295,0,0
Villisca,2014,295,0,0
Villisca,2015,295,0,0
Villisca,2016,295,0,0
Villisca,2017,295,0,0
Wapello,1997,161,0,0
Wapello,1998,161,0,0
Wapello,1999,161,0,0
Wapello,2000,161,0,0
Wapello,2001,161,0,0
Wapello,2002,161,0,0
Wapello,2003,161,0,0
Wapello,2004,161,0,0
Wapello,2005,161,0,0
Wapello,2006,161,0,0
Wapello,2007,161,0,0
Wapello,2008,161,0,0
Wapello,2009,161,0,0
Wapello,2010,161,0,0
Wapello,2011,161,0,0
Wapello,2012,161,0,0
Wapello,2013,161,0,0
Wapello,2014,161,0,0
Wapello,2015,161,0,0
Wapello,2016,161,0,0
Wapello,2017,161,0,0
Washington,1997,161,1,2008
Washington,1998,161,1,2008
Washington,1999,161,1,2008
Washington,2000,161,1,2008
Washington,2001,161,1,2008
Washington,2002,161,1,2008
Washington,2003,161,1,2008
Washington,2004,161,1,2008
Washington,2005,161,1,2008
Washington,2006,161,1,2008
Washington,2007,161,1,2008
Washington,2008,161,1,2008
Washington,2009,161,1,2008
Washington,2010,161,1,2008
Washington,2011,161,1,2008
Washington,2012,161,1,2008
Washington,2013,161,1,2008
Washington,2014,161,1,2008
Washington,2015,161,1,2008
Washington,2016,161,1,2008
Washington,2017,161,1,2008
Waukon,1997,470,0,0
Waukon,1998,470,0,0
Waukon,1999,470,0,0
Waukon,2000,470,0,0
Waukon,2001,470,0,0
Waukon,2002,470,0,0
Waukon,2003,470,0,0
Waukon,2004,470,0,0
Waukon,2005,470,0,0
Waukon,2006,470,0,0
Waukon,2007,470,0,0
Waukon,2008,470,0,0
Waukon,2009,470,0,0
Waukon,2010,470,0,0
Waukon,2011,470,0,0
Waukon,2012,470,0,0
Waukon,2013,470,0,0
Waukon,2014,470,0,0
Waukon,2015,470,0,0
Waukon,2016,470,0,0
Waukon,2017,470,0,0
Waverly,1997,230,1,1989
Waverly,1998,230,1,1989
Waverly,1999,230,1,1989
Waverly,2000,230,1,1989
Waverly,2001,230,1,1989
Waverly,2002,230,1,1989
Waverly,2003,230,1,1989
Waverly,2004,230,1,1989
Waverly,2005,230,1,1989
Waverly,2006,230,1,1989
Waverly,2007,230,1,1989
Waverly,2008,230,1,1989
Waverly,2009,230,1,1989
Waverly,2010,230,1,1989
Waverly,2011,230,1,1989
Waverly,2012,230,1,1989
Waverly,2013,230,1,1989
Waverly,2014,230,1,1989
Waverly,2015,230,1,1989
Waverly,2016,230,1,1989
Waverly,2017,230,1,1989
Webster City,1997,401,1,1991
Webster City,1998,401,1,1991
Webster City,1999,401,1,1991
Webster City,2000,401,1,1991
Webster City,2001,401,1,1991
Webster City,2002,401,1,1991
Webster City,2003,401,1,1991
Webster City,2004,401,1,1991
Webster City,2005,401,1,1991
Webster City,2006,401,1,1991
Webster City,2007,401,1,1991
Webster City,2008,401,1,1991
Webster City,2009,401,1,1991
Webster City,2010,401,1,1991
Webster City,2011,401,1,1991
Webster City,2012,401,1,1991
Webster City,2013,401,1,1991
Webster City,2014,401,1,1991
Webster City,2015,401,1,1991
Webster City,2016,401,1,1991
Webster City,2017,401,1,1991
Wellman,1997,161,0,0
Wellman,1998,161,0,0
Wellman,1999,161,0,0
Wellman,2000,161,0,0
Wellman,2001,161,0,0
Wellman,2002,161,0,0
Wellman,2003,161,0,0
Wellman,2004,161,0,0
Wellman,2005,161,0,0
Wellman,2006,161,0,0
Wellman,2007,161,0,0
Wellman,2008,161,0,0
Wellman,2009,161,0,0
Wellman,2010,161,0,0
Wellman,2011,161,0,0
Wellman,2012,161,0,0
Wellman,2013,161,0,0
Wellman,2014,161,0,0
Wellman,2015,161,0,0
Wellman,2016,161,0,0
Wellman,2017,161,0,0
West Burlington,1997,192,0,0
West Burlington,1998,192,0,0
West Burlington,1999,192,0,0
West Burlington,2000,192,0,0
West Burlington,2001,192,0,0
West Burlington,2002,192,0,0
West Burlington,2003,192,0,0
West Burlington,2004,192,0,0
West Burlington,2005,192,0,0
West Burlington,2006,192,0,0
West Burlington,2007,192,0,0
West Burlington,2008,192,0,0
West Burlington,2009,192,0,0
West Burlington,2010,192,0,0
West Burlington,2011,192,0,0
West Burlington,2012,192,0,0
West Burlington,2013,192,0,0
West Burlington,2014,192,0,0
West Burlington,2015,192,0,0
West Burlington,2016,192,0,0
West Burlington,2017,192,0,0
West Liberty,1997,161,0,0
West Liberty,1998,161,0,0
West Liberty,1999,161,0,0
West Liberty,2000,161,0,0
West Liberty,2001,161,0,0
West Liberty,2002,161,0,0
West Liberty,2003,161,0,0
West Liberty,2004,161,0,0
West Liberty,2005,161,0,0
West Liberty,2006,161,0,0
West Liberty,2007,161,0,0
West Liberty,2008,161,0,0
West Liberty,2009,161,0,0
West Liberty,2010,161,0,0
West Liberty,2011,161,0,0
West Liberty,2012,161,0,0
West Liberty,2013,161,0,0
West Liberty,2014,161,0,0
West Liberty,2015,161,0,0
West Liberty,2016,161,0,0
West Liberty,2017,161,0,0
West Union,1997,230,1,2006
West Union,1998,230,1,2006
West Union,1999,230,1,2006
West Union,2000,230,1,2006
West Union,2001,230,1,2006
West Union,2002,230,1,2006
West Union,2003,230,1,2006
West Union,2004,230,1,2006
West Union,2005,230,1,2006
West Union,2006,230,1,2006
West Union,2007,230,1,2006
West Union,2008,230,1,2006
West Union,2009,230,1,2006
West Union,2010,230,1,2006
West Union,2011,230,1,2006
West Union,2012,230,1,2006
West Union,2013,230,1,2006
West Union,2014,230,1,2006
West Union,2015,230,1,2006
West Union,2016,230,1,2006
West Union,2017,230,1,2006
Williamsburg,1997,161,0,0
Williamsburg,1998,161,0,0
Williamsburg,1999,161,0,0
Williamsburg,2000,161,0,0
Williamsburg,2001,161,0,0
Williamsburg,2002,161,0,0
Williamsburg,2003,161,0,0
Williamsburg,2004,161,0,0
Williamsburg,2005,161,0,0
Williamsburg,2006,161,0,0
Williamsburg,2007,161,0,0
Williamsburg,2008,161,0,0
Williamsburg,2009,161,0,0
Williamsburg,2010,161,0,0
Williamsburg,2011,161,0,0
Williamsburg,2012,161,0,0
Williamsburg,2013,161,0,0
Williamsburg,2014,161,0,0
Williamsburg,2015,161,0,0
Williamsburg,2016,161,0,0
Williamsburg,2017,161,0,0
Wilton,1997,161,0,0
Wilton,1998,161,0,0
Wilton,1999,161,0,0
Wilton,2000,161,0,0
Wilton,2001,161,0,0
Wilton,2002,161,0,0
Wilton,2003,161,0,0
Wilton,2004,161,0,0
Wilton,2005,161,0,0
Wilton,2006,161,0,0
Wilton,2007,161,0,0
Wilton,2008,161,0,0
Wilton,2009,161,0,0
Wilton,2010,161,0,0
Wilton,2011,161,0,0
Wilton,2012,161,0,0
Wilton,2013,161,0,0
Wilton,2014,161,0,0
Wilton,2015,161,0,0
Wilton,2016,161,0,0
Wilton,2017,161,0,0
Winfield,1997,192,0,0
Winfield,1998,192,0,0
Winfield,1999,192,0,0
Winfield,2000,192,0,0
Winfield,2001,192,0,0
Winfield,2002,192,0,0
Winfield,2003,192,0,0
Winfield,2004,192,0,0
Winfield,2005,192,0,0
Winfield,2006,192,0,0
Winfield,2007,192,0,0
Winfield,2008,192,0,0
Winfield,2009,192,0,0
Winfield,2010,192,0,0
Winfield,2011,192,0,0
Winfield,2012,192,0,0
Winfield,2013,192,0,0
Winfield,2014,192,0,0
Winfield,2015,192,0,0
Winfield,2016,192,0,0
Winfield,2017,192,0,0
