id,town,cz,rucc,pop_2010,cal_yr,jobs,jobs_lead,treated,treatment_year,treated_match,post,rel_yr,rel_yr_m3,rel_yr_m2,rel_yr_m1,rel_yr_0,rel_yr_1,rel_yr_2,rel_yr_3,rel_yr_4,rel_yr_5,weights,cz_yr,distance
1104,"Fennimore, WI",470,6,2497,2009,622,567,0,2012,"Lansing, IA",0,-3,1,0,0,0,0,0,0,0,0,0.077,268,38.6
1104,"Fennimore, WI",470,6,2497,2010,567,531,0,2012,"Lansing, IA",0,-2,0,1,0,0,0,0,0,0,0,0.077,269,38.6
1104,"Fennimore, WI",470,6,2497,2011,531,536,0,2012,"Lansing, IA",0,-1,0,0,1,0,0,0,0,0,0,0.077,270,38.6
1104,"Fennimore, WI",470,6,2497,2012,536,491,0,2012,"Lansing, IA",1,0,0,0,0,1,0,0,0,0,0,0.077,271,38.6
1104,"Fennimore, WI",470,6,2497,2013,491,438,0,2012,"Lansing, IA",1,1,0,0,0,0,1,0,0,0,0,0.077,272,38.6
1104,"Fennimore, WI",470,6,2497,2014,438,427,0,2012,"Lansing, IA",1,2,0,0,0,0,0,1,0,0,0,0.077,273,38.6
1104,"Fennimore, WI",470,6,2497,2015,427,422,0,2012,"Lansing, IA",1,3,0,0,0,0,0,0,1,0,0,0.077,274,38.6
1104,"Fennimore, WI",470,6,2497,2016,422,413,0,2012,"Lansing, IA",1,4,0,0,0,0,0,0,0,1,0,0.077,275,38.6
1104,"Fennimore, WI",470,6,2497,2017,413,437,0,2012,"Lansing, IA",1,5,0,0,0,0,0,0,0,0,1,0.077,276,38.6
1105,"Fond du Lac, WI",233,3,43021,2001,12554,12580,1,2004,"Fond du Lac, WI",0,-3,1,0,0,0,0,0,0,0,0,1,138,0
1105,"Fond du Lac, WI",233,3,43021,2002,12580,4937,1,2004,"Fond du Lac, WI",0,-2,0,1,0,0,0,0,0,0,0,1,139,0
1105,"Fond du Lac, WI",233,3,43021,2003,4937,4923,1,2004,"Fond du Lac, WI",0,-1,0,0,1,0,0,0,0,0,0,1,140,0
1105,"Fond du Lac, WI",233,3,43021,2004,4923,4916,1,2004,"Fond du Lac, WI",1,0,0,0,0,1,0,0,0,0,0,1,141,0
1105,"Fond du Lac, WI",233,3,43021,2005,4916,5128,1,2004,"Fond du Lac, WI",1,1,0,0,0,0,1,0,0,0,0,1,142,0
1105,"Fond du Lac, WI",233,3,43021,2006,5128,5786,1,2004,"Fond du Lac, WI",1,2,0,0,0,0,0,1,0,0,0,1,143,0
1105,"Fond du Lac, WI",233,3,43021,2007,5786,5533,1,2004,"Fond du Lac, WI",1,3,0,0,0,0,0,0,1,0,0,1,144,0
1105,"Fond du Lac, WI",233,3,43021,2008,5533,5454,1,2004,"Fond du Lac, WI",1,4,0,0,0,0,0,0,0,1,0,1,145,0
1105,"Fond du Lac, WI",233,3,43021,2009,5454,5295,1,2004,"Fond du Lac, WI",1,5,0,0,0,0,0,0,0,0,1,1,146,0
1106,"Forest City, IA",304,7,4151,2001,717,777,0,2004,"Mason City, IA",0,-3,1,0,0,0,0,0,0,0,0,0.125,172,23.4
1106,"Forest City, IA",304,7,4151,2002,777,970,0,2004,"Mason City, IA",0,-2,0,1,0,0,0,0,0,0,0,0.125,173,23.4
1106,"Forest City, IA",304,7,4151,2003,970,928,0,2004,"Mason City, IA",0,-1,0,0,1,0,0,0,0,0,0,0.125,174,23.4
1106,"Forest City, IA",304,7,4151,2004,928,872,0,2004,"Mason City, IA",1,0,0,0,0,1,0,0,0,0,0,0.125,175,23.4
1106,"Forest City, IA",304,7,4151,2005,872,940,0,2004,"Mason City, IA",1,1,0,0,0,0,1,0,0,0,0,0.125,176,23.4
1106,"Forest City, IA",304,7,4151,2006,940,903,0,2004,"Mason City, IA",1,2,0,0,0,0,0,1,0,0,0,0.125,177,23.4
1106,"Forest City, IA",304,7,4151,2007,903,929,0,2004,"Mason City, IA",1,3,0,0,0,0,0,0,1,0,0,0.125,178,23.4
1106,"Forest City, IA",304,7,4151,2008,929,934,0,2004,"Mason City, IA",1,4,0,0,0,0,0,0,0,1,0,0.125,179,23.4
1106,"Forest City, IA",304,7,4151,2009,934,960,0,2004,"Mason City, IA",1,5,0,0,0,0,0,0,0,0,1,0.125,180,23.4
1107,"Fort Atkinson, WI",70,4,12368,2003,1897,1925,0,2006,"Lake Mills, WI",0,-3,1,0,0,0,0,0,0,0,0,0.1,65,11.2
1107,"Fort Atkinson, WI",70,4,12368,2004,1925,1873,0,2006,"Lake Mills, WI",0,-2,0,1,0,0,0,0,0,0,0,0.1,66,11.2
1107,"Fort Atkinson, WI",70,4,12368,2005,1873,1730,0,2006,"Lake Mills, WI",0,-1,0,0,1,0,0,0,0,0,0,0.1,67,11.2
1107,"Fort Atkinson, WI",70,4,12368,2006,1730,2102,0,2006,"Lake Mills, WI",1,0,0,0,0,1,0,0,0,0,0,0.1,68,11.2
1107,"Fort Atkinson, WI",70,4,12368,2007,2102,1937,0,2006,"Lake Mills, WI",1,1,0,0,0,0,1,0,0,0,0,0.1,69,11.2
1107,"Fort Atkinson, WI",70,4,12368,2008,1937,1769,0,2006,"Lake Mills, WI",1,2,0,0,0,0,0,1,0,0,0,0.1,70,11.2
1107,"Fort Atkinson, WI",70,4,12368,2009,1769,1524,0,2006,"Lake Mills, WI",1,3,0,0,0,0,0,0,1,0,0,0.1,71,11.2
1107,"Fort Atkinson, WI",70,4,12368,2010,1524,1320,0,2006,"Lake Mills, WI",1,4,0,0,0,0,0,0,0,1,0,0.1,72,11.2
1107,"Fort Atkinson, WI",70,4,12368,2011,1320,1410,0,2006,"Lake Mills, WI",1,5,0,0,0,0,0,0,0,0,1,0.1,73,11.2
1108,"Fort Atkinson, WI",70,4,12368,1997,1760,1410,0,2000,"Watertown, WI",0,-3,1,0,0,0,0,0,0,0,0,0.1,59,19.3
1108,"Fort Atkinson, WI",70,4,12368,1998,1410,1400,0,2000,"Watertown, WI",0,-2,0,1,0,0,0,0,0,0,0,0.1,60,19.3
1108,"Fort Atkinson, WI",70,4,12368,1999,1400,1334,0,2000,"Watertown, WI",0,-1,0,0,1,0,0,0,0,0,0,0.1,61,19.3
1108,"Fort Atkinson, WI",70,4,12368,2000,1334,1142,0,2000,"Watertown, WI",1,0,0,0,0,1,0,0,0,0,0,0.1,62,19.3
1108,"Fort Atkinson, WI",70,4,12368,2001,1142,1110,0,2000,"Watertown, WI",1,1,0,0,0,0,1,0,0,0,0,0.1,63,19.3
1108,"Fort Atkinson, WI",70,4,12368,2002,1110,1897,0,2000,"Watertown, WI",1,2,0,0,0,0,0,1,0,0,0,0.1,64,19.3
1108,"Fort Atkinson, WI",70,4,12368,2003,1897,1925,0,2000,"Watertown, WI",1,3,0,0,0,0,0,0,1,0,0,0.1,65,19.3
1108,"Fort Atkinson, WI",70,4,12368,2004,1925,1873,0,2000,"Watertown, WI",1,4,0,0,0,0,0,0,0,1,0,0.1,66,19.3
1108,"Fort Atkinson, WI",70,4,12368,2005,1873,1730,0,2000,"Watertown, WI",1,5,0,0,0,0,0,0,0,0,1,0.1,67,19.3
1109,"Fort Madison, IA",192,5,11051,2006,1479,1071,1,2009,"Fort Madison, IA",0,-3,1,0,0,0,0,0,0,0,0,1,120,0
1109,"Fort Madison, IA",192,5,11051,2007,1071,1090,1,2009,"Fort Madison, IA",0,-2,0,1,0,0,0,0,0,0,0,1,121,0
1109,"Fort Madison, IA",192,5,11051,2008,1090,1159,1,2009,"Fort Madison, IA",0,-1,0,0,1,0,0,0,0,0,0,1,122,0
1109,"Fort Madison, IA",192,5,11051,2009,1159,1204,1,2009,"Fort Madison, IA",1,0,0,0,0,1,0,0,0,0,0,1,123,0
1109,"Fort Madison, IA",192,5,11051,2010,1204,1088,1,2009,"Fort Madison, IA",1,1,0,0,0,0,1,0,0,0,0,1,124,0
1109,"Fort Madison, IA",192,5,11051,2011,1088,1201,1,2009,"Fort Madison, IA",1,2,0,0,0,0,0,1,0,0,0,1,125,0
1109,"Fort Madison, IA",192,5,11051,2012,1201,1213,1,2009,"Fort Madison, IA",1,3,0,0,0,0,0,0,1,0,0,1,126,0
1109,"Fort Madison, IA",192,5,11051,2013,1213,1184,1,2009,"Fort Madison, IA",1,4,0,0,0,0,0,0,0,1,0,1,127,0
1109,"Fort Madison, IA",192,5,11051,2014,1184,1208,1,2009,"Fort Madison, IA",1,5,0,0,0,0,0,0,0,0,1,1,128,0
1110,"Fort Recovery, OH",404,7,1430,2001,45,32,0,2004,"Van Wert, OH",0,-3,1,0,0,0,0,0,0,0,0,0.059,232,33
1110,"Fort Recovery, OH",404,7,1430,2002,32,94,0,2004,"Van Wert, OH",0,-2,0,1,0,0,0,0,0,0,0,0.059,233,33
1110,"Fort Recovery, OH",404,7,1430,2003,94,101,0,2004,"Van Wert, OH",0,-1,0,0,1,0,0,0,0,0,0,0.059,234,33
1110,"Fort Recovery, OH",404,7,1430,2004,101,53,0,2004,"Van Wert, OH",1,0,0,0,0,1,0,0,0,0,0,0.059,235,33
1110,"Fort Recovery, OH",404,7,1430,2005,53,130,0,2004,"Van Wert, OH",1,1,0,0,0,0,1,0,0,0,0,0.059,236,33
1110,"Fort Recovery, OH",404,7,1430,2006,130,132,0,2004,"Van Wert, OH",1,2,0,0,0,0,0,1,0,0,0,0.059,237,33
1110,"Fort Recovery, OH",404,7,1430,2007,132,121,0,2004,"Van Wert, OH",1,3,0,0,0,0,0,0,1,0,0,0.059,238,33
1110,"Fort Recovery, OH",404,7,1430,2008,121,123,0,2004,"Van Wert, OH",1,4,0,0,0,0,0,0,0,1,0,0.059,239,33
1110,"Fort Recovery, OH",404,7,1430,2009,123,131,0,2004,"Van Wert, OH",1,5,0,0,0,0,0,0,0,0,1,0.059,240,33
1111,"Fox Lake, WI",70,4,1519,2003,275,283,0,2006,"Lake Mills, WI",0,-3,1,0,0,0,0,0,0,0,0,0.1,65,33.6
1111,"Fox Lake, WI",70,4,1519,2004,283,274,0,2006,"Lake Mills, WI",0,-2,0,1,0,0,0,0,0,0,0,0.1,66,33.6
1111,"Fox Lake, WI",70,4,1519,2005,274,281,0,2006,"Lake Mills, WI",0,-1,0,0,1,0,0,0,0,0,0,0.1,67,33.6
1111,"Fox Lake, WI",70,4,1519,2006,281,206,0,2006,"Lake Mills, WI",1,0,0,0,0,1,0,0,0,0,0,0.1,68,33.6
1111,"Fox Lake, WI",70,4,1519,2007,206,198,0,2006,"Lake Mills, WI",1,1,0,0,0,0,1,0,0,0,0,0.1,69,33.6
1111,"Fox Lake, WI",70,4,1519,2008,198,108,0,2006,"Lake Mills, WI",1,2,0,0,0,0,0,1,0,0,0,0.1,70,33.6
1111,"Fox Lake, WI",70,4,1519,2009,108,110,0,2006,"Lake Mills, WI",1,3,0,0,0,0,0,0,1,0,0,0.1,71,33.6
1111,"Fox Lake, WI",70,4,1519,2010,110,110,0,2006,"Lake Mills, WI",1,4,0,0,0,0,0,0,0,1,0,0.1,72,33.6
1111,"Fox Lake, WI",70,4,1519,2011,110,110,0,2006,"Lake Mills, WI",1,5,0,0,0,0,0,0,0,0,1,0.1,73,33.6
1112,"Fox Lake, WI",70,4,1519,1997,312,57,0,2000,"Watertown, WI",0,-3,1,0,0,0,0,0,0,0,0,0.1,59,27.4
1112,"Fox Lake, WI",70,4,1519,1998,57,48,0,2000,"Watertown, WI",0,-2,0,1,0,0,0,0,0,0,0,0.1,60,27.4
1112,"Fox Lake, WI",70,4,1519,1999,48,48,0,2000,"Watertown, WI",0,-1,0,0,1,0,0,0,0,0,0,0.1,61,27.4
1112,"Fox Lake, WI",70,4,1519,2000,48,42,0,2000,"Watertown, WI",1,0,0,0,0,1,0,0,0,0,0,0.1,62,27.4
1112,"Fox Lake, WI",70,4,1519,2001,42,67,0,2000,"Watertown, WI",1,1,0,0,0,0,1,0,0,0,0,0.1,63,27.4
1112,"Fox Lake, WI",70,4,1519,2002,67,275,0,2000,"Watertown, WI",1,2,0,0,0,0,0,1,0,0,0,0.1,64,27.4
1112,"Fox Lake, WI",70,4,1519,2003,275,283,0,2000,"Watertown, WI",1,3,0,0,0,0,0,0,1,0,0,0.1,65,27.4
1112,"Fox Lake, WI",70,4,1519,2004,283,274,0,2000,"Watertown, WI",1,4,0,0,0,0,0,0,0,1,0,0.1,66,27.4
1112,"Fox Lake, WI",70,4,1519,2005,274,281,0,2000,"Watertown, WI",1,5,0,0,0,0,0,0,0,0,1,0.1,67,27.4
1113,"Fredericktown, OH",10,4,2493,1997,274,157,0,2000,"Delaware, OH",0,-3,1,0,0,0,0,0,0,0,0,0.048,1,30.4
1113,"Fredericktown, OH",10,4,2493,1998,157,156,0,2000,"Delaware, OH",0,-2,0,1,0,0,0,0,0,0,0,0.048,2,30.4
1113,"Fredericktown, OH",10,4,2493,1999,156,196,0,2000,"Delaware, OH",0,-1,0,0,1,0,0,0,0,0,0,0.048,3,30.4
1113,"Fredericktown, OH",10,4,2493,2000,196,171,0,2000,"Delaware, OH",1,0,0,0,0,1,0,0,0,0,0,0.048,4,30.4
1113,"Fredericktown, OH",10,4,2493,2001,171,148,0,2000,"Delaware, OH",1,1,0,0,0,0,1,0,0,0,0,0.048,5,30.4
1113,"Fredericktown, OH",10,4,2493,2002,148,244,0,2000,"Delaware, OH",1,2,0,0,0,0,0,1,0,0,0,0.048,6,30.4
1113,"Fredericktown, OH",10,4,2493,2003,244,238,0,2000,"Delaware, OH",1,3,0,0,0,0,0,0,1,0,0,0.048,7,30.4
1113,"Fredericktown, OH",10,4,2493,2004,238,246,0,2000,"Delaware, OH",1,4,0,0,0,0,0,0,0,1,0,0.048,8,30.4
1113,"Fredericktown, OH",10,4,2493,2005,246,288,0,2000,"Delaware, OH",1,5,0,0,0,0,0,0,0,0,1,0.048,9,30.4
1114,"Fredericktown, OH",10,4,2493,2006,288,247,0,2009,"Mount Vernon, OH",0,-3,1,0,0,0,0,0,0,0,0,0.048,10,6.9
1114,"Fredericktown, OH",10,4,2493,2007,247,249,0,2009,"Mount Vernon, OH",0,-2,0,1,0,0,0,0,0,0,0,0.048,11,6.9
1114,"Fredericktown, OH",10,4,2493,2008,249,236,0,2009,"Mount Vernon, OH",0,-1,0,0,1,0,0,0,0,0,0,0.048,12,6.9
1114,"Fredericktown, OH",10,4,2493,2009,236,215,0,2009,"Mount Vernon, OH",1,0,0,0,0,1,0,0,0,0,0,0.048,13,6.9
1114,"Fredericktown, OH",10,4,2493,2010,215,187,0,2009,"Mount Vernon, OH",1,1,0,0,0,0,1,0,0,0,0,0.048,14,6.9
1114,"Fredericktown, OH",10,4,2493,2011,187,193,0,2009,"Mount Vernon, OH",1,2,0,0,0,0,0,1,0,0,0,0.048,15,6.9
1114,"Fredericktown, OH",10,4,2493,2012,193,189,0,2009,"Mount Vernon, OH",1,3,0,0,0,0,0,0,1,0,0,0.048,16,6.9
1114,"Fredericktown, OH",10,4,2493,2013,189,199,0,2009,"Mount Vernon, OH",1,4,0,0,0,0,0,0,0,1,0,0.048,17,6.9
1114,"Fredericktown, OH",10,4,2493,2014,199,223,0,2009,"Mount Vernon, OH",1,5,0,0,0,0,0,0,0,0,1,0.048,18,6.9
1115,"Fremont, MI",249,6,4081,2007,852,859,0,2010,"Hart, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,161,26.6
1115,"Fremont, MI",249,6,4081,2008,859,771,0,2010,"Hart, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,162,26.6
1115,"Fremont, MI",249,6,4081,2009,771,792,0,2010,"Hart, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,163,26.6
1115,"Fremont, MI",249,6,4081,2010,792,608,0,2010,"Hart, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,164,26.6
1115,"Fremont, MI",249,6,4081,2011,608,736,0,2010,"Hart, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,165,26.6
1115,"Fremont, MI",249,6,4081,2012,736,790,0,2010,"Hart, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,166,26.6
1115,"Fremont, MI",249,6,4081,2013,790,781,0,2010,"Hart, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,167,26.6
1115,"Fremont, MI",249,6,4081,2014,781,815,0,2010,"Hart, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,168,26.6
1115,"Fremont, MI",249,6,4081,2015,815,881,0,2010,"Hart, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,169,26.6
1116,"Fremont, MI",249,6,4081,2009,771,792,0,2012,"Otsego, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,163,70.7
1116,"Fremont, MI",249,6,4081,2010,792,608,0,2012,"Otsego, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,164,70.7
1116,"Fremont, MI",249,6,4081,2011,608,736,0,2012,"Otsego, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,165,70.7
1116,"Fremont, MI",249,6,4081,2012,736,790,0,2012,"Otsego, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,166,70.7
1116,"Fremont, MI",249,6,4081,2013,790,781,0,2012,"Otsego, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,167,70.7
1116,"Fremont, MI",249,6,4081,2014,781,815,0,2012,"Otsego, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,168,70.7
1116,"Fremont, MI",249,6,4081,2015,815,881,0,2012,"Otsego, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,169,70.7
1116,"Fremont, MI",249,6,4081,2016,881,900,0,2012,"Otsego, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,170,70.7
1116,"Fremont, MI",249,6,4081,2017,900,825,0,2012,"Otsego, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,171,70.7
1117,"Fremont, MI",249,6,4081,2000,537,595,0,2003,"Portland, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,154,66.9
1117,"Fremont, MI",249,6,4081,2001,595,583,0,2003,"Portland, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,155,66.9
1117,"Fremont, MI",249,6,4081,2002,583,988,0,2003,"Portland, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,156,66.9
1117,"Fremont, MI",249,6,4081,2003,988,967,0,2003,"Portland, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,157,66.9
1117,"Fremont, MI",249,6,4081,2004,967,986,0,2003,"Portland, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,158,66.9
1117,"Fremont, MI",249,6,4081,2005,986,1094,0,2003,"Portland, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,159,66.9
1117,"Fremont, MI",249,6,4081,2006,1094,852,0,2003,"Portland, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,160,66.9
1117,"Fremont, MI",249,6,4081,2007,852,859,0,2003,"Portland, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,161,66.9
1117,"Fremont, MI",249,6,4081,2008,859,771,0,2003,"Portland, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,162,66.9
1118,"Fremont, MI",249,6,4081,2007,852,859,0,2010,"Wayland, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,161,56.9
1118,"Fremont, MI",249,6,4081,2008,859,771,0,2010,"Wayland, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,162,56.9
1118,"Fremont, MI",249,6,4081,2009,771,792,0,2010,"Wayland, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,163,56.9
1118,"Fremont, MI",249,6,4081,2010,792,608,0,2010,"Wayland, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,164,56.9
1118,"Fremont, MI",249,6,4081,2011,608,736,0,2010,"Wayland, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,165,56.9
1118,"Fremont, MI",249,6,4081,2012,736,790,0,2010,"Wayland, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,166,56.9
1118,"Fremont, MI",249,6,4081,2013,790,781,0,2010,"Wayland, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,167,56.9
1118,"Fremont, MI",249,6,4081,2014,781,815,0,2010,"Wayland, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,168,56.9
1118,"Fremont, MI",249,6,4081,2015,815,881,0,2010,"Wayland, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,169,56.9
1119,"Garner, IA",304,7,3129,2001,364,366,0,2004,"Mason City, IA",0,-3,1,0,0,0,0,0,0,0,0,0.125,172,20.6
1119,"Garner, IA",304,7,3129,2002,366,572,0,2004,"Mason City, IA",0,-2,0,1,0,0,0,0,0,0,0,0.125,173,20.6
1119,"Garner, IA",304,7,3129,2003,572,586,0,2004,"Mason City, IA",0,-1,0,0,1,0,0,0,0,0,0,0.125,174,20.6
1119,"Garner, IA",304,7,3129,2004,586,588,0,2004,"Mason City, IA",1,0,0,0,0,1,0,0,0,0,0,0.125,175,20.6
1119,"Garner, IA",304,7,3129,2005,588,579,0,2004,"Mason City, IA",1,1,0,0,0,0,1,0,0,0,0,0.125,176,20.6
1119,"Garner, IA",304,7,3129,2006,579,647,0,2004,"Mason City, IA",1,2,0,0,0,0,0,1,0,0,0,0.125,177,20.6
1119,"Garner, IA",304,7,3129,2007,647,601,0,2004,"Mason City, IA",1,3,0,0,0,0,0,0,1,0,0,0.125,178,20.6
1119,"Garner, IA",304,7,3129,2008,601,720,0,2004,"Mason City, IA",1,4,0,0,0,0,0,0,0,1,0,0.125,179,20.6
1119,"Garner, IA",304,7,3129,2009,720,732,0,2004,"Mason City, IA",1,5,0,0,0,0,0,0,0,0,1,0.125,180,20.6
1120,"Geneva, OH",170,4,6215,2005,1046,1212,0,2008,"Medina, OH",0,-3,1,0,0,0,0,0,0,0,0,0.111,103,66.2
1120,"Geneva, OH",170,4,6215,2006,1212,1178,0,2008,"Medina, OH",0,-2,0,1,0,0,0,0,0,0,0,0.111,104,66.2
1120,"Geneva, OH",170,4,6215,2007,1178,966,0,2008,"Medina, OH",0,-1,0,0,1,0,0,0,0,0,0,0.111,105,66.2
1120,"Geneva, OH",170,4,6215,2008,966,906,0,2008,"Medina, OH",1,0,0,0,0,1,0,0,0,0,0,0.111,106,66.2
1120,"Geneva, OH",170,4,6215,2009,906,839,0,2008,"Medina, OH",1,1,0,0,0,0,1,0,0,0,0,0.111,107,66.2
1120,"Geneva, OH",170,4,6215,2010,839,932,0,2008,"Medina, OH",1,2,0,0,0,0,0,1,0,0,0,0.111,108,66.2
1120,"Geneva, OH",170,4,6215,2011,932,1043,0,2008,"Medina, OH",1,3,0,0,0,0,0,0,1,0,0,0.111,109,66.2
1120,"Geneva, OH",170,4,6215,2012,1043,863,0,2008,"Medina, OH",1,4,0,0,0,0,0,0,0,1,0,0.111,110,66.2
1120,"Geneva, OH",170,4,6215,2013,863,854,0,2008,"Medina, OH",1,5,0,0,0,0,0,0,0,0,1,0.111,111,66.2
1121,"Geneva, OH",170,4,6215,2006,1212,1178,0,2009,"Painesville, OH",0,-3,1,0,0,0,0,0,0,0,0,0.111,104,16.2
1121,"Geneva, OH",170,4,6215,2007,1178,966,0,2009,"Painesville, OH",0,-2,0,1,0,0,0,0,0,0,0,0.111,105,16.2
1121,"Geneva, OH",170,4,6215,2008,966,906,0,2009,"Painesville, OH",0,-1,0,0,1,0,0,0,0,0,0,0.111,106,16.2
1121,"Geneva, OH",170,4,6215,2009,906,839,0,2009,"Painesville, OH",1,0,0,0,0,1,0,0,0,0,0,0.111,107,16.2
1121,"Geneva, OH",170,4,6215,2010,839,932,0,2009,"Painesville, OH",1,1,0,0,0,0,1,0,0,0,0,0.111,108,16.2
1121,"Geneva, OH",170,4,6215,2011,932,1043,0,2009,"Painesville, OH",1,2,0,0,0,0,0,1,0,0,0,0.111,109,16.2
1121,"Geneva, OH",170,4,6215,2012,1043,863,0,2009,"Painesville, OH",1,3,0,0,0,0,0,0,1,0,0,0.111,110,16.2
1121,"Geneva, OH",170,4,6215,2013,863,854,0,2009,"Painesville, OH",1,4,0,0,0,0,0,0,0,1,0,0.111,111,16.2
1121,"Geneva, OH",170,4,6215,2014,854,925,0,2009,"Painesville, OH",1,5,0,0,0,0,0,0,0,0,1,0.111,112,16.2
1122,"Georgetown, OH",89,1,4331,2006,603,524,0,2009,"Lebanon, OH",0,-3,1,0,0,0,0,0,0,0,0,0.111,74,42.4
1122,"Georgetown, OH",89,1,4331,2007,524,481,0,2009,"Lebanon, OH",0,-2,0,1,0,0,0,0,0,0,0,0.111,75,42.4
1122,"Georgetown, OH",89,1,4331,2008,481,509,0,2009,"Lebanon, OH",0,-1,0,0,1,0,0,0,0,0,0,0.111,76,42.4
1122,"Georgetown, OH",89,1,4331,2009,509,515,0,2009,"Lebanon, OH",1,0,0,0,0,1,0,0,0,0,0,0.111,77,42.4
1122,"Georgetown, OH",89,1,4331,2010,515,423,0,2009,"Lebanon, OH",1,1,0,0,0,0,1,0,0,0,0,0.111,78,42.4
1122,"Georgetown, OH",89,1,4331,2011,423,587,0,2009,"Lebanon, OH",1,2,0,0,0,0,0,1,0,0,0,0.111,79,42.4
1122,"Georgetown, OH",89,1,4331,2012,587,521,0,2009,"Lebanon, OH",1,3,0,0,0,0,0,0,1,0,0,0.111,80,42.4
1122,"Georgetown, OH",89,1,4331,2013,521,486,0,2009,"Lebanon, OH",1,4,0,0,0,0,0,0,0,1,0,0.111,81,42.4
1122,"Georgetown, OH",89,1,4331,2014,486,450,0,2009,"Lebanon, OH",1,5,0,0,0,0,0,0,0,0,1,0.111,82,42.4
1123,"Grand Junction, IA",621,6,824,2009,63,23,0,2012,"Jefferson, IA",0,-3,1,0,0,0,0,0,0,0,0,0.25,298,7.2
1123,"Grand Junction, IA",621,6,824,2010,23,57,0,2012,"Jefferson, IA",0,-2,0,1,0,0,0,0,0,0,0,0.25,299,7.2
1123,"Grand Junction, IA",621,6,824,2011,57,61,0,2012,"Jefferson, IA",0,-1,0,0,1,0,0,0,0,0,0,0.25,300,7.2
1123,"Grand Junction, IA",621,6,824,2012,61,25,0,2012,"Jefferson, IA",1,0,0,0,0,1,0,0,0,0,0,0.25,301,7.2
1123,"Grand Junction, IA",621,6,824,2013,25,56,0,2012,"Jefferson, IA",1,1,0,0,0,0,1,0,0,0,0,0.25,302,7.2
1123,"Grand Junction, IA",621,6,824,2014,56,60,0,2012,"Jefferson, IA",1,2,0,0,0,0,0,1,0,0,0,0.25,303,7.2
1123,"Grand Junction, IA",621,6,824,2015,60,40,0,2012,"Jefferson, IA",1,3,0,0,0,0,0,0,1,0,0,0.25,304,7.2
1123,"Grand Junction, IA",621,6,824,2016,40,39,0,2012,"Jefferson, IA",1,4,0,0,0,0,0,0,0,1,0,0.25,305,7.2
1123,"Grand Junction, IA",621,6,824,2017,39,34,0,2012,"Jefferson, IA",1,5,0,0,0,0,0,0,0,0,1,0.25,306,7.2
1124,"Grand Junction, IA",621,6,824,2006,21,43,0,2009,"Manning, IA",0,-3,1,0,0,0,0,0,0,0,0,0.25,295,43.5
1124,"Grand Junction, IA",621,6,824,2007,43,52,0,2009,"Manning, IA",0,-2,0,1,0,0,0,0,0,0,0,0.25,296,43.5
1124,"Grand Junction, IA",621,6,824,2008,52,63,0,2009,"Manning, IA",0,-1,0,0,1,0,0,0,0,0,0,0.25,297,43.5
1124,"Grand Junction, IA",621,6,824,2009,63,23,0,2009,"Manning, IA",1,0,0,0,0,1,0,0,0,0,0,0.25,298,43.5
1124,"Grand Junction, IA",621,6,824,2010,23,57,0,2009,"Manning, IA",1,1,0,0,0,0,1,0,0,0,0,0.25,299,43.5
1124,"Grand Junction, IA",621,6,824,2011,57,61,0,2009,"Manning, IA",1,2,0,0,0,0,0,1,0,0,0,0.25,300,43.5
