id,town,cz,rucc,pop_2010,cal_yr,treated,treatment_year,treated_match,match_distance,post,rel_yr,rel_yr_m3,rel_yr_m2,rel_yr_m1,rel_yr_0,rel_yr_1,rel_yr_2,rel_yr_3,rel_yr_4,rel_yr_5,cz_yr,weights
1047,"Garner, IA",304,7,3129,2008,0,2004,"Mason City, IA",20.6,1,4,0,0,0,0,0,0,0,1,0,128,0.143
1047,"Garner, IA",304,7,3129,2009,0,2004,"Mason City, IA",20.6,1,5,0,0,0,0,0,0,0,0,1,129,0.143
1048,"Gowrie, IA",401,5,1037,2009,0,2012,"Jefferson, IA",18.8,0,-3,1,0,0,0,0,0,0,0,0,196,0.25
1048,"Gowrie, IA",401,5,1037,2010,0,2012,"Jefferson, IA",18.8,0,-2,0,1,0,0,0,0,0,0,0,197,0.25
1048,"Gowrie, IA",401,5,1037,2011,0,2012,"Jefferson, IA",18.8,0,-1,0,0,1,0,0,0,0,0,0,198,0.25
1048,"Gowrie, IA",401,5,1037,2012,0,2012,"Jefferson, IA",18.8,1,0,0,0,0,1,0,0,0,0,0,199,0.25
1048,"Gowrie, IA",401,5,1037,2013,0,2012,"Jefferson, IA",18.8,1,1,0,0,0,0,1,0,0,0,0,200,0.25
1048,"Gowrie, IA",401,5,1037,2014,0,2012,"Jefferson, IA",18.8,1,2,0,0,0,0,0,1,0,0,0,201,0.25
1048,"Gowrie, IA",401,5,1037,2015,0,2012,"Jefferson, IA",18.8,1,3,0,0,0,0,0,0,1,0,0,202,0.25
1048,"Gowrie, IA",401,5,1037,2016,0,2012,"Jefferson, IA",18.8,1,4,0,0,0,0,0,0,0,1,0,203,0.25
1048,"Gowrie, IA",401,5,1037,2017,0,2012,"Jefferson, IA",18.8,1,5,0,0,0,0,0,0,0,0,1,204,0.25
1049,"Grand Junction, IA",621,6,824,2009,0,2012,"Jefferson, IA",7.2,0,-3,1,0,0,0,0,0,0,0,0,417,0.25
1049,"Grand Junction, IA",621,6,824,2010,0,2012,"Jefferson, IA",7.2,0,-2,0,1,0,0,0,0,0,0,0,418,0.25
1049,"Grand Junction, IA",621,6,824,2011,0,2012,"Jefferson, IA",7.2,0,-1,0,0,1,0,0,0,0,0,0,419,0.25
1049,"Grand Junction, IA",621,6,824,2012,0,2012,"Jefferson, IA",7.2,1,0,0,0,0,1,0,0,0,0,0,420,0.25
1049,"Grand Junction, IA",621,6,824,2013,0,2012,"Jefferson, IA",7.2,1,1,0,0,0,0,1,0,0,0,0,421,0.25
1049,"Grand Junction, IA",621,6,824,2014,0,2012,"Jefferson, IA",7.2,1,2,0,0,0,0,0,1,0,0,0,422,0.25
1049,"Grand Junction, IA",621,6,824,2015,0,2012,"Jefferson, IA",7.2,1,3,0,0,0,0,0,0,1,0,0,423,0.25
1049,"Grand Junction, IA",621,6,824,2016,0,2012,"Jefferson, IA",7.2,1,4,0,0,0,0,0,0,0,1,0,424,0.25
1049,"Grand Junction, IA",621,6,824,2017,0,2012,"Jefferson, IA",7.2,1,5,0,0,0,0,0,0,0,0,1,425,0.25
1050,"Greene, IA",230,8,1130,1993,0,1996,"Charles City, IA",13.5,0,-3,1,0,0,0,0,0,0,0,0,94,0.333
1050,"Greene, IA",230,8,1130,1994,0,1996,"Charles City, IA",13.5,0,-2,0,1,0,0,0,0,0,0,0,95,0.333
1050,"Greene, IA",230,8,1130,1995,0,1996,"Charles City, IA",13.5,0,-1,0,0,1,0,0,0,0,0,0,96,0.333
1050,"Greene, IA",230,8,1130,1996,0,1996,"Charles City, IA",13.5,1,0,0,0,0,1,0,0,0,0,0,97,0.333
1050,"Greene, IA",230,8,1130,1997,0,1996,"Charles City, IA",13.5,1,1,0,0,0,0,1,0,0,0,0,98,0.333
1050,"Greene, IA",230,8,1130,1998,0,1996,"Charles City, IA",13.5,1,2,0,0,0,0,0,1,0,0,0,99,0.333
1050,"Greene, IA",230,8,1130,1999,0,1996,"Charles City, IA",13.5,1,3,0,0,0,0,0,0,1,0,0,100,0.333
1050,"Greene, IA",230,8,1130,2000,0,1996,"Charles City, IA",13.5,1,4,0,0,0,0,0,0,0,1,0,101,0.333
1050,"Greene, IA",230,8,1130,2001,0,1996,"Charles City, IA",13.5,1,5,0,0,0,0,0,0,0,0,1,102,0.333
1051,"Greenfield, IA",15,8,1982,1992,1,1995,"Greenfield, IA",0,0,-3,1,0,0,0,0,0,0,0,0,10,1
1051,"Greenfield, IA",15,8,1982,1993,1,1995,"Greenfield, IA",0,0,-2,0,1,0,0,0,0,0,0,0,11,1
1051,"Greenfield, IA",15,8,1982,1994,1,1995,"Greenfield, IA",0,0,-1,0,0,1,0,0,0,0,0,0,12,1
1051,"Greenfield, IA",15,8,1982,1995,1,1995,"Greenfield, IA",0,1,0,0,0,0,1,0,0,0,0,0,13,1
1051,"Greenfield, IA",15,8,1982,1996,1,1995,"Greenfield, IA",0,1,1,0,0,0,0,1,0,0,0,0,14,1
1051,"Greenfield, IA",15,8,1982,1997,1,1995,"Greenfield, IA",0,1,2,0,0,0,0,0,1,0,0,0,15,1
1051,"Greenfield, IA",15,8,1982,1998,1,1995,"Greenfield, IA",0,1,3,0,0,0,0,0,0,1,0,0,16,1
1051,"Greenfield, IA",15,8,1982,1999,1,1995,"Greenfield, IA",0,1,4,0,0,0,0,0,0,0,1,0,17,1
1051,"Greenfield, IA",15,8,1982,2000,1,1995,"Greenfield, IA",0,1,5,0,0,0,0,0,0,0,0,1,18,1
1052,"Griswold, IA",597,6,1036,1987,0,1990,"Corning, IA",27.2,0,-3,1,0,0,0,0,0,0,0,0,391,0.143
1052,"Griswold, IA",597,6,1036,1988,0,1990,"Corning, IA",27.2,0,-2,0,1,0,0,0,0,0,0,0,392,0.143
1052,"Griswold, IA",597,6,1036,1989,0,1990,"Corning, IA",27.2,0,-1,0,0,1,0,0,0,0,0,0,393,0.143
1052,"Griswold, IA",597,6,1036,1990,0,1990,"Corning, IA",27.2,1,0,0,0,0,1,0,0,0,0,0,394,0.143
1052,"Griswold, IA",597,6,1036,1991,0,1990,"Corning, IA",27.2,1,1,0,0,0,0,1,0,0,0,0,395,0.143
1052,"Griswold, IA",597,6,1036,1992,0,1990,"Corning, IA",27.2,1,2,0,0,0,0,0,1,0,0,0,396,0.143
1052,"Griswold, IA",597,6,1036,1993,0,1990,"Corning, IA",27.2,1,3,0,0,0,0,0,0,1,0,0,397,0.143
1052,"Griswold, IA",597,6,1036,1994,0,1990,"Corning, IA",27.2,1,4,0,0,0,0,0,0,0,1,0,398,0.143
1052,"Griswold, IA",597,6,1036,1995,0,1990,"Corning, IA",27.2,1,5,0,0,0,0,0,0,0,0,1,399,0.143
1053,"Guttenberg, IA",470,8,1919,1988,0,1991,"Elkader, IA",16.5,0,-3,1,0,0,0,0,0,0,0,0,232,0.2
1053,"Guttenberg, IA",470,8,1919,1989,0,1991,"Elkader, IA",16.5,0,-2,0,1,0,0,0,0,0,0,0,233,0.2
1053,"Guttenberg, IA",470,8,1919,1990,0,1991,"Elkader, IA",16.5,0,-1,0,0,1,0,0,0,0,0,0,234,0.2
1053,"Guttenberg, IA",470,8,1919,1991,0,1991,"Elkader, IA",16.5,1,0,0,0,0,1,0,0,0,0,0,235,0.2
1053,"Guttenberg, IA",470,8,1919,1992,0,1991,"Elkader, IA",16.5,1,1,0,0,0,0,1,0,0,0,0,236,0.2
1053,"Guttenberg, IA",470,8,1919,1993,0,1991,"Elkader, IA",16.5,1,2,0,0,0,0,0,1,0,0,0,237,0.2
1053,"Guttenberg, IA",470,8,1919,1994,0,1991,"Elkader, IA",16.5,1,3,0,0,0,0,0,0,1,0,0,238,0.2
1053,"Guttenberg, IA",470,8,1919,1995,0,1991,"Elkader, IA",16.5,1,4,0,0,0,0,0,0,0,1,0,239,0.2
1053,"Guttenberg, IA",470,8,1919,1996,0,1991,"Elkader, IA",16.5,1,5,0,0,0,0,0,0,0,0,1,240,0.2
1054,"Hampton, IA",561,7,4461,1988,1,1991,"Hampton, IA",0,0,-3,1,0,0,0,0,0,0,0,0,355,1
1054,"Hampton, IA",561,7,4461,1989,1,1991,"Hampton, IA",0,0,-2,0,1,0,0,0,0,0,0,0,356,1
1054,"Hampton, IA",561,7,4461,1990,1,1991,"Hampton, IA",0,0,-1,0,0,1,0,0,0,0,0,0,357,1
1054,"Hampton, IA",561,7,4461,1991,1,1991,"Hampton, IA",0,1,0,0,0,0,1,0,0,0,0,0,358,1
1054,"Hampton, IA",561,7,4461,1992,1,1991,"Hampton, IA",0,1,1,0,0,0,0,1,0,0,0,0,359,1
1054,"Hampton, IA",561,7,4461,1993,1,1991,"Hampton, IA",0,1,2,0,0,0,0,0,1,0,0,0,360,1
1054,"Hampton, IA",561,7,4461,1994,1,1991,"Hampton, IA",0,1,3,0,0,0,0,0,0,1,0,0,361,1
1054,"Hampton, IA",561,7,4461,1995,1,1991,"Hampton, IA",0,1,4,0,0,0,0,0,0,0,1,0,362,1
1054,"Hampton, IA",561,7,4461,1996,1,1991,"Hampton, IA",0,1,5,0,0,0,0,0,0,0,0,1,363,1
1055,"Harlan, IA",597,6,5106,2006,0,2009,"Manning, IA",21.7,0,-3,1,0,0,0,0,0,0,0,0,405,0.167
1055,"Harlan, IA",597,6,5106,2007,0,2009,"Manning, IA",21.7,0,-2,0,1,0,0,0,0,0,0,0,406,0.167
1055,"Harlan, IA",597,6,5106,2008,0,2009,"Manning, IA",21.7,0,-1,0,0,1,0,0,0,0,0,0,407,0.167
1055,"Harlan, IA",597,6,5106,2009,0,2009,"Manning, IA",21.7,1,0,0,0,0,1,0,0,0,0,0,408,0.167
1055,"Harlan, IA",597,6,5106,2010,0,2009,"Manning, IA",21.7,1,1,0,0,0,0,1,0,0,0,0,409,0.167
1055,"Harlan, IA",597,6,5106,2011,0,2009,"Manning, IA",21.7,1,2,0,0,0,0,0,1,0,0,0,410,0.167
1055,"Harlan, IA",597,6,5106,2012,0,2009,"Manning, IA",21.7,1,3,0,0,0,0,0,0,1,0,0,411,0.167
1055,"Harlan, IA",597,6,5106,2013,0,2009,"Manning, IA",21.7,1,4,0,0,0,0,0,0,0,1,0,412,0.167
1055,"Harlan, IA",597,6,5106,2014,0,2009,"Manning, IA",21.7,1,5,0,0,0,0,0,0,0,0,1,413,0.167
1056,"Hartley, IA",504,7,1672,1984,0,1987,"Spencer, IA",16.9,0,-3,1,0,0,0,0,0,0,0,0,272,0.111
1056,"Hartley, IA",504,7,1672,1985,0,1987,"Spencer, IA",16.9,0,-2,0,1,0,0,0,0,0,0,0,273,0.111
1056,"Hartley, IA",504,7,1672,1986,0,1987,"Spencer, IA",16.9,0,-1,0,0,1,0,0,0,0,0,0,274,0.111
1056,"Hartley, IA",504,7,1672,1987,0,1987,"Spencer, IA",16.9,1,0,0,0,0,1,0,0,0,0,0,275,0.111
1056,"Hartley, IA",504,7,1672,1988,0,1987,"Spencer, IA",16.9,1,1,0,0,0,0,1,0,0,0,0,276,0.111
1056,"Hartley, IA",504,7,1672,1989,0,1987,"Spencer, IA",16.9,1,2,0,0,0,0,0,1,0,0,0,277,0.111
1056,"Hartley, IA",504,7,1672,1990,0,1987,"Spencer, IA",16.9,1,3,0,0,0,0,0,0,1,0,0,278,0.111
1056,"Hartley, IA",504,7,1672,1991,0,1987,"Spencer, IA",16.9,1,4,0,0,0,0,0,0,0,1,0,279,0.111
1056,"Hartley, IA",504,7,1672,1992,0,1987,"Spencer, IA",16.9,1,5,0,0,0,0,0,0,0,0,1,280,0.111
1057,"Hawarden, IA",504,7,2546,1992,0,1995,"Le Mars, IA",21.4,0,-3,1,0,0,0,0,0,0,0,0,280,0.1
1057,"Hawarden, IA",504,7,2546,1993,0,1995,"Le Mars, IA",21.4,0,-2,0,1,0,0,0,0,0,0,0,281,0.1
1057,"Hawarden, IA",504,7,2546,1994,0,1995,"Le Mars, IA",21.4,0,-1,0,0,1,0,0,0,0,0,0,282,0.1
1057,"Hawarden, IA",504,7,2546,1995,0,1995,"Le Mars, IA",21.4,1,0,0,0,0,1,0,0,0,0,0,283,0.1
1057,"Hawarden, IA",504,7,2546,1996,0,1995,"Le Mars, IA",21.4,1,1,0,0,0,0,1,0,0,0,0,284,0.1
1057,"Hawarden, IA",504,7,2546,1997,0,1995,"Le Mars, IA",21.4,1,2,0,0,0,0,0,1,0,0,0,285,0.1
1057,"Hawarden, IA",504,7,2546,1998,0,1995,"Le Mars, IA",21.4,1,3,0,0,0,0,0,0,1,0,0,286,0.1
1057,"Hawarden, IA",504,7,2546,1999,0,1995,"Le Mars, IA",21.4,1,4,0,0,0,0,0,0,0,1,0,287,0.1
1057,"Hawarden, IA",504,7,2546,2000,0,1995,"Le Mars, IA",21.4,1,5,0,0,0,0,0,0,0,0,1,288,0.1
1058,"Hull, IA",504,7,2175,1992,0,1995,"Le Mars, IA",27.4,0,-3,1,0,0,0,0,0,0,0,0,280,0.1
1058,"Hull, IA",504,7,2175,1993,0,1995,"Le Mars, IA",27.4,0,-2,0,1,0,0,0,0,0,0,0,281,0.1
1058,"Hull, IA",504,7,2175,1994,0,1995,"Le Mars, IA",27.4,0,-1,0,0,1,0,0,0,0,0,0,282,0.1
1058,"Hull, IA",504,7,2175,1995,0,1995,"Le Mars, IA",27.4,1,0,0,0,0,1,0,0,0,0,0,283,0.1
1058,"Hull, IA",504,7,2175,1996,0,1995,"Le Mars, IA",27.4,1,1,0,0,0,0,1,0,0,0,0,284,0.1
1058,"Hull, IA",504,7,2175,1997,0,1995,"Le Mars, IA",27.4,1,2,0,0,0,0,0,1,0,0,0,285,0.1
1058,"Hull, IA",504,7,2175,1998,0,1995,"Le Mars, IA",27.4,1,3,0,0,0,0,0,0,1,0,0,286,0.1
1058,"Hull, IA",504,7,2175,1999,0,1995,"Le Mars, IA",27.4,1,4,0,0,0,0,0,0,0,1,0,287,0.1
1058,"Hull, IA",504,7,2175,2000,0,1995,"Le Mars, IA",27.4,1,5,0,0,0,0,0,0,0,0,1,288,0.1
1059,"Humboldt, IA",401,7,4690,1988,0,1991,"Webster City, IA",26.6,0,-3,1,0,0,0,0,0,0,0,0,178,0.25
1059,"Humboldt, IA",401,7,4690,1989,0,1991,"Webster City, IA",26.6,0,-2,0,1,0,0,0,0,0,0,0,179,0.25
1059,"Humboldt, IA",401,7,4690,1990,0,1991,"Webster City, IA",26.6,0,-1,0,0,1,0,0,0,0,0,0,180,0.25
1059,"Humboldt, IA",401,7,4690,1991,0,1991,"Webster City, IA",26.6,1,0,0,0,0,1,0,0,0,0,0,181,0.25
1059,"Humboldt, IA",401,7,4690,1992,0,1991,"Webster City, IA",26.6,1,1,0,0,0,0,1,0,0,0,0,182,0.25
1059,"Humboldt, IA",401,7,4690,1993,0,1991,"Webster City, IA",26.6,1,2,0,0,0,0,0,1,0,0,0,183,0.25
1059,"Humboldt, IA",401,7,4690,1994,0,1991,"Webster City, IA",26.6,1,3,0,0,0,0,0,0,1,0,0,184,0.25
1059,"Humboldt, IA",401,7,4690,1995,0,1991,"Webster City, IA",26.6,1,4,0,0,0,0,0,0,0,1,0,185,0.25
1059,"Humboldt, IA",401,7,4690,1996,0,1991,"Webster City, IA",26.6,1,5,0,0,0,0,0,0,0,0,1,186,0.25
1060,"Ida Grove, IA",564,8,2142,1993,0,1996,"Sac City, IA",25.3,0,-3,1,0,0,0,0,0,0,0,0,373,0.111
1060,"Ida Grove, IA",564,8,2142,1994,0,1996,"Sac City, IA",25.3,0,-2,0,1,0,0,0,0,0,0,0,374,0.111
1060,"Ida Grove, IA",564,8,2142,1995,0,1996,"Sac City, IA",25.3,0,-1,0,0,1,0,0,0,0,0,0,375,0.111
1060,"Ida Grove, IA",564,8,2142,1996,0,1996,"Sac City, IA",25.3,1,0,0,0,0,1,0,0,0,0,0,376,0.111
1060,"Ida Grove, IA",564,8,2142,1997,0,1996,"Sac City, IA",25.3,1,1,0,0,0,0,1,0,0,0,0,377,0.111
1060,"Ida Grove, IA",564,8,2142,1998,0,1996,"Sac City, IA",25.3,1,2,0,0,0,0,0,1,0,0,0,378,0.111
1060,"Ida Grove, IA",564,8,2142,1999,0,1996,"Sac City, IA",25.3,1,3,0,0,0,0,0,0,1,0,0,379,0.111
1060,"Ida Grove, IA",564,8,2142,2000,0,1996,"Sac City, IA",25.3,1,4,0,0,0,0,0,0,0,1,0,380,0.111
1060,"Ida Grove, IA",564,8,2142,2001,0,1996,"Sac City, IA",25.3,1,5,0,0,0,0,0,0,0,0,1,381,0.111
1061,"Independence, IA",230,6,5966,1993,0,1996,"Waterloo, IA",22.9,0,-3,1,0,0,0,0,0,0,0,0,94,0.5
1061,"Independence, IA",230,6,5966,1994,0,1996,"Waterloo, IA",22.9,0,-2,0,1,0,0,0,0,0,0,0,95,0.5
1061,"Independence, IA",230,6,5966,1995,0,1996,"Waterloo, IA",22.9,0,-1,0,0,1,0,0,0,0,0,0,96,0.5
1061,"Independence, IA",230,6,5966,1996,0,1996,"Waterloo, IA",22.9,1,0,0,0,0,1,0,0,0,0,0,97,0.5
1061,"Independence, IA",230,6,5966,1997,0,1996,"Waterloo, IA",22.9,1,1,0,0,0,0,1,0,0,0,0,98,0.5
1061,"Independence, IA",230,6,5966,1998,0,1996,"Waterloo, IA",22.9,1,2,0,0,0,0,0,1,0,0,0,99,0.5
1061,"Independence, IA",230,6,5966,1999,0,1996,"Waterloo, IA",22.9,1,3,0,0,0,0,0,0,1,0,0,100,0.5
1061,"Independence, IA",230,6,5966,2000,0,1996,"Waterloo, IA",22.9,1,4,0,0,0,0,0,0,0,1,0,101,0.5
1061,"Independence, IA",230,6,5966,2001,0,1996,"Waterloo, IA",22.9,1,5,0,0,0,0,0,0,0,0,1,102,0.5
1062,"Iowa City, IA",161,3,67862,2005,0,2008,"Washington, IA",26.3,0,-3,1,0,0,0,0,0,0,0,0,51,0.333
1062,"Iowa City, IA",161,3,67862,2006,0,2008,"Washington, IA",26.3,0,-2,0,1,0,0,0,0,0,0,0,52,0.333
1062,"Iowa City, IA",161,3,67862,2007,0,2008,"Washington, IA",26.3,0,-1,0,0,1,0,0,0,0,0,0,53,0.333
1062,"Iowa City, IA",161,3,67862,2008,0,2008,"Washington, IA",26.3,1,0,0,0,0,1,0,0,0,0,0,54,0.333
1062,"Iowa City, IA",161,3,67862,2009,0,2008,"Washington, IA",26.3,1,1,0,0,0,0,1,0,0,0,0,55,0.333
1062,"Iowa City, IA",161,3,67862,2010,0,2008,"Washington, IA",26.3,1,2,0,0,0,0,0,1,0,0,0,56,0.333
1062,"Iowa City, IA",161,3,67862,2011,0,2008,"Washington, IA",26.3,1,3,0,0,0,0,0,0,1,0,0,57,0.333
1062,"Iowa City, IA",161,3,67862,2012,0,2008,"Washington, IA",26.3,1,4,0,0,0,0,0,0,0,1,0,58,0.333
1062,"Iowa City, IA",161,3,67862,2013,0,2008,"Washington, IA",26.3,1,5,0,0,0,0,0,0,0,0,1,59,0.333
1063,"Iowa Falls, IA",561,6,5238,1987,1,1990,"Iowa Falls, IA",0,0,-3,1,0,0,0,0,0,0,0,0,354,1
1063,"Iowa Falls, IA",561,6,5238,1988,1,1990,"Iowa Falls, IA",0,0,-2,0,1,0,0,0,0,0,0,0,355,1
1063,"Iowa Falls, IA",561,6,5238,1989,1,1990,"Iowa Falls, IA",0,0,-1,0,0,1,0,0,0,0,0,0,356,1
1063,"Iowa Falls, IA",561,6,5238,1990,1,1990,"Iowa Falls, IA",0,1,0,0,0,0,1,0,0,0,0,0,357,1
1063,"Iowa Falls, IA",561,6,5238,1991,1,1990,"Iowa Falls, IA",0,1,1,0,0,0,0,1,0,0,0,0,358,1
1063,"Iowa Falls, IA",561,6,5238,1992,1,1990,"Iowa Falls, IA",0,1,2,0,0,0,0,0,1,0,0,0,359,1
1063,"Iowa Falls, IA",561,6,5238,1993,1,1990,"Iowa Falls, IA",0,1,3,0,0,0,0,0,0,1,0,0,360,1
1063,"Iowa Falls, IA",561,6,5238,1994,1,1990,"Iowa Falls, IA",0,1,4,0,0,0,0,0,0,0,1,0,361,1
1063,"Iowa Falls, IA",561,6,5238,1995,1,1990,"Iowa Falls, IA",0,1,5,0,0,0,0,0,0,0,0,1,362,1
1064,"Jefferson, IA",621,6,4345,2009,1,2012,"Jefferson, IA",0,0,-3,1,0,0,0,0,0,0,0,0,417,1
1064,"Jefferson, IA",621,6,4345,2010,1,2012,"Jefferson, IA",0,0,-2,0,1,0,0,0,0,0,0,0,418,1
1064,"Jefferson, IA",621,6,4345,2011,1,2012,"Jefferson, IA",0,0,-1,0,0,1,0,0,0,0,0,0,419,1
1064,"Jefferson, IA",621,6,4345,2012,1,2012,"Jefferson, IA",0,1,0,0,0,0,1,0,0,0,0,0,420,1
1064,"Jefferson, IA",621,6,4345,2013,1,2012,"Jefferson, IA",0,1,1,0,0,0,0,1,0,0,0,0,421,1
1064,"Jefferson, IA",621,6,4345,2014,1,2012,"Jefferson, IA",0,1,2,0,0,0,0,0,1,0,0,0,422,1
1064,"Jefferson, IA",621,6,4345,2015,1,2012,"Jefferson, IA",0,1,3,0,0,0,0,0,0,1,0,0,423,1
1064,"Jefferson, IA",621,6,4345,2016,1,2012,"Jefferson, IA",0,1,4,0,0,0,0,0,0,0,1,0,424,1
1064,"Jefferson, IA",621,6,4345,2017,1,2012,"Jefferson, IA",0,1,5,0,0,0,0,0,0,0,0,1,425,1
1065,"Jewell Junction, IA",401,6,1215,1997,0,2000,"Story City, IA",8.6,0,-3,1,0,0,0,0,0,0,0,0,187,1
1065,"Jewell Junction, IA",401,6,1215,1998,0,2000,"Story City, IA",8.6,0,-2,0,1,0,0,0,0,0,0,0,188,1
1065,"Jewell Junction, IA",401,6,1215,1999,0,2000,"Story City, IA",8.6,0,-1,0,0,1,0,0,0,0,0,0,189,1
1065,"Jewell Junction, IA",401,6,1215,2000,0,2000,"Story City, IA",8.6,1,0,0,0,0,1,0,0,0,0,0,190,1
1065,"Jewell Junction, IA",401,6,1215,2001,0,2000,"Story City, IA",8.6,1,1,0,0,0,0,1,0,0,0,0,191,1
1065,"Jewell Junction, IA",401,6,1215,2002,0,2000,"Story City, IA",8.6,1,2,0,0,0,0,0,1,0,0,0,192,1
1065,"Jewell Junction, IA",401,6,1215,2003,0,2000,"Story City, IA",8.6,1,3,0,0,0,0,0,0,1,0,0,193,1
1065,"Jewell Junction, IA",401,6,1215,2004,0,2000,"Story City, IA",8.6,1,4,0,0,0,0,0,0,0,1,0,194,1
1065,"Jewell Junction, IA",401,6,1215,2005,0,2000,"Story City, IA",8.6,1,5,0,0,0,0,0,0,0,0,1,195,1
1066,"Keokuk, IA",192,5,10780,1983,1,1986,"Keokuk, IA",0,0,-3,1,0,0,0,0,0,0,0,0,60,1
1066,"Keokuk, IA",192,5,10780,1984,1,1986,"Keokuk, IA",0,0,-2,0,1,0,0,0,0,0,0,0,61,1
1066,"Keokuk, IA",192,5,10780,1985,1,1986,"Keokuk, IA",0,0,-1,0,0,1,0,0,0,0,0,0,62,1
1066,"Keokuk, IA",192,5,10780,1986,1,1986,"Keokuk, IA",0,1,0,0,0,0,1,0,0,0,0,0,63,1
1066,"Keokuk, IA",192,5,10780,1987,1,1986,"Keokuk, IA",0,1,1,0,0,0,0,1,0,0,0,0,64,1
1066,"Keokuk, IA",192,5,10780,1988,1,1986,"Keokuk, IA",0,1,2,0,0,0,0,0,1,0,0,0,65,1
1066,"Keokuk, IA",192,5,10780,1989,1,1986,"Keokuk, IA",0,1,3,0,0,0,0,0,0,1,0,0,66,1
1066,"Keokuk, IA",192,5,10780,1990,1,1986,"Keokuk, IA",0,1,4,0,0,0,0,0,0,0,1,0,67,1
1066,"Keokuk, IA",192,5,10780,1991,1,1986,"Keokuk, IA",0,1,5,0,0,0,0,0,0,0,0,1,68,1
1067,"Keosauqua, IA",478,9,1006,1992,0,1995,"Bloomfield, IA",23.8,0,-3,1,0,0,0,0,0,0,0,0,256,1
1067,"Keosauqua, IA",478,9,1006,1993,0,1995,"Bloomfield, IA",23.8,0,-2,0,1,0,0,0,0,0,0,0,257,1
1067,"Keosauqua, IA",478,9,1006,1994,0,1995,"Bloomfield, IA",23.8,0,-1,0,0,1,0,0,0,0,0,0,258,1
1067,"Keosauqua, IA",478,9,1006,1995,0,1995,"Bloomfield, IA",23.8,1,0,0,0,0,1,0,0,0,0,0,259,1
1067,"Keosauqua, IA",478,9,1006,1996,0,1995,"Bloomfield, IA",23.8,1,1,0,0,0,0,1,0,0,0,0,260,1
1067,"Keosauqua, IA",478,9,1006,1997,0,1995,"Bloomfield, IA",23.8,1,2,0,0,0,0,0,1,0,0,0,261,1
1067,"Keosauqua, IA",478,9,1006,1998,0,1995,"Bloomfield, IA",23.8,1,3,0,0,0,0,0,0,1,0,0,262,1
1067,"Keosauqua, IA",478,9,1006,1999,0,1995,"Bloomfield, IA",23.8,1,4,0,0,0,0,0,0,0,1,0,263,1
1067,"Keosauqua, IA",478,9,1006,2000,0,1995,"Bloomfield, IA",23.8,1,5,0,0,0,0,0,0,0,0,1,264,1
1068,"Keota, IA",393,8,1009,2005,0,2008,"Washington, IA",14.3,0,-3,1,0,0,0,0,0,0,0,0,165,0.333
1068,"Keota, IA",393,8,1009,2006,0,2008,"Washington, IA",14.3,0,-2,0,1,0,0,0,0,0,0,0,166,0.333
1068,"Keota, IA",393,8,1009,2007,0,2008,"Washington, IA",14.3,0,-1,0,0,1,0,0,0,0,0,0,167,0.333
1068,"Keota, IA",393,8,1009,2008,0,2008,"Washington, IA",14.3,1,0,0,0,0,1,0,0,0,0,0,168,0.333
1068,"Keota, IA",393,8,1009,2009,0,2008,"Washington, IA",14.3,1,1,0,0,0,0,1,0,0,0,0,169,0.333
1068,"Keota, IA",393,8,1009,2010,0,2008,"Washington, IA",14.3,1,2,0,0,0,0,0,1,0,0,0,170,0.333
1068,"Keota, IA",393,8,1009,2011,0,2008,"Washington, IA",14.3,1,3,0,0,0,0,0,0,1,0,0,171,0.333
1068,"Keota, IA",393,8,1009,2012,0,2008,"Washington, IA",14.3,1,4,0,0,0,0,0,0,0,1,0,172,0.333
1068,"Keota, IA",393,8,1009,2013,0,2008,"Washington, IA",14.3,1,5,0,0,0,0,0,0,0,0,1,173,0.333
1069,"Kingsley, IA",4,3,1411,1992,0,1995,"Le Mars, IA",17.4,0,-3,1,0,0,0,0,0,0,0,0,1,0.1
1069,"Kingsley, IA",4,3,1411,1993,0,1995,"Le Mars, IA",17.4,0,-2,0,1,0,0,0,0,0,0,0,2,0.1
1069,"Kingsley, IA",4,3,1411,1994,0,1995,"Le Mars, IA",17.4,0,-1,0,0,1,0,0,0,0,0,0,3,0.1
1069,"Kingsley, IA",4,3,1411,1995,0,1995,"Le Mars, IA",17.4,1,0,0,0,0,1,0,0,0,0,0,4,0.1
1069,"Kingsley, IA",4,3,1411,1996,0,1995,"Le Mars, IA",17.4,1,1,0,0,0,0,1,0,0,0,0,5,0.1
1069,"Kingsley, IA",4,3,1411,1997,0,1995,"Le Mars, IA",17.4,1,2,0,0,0,0,0,1,0,0,0,6,0.1
1069,"Kingsley, IA",4,3,1411,1998,0,1995,"Le Mars, IA",17.4,1,3,0,0,0,0,0,0,1,0,0,7,0.1
1069,"Kingsley, IA",4,3,1411,1999,0,1995,"Le Mars, IA",17.4,1,4,0,0,0,0,0,0,0,1,0,8,0.1
1069,"Kingsley, IA",4,3,1411,2000,0,1995,"Le Mars, IA",17.4,1,5,0,0,0,0,0,0,0,0,1,9,0.1
1070,"Knoxville, IA",393,6,7313,2009,0,2012,"Chariton, IA",23.6,0,-3,1,0,0,0,0,0,0,0,0,169,0.5
1070,"Knoxville, IA",393,6,7313,2010,0,2012,"Chariton, IA",23.6,0,-2,0,1,0,0,0,0,0,0,0,170,0.5
