id,town,cz,rucc,pop_2010,cal_yr,jobs,jobs_lead,treated,treatment_year,treated_match,match_distance,post,rel_yr,rel_yr_m3,rel_yr_m2,rel_yr_m1,rel_yr_0,rel_yr_1,rel_yr_2,rel_yr_3,rel_yr_4,rel_yr_5,cz_yr,weights
1053,"Denison, IA",564,7,8298,2006,1376,1749,0,2009,Manning,16.7,0,-3,1,0,0,0,0,0,0,0,0,529,0.167
1053,"Denison, IA",564,7,8298,2007,1749,1411,0,2009,Manning,16.7,0,-2,0,1,0,0,0,0,0,0,0,530,0.167
1053,"Denison, IA",564,7,8298,2008,1411,1348,0,2009,Manning,16.7,0,-1,0,0,1,0,0,0,0,0,0,531,0.167
1053,"Denison, IA",564,7,8298,2009,1348,1518,0,2009,Manning,16.7,1,0,0,0,0,1,0,0,0,0,0,532,0.167
1053,"Denison, IA",564,7,8298,2010,1518,1271,0,2009,Manning,16.7,1,1,0,0,0,0,1,0,0,0,0,533,0.167
1053,"Denison, IA",564,7,8298,2011,1271,1395,0,2009,Manning,16.7,1,2,0,0,0,0,0,1,0,0,0,534,0.167
1053,"Denison, IA",564,7,8298,2012,1395,1437,0,2009,Manning,16.7,1,3,0,0,0,0,0,0,1,0,0,535,0.167
1053,"Denison, IA",564,7,8298,2013,1437,1487,0,2009,Manning,16.7,1,4,0,0,0,0,0,0,0,1,0,536,0.167
1053,"Denison, IA",564,7,8298,2014,1487,1436,0,2009,Manning,16.7,1,5,0,0,0,0,0,0,0,0,1,537,0.167
1054,"Dover, OH",148,4,12826,2003,1511,1508,0,2006,Millersburg,23.3,0,-3,1,0,0,0,0,0,0,0,0,137,0.333
1054,"Dover, OH",148,4,12826,2004,1508,1566,0,2006,Millersburg,23.3,0,-2,0,1,0,0,0,0,0,0,0,138,0.333
1054,"Dover, OH",148,4,12826,2005,1566,1504,0,2006,Millersburg,23.3,0,-1,0,0,1,0,0,0,0,0,0,139,0.333
1054,"Dover, OH",148,4,12826,2006,1504,1565,0,2006,Millersburg,23.3,1,0,0,0,0,1,0,0,0,0,0,140,0.333
1054,"Dover, OH",148,4,12826,2007,1565,1407,0,2006,Millersburg,23.3,1,1,0,0,0,0,1,0,0,0,0,141,0.333
1054,"Dover, OH",148,4,12826,2008,1407,1348,0,2006,Millersburg,23.3,1,2,0,0,0,0,0,1,0,0,0,142,0.333
1054,"Dover, OH",148,4,12826,2009,1348,1357,0,2006,Millersburg,23.3,1,3,0,0,0,0,0,0,1,0,0,143,0.333
1054,"Dover, OH",148,4,12826,2010,1357,1278,0,2006,Millersburg,23.3,1,4,0,0,0,0,0,0,0,1,0,144,0.333
1054,"Dover, OH",148,4,12826,2011,1278,1311,0,2006,Millersburg,23.3,1,5,0,0,0,0,0,0,0,0,1,145,0.333
1055,"Doylestown, OH",148,4,3051,2005,874,1029,0,2008,Medina,14.5,0,-3,1,0,0,0,0,0,0,0,0,139,0.2
1055,"Doylestown, OH",148,4,3051,2006,1029,991,0,2008,Medina,14.5,0,-2,0,1,0,0,0,0,0,0,0,140,0.2
1055,"Doylestown, OH",148,4,3051,2007,991,1048,0,2008,Medina,14.5,0,-1,0,0,1,0,0,0,0,0,0,141,0.2
1055,"Doylestown, OH",148,4,3051,2008,1048,1042,0,2008,Medina,14.5,1,0,0,0,0,1,0,0,0,0,0,142,0.2
1055,"Doylestown, OH",148,4,3051,2009,1042,943,0,2008,Medina,14.5,1,1,0,0,0,0,1,0,0,0,0,143,0.2
1055,"Doylestown, OH",148,4,3051,2010,943,842,0,2008,Medina,14.5,1,2,0,0,0,0,0,1,0,0,0,144,0.2
1055,"Doylestown, OH",148,4,3051,2011,842,902,0,2008,Medina,14.5,1,3,0,0,0,0,0,0,1,0,0,145,0.2
1055,"Doylestown, OH",148,4,3051,2012,902,853,0,2008,Medina,14.5,1,4,0,0,0,0,0,0,0,1,0,146,0.2
1055,"Doylestown, OH",148,4,3051,2013,853,868,0,2008,Medina,14.5,1,5,0,0,0,0,0,0,0,0,1,147,0.2
1056,"Dundee, MI",77,3,3957,2007,434,343,0,2010,Blissfield,13.6,0,-3,1,0,0,0,0,0,0,0,0,97,0.111
1056,"Dundee, MI",77,3,3957,2008,343,330,0,2010,Blissfield,13.6,0,-2,0,1,0,0,0,0,0,0,0,98,0.111
1056,"Dundee, MI",77,3,3957,2009,330,349,0,2010,Blissfield,13.6,0,-1,0,0,1,0,0,0,0,0,0,99,0.111
1056,"Dundee, MI",77,3,3957,2010,349,323,0,2010,Blissfield,13.6,1,0,0,0,0,1,0,0,0,0,0,100,0.111
1056,"Dundee, MI",77,3,3957,2011,323,674,0,2010,Blissfield,13.6,1,1,0,0,0,0,1,0,0,0,0,101,0.111
1056,"Dundee, MI",77,3,3957,2012,674,426,0,2010,Blissfield,13.6,1,2,0,0,0,0,0,1,0,0,0,102,0.111
1056,"Dundee, MI",77,3,3957,2013,426,408,0,2010,Blissfield,13.6,1,3,0,0,0,0,0,0,1,0,0,103,0.111
1056,"Dundee, MI",77,3,3957,2014,408,369,0,2010,Blissfield,13.6,1,4,0,0,0,0,0,0,0,1,0,104,0.111
1056,"Dundee, MI",77,3,3957,2015,369,392,0,2010,Blissfield,13.6,1,5,0,0,0,0,0,0,0,0,1,105,0.111
1057,"Durand, MI",53,4,3446,2006,433,486,0,2009,Owosso,11.1,0,-3,1,0,0,0,0,0,0,0,0,64,0.111
1057,"Durand, MI",53,4,3446,2007,486,463,0,2009,Owosso,11.1,0,-2,0,1,0,0,0,0,0,0,0,65,0.111
1057,"Durand, MI",53,4,3446,2008,463,473,0,2009,Owosso,11.1,0,-1,0,0,1,0,0,0,0,0,0,66,0.111
1057,"Durand, MI",53,4,3446,2009,473,475,0,2009,Owosso,11.1,1,0,0,0,0,1,0,0,0,0,0,67,0.111
1057,"Durand, MI",53,4,3446,2010,475,424,0,2009,Owosso,11.1,1,1,0,0,0,0,1,0,0,0,0,68,0.111
1057,"Durand, MI",53,4,3446,2011,424,525,0,2009,Owosso,11.1,1,2,0,0,0,0,0,1,0,0,0,69,0.111
1057,"Durand, MI",53,4,3446,2012,525,424,0,2009,Owosso,11.1,1,3,0,0,0,0,0,0,1,0,0,70,0.111
1057,"Durand, MI",53,4,3446,2013,424,458,0,2009,Owosso,11.1,1,4,0,0,0,0,0,0,0,1,0,71,0.111
1057,"Durand, MI",53,4,3446,2014,458,404,0,2009,Owosso,11.1,1,5,0,0,0,0,0,0,0,0,1,72,0.111
1058,"East Jordan, MI",395,7,2351,2000,55,51,0,2003,Boyne City,6.8,0,-3,1,0,0,0,0,0,0,0,0,376,0.143
1058,"East Jordan, MI",395,7,2351,2001,51,40,0,2003,Boyne City,6.8,0,-2,0,1,0,0,0,0,0,0,0,377,0.143
1058,"East Jordan, MI",395,7,2351,2002,40,887,0,2003,Boyne City,6.8,0,-1,0,0,1,0,0,0,0,0,0,378,0.143
1058,"East Jordan, MI",395,7,2351,2003,887,926,0,2003,Boyne City,6.8,1,0,0,0,0,1,0,0,0,0,0,379,0.143
1058,"East Jordan, MI",395,7,2351,2004,926,973,0,2003,Boyne City,6.8,1,1,0,0,0,0,1,0,0,0,0,380,0.143
1058,"East Jordan, MI",395,7,2351,2005,973,956,0,2003,Boyne City,6.8,1,2,0,0,0,0,0,1,0,0,0,381,0.143
1058,"East Jordan, MI",395,7,2351,2006,956,956,0,2003,Boyne City,6.8,1,3,0,0,0,0,0,0,1,0,0,382,0.143
1058,"East Jordan, MI",395,7,2351,2007,956,956,0,2003,Boyne City,6.8,1,4,0,0,0,0,0,0,0,1,0,383,0.143
1058,"East Jordan, MI",395,7,2351,2008,956,930,0,2003,Boyne City,6.8,1,5,0,0,0,0,0,0,0,0,1,384,0.143
1059,"Eaton, OH",38,6,8407,2006,1452,1441,0,2009,Lebanon,31.3,0,-3,1,0,0,0,0,0,0,0,0,49,0.25
1059,"Eaton, OH",38,6,8407,2007,1441,1290,0,2009,Lebanon,31.3,0,-2,0,1,0,0,0,0,0,0,0,50,0.25
1059,"Eaton, OH",38,6,8407,2008,1290,1433,0,2009,Lebanon,31.3,0,-1,0,0,1,0,0,0,0,0,0,51,0.25
1059,"Eaton, OH",38,6,8407,2009,1433,1519,0,2009,Lebanon,31.3,1,0,0,0,0,1,0,0,0,0,0,52,0.25
1059,"Eaton, OH",38,6,8407,2010,1519,1360,0,2009,Lebanon,31.3,1,1,0,0,0,0,1,0,0,0,0,53,0.25
1059,"Eaton, OH",38,6,8407,2011,1360,1311,0,2009,Lebanon,31.3,1,2,0,0,0,0,0,1,0,0,0,54,0.25
1059,"Eaton, OH",38,6,8407,2012,1311,1128,0,2009,Lebanon,31.3,1,3,0,0,0,0,0,0,1,0,0,55,0.25
1059,"Eaton, OH",38,6,8407,2013,1128,1219,0,2009,Lebanon,31.3,1,4,0,0,0,0,0,0,0,1,0,56,0.25
1059,"Eaton, OH",38,6,8407,2014,1219,1177,0,2009,Lebanon,31.3,1,5,0,0,0,0,0,0,0,0,1,57,0.25
1060,"Edgerton, WI",545,3,5461,2003,554,599,0,2006,Lake Mills,18.8,0,-3,1,0,0,0,0,0,0,0,0,520,0.2
1060,"Edgerton, WI",545,3,5461,2004,599,608,0,2006,Lake Mills,18.8,0,-2,0,1,0,0,0,0,0,0,0,521,0.2
1060,"Edgerton, WI",545,3,5461,2005,608,661,0,2006,Lake Mills,18.8,0,-1,0,0,1,0,0,0,0,0,0,522,0.2
1060,"Edgerton, WI",545,3,5461,2006,661,652,0,2006,Lake Mills,18.8,1,0,0,0,0,1,0,0,0,0,0,523,0.2
1060,"Edgerton, WI",545,3,5461,2007,652,681,0,2006,Lake Mills,18.8,1,1,0,0,0,0,1,0,0,0,0,524,0.2
1060,"Edgerton, WI",545,3,5461,2008,681,630,0,2006,Lake Mills,18.8,1,2,0,0,0,0,0,1,0,0,0,525,0.2
1060,"Edgerton, WI",545,3,5461,2009,630,595,0,2006,Lake Mills,18.8,1,3,0,0,0,0,0,0,1,0,0,526,0.2
1060,"Edgerton, WI",545,3,5461,2010,595,570,0,2006,Lake Mills,18.8,1,4,0,0,0,0,0,0,0,1,0,527,0.2
1060,"Edgerton, WI",545,3,5461,2011,570,592,0,2006,Lake Mills,18.8,1,5,0,0,0,0,0,0,0,0,1,528,0.2
1061,"Eldon, IA",393,5,927,2003,96,95,0,2006,Ottumwa,12,0,-3,1,0,0,0,0,0,0,0,0,361,1
1061,"Eldon, IA",393,5,927,2004,95,109,0,2006,Ottumwa,12,0,-2,0,1,0,0,0,0,0,0,0,362,1
1061,"Eldon, IA",393,5,927,2005,109,31,0,2006,Ottumwa,12,0,-1,0,0,1,0,0,0,0,0,0,363,1
1061,"Eldon, IA",393,5,927,2006,31,140,0,2006,Ottumwa,12,1,0,0,0,0,1,0,0,0,0,0,364,1
1061,"Eldon, IA",393,5,927,2007,140,186,0,2006,Ottumwa,12,1,1,0,0,0,0,1,0,0,0,0,365,1
1061,"Eldon, IA",393,5,927,2008,186,165,0,2006,Ottumwa,12,1,2,0,0,0,0,0,1,0,0,0,366,1
1061,"Eldon, IA",393,5,927,2009,165,172,0,2006,Ottumwa,12,1,3,0,0,0,0,0,0,1,0,0,367,1
1061,"Eldon, IA",393,5,927,2010,172,167,0,2006,Ottumwa,12,1,4,0,0,0,0,0,0,0,1,0,368,1
1061,"Eldon, IA",393,5,927,2011,167,123,0,2006,Ottumwa,12,1,5,0,0,0,0,0,0,0,0,1,369,1
1062,"Exira, IA",597,8,840,2006,269,286,0,2009,Manning,24,0,-3,1,0,0,0,0,0,0,0,0,556,0.167
1062,"Exira, IA",597,8,840,2007,286,275,0,2009,Manning,24,0,-2,0,1,0,0,0,0,0,0,0,557,0.167
1062,"Exira, IA",597,8,840,2008,275,261,0,2009,Manning,24,0,-1,0,0,1,0,0,0,0,0,0,558,0.167
1062,"Exira, IA",597,8,840,2009,261,280,0,2009,Manning,24,1,0,0,0,0,1,0,0,0,0,0,559,0.167
1062,"Exira, IA",597,8,840,2010,280,274,0,2009,Manning,24,1,1,0,0,0,0,1,0,0,0,0,560,0.167
1062,"Exira, IA",597,8,840,2011,274,241,0,2009,Manning,24,1,2,0,0,0,0,0,1,0,0,0,561,0.167
1062,"Exira, IA",597,8,840,2012,241,190,0,2009,Manning,24,1,3,0,0,0,0,0,0,1,0,0,562,0.167
1062,"Exira, IA",597,8,840,2013,190,193,0,2009,Manning,24,1,4,0,0,0,0,0,0,0,1,0,563,0.167
1062,"Exira, IA",597,8,840,2014,193,120,0,2009,Manning,24,1,5,0,0,0,0,0,0,0,0,1,564,0.167
1063,"Fairfield, IA",478,7,9464,1999,1373,1082,0,2002,Mount Pleasant,21.6,0,-3,1,0,0,0,0,0,0,0,0,482,0.2
1063,"Fairfield, IA",478,7,9464,2000,1082,1046,0,2002,Mount Pleasant,21.6,0,-2,0,1,0,0,0,0,0,0,0,483,0.2
1063,"Fairfield, IA",478,7,9464,2001,1046,1047,0,2002,Mount Pleasant,21.6,0,-1,0,0,1,0,0,0,0,0,0,484,0.2
1063,"Fairfield, IA",478,7,9464,2002,1047,1478,0,2002,Mount Pleasant,21.6,1,0,0,0,0,1,0,0,0,0,0,485,0.2
1063,"Fairfield, IA",478,7,9464,2003,1478,1543,0,2002,Mount Pleasant,21.6,1,1,0,0,0,0,1,0,0,0,0,486,0.2
1063,"Fairfield, IA",478,7,9464,2004,1543,1529,0,2002,Mount Pleasant,21.6,1,2,0,0,0,0,0,1,0,0,0,487,0.2
1063,"Fairfield, IA",478,7,9464,2005,1529,1291,0,2002,Mount Pleasant,21.6,1,3,0,0,0,0,0,0,1,0,0,488,0.2
1063,"Fairfield, IA",478,7,9464,2006,1291,1571,0,2002,Mount Pleasant,21.6,1,4,0,0,0,0,0,0,0,1,0,489,0.2
1063,"Fairfield, IA",478,7,9464,2007,1571,1618,0,2002,Mount Pleasant,21.6,1,5,0,0,0,0,0,0,0,0,1,490,0.2
1064,"Fayette, IA",230,6,1338,2003,177,170,0,2006,West Union,8.1,0,-3,1,0,0,0,0,0,0,0,0,198,0.167
1064,"Fayette, IA",230,6,1338,2004,170,187,0,2006,West Union,8.1,0,-2,0,1,0,0,0,0,0,0,0,199,0.167
1064,"Fayette, IA",230,6,1338,2005,187,191,0,2006,West Union,8.1,0,-1,0,0,1,0,0,0,0,0,0,200,0.167
1064,"Fayette, IA",230,6,1338,2006,191,256,0,2006,West Union,8.1,1,0,0,0,0,1,0,0,0,0,0,201,0.167
1064,"Fayette, IA",230,6,1338,2007,256,238,0,2006,West Union,8.1,1,1,0,0,0,0,1,0,0,0,0,202,0.167
1064,"Fayette, IA",230,6,1338,2008,238,214,0,2006,West Union,8.1,1,2,0,0,0,0,0,1,0,0,0,203,0.167
1064,"Fayette, IA",230,6,1338,2009,214,213,0,2006,West Union,8.1,1,3,0,0,0,0,0,0,1,0,0,204,0.167
1064,"Fayette, IA",230,6,1338,2010,213,204,0,2006,West Union,8.1,1,4,0,0,0,0,0,0,0,1,0,205,0.167
1064,"Fayette, IA",230,6,1338,2011,204,248,0,2006,West Union,8.1,1,5,0,0,0,0,0,0,0,0,1,206,0.167
1065,"Fond du Lac, WI",233,3,43021,2001,12554,12580,1,2004,Fond du Lac,0,0,-3,1,0,0,0,0,0,0,0,0,207,1
1065,"Fond du Lac, WI",233,3,43021,2002,12580,4937,1,2004,Fond du Lac,0,0,-2,0,1,0,0,0,0,0,0,0,208,1
1065,"Fond du Lac, WI",233,3,43021,2003,4937,4923,1,2004,Fond du Lac,0,0,-1,0,0,1,0,0,0,0,0,0,209,1
1065,"Fond du Lac, WI",233,3,43021,2004,4923,4916,1,2004,Fond du Lac,0,1,0,0,0,0,1,0,0,0,0,0,210,1
1065,"Fond du Lac, WI",233,3,43021,2005,4916,5128,1,2004,Fond du Lac,0,1,1,0,0,0,0,1,0,0,0,0,211,1
1065,"Fond du Lac, WI",233,3,43021,2006,5128,5786,1,2004,Fond du Lac,0,1,2,0,0,0,0,0,1,0,0,0,212,1
1065,"Fond du Lac, WI",233,3,43021,2007,5786,5533,1,2004,Fond du Lac,0,1,3,0,0,0,0,0,0,1,0,0,213,1
1065,"Fond du Lac, WI",233,3,43021,2008,5533,5454,1,2004,Fond du Lac,0,1,4,0,0,0,0,0,0,0,1,0,214,1
1065,"Fond du Lac, WI",233,3,43021,2009,5454,5295,1,2004,Fond du Lac,0,1,5,0,0,0,0,0,0,0,0,1,215,1
1066,"Forest City, IA",304,7,4151,2001,717,777,0,2004,Mason City,23.4,0,-3,1,0,0,0,0,0,0,0,0,283,0.143
1066,"Forest City, IA",304,7,4151,2002,777,970,0,2004,Mason City,23.4,0,-2,0,1,0,0,0,0,0,0,0,284,0.143
1066,"Forest City, IA",304,7,4151,2003,970,928,0,2004,Mason City,23.4,0,-1,0,0,1,0,0,0,0,0,0,285,0.143
1066,"Forest City, IA",304,7,4151,2004,928,872,0,2004,Mason City,23.4,1,0,0,0,0,1,0,0,0,0,0,286,0.143
1066,"Forest City, IA",304,7,4151,2005,872,940,0,2004,Mason City,23.4,1,1,0,0,0,0,1,0,0,0,0,287,0.143
1066,"Forest City, IA",304,7,4151,2006,940,903,0,2004,Mason City,23.4,1,2,0,0,0,0,0,1,0,0,0,288,0.143
1066,"Forest City, IA",304,7,4151,2007,903,929,0,2004,Mason City,23.4,1,3,0,0,0,0,0,0,1,0,0,289,0.143
1066,"Forest City, IA",304,7,4151,2008,929,934,0,2004,Mason City,23.4,1,4,0,0,0,0,0,0,0,1,0,290,0.143
1066,"Forest City, IA",304,7,4151,2009,934,960,0,2004,Mason City,23.4,1,5,0,0,0,0,0,0,0,0,1,291,0.143
1067,"Fort Atkinson, WI",70,4,12368,2003,1897,1925,0,2006,Lake Mills,11.2,0,-3,1,0,0,0,0,0,0,0,0,88,0.2
1067,"Fort Atkinson, WI",70,4,12368,2004,1925,1873,0,2006,Lake Mills,11.2,0,-2,0,1,0,0,0,0,0,0,0,89,0.2
1067,"Fort Atkinson, WI",70,4,12368,2005,1873,1730,0,2006,Lake Mills,11.2,0,-1,0,0,1,0,0,0,0,0,0,90,0.2
1067,"Fort Atkinson, WI",70,4,12368,2006,1730,2102,0,2006,Lake Mills,11.2,1,0,0,0,0,1,0,0,0,0,0,91,0.2
1067,"Fort Atkinson, WI",70,4,12368,2007,2102,1937,0,2006,Lake Mills,11.2,1,1,0,0,0,0,1,0,0,0,0,92,0.2
1067,"Fort Atkinson, WI",70,4,12368,2008,1937,1769,0,2006,Lake Mills,11.2,1,2,0,0,0,0,0,1,0,0,0,93,0.2
1067,"Fort Atkinson, WI",70,4,12368,2009,1769,1524,0,2006,Lake Mills,11.2,1,3,0,0,0,0,0,0,1,0,0,94,0.2
1067,"Fort Atkinson, WI",70,4,12368,2010,1524,1320,0,2006,Lake Mills,11.2,1,4,0,0,0,0,0,0,0,1,0,95,0.2
1067,"Fort Atkinson, WI",70,4,12368,2011,1320,1410,0,2006,Lake Mills,11.2,1,5,0,0,0,0,0,0,0,0,1,96,0.2
1068,"Fort Madison, IA",192,5,11051,2006,1479,1071,1,2009,Fort Madison,0,0,-3,1,0,0,0,0,0,0,0,0,180,1
1068,"Fort Madison, IA",192,5,11051,2007,1071,1090,1,2009,Fort Madison,0,0,-2,0,1,0,0,0,0,0,0,0,181,1
1068,"Fort Madison, IA",192,5,11051,2008,1090,1159,1,2009,Fort Madison,0,0,-1,0,0,1,0,0,0,0,0,0,182,1
1068,"Fort Madison, IA",192,5,11051,2009,1159,1204,1,2009,Fort Madison,0,1,0,0,0,0,1,0,0,0,0,0,183,1
1068,"Fort Madison, IA",192,5,11051,2010,1204,1088,1,2009,Fort Madison,0,1,1,0,0,0,0,1,0,0,0,0,184,1
1068,"Fort Madison, IA",192,5,11051,2011,1088,1201,1,2009,Fort Madison,0,1,2,0,0,0,0,0,1,0,0,0,185,1
1068,"Fort Madison, IA",192,5,11051,2012,1201,1213,1,2009,Fort Madison,0,1,3,0,0,0,0,0,0,1,0,0,186,1
1068,"Fort Madison, IA",192,5,11051,2013,1213,1184,1,2009,Fort Madison,0,1,4,0,0,0,0,0,0,0,1,0,187,1
1068,"Fort Madison, IA",192,5,11051,2014,1184,1208,1,2009,Fort Madison,0,1,5,0,0,0,0,0,0,0,0,1,188,1
1069,"Frankenmuth, MI",352,3,4944,2006,2735,2749,0,2009,Owosso,31.7,0,-3,1,0,0,0,0,0,0,0,0,319,0.111
1069,"Frankenmuth, MI",352,3,4944,2007,2749,3008,0,2009,Owosso,31.7,0,-2,0,1,0,0,0,0,0,0,0,320,0.111
1069,"Frankenmuth, MI",352,3,4944,2008,3008,3377,0,2009,Owosso,31.7,0,-1,0,0,1,0,0,0,0,0,0,321,0.111
1069,"Frankenmuth, MI",352,3,4944,2009,3377,3296,0,2009,Owosso,31.7,1,0,0,0,0,1,0,0,0,0,0,322,0.111
1069,"Frankenmuth, MI",352,3,4944,2010,3296,3012,0,2009,Owosso,31.7,1,1,0,0,0,0,1,0,0,0,0,323,0.111
1069,"Frankenmuth, MI",352,3,4944,2011,3012,3000,0,2009,Owosso,31.7,1,2,0,0,0,0,0,1,0,0,0,324,0.111
1069,"Frankenmuth, MI",352,3,4944,2012,3000,3086,0,2009,Owosso,31.7,1,3,0,0,0,0,0,0,1,0,0,325,0.111
1069,"Frankenmuth, MI",352,3,4944,2013,3086,1998,0,2009,Owosso,31.7,1,4,0,0,0,0,0,0,0,1,0,326,0.111
1069,"Frankenmuth, MI",352,3,4944,2014,1998,2309,0,2009,Owosso,31.7,1,5,0,0,0,0,0,0,0,0,1,327,0.111
1070,"Fredericktown, OH",10,4,2493,2006,288,247,0,2009,Mount Vernon,6.9,0,-3,1,0,0,0,0,0,0,0,0,10,0.2
1070,"Fredericktown, OH",10,4,2493,2007,247,249,0,2009,Mount Vernon,6.9,0,-2,0,1,0,0,0,0,0,0,0,11,0.2
1070,"Fredericktown, OH",10,4,2493,2008,249,236,0,2009,Mount Vernon,6.9,0,-1,0,0,1,0,0,0,0,0,0,12,0.2
1070,"Fredericktown, OH",10,4,2493,2009,236,215,0,2009,Mount Vernon,6.9,1,0,0,0,0,1,0,0,0,0,0,13,0.2
1070,"Fredericktown, OH",10,4,2493,2010,215,187,0,2009,Mount Vernon,6.9,1,1,0,0,0,0,1,0,0,0,0,14,0.2
1070,"Fredericktown, OH",10,4,2493,2011,187,193,0,2009,Mount Vernon,6.9,1,2,0,0,0,0,0,1,0,0,0,15,0.2
1070,"Fredericktown, OH",10,4,2493,2012,193,189,0,2009,Mount Vernon,6.9,1,3,0,0,0,0,0,0,1,0,0,16,0.2
1070,"Fredericktown, OH",10,4,2493,2013,189,199,0,2009,Mount Vernon,6.9,1,4,0,0,0,0,0,0,0,1,0,17,0.2
1070,"Fredericktown, OH",10,4,2493,2014,199,223,0,2009,Mount Vernon,6.9,1,5,0,0,0,0,0,0,0,0,1,18,0.2
1071,"Galion, OH",391,4,10512,2006,1127,1200,0,2009,Mount Vernon,28.4,0,-3,1,0,0,0,0,0,0,0,0,352,0.2
1071,"Galion, OH",391,4,10512,2007,1200,1056,0,2009,Mount Vernon,28.4,0,-2,0,1,0,0,0,0,0,0,0,353,0.2
1071,"Galion, OH",391,4,10512,2008,1056,1009,0,2009,Mount Vernon,28.4,0,-1,0,0,1,0,0,0,0,0,0,354,0.2
1071,"Galion, OH",391,4,10512,2009,1009,929,0,2009,Mount Vernon,28.4,1,0,0,0,0,1,0,0,0,0,0,355,0.2
1071,"Galion, OH",391,4,10512,2010,929,892,0,2009,Mount Vernon,28.4,1,1,0,0,0,0,1,0,0,0,0,356,0.2
1071,"Galion, OH",391,4,10512,2011,892,888,0,2009,Mount Vernon,28.4,1,2,0,0,0,0,0,1,0,0,0,357,0.2
1071,"Galion, OH",391,4,10512,2012,888,907,0,2009,Mount Vernon,28.4,1,3,0,0,0,0,0,0,1,0,0,358,0.2
1071,"Galion, OH",391,4,10512,2013,907,940,0,2009,Mount Vernon,28.4,1,4,0,0,0,0,0,0,0,1,0,359,0.2
1071,"Galion, OH",391,4,10512,2014,940,959,0,2009,Mount Vernon,28.4,1,5,0,0,0,0,0,0,0,0,1,360,0.2
1072,"Garner, IA",304,7,3129,2001,364,366,0,2004,Mason City,20.6,0,-3,1,0,0,0,0,0,0,0,0,283,0.143
1072,"Garner, IA",304,7,3129,2002,366,572,0,2004,Mason City,20.6,0,-2,0,1,0,0,0,0,0,0,0,284,0.143
1072,"Garner, IA",304,7,3129,2003,572,586,0,2004,Mason City,20.6,0,-1,0,0,1,0,0,0,0,0,0,285,0.143
1072,"Garner, IA",304,7,3129,2004,586,588,0,2004,Mason City,20.6,1,0,0,0,0,1,0,0,0,0,0,286,0.143
1072,"Garner, IA",304,7,3129,2005,588,579,0,2004,Mason City,20.6,1,1,0,0,0,0,1,0,0,0,0,287,0.143
1072,"Garner, IA",304,7,3129,2006,579,647,0,2004,Mason City,20.6,1,2,0,0,0,0,0,1,0,0,0,288,0.143
1072,"Garner, IA",304,7,3129,2007,647,601,0,2004,Mason City,20.6,1,3,0,0,0,0,0,0,1,0,0,289,0.143
1072,"Garner, IA",304,7,3129,2008,601,720,0,2004,Mason City,20.6,1,4,0,0,0,0,0,0,0,1,0,290,0.143
1072,"Garner, IA",304,7,3129,2009,720,732,0,2004,Mason City,20.6,1,5,0,0,0,0,0,0,0,0,1,291,0.143
1073,"Gaylord, MI",322,7,3645,2000,4684,4874,0,2003,Boyne City,20.9,0,-3,1,0,0,0,0,0,0,0,0,301,0.143
1073,"Gaylord, MI",322,7,3645,2001,4874,4388,0,2003,Boyne City,20.9,0,-2,0,1,0,0,0,0,0,0,0,302,0.143
1073,"Gaylord, MI",322,7,3645,2002,4388,1459,0,2003,Boyne City,20.9,0,-1,0,0,1,0,0,0,0,0,0,303,0.143
1073,"Gaylord, MI",322,7,3645,2003,1459,1346,0,2003,Boyne City,20.9,1,0,0,0,0,1,0,0,0,0,0,304,0.143
1073,"Gaylord, MI",322,7,3645,2004,1346,1410,0,2003,Boyne City,20.9,1,1,0,0,0,0,1,0,0,0,0,305,0.143
1073,"Gaylord, MI",322,7,3645,2005,1410,1405,0,2003,Boyne City,20.9,1,2,0,0,0,0,0,1,0,0,0,306,0.143
1073,"Gaylord, MI",322,7,3645,2006,1405,1411,0,2003,Boyne City,20.9,1,3,0,0,0,0,0,0,1,0,0,307,0.143
1073,"Gaylord, MI",322,7,3645,2007,1411,1268,0,2003,Boyne City,20.9,1,4,0,0,0,0,0,0,0,1,0,308,0.143
1073,"Gaylord, MI",322,7,3645,2008,1268,1223,0,2003,Boyne City,20.9,1,5,0,0,0,0,0,0,0,0,1,309,0.143
1074,"Geneva, OH",170,4,6215,2006,1212,1178,0,2009,Painesville,16.2,0,-3,1,0,0,0,0,0,0,0,0,164,0.2
1074,"Geneva, OH",170,4,6215,2007,1178,966,0,2009,Painesville,16.2,0,-2,0,1,0,0,0,0,0,0,0,165,0.2
1074,"Geneva, OH",170,4,6215,2008,966,906,0,2009,Painesville,16.2,0,-1,0,0,1,0,0,0,0,0,0,166,0.2
1074,"Geneva, OH",170,4,6215,2009,906,839,0,2009,Painesville,16.2,1,0,0,0,0,1,0,0,0,0,0,167,0.2
1074,"Geneva, OH",170,4,6215,2010,839,932,0,2009,Painesville,16.2,1,1,0,0,0,0,1,0,0,0,0,168,0.2
1074,"Geneva, OH",170,4,6215,2011,932,1043,0,2009,Painesville,16.2,1,2,0,0,0,0,0,1,0,0,0,169,0.2
1074,"Geneva, OH",170,4,6215,2012,1043,863,0,2009,Painesville,16.2,1,3,0,0,0,0,0,0,1,0,0,170,0.2
1074,"Geneva, OH",170,4,6215,2013,863,854,0,2009,Painesville,16.2,1,4,0,0,0,0,0,0,0,1,0,171,0.2
