id,town,cz,rucc,pop_2010,cal_yr,sales,sales_lead,treated,treatment_year,treated_match,match_distance,post,rel_yr,rel_yr_m3,rel_yr_m2,rel_yr_m1,rel_yr_0,rel_yr_1,rel_yr_2,rel_yr_3,rel_yr_4,rel_yr_5,cz_yr,weights,distance
1063,"Estherville, IA",518,7,6360,1992,12382.07,12570.93,0,1987,"Spencer, IA",23.8,1,5,0,0,0,0,0,0,0,0,1,213,0.167,23.8
1064,"Fayette, IA",230,6,1338,1984,3530.16,3418.19,0,1987,"Cedar Falls, IA",39.1,0,-3,1,0,0,0,0,0,0,0,0,67,0.091,39.1
1064,"Fayette, IA",230,6,1338,1985,3418.19,3879.08,0,1987,"Cedar Falls, IA",39.1,0,-2,0,1,0,0,0,0,0,0,0,68,0.091,39.1
1064,"Fayette, IA",230,6,1338,1986,3879.08,3607.2,0,1987,"Cedar Falls, IA",39.1,0,-1,0,0,1,0,0,0,0,0,0,69,0.091,39.1
1064,"Fayette, IA",230,6,1338,1987,3607.2,3429.7,0,1987,"Cedar Falls, IA",39.1,1,0,0,0,0,1,0,0,0,0,0,70,0.091,39.1
1064,"Fayette, IA",230,6,1338,1988,3429.7,3402.88,0,1987,"Cedar Falls, IA",39.1,1,1,0,0,0,0,1,0,0,0,0,71,0.091,39.1
1064,"Fayette, IA",230,6,1338,1989,3402.88,3599.12,0,1987,"Cedar Falls, IA",39.1,1,2,0,0,0,0,0,1,0,0,0,72,0.091,39.1
1064,"Fayette, IA",230,6,1338,1990,3599.12,3801.9,0,1987,"Cedar Falls, IA",39.1,1,3,0,0,0,0,0,0,1,0,0,73,0.091,39.1
1064,"Fayette, IA",230,6,1338,1991,3801.9,3664.06,0,1987,"Cedar Falls, IA",39.1,1,4,0,0,0,0,0,0,0,1,0,74,0.091,39.1
1064,"Fayette, IA",230,6,1338,1992,3664.06,4141.68,0,1987,"Cedar Falls, IA",39.1,1,5,0,0,0,0,0,0,0,0,1,75,0.091,39.1
1065,"Fayette, IA",230,6,1338,1993,4141.68,4168.56,0,1996,"Waterloo, IA",36.3,0,-3,1,0,0,0,0,0,0,0,0,76,0.091,36.3
1065,"Fayette, IA",230,6,1338,1994,4168.56,3918.05,0,1996,"Waterloo, IA",36.3,0,-2,0,1,0,0,0,0,0,0,0,77,0.091,36.3
1065,"Fayette, IA",230,6,1338,1995,3918.05,4034.41,0,1996,"Waterloo, IA",36.3,0,-1,0,0,1,0,0,0,0,0,0,78,0.091,36.3
1065,"Fayette, IA",230,6,1338,1996,4034.41,4621.45,0,1996,"Waterloo, IA",36.3,1,0,0,0,0,1,0,0,0,0,0,79,0.091,36.3
1065,"Fayette, IA",230,6,1338,1997,4621.45,4665.39,0,1996,"Waterloo, IA",36.3,1,1,0,0,0,0,1,0,0,0,0,80,0.091,36.3
1065,"Fayette, IA",230,6,1338,1998,4665.39,5204.77,0,1996,"Waterloo, IA",36.3,1,2,0,0,0,0,0,1,0,0,0,81,0.091,36.3
1065,"Fayette, IA",230,6,1338,1999,5204.77,5529.34,0,1996,"Waterloo, IA",36.3,1,3,0,0,0,0,0,0,1,0,0,82,0.091,36.3
1065,"Fayette, IA",230,6,1338,2000,5529.34,5679.61,0,1996,"Waterloo, IA",36.3,1,4,0,0,0,0,0,0,0,1,0,83,0.091,36.3
1065,"Fayette, IA",230,6,1338,2001,5679.61,5154.68,0,1996,"Waterloo, IA",36.3,1,5,0,0,0,0,0,0,0,0,1,84,0.091,36.3
1066,"Fayette, IA",230,6,1338,1986,3879.08,3607.2,0,1989,"Waverly, IA",34.9,0,-3,1,0,0,0,0,0,0,0,0,69,0.091,34.9
1066,"Fayette, IA",230,6,1338,1987,3607.2,3429.7,0,1989,"Waverly, IA",34.9,0,-2,0,1,0,0,0,0,0,0,0,70,0.091,34.9
1066,"Fayette, IA",230,6,1338,1988,3429.7,3402.88,0,1989,"Waverly, IA",34.9,0,-1,0,0,1,0,0,0,0,0,0,71,0.091,34.9
1066,"Fayette, IA",230,6,1338,1989,3402.88,3599.12,0,1989,"Waverly, IA",34.9,1,0,0,0,0,1,0,0,0,0,0,72,0.091,34.9
1066,"Fayette, IA",230,6,1338,1990,3599.12,3801.9,0,1989,"Waverly, IA",34.9,1,1,0,0,0,0,1,0,0,0,0,73,0.091,34.9
1066,"Fayette, IA",230,6,1338,1991,3801.9,3664.06,0,1989,"Waverly, IA",34.9,1,2,0,0,0,0,0,1,0,0,0,74,0.091,34.9
1066,"Fayette, IA",230,6,1338,1992,3664.06,4141.68,0,1989,"Waverly, IA",34.9,1,3,0,0,0,0,0,0,1,0,0,75,0.091,34.9
1066,"Fayette, IA",230,6,1338,1993,4141.68,4168.56,0,1989,"Waverly, IA",34.9,1,4,0,0,0,0,0,0,0,1,0,76,0.091,34.9
1066,"Fayette, IA",230,6,1338,1994,4168.56,3918.05,0,1989,"Waverly, IA",34.9,1,5,0,0,0,0,0,0,0,0,1,77,0.091,34.9
1067,"Fayette, IA",230,6,1338,2003,4918.94,4307.21,0,2006,"West Union, IA",8.1,0,-3,1,0,0,0,0,0,0,0,0,85,0.091,8.1
1067,"Fayette, IA",230,6,1338,2004,4307.21,4312.49,0,2006,"West Union, IA",8.1,0,-2,0,1,0,0,0,0,0,0,0,86,0.091,8.1
1067,"Fayette, IA",230,6,1338,2005,4312.49,4167.04,0,2006,"West Union, IA",8.1,0,-1,0,0,1,0,0,0,0,0,0,87,0.091,8.1
1067,"Fayette, IA",230,6,1338,2006,4167.04,4052.7,0,2006,"West Union, IA",8.1,1,0,0,0,0,1,0,0,0,0,0,88,0.091,8.1
1067,"Fayette, IA",230,6,1338,2007,4052.7,3623.93,0,2006,"West Union, IA",8.1,1,1,0,0,0,0,1,0,0,0,0,89,0.091,8.1
1067,"Fayette, IA",230,6,1338,2008,3623.93,4130.88,0,2006,"West Union, IA",8.1,1,2,0,0,0,0,0,1,0,0,0,90,0.091,8.1
1067,"Fayette, IA",230,6,1338,2009,4130.88,4282.49,0,2006,"West Union, IA",8.1,1,3,0,0,0,0,0,0,1,0,0,91,0.091,8.1
1067,"Fayette, IA",230,6,1338,2010,4282.49,3822.93,0,2006,"West Union, IA",8.1,1,4,0,0,0,0,0,0,0,1,0,92,0.091,8.1
1067,"Fayette, IA",230,6,1338,2011,3822.93,3940.16,0,2006,"West Union, IA",8.1,1,5,0,0,0,0,0,0,0,0,1,93,0.091,8.1
1068,"Forest City, IA",304,7,4151,2001,9429.38,10733.14,0,2004,"Mason City, IA",23.4,0,-3,1,0,0,0,0,0,0,0,0,94,0.125,23.4
1068,"Forest City, IA",304,7,4151,2002,10733.14,11455.74,0,2004,"Mason City, IA",23.4,0,-2,0,1,0,0,0,0,0,0,0,95,0.125,23.4
1068,"Forest City, IA",304,7,4151,2003,11455.74,11021.59,0,2004,"Mason City, IA",23.4,0,-1,0,0,1,0,0,0,0,0,0,96,0.125,23.4
1068,"Forest City, IA",304,7,4151,2004,11021.59,10620.77,0,2004,"Mason City, IA",23.4,1,0,0,0,0,1,0,0,0,0,0,97,0.125,23.4
1068,"Forest City, IA",304,7,4151,2005,10620.77,10962.47,0,2004,"Mason City, IA",23.4,1,1,0,0,0,0,1,0,0,0,0,98,0.125,23.4
1068,"Forest City, IA",304,7,4151,2006,10962.47,11478.95,0,2004,"Mason City, IA",23.4,1,2,0,0,0,0,0,1,0,0,0,99,0.125,23.4
1068,"Forest City, IA",304,7,4151,2007,11478.95,11800.04,0,2004,"Mason City, IA",23.4,1,3,0,0,0,0,0,0,1,0,0,100,0.125,23.4
1068,"Forest City, IA",304,7,4151,2008,11800.04,10166.56,0,2004,"Mason City, IA",23.4,1,4,0,0,0,0,0,0,0,1,0,101,0.125,23.4
1068,"Forest City, IA",304,7,4151,2009,10166.56,10293.59,0,2004,"Mason City, IA",23.4,1,5,0,0,0,0,0,0,0,0,1,102,0.125,23.4
1069,"Fort Dodge, IA",401,5,25206,1988,15177.19,15704.14,0,1991,"Webster City, IA",18.9,0,-3,1,0,0,0,0,0,0,0,0,139,0.091,18.9
1069,"Fort Dodge, IA",401,5,25206,1989,15704.14,17977.17,0,1991,"Webster City, IA",18.9,0,-2,0,1,0,0,0,0,0,0,0,140,0.091,18.9
1069,"Fort Dodge, IA",401,5,25206,1990,17977.17,17420.94,0,1991,"Webster City, IA",18.9,0,-1,0,0,1,0,0,0,0,0,0,141,0.091,18.9
1069,"Fort Dodge, IA",401,5,25206,1991,17420.94,17739.14,0,1991,"Webster City, IA",18.9,1,0,0,0,0,1,0,0,0,0,0,142,0.091,18.9
1069,"Fort Dodge, IA",401,5,25206,1992,17739.14,17996.97,0,1991,"Webster City, IA",18.9,1,1,0,0,0,0,1,0,0,0,0,143,0.091,18.9
1069,"Fort Dodge, IA",401,5,25206,1993,17996.97,18669.97,0,1991,"Webster City, IA",18.9,1,2,0,0,0,0,0,1,0,0,0,144,0.091,18.9
1069,"Fort Dodge, IA",401,5,25206,1994,18669.97,19671.08,0,1991,"Webster City, IA",18.9,1,3,0,0,0,0,0,0,1,0,0,145,0.091,18.9
1069,"Fort Dodge, IA",401,5,25206,1995,19671.08,19629.92,0,1991,"Webster City, IA",18.9,1,4,0,0,0,0,0,0,0,1,0,146,0.091,18.9
1069,"Fort Dodge, IA",401,5,25206,1996,19629.92,19681.25,0,1991,"Webster City, IA",18.9,1,5,0,0,0,0,0,0,0,0,1,147,0.091,18.9
1070,"Fort Madison, IA",192,5,11051,2006,10420.25,9932.81,1,2009,"Fort Madison, IA",0,0,-3,1,0,0,0,0,0,0,0,0,58,1,NA
1070,"Fort Madison, IA",192,5,11051,2007,9932.81,10353.23,1,2009,"Fort Madison, IA",0,0,-2,0,1,0,0,0,0,0,0,0,59,1,NA
1070,"Fort Madison, IA",192,5,11051,2008,10353.23,10886.79,1,2009,"Fort Madison, IA",0,0,-1,0,0,1,0,0,0,0,0,0,60,1,NA
1070,"Fort Madison, IA",192,5,11051,2009,10886.79,10390.12,1,2009,"Fort Madison, IA",0,1,0,0,0,0,1,0,0,0,0,0,61,1,NA
1070,"Fort Madison, IA",192,5,11051,2010,10390.12,9865.84,1,2009,"Fort Madison, IA",0,1,1,0,0,0,0,1,0,0,0,0,62,1,NA
1070,"Fort Madison, IA",192,5,11051,2011,9865.84,9653.14,1,2009,"Fort Madison, IA",0,1,2,0,0,0,0,0,1,0,0,0,63,1,NA
1070,"Fort Madison, IA",192,5,11051,2012,9653.14,9038.69,1,2009,"Fort Madison, IA",0,1,3,0,0,0,0,0,0,1,0,0,64,1,NA
1070,"Fort Madison, IA",192,5,11051,2013,9038.69,9499.8,1,2009,"Fort Madison, IA",0,1,4,0,0,0,0,0,0,0,1,0,65,1,NA
1070,"Fort Madison, IA",192,5,11051,2014,9499.8,11867.47,1,2009,"Fort Madison, IA",0,1,5,0,0,0,0,0,0,0,0,1,66,1,NA
1071,"Garner, IA",304,7,3129,2001,10491.33,10429.82,0,2004,"Mason City, IA",20.6,0,-3,1,0,0,0,0,0,0,0,0,94,0.125,20.6
1071,"Garner, IA",304,7,3129,2002,10429.82,10295,0,2004,"Mason City, IA",20.6,0,-2,0,1,0,0,0,0,0,0,0,95,0.125,20.6
1071,"Garner, IA",304,7,3129,2003,10295,9339.77,0,2004,"Mason City, IA",20.6,0,-1,0,0,1,0,0,0,0,0,0,96,0.125,20.6
1071,"Garner, IA",304,7,3129,2004,9339.77,9137.31,0,2004,"Mason City, IA",20.6,1,0,0,0,0,1,0,0,0,0,0,97,0.125,20.6
1071,"Garner, IA",304,7,3129,2005,9137.31,9561.86,0,2004,"Mason City, IA",20.6,1,1,0,0,0,0,1,0,0,0,0,98,0.125,20.6
1071,"Garner, IA",304,7,3129,2006,9561.86,9367.39,0,2004,"Mason City, IA",20.6,1,2,0,0,0,0,0,1,0,0,0,99,0.125,20.6
1071,"Garner, IA",304,7,3129,2007,9367.39,9147.2,0,2004,"Mason City, IA",20.6,1,3,0,0,0,0,0,0,1,0,0,100,0.125,20.6
1071,"Garner, IA",304,7,3129,2008,9147.2,12569.1,0,2004,"Mason City, IA",20.6,1,4,0,0,0,0,0,0,0,1,0,101,0.125,20.6
1071,"Garner, IA",304,7,3129,2009,12569.1,14742.99,0,2004,"Mason City, IA",20.6,1,5,0,0,0,0,0,0,0,0,1,102,0.125,20.6
1072,"Gowrie, IA",401,5,1037,1988,13148.57,13943.53,0,1991,"Webster City, IA",27.3,0,-3,1,0,0,0,0,0,0,0,0,139,0.091,27.3
1072,"Gowrie, IA",401,5,1037,1989,13943.53,14025.45,0,1991,"Webster City, IA",27.3,0,-2,0,1,0,0,0,0,0,0,0,140,0.091,27.3
1072,"Gowrie, IA",401,5,1037,1990,14025.45,13961.57,0,1991,"Webster City, IA",27.3,0,-1,0,0,1,0,0,0,0,0,0,141,0.091,27.3
1072,"Gowrie, IA",401,5,1037,1991,13961.57,13225.05,0,1991,"Webster City, IA",27.3,1,0,0,0,0,1,0,0,0,0,0,142,0.091,27.3
1072,"Gowrie, IA",401,5,1037,1992,13225.05,13347.19,0,1991,"Webster City, IA",27.3,1,1,0,0,0,0,1,0,0,0,0,143,0.091,27.3
1072,"Gowrie, IA",401,5,1037,1993,13347.19,13869.97,0,1991,"Webster City, IA",27.3,1,2,0,0,0,0,0,1,0,0,0,144,0.091,27.3
1072,"Gowrie, IA",401,5,1037,1994,13869.97,12674.86,0,1991,"Webster City, IA",27.3,1,3,0,0,0,0,0,0,1,0,0,145,0.091,27.3
1072,"Gowrie, IA",401,5,1037,1995,12674.86,13080.39,0,1991,"Webster City, IA",27.3,1,4,0,0,0,0,0,0,0,1,0,146,0.091,27.3
1072,"Gowrie, IA",401,5,1037,1996,13080.39,14349.3,0,1991,"Webster City, IA",27.3,1,5,0,0,0,0,0,0,0,0,1,147,0.091,27.3
1073,"Grand Junction, IA",621,6,824,2009,7616.71,7355.42,0,2012,"Jefferson, IA",7.2,0,-3,1,0,0,0,0,0,0,0,0,254,0.25,7.2
1073,"Grand Junction, IA",621,6,824,2010,7355.42,8188.95,0,2012,"Jefferson, IA",7.2,0,-2,0,1,0,0,0,0,0,0,0,255,0.25,7.2
1073,"Grand Junction, IA",621,6,824,2011,8188.95,8421.39,0,2012,"Jefferson, IA",7.2,0,-1,0,0,1,0,0,0,0,0,0,256,0.25,7.2
1073,"Grand Junction, IA",621,6,824,2012,8421.39,8926.12,0,2012,"Jefferson, IA",7.2,1,0,0,0,0,1,0,0,0,0,0,257,0.25,7.2
1073,"Grand Junction, IA",621,6,824,2013,8926.12,9510.37,0,2012,"Jefferson, IA",7.2,1,1,0,0,0,0,1,0,0,0,0,258,0.25,7.2
1073,"Grand Junction, IA",621,6,824,2014,9510.37,13031.61,0,2012,"Jefferson, IA",7.2,1,2,0,0,0,0,0,1,0,0,0,259,0.25,7.2
1073,"Grand Junction, IA",621,6,824,2015,13031.61,11402.01,0,2012,"Jefferson, IA",7.2,1,3,0,0,0,0,0,0,1,0,0,260,0.25,7.2
1073,"Grand Junction, IA",621,6,824,2016,11402.01,17947.56,0,2012,"Jefferson, IA",7.2,1,4,0,0,0,0,0,0,0,1,0,261,0.25,7.2
1073,"Grand Junction, IA",621,6,824,2017,17947.56,7620.02,0,2012,"Jefferson, IA",7.2,1,5,0,0,0,0,0,0,0,0,1,262,0.25,7.2
1074,"Grand Junction, IA",621,6,824,2006,8296.55,7818.88,0,2009,"Manning, IA",43.5,0,-3,1,0,0,0,0,0,0,0,0,251,0.25,43.5
1074,"Grand Junction, IA",621,6,824,2007,7818.88,7796.48,0,2009,"Manning, IA",43.5,0,-2,0,1,0,0,0,0,0,0,0,252,0.25,43.5
1074,"Grand Junction, IA",621,6,824,2008,7796.48,7616.71,0,2009,"Manning, IA",43.5,0,-1,0,0,1,0,0,0,0,0,0,253,0.25,43.5
1074,"Grand Junction, IA",621,6,824,2009,7616.71,7355.42,0,2009,"Manning, IA",43.5,1,0,0,0,0,1,0,0,0,0,0,254,0.25,43.5
1074,"Grand Junction, IA",621,6,824,2010,7355.42,8188.95,0,2009,"Manning, IA",43.5,1,1,0,0,0,0,1,0,0,0,0,255,0.25,43.5
1074,"Grand Junction, IA",621,6,824,2011,8188.95,8421.39,0,2009,"Manning, IA",43.5,1,2,0,0,0,0,0,1,0,0,0,256,0.25,43.5
1074,"Grand Junction, IA",621,6,824,2012,8421.39,8926.12,0,2009,"Manning, IA",43.5,1,3,0,0,0,0,0,0,1,0,0,257,0.25,43.5
1074,"Grand Junction, IA",621,6,824,2013,8926.12,9510.37,0,2009,"Manning, IA",43.5,1,4,0,0,0,0,0,0,0,1,0,258,0.25,43.5
1074,"Grand Junction, IA",621,6,824,2014,9510.37,13031.61,0,2009,"Manning, IA",43.5,1,5,0,0,0,0,0,0,0,0,1,259,0.25,43.5
1075,"Greene, IA",230,8,1130,1984,12860.19,12415.14,0,1987,"Cedar Falls, IA",30.8,0,-3,1,0,0,0,0,0,0,0,0,67,0.091,30.8
1075,"Greene, IA",230,8,1130,1985,12415.14,11678.84,0,1987,"Cedar Falls, IA",30.8,0,-2,0,1,0,0,0,0,0,0,0,68,0.091,30.8
1075,"Greene, IA",230,8,1130,1986,11678.84,11812.48,0,1987,"Cedar Falls, IA",30.8,0,-1,0,0,1,0,0,0,0,0,0,69,0.091,30.8
1075,"Greene, IA",230,8,1130,1987,11812.48,11156.43,0,1987,"Cedar Falls, IA",30.8,1,0,0,0,0,1,0,0,0,0,0,70,0.091,30.8
1075,"Greene, IA",230,8,1130,1988,11156.43,10405.64,0,1987,"Cedar Falls, IA",30.8,1,1,0,0,0,0,1,0,0,0,0,71,0.091,30.8
1075,"Greene, IA",230,8,1130,1989,10405.64,9439.71,0,1987,"Cedar Falls, IA",30.8,1,2,0,0,0,0,0,1,0,0,0,72,0.091,30.8
1075,"Greene, IA",230,8,1130,1990,9439.71,8975.22,0,1987,"Cedar Falls, IA",30.8,1,3,0,0,0,0,0,0,1,0,0,73,0.091,30.8
1075,"Greene, IA",230,8,1130,1991,8975.22,8145.16,0,1987,"Cedar Falls, IA",30.8,1,4,0,0,0,0,0,0,0,1,0,74,0.091,30.8
1075,"Greene, IA",230,8,1130,1992,8145.16,8250.6,0,1987,"Cedar Falls, IA",30.8,1,5,0,0,0,0,0,0,0,0,1,75,0.091,30.8
1076,"Greene, IA",230,8,1130,1993,8250.6,8311.22,0,1996,"Waterloo, IA",36.3,0,-3,1,0,0,0,0,0,0,0,0,76,0.091,36.3
1076,"Greene, IA",230,8,1130,1994,8311.22,8663.82,0,1996,"Waterloo, IA",36.3,0,-2,0,1,0,0,0,0,0,0,0,77,0.091,36.3
1076,"Greene, IA",230,8,1130,1995,8663.82,8596.05,0,1996,"Waterloo, IA",36.3,0,-1,0,0,1,0,0,0,0,0,0,78,0.091,36.3
1076,"Greene, IA",230,8,1130,1996,8596.05,9111.78,0,1996,"Waterloo, IA",36.3,1,0,0,0,0,1,0,0,0,0,0,79,0.091,36.3
1076,"Greene, IA",230,8,1130,1997,9111.78,8943.33,0,1996,"Waterloo, IA",36.3,1,1,0,0,0,0,1,0,0,0,0,80,0.091,36.3
1076,"Greene, IA",230,8,1130,1998,8943.33,8914.12,0,1996,"Waterloo, IA",36.3,1,2,0,0,0,0,0,1,0,0,0,81,0.091,36.3
1076,"Greene, IA",230,8,1130,1999,8914.12,8617.77,0,1996,"Waterloo, IA",36.3,1,3,0,0,0,0,0,0,1,0,0,82,0.091,36.3
1076,"Greene, IA",230,8,1130,2000,8617.77,8751.75,0,1996,"Waterloo, IA",36.3,1,4,0,0,0,0,0,0,0,1,0,83,0.091,36.3
1076,"Greene, IA",230,8,1130,2001,8751.75,9019.76,0,1996,"Waterloo, IA",36.3,1,5,0,0,0,0,0,0,0,0,1,84,0.091,36.3
1077,"Greene, IA",230,8,1130,1986,11678.84,11812.48,0,1989,"Waverly, IA",20.6,0,-3,1,0,0,0,0,0,0,0,0,69,0.091,20.6
1077,"Greene, IA",230,8,1130,1987,11812.48,11156.43,0,1989,"Waverly, IA",20.6,0,-2,0,1,0,0,0,0,0,0,0,70,0.091,20.6
1077,"Greene, IA",230,8,1130,1988,11156.43,10405.64,0,1989,"Waverly, IA",20.6,0,-1,0,0,1,0,0,0,0,0,0,71,0.091,20.6
1077,"Greene, IA",230,8,1130,1989,10405.64,9439.71,0,1989,"Waverly, IA",20.6,1,0,0,0,0,1,0,0,0,0,0,72,0.091,20.6
1077,"Greene, IA",230,8,1130,1990,9439.71,8975.22,0,1989,"Waverly, IA",20.6,1,1,0,0,0,0,1,0,0,0,0,73,0.091,20.6
1077,"Greene, IA",230,8,1130,1991,8975.22,8145.16,0,1989,"Waverly, IA",20.6,1,2,0,0,0,0,0,1,0,0,0,74,0.091,20.6
1077,"Greene, IA",230,8,1130,1992,8145.16,8250.6,0,1989,"Waverly, IA",20.6,1,3,0,0,0,0,0,0,1,0,0,75,0.091,20.6
1077,"Greene, IA",230,8,1130,1993,8250.6,8311.22,0,1989,"Waverly, IA",20.6,1,4,0,0,0,0,0,0,0,1,0,76,0.091,20.6
1077,"Greene, IA",230,8,1130,1994,8311.22,8663.82,0,1989,"Waverly, IA",20.6,1,5,0,0,0,0,0,0,0,0,1,77,0.091,20.6
1078,"Greene, IA",230,8,1130,2003,8805.9,7863.52,0,2006,"West Union, IA",50.6,0,-3,1,0,0,0,0,0,0,0,0,85,0.091,50.6
1078,"Greene, IA",230,8,1130,2004,7863.52,7453.91,0,2006,"West Union, IA",50.6,0,-2,0,1,0,0,0,0,0,0,0,86,0.091,50.6
1078,"Greene, IA",230,8,1130,2005,7453.91,7069.78,0,2006,"West Union, IA",50.6,0,-1,0,0,1,0,0,0,0,0,0,87,0.091,50.6
1078,"Greene, IA",230,8,1130,2006,7069.78,6945.9,0,2006,"West Union, IA",50.6,1,0,0,0,0,1,0,0,0,0,0,88,0.091,50.6
1078,"Greene, IA",230,8,1130,2007,6945.9,7100.3,0,2006,"West Union, IA",50.6,1,1,0,0,0,0,1,0,0,0,0,89,0.091,50.6
1078,"Greene, IA",230,8,1130,2008,7100.3,7044.21,0,2006,"West Union, IA",50.6,1,2,0,0,0,0,0,1,0,0,0,90,0.091,50.6
1078,"Greene, IA",230,8,1130,2009,7044.21,6860.34,0,2006,"West Union, IA",50.6,1,3,0,0,0,0,0,0,1,0,0,91,0.091,50.6
1078,"Greene, IA",230,8,1130,2010,6860.34,6985.33,0,2006,"West Union, IA",50.6,1,4,0,0,0,0,0,0,0,1,0,92,0.091,50.6
1078,"Greene, IA",230,8,1130,2011,6985.33,8673.8,0,2006,"West Union, IA",50.6,1,5,0,0,0,0,0,0,0,0,1,93,0.091,50.6
1079,"Greenfield, IA",15,8,1982,1992,15010.5,14708.66,1,1995,"Greenfield, IA",0,0,-3,1,0,0,0,0,0,0,0,0,10,1,NA
1079,"Greenfield, IA",15,8,1982,1993,14708.66,14395.66,1,1995,"Greenfield, IA",0,0,-2,0,1,0,0,0,0,0,0,0,11,1,NA
1079,"Greenfield, IA",15,8,1982,1994,14395.66,13928.13,1,1995,"Greenfield, IA",0,0,-1,0,0,1,0,0,0,0,0,0,12,1,NA
1079,"Greenfield, IA",15,8,1982,1995,13928.13,14351.87,1,1995,"Greenfield, IA",0,1,0,0,0,0,1,0,0,0,0,0,13,1,NA
1079,"Greenfield, IA",15,8,1982,1996,14351.87,14488.72,1,1995,"Greenfield, IA",0,1,1,0,0,0,0,1,0,0,0,0,14,1,NA
1079,"Greenfield, IA",15,8,1982,1997,14488.72,13619.91,1,1995,"Greenfield, IA",0,1,2,0,0,0,0,0,1,0,0,0,15,1,NA
1079,"Greenfield, IA",15,8,1982,1998,13619.91,14845.44,1,1995,"Greenfield, IA",0,1,3,0,0,0,0,0,0,1,0,0,16,1,NA
1079,"Greenfield, IA",15,8,1982,1999,14845.44,14945.59,1,1995,"Greenfield, IA",0,1,4,0,0,0,0,0,0,0,1,0,17,1,NA
1079,"Greenfield, IA",15,8,1982,2000,14945.59,14977.44,1,1995,"Greenfield, IA",0,1,5,0,0,0,0,0,0,0,0,1,18,1,NA
1080,"Grinnell, IA",455,7,9218,2006,9084.85,10306.56,0,2009,"Colfax, IA",27.3,0,-3,1,0,0,0,0,0,0,0,0,157,0.125,27.3
1080,"Grinnell, IA",455,7,9218,2007,10306.56,10455.72,0,2009,"Colfax, IA",27.3,0,-2,0,1,0,0,0,0,0,0,0,158,0.125,27.3
1080,"Grinnell, IA",455,7,9218,2008,10455.72,10598.42,0,2009,"Colfax, IA",27.3,0,-1,0,0,1,0,0,0,0,0,0,159,0.125,27.3
1080,"Grinnell, IA",455,7,9218,2009,10598.42,10696.5,0,2009,"Colfax, IA",27.3,1,0,0,0,0,1,0,0,0,0,0,160,0.125,27.3
1080,"Grinnell, IA",455,7,9218,2010,10696.5,10541.41,0,2009,"Colfax, IA",27.3,1,1,0,0,0,0,1,0,0,0,0,161,0.125,27.3
1080,"Grinnell, IA",455,7,9218,2011,10541.41,10348.66,0,2009,"Colfax, IA",27.3,1,2,0,0,0,0,0,1,0,0,0,162,0.125,27.3
1080,"Grinnell, IA",455,7,9218,2012,10348.66,10337.49,0,2009,"Colfax, IA",27.3,1,3,0,0,0,0,0,0,1,0,0,163,0.125,27.3
1080,"Grinnell, IA",455,7,9218,2013,10337.49,10628.8,0,2009,"Colfax, IA",27.3,1,4,0,0,0,0,0,0,0,1,0,164,0.125,27.3
1080,"Grinnell, IA",455,7,9218,2014,10628.8,12233.12,0,2009,"Colfax, IA",27.3,1,5,0,0,0,0,0,0,0,0,1,165,0.125,27.3
1081,"Grinnell, IA",455,7,9218,1999,9958.47,9927.46,0,2002,"Marshalltown, IA",23.1,0,-3,1,0,0,0,0,0,0,0,0,150,0.125,23.1
1081,"Grinnell, IA",455,7,9218,2000,9927.46,9828.4,0,2002,"Marshalltown, IA",23.1,0,-2,0,1,0,0,0,0,0,0,0,151,0.125,23.1
1081,"Grinnell, IA",455,7,9218,2001,9828.4,9749.95,0,2002,"Marshalltown, IA",23.1,0,-1,0,0,1,0,0,0,0,0,0,152,0.125,23.1
1081,"Grinnell, IA",455,7,9218,2002,9749.95,9197.65,0,2002,"Marshalltown, IA",23.1,1,0,0,0,0,1,0,0,0,0,0,153,0.125,23.1
1081,"Grinnell, IA",455,7,9218,2003,9197.65,8730.74,0,2002,"Marshalltown, IA",23.1,1,1,0,0,0,0,1,0,0,0,0,154,0.125,23.1
1081,"Grinnell, IA",455,7,9218,2004,8730.74,8583.93,0,2002,"Marshalltown, IA",23.1,1,2,0,0,0,0,0,1,0,0,0,155,0.125,23.1
1081,"Grinnell, IA",455,7,9218,2005,8583.93,9084.85,0,2002,"Marshalltown, IA",23.1,1,3,0,0,0,0,0,0,1,0,0,156,0.125,23.1
1081,"Grinnell, IA",455,7,9218,2006,9084.85,10306.56,0,2002,"Marshalltown, IA",23.1,1,4,0,0,0,0,0,0,0,1,0,157,0.125,23.1
1081,"Grinnell, IA",455,7,9218,2007,10306.56,10455.72,0,2002,"Marshalltown, IA",23.1,1,5,0,0,0,0,0,0,0,0,1,158,0.125,23.1
1082,"Grinnell, IA",455,7,9218,1997,10014.36,9657.58,0,2000,"State Center, IA",29.4,0,-3,1,0,0,0,0,0,0,0,0,148,0.125,29.4
1082,"Grinnell, IA",455,7,9218,1998,9657.58,9958.47,0,2000,"State Center, IA",29.4,0,-2,0,1,0,0,0,0,0,0,0,149,0.125,29.4
1082,"Grinnell, IA",455,7,9218,1999,9958.47,9927.46,0,2000,"State Center, IA",29.4,0,-1,0,0,1,0,0,0,0,0,0,150,0.125,29.4
1082,"Grinnell, IA",455,7,9218,2000,9927.46,9828.4,0,2000,"State Center, IA",29.4,1,0,0,0,0,1,0,0,0,0,0,151,0.125,29.4
