Year#,Real Property Class,County Name,Municipality,Re Class Name2,Land Par
2003,Residential,WAUKESHA,67206 BROOKFIELD (C),Residential,13609
2003,Residential,WAUKESHA,67216 DELAFIELD (C),Residential,2257
2003,Residential,WAUKESHA,67250 MILWAUKEE (C),Residential,0
2003,Residential,WAUKESHA,67251 MUSKEGO (C),Residential,7623
2003,Residential,WAUKESHA,67261 NEW BERLIN (C),Residential,13339
2003,Residential,WAUKESHA,67265 OCONOMOWOC (C),Residential,4391
2003,Residential,WAUKESHA,67270 PEWAUKEE (C),Residential,5007
2003,Residential,WAUKESHA,67291 WAUKESHA (C),Residential,17660
2004,Residential,ADAMS,01201 ADAMS (C),Residential,762
2004,Residential,ADAMS,01291 WISCONSIN DELLS (C),Residential,17
2004,Residential,ASHLAND,02201 ASHLAND (C),Residential,3328
2004,Residential,ASHLAND,02251 MELLEN (C),Residential,639
2004,Residential,BARRON,03206 BARRON (C),Residential,1008
2004,Residential,BARRON,03211 CHETEK (C),Residential,1037
2004,Residential,BARRON,03212 CUMBERLAND (C),Residential,1134
2004,Residential,BARRON,03276 RICE LAKE (C),Residential,2928
2004,Residential,BAYFIELD,04201 ASHLAND (C),Residential,0
2003,Residential,WAUPACA,68211 CLINTONVILLE (C),Residential,1773
2003,Residential,WAUPACA,68251 MANAWA (C),Residential,502
2003,Residential,WAUPACA,68252 MARION (C),Residential,651
2003,Residential,WAUPACA,68261 NEW LONDON (C),Residential,1767
2003,Residential,WAUPACA,68291 WAUPACA (C),Residential,1817
2003,Residential,WAUPACA,68292 WEYAUWEGA (C),Residential,656
2003,Residential,WAUSHARA,69206 BERLIN (C),Residential,41
2003,Residential,WAUSHARA,69291 WAUTOMA (C),Residential,697
2003,Residential,WINNEBAGO,70201 APPLETON (C),Residential,68
2003,Residential,WINNEBAGO,70251 MENASHA (C),Residential,4818
2003,Residential,WINNEBAGO,70261 NEENAH (C),Residential,8302
2003,Residential,WINNEBAGO,70265 OMRO (C),Residential,1281
2003,Residential,WINNEBAGO,70266 OSHKOSH (C),Residential,18230
2003,Residential,WOOD,71251 MARSHFIELD (C),Residential,6266
2003,Residential,WOOD,71261 NEKOOSA (C),Residential,1121
2003,Residential,WOOD,71271 PITTSVILLE (C),Residential,372
2003,Residential,WOOD,71291 WISCONSIN RAPIDS (C),Residential,7129
2004,Residential,BUFFALO,06201 ALMA (C),Residential,445
2004,Residential,CLARK,10286 THORP (C),Residential,680
2004,Residential,DODGE,14241 JUNEAU (C),Residential,703
2004,Residential,IOWA,25251 MINERAL POINT (C),Residential,1105
2004,Residential,IRON,26251 MONTREAL (C),Residential,571
2004,Residential,JEFFERSON,28291 WATERTOWN (C),Residential,4088
2004,Residential,LAFAYETTE,33216 DARLINGTON (C),Residential,908
2004,Residential,MARINETTE,38251 MARINETTE (C),Residential,4293
2004,Residential,MARINETTE,38261 NIAGARA (C),Residential,1033
2004,Residential,MARINETTE,38271 PESHTIGO (C),Residential,1221
2004,Residential,MARQUETTE,39251 MONTELLO (C),Residential,859
2004,Residential,MILWAUKEE,40211 CUDAHY (C),Residential,5261
2004,Residential,MILWAUKEE,40226 FRANKLIN (C),Residential,10662
2004,Residential,MILWAUKEE,40231 GLENDALE (C),Residential,4645
2004,Residential,MILWAUKEE,40236 GREENFIELD (C),Residential,10830
2004,Residential,MILWAUKEE,40251 MILWAUKEE (C),Residential,135920
2004,Residential,MILWAUKEE,40265 OAK CREEK (C),Residential,8584
2004,Residential,MILWAUKEE,40281 SAINT FRANCIS (C),Residential,2451
2004,Residential,MILWAUKEE,40282 SOUTH MILWAUKEE (C),Residential,6038
2004,Residential,MILWAUKEE,40291 WAUWATOSA (C),Residential,14734
2004,Residential,MILWAUKEE,40292 WEST ALLIS (C),Residential,17571
2004,Residential,MONROE,41281 SPARTA (C),Residential,2605
2004,Residential,MONROE,41286 TOMAH (C),Residential,2732
2004,Residential,OCONTO,42231 GILLETT (C),Residential,572
2004,Residential,OCONTO,42265 OCONTO (C),Residential,1914
2004,Residential,OCONTO,42266 OCONTO FALLS (C),Residential,1093
2004,Residential,ONEIDA,43276 RHINELANDER (C),Residential,2925
2004,Residential,OUTAGAMIE,44201 APPLETON (C),Residential,19629
2004,Residential,OUTAGAMIE,44241 KAUKAUNA (C),Residential,5112
2004,Residential,OUTAGAMIE,44261 NEW LONDON (C),Residential,541
2004,Residential,OUTAGAMIE,44281 SEYMOUR (C),Residential,1240
2004,Residential,OZAUKEE,45211 CEDARBURG (C),Residential,3564
2004,Residential,OZAUKEE,45255 MEQUON (C),Residential,8511
2004,Residential,OZAUKEE,45271 PORT WASHINGTON (C),Residential,3222
2004,Residential,PEPIN,46216 DURAND (C),Residential,757
2004,Residential,PIERCE,47271 PRESCOTT (C),Residential,1345
2004,Residential,PIERCE,47276 RIVER FALLS (C),Residential,2196
2004,Residential,POLK,48201 AMERY (C),Residential,1033
2004,Residential,POLK,48281 SAINT CROIX FALLS (C),Residential,1075
2004,Residential,PORTAGE,49281 STEVENS POINT (C),Residential,6818
2004,Residential,PRICE,50271 PARK FALLS (C),Residential,1129
2004,Residential,PRICE,50272 PHILLIPS (C),Residential,809
2004,Residential,RACINE,51206 BURLINGTON (C),Residential,2769
2004,Residential,RACINE,51276 RACINE (C),Residential,23910
2004,Residential,RICHLAND,52276 RICHLAND CENTER (C),Residential,1780
2004,Residential,ROCK,53206 BELOIT (C),Residential,11983
2004,Residential,ROCK,53210 BRODHEAD (C),Residential,15
2004,Residential,ROCK,53221 EDGERTON (C),Residential,1717
2004,Residential,ROCK,53222 EVANSVILLE (C),Residential,1663
2004,Residential,ROCK,53241 JANESVILLE (C),Residential,20628
2004,Residential,ROCK,53257 MILTON (C),Residential,1783
2004,Residential,RUSK,54246 LADYSMITH (C),Residential,1531
2004,Residential,ST CROIX,55231 GLENWOOD CITY (C),Residential,498
2004,Residential,ST CROIX,55236 HUDSON (C),Residential,4446
2004,Residential,ST CROIX,55261 NEW RICHMOND (C),Residential,2822
2004,Residential,ST CROIX,55276 RIVER FALLS (C),Residential,869
2004,Residential,SAUK,56206 BARABOO (C),Residential,3640
2004,Residential,SAUK,56276 REEDSBURG (C),Residential,2557
2004,Residential,SAUK,56291 WISCONSIN DELLS (C),Residential,44
2004,Residential,SAWYER,57236 HAYWARD (C),Residential,891
2004,Residential,SHAWANO,58252 MARION (C),Residential,5
2004,Residential,SHAWANO,58281 SHAWANO (C),Residential,2991
2004,Residential,SHEBOYGAN,59271 PLYMOUTH (C),Residential,2535
2004,Residential,SHEBOYGAN,59281 SHEBOYGAN (C),Residential,15179
2004,Residential,SHEBOYGAN,59282 SHEBOYGAN FALLS (C),Residential,2428
2004,Residential,TAYLOR,60251 MEDFORD (C),Residential,1621
2004,Residential,TREMPEALEAU,61201 ARCADIA (C),Residential,863
2004,Residential,TREMPEALEAU,61206 BLAIR (C),Residential,445
2004,Residential,TREMPEALEAU,61231 GALESVILLE (C),Residential,578
2004,Residential,TREMPEALEAU,61241 INDEPENDENCE (C),Residential,584
2004,Residential,TREMPEALEAU,61265 OSSEO (C),Residential,681
2004,Residential,TREMPEALEAU,61291 WHITEHALL (C),Residential,576
2004,Residential,VERNON,62236 HILLSBORO (C),Residential,534
2004,Residential,VERNON,62286 VIROQUA (C),Residential,1500
2004,Residential,VERNON,62291 WESTBY (C),Residential,695
2004,Residential,VILAS,63221 EAGLE RIVER (C),Residential,694
2004,Residential,WALWORTH,64206 BURLINGTON (C),Residential,0
2004,Residential,WALWORTH,64216 DELAVAN (C),Residential,2270
2004,Residential,WALWORTH,64221 ELKHORN (C),Residential,2509
2004,Residential,WALWORTH,64246 LAKE GENEVA (C),Residential,3044
2004,Residential,WALWORTH,64291 WHITEWATER (C),Residential,2000
2004,Residential,WASHBURN,65282 SHELL LAKE (C),Residential,944
2004,Residential,WASHBURN,65281 SPOONER (C),Residential,1073
2004,Residential,WASHINGTON,66236 HARTFORD (C),Residential,4080
2004,Residential,WASHINGTON,66251 MILWAUKEE (C),Residential,0
2004,Residential,WASHINGTON,66291 WEST BEND (C),Residential,9283
2004,Residential,WAUKESHA,67206 BROOKFIELD (C),Residential,13656
2004,Residential,WAUKESHA,67216 DELAFIELD (C),Residential,2298
2004,Residential,WAUKESHA,67250 MILWAUKEE (C),Residential,0
2004,Residential,WAUKESHA,67251 MUSKEGO (C),Residential,7893
2004,Residential,WAUKESHA,67261 NEW BERLIN (C),Residential,13370
2004,Residential,WAUKESHA,67265 OCONOMOWOC (C),Residential,4482
2004,Residential,WAUKESHA,67270 PEWAUKEE (C),Residential,5045
2004,Residential,WAUKESHA,67291 WAUKESHA (C),Residential,17873
2004,Residential,WAUPACA,68211 CLINTONVILLE (C),Residential,1754
2004,Residential,WAUPACA,68251 MANAWA (C),Residential,502
2004,Residential,WAUPACA,68252 MARION (C),Residential,651
2004,Residential,WAUPACA,68261 NEW LONDON (C),Residential,1761
2004,Residential,WAUPACA,68291 WAUPACA (C),Residential,1888
2004,Residential,WAUPACA,68292 WEYAUWEGA (C),Residential,652
2004,Residential,WAUSHARA,69206 BERLIN (C),Residential,43
2004,Residential,WAUSHARA,69291 WAUTOMA (C),Residential,697
2004,Residential,WINNEBAGO,70201 APPLETON (C),Residential,69
2004,Residential,WINNEBAGO,70251 MENASHA (C),Residential,4846
2004,Residential,WINNEBAGO,70261 NEENAH (C),Residential,8438
2004,Residential,WINNEBAGO,70265 OMRO (C),Residential,1298
2004,Residential,WINNEBAGO,70266 OSHKOSH (C),Residential,18365
2004,Residential,WOOD,71251 MARSHFIELD (C),Residential,6262
2004,Residential,WOOD,71261 NEKOOSA (C),Residential,1125
2004,Residential,WOOD,71271 PITTSVILLE (C),Residential,402
2004,Residential,WOOD,71291 WISCONSIN RAPIDS (C),Residential,7163
2005,Residential,ADAMS,01291 WISCONSIN DELLS (C),Residential,21
2005,Residential,CALUMET,08211 CHILTON (C),Residential,1376
2005,Residential,COLUMBIA,11271 PORTAGE (C),Residential,2974
2005,Residential,COLUMBIA,11291 WISCONSIN DELLS (C),Residential,1076
2005,Residential,DODGE,14292 WAUPUN (C),Residential,1551
2005,Residential,KENOSHA,30241 KENOSHA (C),Residential,26977
2005,Residential,MARATHON,37281 SCHOFIELD (C),Residential,795
2005,Residential,MARINETTE,38251 MARINETTE (C),Residential,4296
2005,Residential,MARINETTE,38261 NIAGARA (C),Residential,1033
2005,Residential,MARINETTE,38271 PESHTIGO (C),Residential,1225
2005,Residential,MARQUETTE,39251 MONTELLO (C),Residential,859
2005,Residential,MILWAUKEE,40211 CUDAHY (C),Residential,5313
2005,Residential,MILWAUKEE,40226 FRANKLIN (C),Residential,11299
2005,Residential,MILWAUKEE,40231 GLENDALE (C),Residential,4643
2005,Residential,MILWAUKEE,40236 GREENFIELD (C),Residential,10848
2005,Residential,MILWAUKEE,40251 MILWAUKEE (C),Residential,136454
2005,Residential,MILWAUKEE,40265 OAK CREEK (C),Residential,8833
2005,Residential,MILWAUKEE,40281 SAINT FRANCIS (C),Residential,2611
2005,Residential,MILWAUKEE,40282 SOUTH MILWAUKEE (C),Residential,6036
2005,Residential,MILWAUKEE,40291 WAUWATOSA (C),Residential,14748
2005,Residential,MILWAUKEE,40292 WEST ALLIS (C),Residential,17572
2005,Residential,MONROE,41281 SPARTA (C),Residential,2611
2005,Residential,MONROE,41286 TOMAH (C),Residential,2769
2005,Residential,OCONTO,42231 GILLETT (C),Residential,571
2005,Residential,OCONTO,42265 OCONTO (C),Residential,1907
2005,Residential,OCONTO,42266 OCONTO FALLS (C),Residential,1124
2005,Residential,ONEIDA,43276 RHINELANDER (C),Residential,2955
2005,Residential,OUTAGAMIE,44201 APPLETON (C),Residential,19510
2005,Residential,OUTAGAMIE,44241 KAUKAUNA (C),Residential,5462
2005,Residential,OUTAGAMIE,44261 NEW LONDON (C),Residential,564
2005,Residential,OUTAGAMIE,44281 SEYMOUR (C),Residential,1239
2005,Residential,OZAUKEE,45211 CEDARBURG (C),Residential,3572
2005,Residential,OZAUKEE,45255 MEQUON (C),Residential,8560
2005,Residential,OZAUKEE,45271 PORT WASHINGTON (C),Residential,3315
2005,Residential,PEPIN,46216 DURAND (C),Residential,756
2005,Residential,PIERCE,47271 PRESCOTT (C),Residential,1432
2005,Residential,PIERCE,47276 RIVER FALLS (C),Residential,2229
2005,Residential,POLK,48201 AMERY (C),Residential,1097
2005,Residential,POLK,48281 SAINT CROIX FALLS (C),Residential,1133
2005,Residential,PORTAGE,49281 STEVENS POINT (C),Residential,6831
2005,Residential,PRICE,50271 PARK FALLS (C),Residential,1130
2005,Residential,PRICE,50272 PHILLIPS (C),Residential,802
2005,Residential,RACINE,51206 BURLINGTON (C),Residential,2862
2005,Residential,RACINE,51276 RACINE (C),Residential,23918
2005,Residential,RICHLAND,52276 RICHLAND CENTER (C),Residential,1779
2005,Residential,ROCK,53206 BELOIT (C),Residential,12064
2005,Residential,ROCK,53210 BRODHEAD (C),Residential,15
2005,Residential,ROCK,53221 EDGERTON (C),Residential,1764
2005,Residential,ROCK,53222 EVANSVILLE (C),Residential,1659
2005,Residential,ROCK,53241 JANESVILLE (C),Residential,20947
2005,Residential,ROCK,53257 MILTON (C),Residential,1837
2005,Residential,RUSK,54246 LADYSMITH (C),Residential,1543
2005,Residential,ST CROIX,55231 GLENWOOD CITY (C),Residential,495
2005,Residential,ST CROIX,55236 HUDSON (C),Residential,4784
2005,Residential,ST CROIX,55261 NEW RICHMOND (C),Residential,3098
2005,Residential,ST CROIX,55276 RIVER FALLS (C),Residential,1172
2005,Residential,SAUK,56206 BARABOO (C),Residential,3673
2005,Residential,SAUK,56276 REEDSBURG (C),Residential,2656
2005,Residential,SAUK,56291 WISCONSIN DELLS (C),Residential,46
2005,Residential,SAWYER,57236 HAYWARD (C),Residential,906
2005,Residential,SHAWANO,58252 MARION (C),Residential,6
2005,Residential,SHAWANO,58281 SHAWANO (C),Residential,3023
2005,Residential,SHEBOYGAN,59271 PLYMOUTH (C),Residential,2612
2005,Residential,SHEBOYGAN,59281 SHEBOYGAN (C),Residential,15291
2005,Residential,SHEBOYGAN,59282 SHEBOYGAN FALLS (C),Residential,2450
2005,Residential,TAYLOR,60251 MEDFORD (C),Residential,1617
2005,Residential,TREMPEALEAU,61201 ARCADIA (C),Residential,865
2005,Residential,TREMPEALEAU,61206 BLAIR (C),Residential,444
2003,Residential,DANE,13012 BRISTOL (T),Residential,1120
2003,Residential,DOUGLAS,16014 HAWTHORNE (T),Residential,484
2003,Residential,GRANT,22002 BEETOWN (T),Residential,172
2003,Residential,GREEN,23006 BROOKLYN (T),Residential,290
2003,Residential,GREEN,23004 ALBANY (T),Residential,295
2003,Residential,IRON,26018 SAXON (T),Residential,276
2003,Residential,BAYFIELD,04034 NAMAKAGON (T),Residential,761
2003,Residential,BUFFALO,06024 MODENA (T),Residential,138
2003,Residential,BURNETT,07014 LA FOLLETTE (T),Residential,526
2003,Residential,BURNETT,07016 LINCOLN (T),Residential,223
2003,Residential,CHIPPEWA,09020 EAGLE POINT (T),Residential,1497
2003,Residential,DOUGLAS,16012 GORDON (T),Residential,1105
2003,Residential,IRON,26012 MERCER (T),Residential,2706
2003,Residential,JUNEAU,29002 ARMENIA (T),Residential,856
2003,Residential,MARATHON,37022 ELDERON (T),Residential,255
2003,Residential,CALUMET,08002 BRILLION (T),Residential,437
2003,Residential,CLARK,10030 LONGWOOD (T),Residential,167
2003,Residential,DANE,13008 BLOOMING GROVE (T),Residential,733
2003,Residential,DANE,13042 OREGON (T),Residential,1159
2003,Residential,GREEN,23022 MOUNT PLEASANT (T),Residential,136
2003,Residential,IRON,26014 OMA (T),Residential,633
2003,Residential,JEFFERSON,28032 WATERTOWN (T),Residential,653
2003,Residential,LANGLADE,34034 WOLF RIVER (T),Residential,1256
2003,Residential,MANITOWOC,36002 CATO (T),Residential,694
2003,Residential,MARATHON,37032 GUENTHER (T),Residential,121
2003,Residential,BARRON,03050 VANCE CREEK (T),Residential,238
2003,Residential,CLARK,10054 UNITY (T),Residential,209
2003,Residential,FLORENCE,19004 COMMONWEALTH (T),Residential,667
2003,Residential,MARATHON,37026 FRANKFORT (T),Residential,133
2003,Residential,MARATHON,37068 RIB MOUNTAIN (T),Residential,3058
2003,Residential,BURNETT,07042 WOOD RIVER (T),Residential,613
2003,Residential,CHIPPEWA,09010 BLOOMER (T),Residential,302
2003,Residential,DODGE,14032 LOWELL (T),Residential,265
2003,Residential,JUNEAU,29008 FINLEY (T),Residential,104
2003,Residential,LA CROSSE,32002 BANGOR (T),Residential,162
2003,Residential,LA CROSSE,32004 BARRE (T),Residential,330
2003,Residential,LANGLADE,34030 UPHAM (T),Residential,1076
2003,Residential,BARRON,03032 OAK GROVE (T),Residential,336
2003,Residential,BUFFALO,06028 MONTANA (T),Residential,47
2003,Residential,BURNETT,07024 RUSK (T),Residential,487
2003,Residential,BURNETT,07020 OAKLAND (T),Residential,1668
2003,Residential,JACKSON,27018 FRANKLIN (T),Residential,162
2003,Residential,JEFFERSON,28030 WATERLOO (T),Residential,256
2003,Residential,LAFAYETTE,33030 WAYNE (T),Residential,55
2003,Residential,LANGLADE,34028 SUMMIT (T),Residential,138
2003,Residential,MARATHON,37070 RIETBROCK (T),Residential,203
2003,Residential,ASHLAND,02026 WHITE RIVER (T),Residential,333
2003,Residential,BURNETT,07022 ROOSEVELT (T),Residential,137
2003,Residential,CHIPPEWA,09006 AUBURN (T),Residential,217
2003,Residential,CHIPPEWA,09012 CLEVELAND (T),Residential,444
2003,Residential,CLARK,10052 THORP (T),Residential,205
2003,Residential,DODGE,14030 LOMIRA (T),Residential,303
2003,Residential,GRANT,22036 MILLVILLE (T),Residential,49
2003,Residential,LAFAYETTE,33028 SHULLSBURG (T),Residential,56
2003,Residential,CHIPPEWA,09008 BIRCH CREEK (T),Residential,458
2003,Residential,CHIPPEWA,09022 EDSON (T),Residential,250
2003,Residential,CLARK,10004 BUTLER (T),Residential,49
2003,Residential,COLUMBIA,11012 FORT WINNEBAGO (T),Residential,308
2003,Residential,DANE,13038 MIDDLETON (T),Residential,2098
2003,Residential,DOOR,15008 EGG HARBOR (T),Residential,2529
2003,Residential,DOOR,15028 WASHINGTON (T),Residential,1856
2003,Residential,FLORENCE,19006 FENCE (T),Residential,472
2003,Residential,JUNEAU,29010 FOUNTAIN (T),Residential,186
2003,Residential,BAYFIELD,04008 BAYVIEW (T),Residential,389
2003,Residential,CLARK,10032 LOYAL (T),Residential,130
2003,Residential,DUNN,17044 WILSON (T),Residential,176
2003,Residential,GRANT,22006 BOSCOBEL (T),Residential,180
2003,Residential,IOWA,25004 BRIGHAM (T),Residential,356
2003,Residential,IOWA,25002 ARENA (T),Residential,572
2003,Residential,JACKSON,27016 CURRAN (T),Residential,143
2003,Residential,JEFFERSON,28026 SULLIVAN (T),Residential,679
2003,Residential,JEFFERSON,28028 SUMNER (T),Residential,693
2003,Residential,JUNEAU,29006 CUTLER (T),Residential,155
2003,Residential,DOOR,15026 UNION (T),Residential,604
2003,Residential,JUNEAU,29012 GERMANTOWN (T),Residential,2474
2003,Residential,MARATHON,37016 DAY (T),Residential,308
2003,Residential,MARATHON,37028 FRANZEN (T),Residential,244
2003,Residential,MARATHON,37014 CLEVELAND (T),Residential,605
2003,Residential,MARATHON,37030 GREEN VALLEY (T),Residential,383
2003,Residential,DANE,13002 ALBION (T),Residential,1279
2003,Residential,DANE,13040 MONTROSE (T),Residential,414
2003,Residential,FOND DU LAC,20024 LAMARTINE (T),Residential,607
2003,Residential,IRON,26020 SHERMAN (T),Residential,677
2003,Residential,MARINETTE,38028 POUND (T),Residential,531
2004,Residential,BURNETT,07014 LA FOLLETTE (T),Residential,535
2004,Residential,CLARK,10030 LONGWOOD (T),Residential,168
2004,Residential,IRON,26014 OMA (T),Residential,676
2004,Residential,MARATHON,37022 ELDERON (T),Residential,262
2004,Residential,MARATHON,37072 RINGLE (T),Residential,623
