Year#,Real Property Class,County Name,Municipality,Re Class Name2,Acres
2013,Residential,SHEBOYGAN,59002 GREENBUSH (T),Residential,2117
2013,Residential,SHEBOYGAN,59004 HERMAN (T),Residential,1780
2013,Residential,SHEBOYGAN,59006 HOLLAND (T),Residential,2347
2013,Residential,SHEBOYGAN,59008 LIMA (T),Residential,2017
2013,Residential,SHEBOYGAN,59010 LYNDON (T),Residential,1939
2013,Residential,SHEBOYGAN,59012 MITCHELL (T),Residential,1382
2013,Residential,SHEBOYGAN,59014 MOSEL (T),Residential,638
2013,Residential,SHEBOYGAN,59016 PLYMOUTH (T),Residential,3792
2013,Residential,SHEBOYGAN,59018 RHINE (T),Residential,3810
2013,Residential,SHEBOYGAN,59020 RUSSELL (T),Residential,306
2013,Residential,SHEBOYGAN,59022 SCOTT (T),Residential,1831
2013,Residential,SHEBOYGAN,59024 SHEBOYGAN (T),Residential,2569
2013,Residential,SHEBOYGAN,59026 SHEBOYGAN FALLS (T),Residential,1262
2013,Residential,SHEBOYGAN,59028 SHERMAN (T),Residential,1249
2013,Residential,SHEBOYGAN,59030 WILSON (T),Residential,1756
2013,Residential,TAYLOR,60002 AURORA (T),Residential,249
2013,Residential,TAYLOR,60004 BROWNING (T),Residential,613
2013,Residential,TAYLOR,60006 CHELSEA (T),Residential,747
2013,Residential,TAYLOR,60008 CLEVELAND (T),Residential,296
2013,Residential,TAYLOR,60010 DEER CREEK (T),Residential,484
2013,Residential,TAYLOR,60012 FORD (T),Residential,223
2013,Residential,TAYLOR,60014 GOODRICH (T),Residential,461
2013,Residential,TAYLOR,60016 GREENWOOD (T),Residential,556
2013,Residential,TAYLOR,60018 GROVER (T),Residential,508
2013,Residential,TAYLOR,60020 HAMMEL (T),Residential,638
2013,Residential,TAYLOR,60022 HOLWAY (T),Residential,488
2013,Residential,TAYLOR,60024 JUMP RIVER (T),Residential,203
2013,Residential,TAYLOR,60026 LITTLE BLACK (T),Residential,761
2013,Residential,TAYLOR,60028 MAPLEHURST (T),Residential,251
2013,Residential,TAYLOR,60030 MCKINLEY (T),Residential,357
2013,Residential,TAYLOR,60032 MEDFORD (T),Residential,2193
2013,Residential,TAYLOR,60034 MOLITOR (T),Residential,397
2013,Residential,TAYLOR,60036 PERSHING (T),Residential,144
2013,Residential,TAYLOR,60038 RIB LAKE (T),Residential,821
2013,Residential,TAYLOR,60040 ROOSEVELT (T),Residential,290
2013,Residential,TAYLOR,60042 TAFT (T),Residential,251
2013,Residential,TAYLOR,60044 WESTBORO (T),Residential,690
2013,Residential,TREMPEALEAU,61002 ALBION (T),Residential,452
2013,Residential,TREMPEALEAU,61004 ARCADIA (T),Residential,1244
2013,Residential,TREMPEALEAU,61006 BURNSIDE (T),Residential,251
2013,Residential,TREMPEALEAU,61008 CALEDONIA (T),Residential,1186
2013,Residential,TREMPEALEAU,61010 CHIMNEY ROCK (T),Residential,238
2013,Residential,TREMPEALEAU,61012 DODGE (T),Residential,214
2013,Residential,TREMPEALEAU,61014 ETTRICK (T),Residential,1594
2013,Residential,TREMPEALEAU,61016 GALE (T),Residential,1739
2013,Residential,TREMPEALEAU,61018 HALE (T),Residential,665
2013,Residential,TREMPEALEAU,61020 LINCOLN (T),Residential,259
2013,Residential,TREMPEALEAU,61022 PIGEON (T),Residential,301
2013,Residential,TREMPEALEAU,61024 PRESTON (T),Residential,614
2013,Residential,TREMPEALEAU,61026 SUMNER (T),Residential,806
2013,Residential,TREMPEALEAU,61028 TREMPEALEAU (T),Residential,1283
2013,Residential,TREMPEALEAU,61030 UNITY (T),Residential,674
2013,Residential,VERNON,62002 BERGEN (T),Residential,1553
2013,Residential,VERNON,62004 CHRISTIANA (T),Residential,656
2013,Residential,VERNON,62006 CLINTON (T),Residential,183
2013,Residential,VERNON,62008 COON (T),Residential,342
2013,Residential,VERNON,62010 FOREST (T),Residential,196
2013,Residential,VERNON,62012 FRANKLIN (T),Residential,537
2013,Residential,VERNON,62014 GENOA (T),Residential,460
2013,Residential,VERNON,62016 GREENWOOD (T),Residential,349
2013,Residential,VERNON,62018 HAMBURG (T),Residential,911
2013,Residential,VERNON,62020 HARMONY (T),Residential,455
2013,Residential,VERNON,62022 HILLSBORO (T),Residential,441
2013,Residential,VERNON,62024 JEFFERSON (T),Residential,466
2013,Residential,VERNON,62026 KICKAPOO (T),Residential,666
2013,Residential,VERNON,62028 LIBERTY (T),Residential,684
2013,Residential,VERNON,62030 STARK (T),Residential,224
2013,Residential,VERNON,62032 STERLING (T),Residential,272
2013,Residential,VERNON,62034 UNION (T),Residential,273
2013,Residential,VERNON,62036 VIROQUA (T),Residential,1358
2013,Residential,VERNON,62038 WEBSTER (T),Residential,596
2013,Residential,VERNON,62040 WHEATLAND (T),Residential,1486
2013,Residential,VERNON,62042 WHITESTOWN (T),Residential,216
2013,Residential,VILAS,63002 ARBOR VITAE (T),Residential,3049
2013,Residential,VILAS,63004 BOULDER JUNCTION (T),Residential,8021
2013,Residential,VILAS,63006 CLOVERLAND (T),Residential,91
2013,Residential,VILAS,63008 CONOVER (T),Residential,3846
2013,Residential,VILAS,63010 LAC DU FLAMBEAU (T),Residential,12743
2013,Residential,VILAS,63012 LAND O LAKES (T),Residential,6595
2013,Residential,VILAS,63014 LINCOLN (T),Residential,4857
2013,Residential,VILAS,63016 MANITOWISH WATERS (T),Residential,3345
2013,Residential,VILAS,63018 PHELPS (T),Residential,2649
2013,Residential,VILAS,63020 PLUM LAKE (T),Residential,2649
2013,Residential,VILAS,63022 PRESQUE ISLE (T),Residential,19004
2013,Residential,VILAS,63024 SAINT GERMAIN (T),Residential,7153
2013,Residential,VILAS,63026 WASHINGTON (T),Residential,4009
2013,Residential,VILAS,63028 WINCHESTER (T),Residential,6767
2013,Residential,WALWORTH,64002 BLOOMFIELD (T),Residential,899
2013,Residential,WALWORTH,64004 DARIEN (T),Residential,1636
2013,Residential,WALWORTH,64006 DELAVAN (T),Residential,2641
2013,Residential,WALWORTH,64008 EAST TROY (T),Residential,1584
2013,Residential,WALWORTH,64010 GENEVA (T),Residential,3270
2013,Residential,WALWORTH,64012 LA FAYETTE (T),Residential,1535
2013,Residential,WALWORTH,64014 LA GRANGE (T),Residential,3186
2013,Residential,WALWORTH,64016 LINN (T),Residential,3144
2013,Residential,WALWORTH,64018 LYONS (T),Residential,3115
2013,Residential,WALWORTH,64020 RICHMOND (T),Residential,1977
2013,Residential,WALWORTH,64022 SHARON (T),Residential,805
2013,Residential,WALWORTH,64024 SPRING PRAIRIE (T),Residential,3399
2013,Residential,WALWORTH,64026 SUGAR CREEK (T),Residential,2261
2013,Residential,WALWORTH,64028 TROY (T),Residential,2873
2013,Residential,WALWORTH,64030 WALWORTH (T),Residential,1691
2013,Residential,WALWORTH,64032 WHITEWATER (T),Residential,1527
2013,Residential,WASHBURN,65002 BARRONETT (T),Residential,562
2013,Residential,WASHBURN,65004 BASHAW (T),Residential,2127
2013,Residential,WASHBURN,65006 BASS LAKE (T),Residential,2029
2013,Residential,WASHBURN,65008 BEAVER BROOK (T),Residential,1013
2013,Residential,WASHBURN,65010 BIRCHWOOD (T),Residential,1789
2013,Residential,WASHBURN,65012 BROOKLYN (T),Residential,747
2013,Residential,WASHBURN,65014 CASEY (T),Residential,1840
2013,Residential,WASHBURN,65016 CHICOG (T),Residential,2571
2013,Residential,WASHBURN,65018 CRYSTAL (T),Residential,650
2013,Residential,WASHBURN,65020 EVERGREEN (T),Residential,2370
2013,Residential,WASHBURN,65022 FROG CREEK (T),Residential,157
2013,Residential,WASHBURN,65024 GULL LAKE (T),Residential,555
2013,Residential,WASHBURN,65026 LONG LAKE (T),Residential,1016
2013,Residential,WASHBURN,65028 MADGE (T),Residential,1576
2013,Residential,WASHBURN,65030 MINONG (T),Residential,4566
2013,Residential,WASHBURN,65032 SARONA (T),Residential,1155
2013,Residential,WASHBURN,65034 SPOONER (T),Residential,1894
2013,Residential,WASHBURN,65036 SPRINGBROOK (T),Residential,797
2013,Residential,WASHBURN,65038 STINNETT (T),Residential,211
2013,Residential,WASHBURN,65040 STONE LAKE (T),Residential,594
2013,Residential,WASHBURN,65042 TREGO (T),Residential,1883
2013,Residential,WASHINGTON,66002 ADDISON (T),Residential,2130
2013,Residential,WASHINGTON,66004 BARTON (T),Residential,2906
2013,Residential,WASHINGTON,66006 ERIN (T),Residential,6820
2013,Residential,WASHINGTON,66008 FARMINGTON (T),Residential,4545
2013,Residential,WASHINGTON,66010 GERMANTOWN (T),Residential,237
2013,Residential,WASHINGTON,66012 HARTFORD (T),Residential,1559
2013,Residential,WASHINGTON,66014 JACKSON (T),Residential,3342
2013,Residential,WASHINGTON,66016 KEWASKUM (T),Residential,1668
2013,Residential,WASHINGTON,66018 POLK (T),Residential,4701
2013,Residential,WASHINGTON,66022 TRENTON (T),Residential,4512
2013,Residential,WASHINGTON,66024 WAYNE (T),Residential,1690
2013,Residential,WASHINGTON,66026 WEST BEND (T),Residential,2905
2013,Residential,WAUKESHA,67002 BROOKFIELD (T),Residential,276
2013,Residential,WAUKESHA,67004 DELAFIELD (T),Residential,5005
2013,Residential,WAUKESHA,67006 EAGLE (T),Residential,4192
2013,Residential,WAUKESHA,67008 GENESEE (T),Residential,7670
2013,Residential,WAUKESHA,67010 LISBON (T),Residential,3658
2013,Residential,WAUKESHA,67014 MERTON (T),Residential,4251
2013,Residential,WAUKESHA,67016 MUKWONAGO (T),Residential,6008
2013,Residential,WAUKESHA,67022 OCONOMOWOC (T),Residential,2111
2013,Residential,WAUKESHA,67024 OTTAWA (T),Residential,4978
2013,Residential,WAUKESHA,67030 VERNON (T),Residential,5827
2013,Residential,WAUKESHA,67032 WAUKESHA (T),Residential,5070
2013,Residential,WAUPACA,68002 BEAR CREEK (T),Residential,649
2013,Residential,WAUPACA,68004 CALEDONIA (T),Residential,2507
2013,Residential,WAUPACA,68006 DAYTON (T),Residential,4083
2013,Residential,WAUPACA,68008 DUPONT (T),Residential,469
2013,Residential,WAUPACA,68010 FARMINGTON (T),Residential,1892
2013,Residential,WAUPACA,68012 FREMONT (T),Residential,629
2013,Residential,WAUPACA,68014 HARRISON (T),Residential,806
2013,Residential,WAUPACA,68016 HELVETIA (T),Residential,1401
2013,Residential,WAUPACA,68018 IOLA (T),Residential,2391
2013,Residential,WAUPACA,68020 LARRABEE (T),Residential,1001
2013,Residential,WAUPACA,68022 LEBANON (T),Residential,1736
2013,Residential,WAUPACA,68024 LIND (T),Residential,1467
2013,Residential,WAUPACA,68026 LITTLE WOLF (T),Residential,1255
2013,Residential,WAUPACA,68028 MATTESON (T),Residential,785
2013,Residential,WAUPACA,68030 MUKWA (T),Residential,2880
2013,Residential,WAUPACA,68032 ROYALTON (T),Residential,1596
2013,Residential,WAUPACA,68034 SAINT LAWRENCE (T),Residential,1462
2013,Residential,WAUPACA,68036 SCANDINAVIA (T),Residential,1946
2013,Residential,WAUPACA,68038 UNION (T),Residential,613
2013,Residential,WAUPACA,68040 WAUPACA (T),Residential,1212
2013,Residential,WAUPACA,68042 WEYAUWEGA (T),Residential,699
2013,Residential,WAUPACA,68044 WYOMING (T),Residential,373
2013,Residential,WAUSHARA,69002 AURORA (T),Residential,1121
2013,Residential,WAUSHARA,69004 BLOOMFIELD (T),Residential,1437
2013,Residential,WAUSHARA,69006 COLOMA (T),Residential,2486
2013,Residential,WAUSHARA,69008 DAKOTA (T),Residential,2085
2013,Residential,WAUSHARA,69010 DEERFIELD (T),Residential,3338
2013,Residential,WAUSHARA,69012 HANCOCK (T),Residential,1093
2013,Residential,WAUSHARA,69014 LEON (T),Residential,3455
2013,Residential,WAUSHARA,69016 MARION (T),Residential,3779
2013,Residential,WAUSHARA,69018 MOUNT MORRIS (T),Residential,2522
2013,Residential,WAUSHARA,69020 OASIS (T),Residential,519
2013,Residential,WAUSHARA,69022 PLAINFIELD (T),Residential,1080
2013,Residential,WAUSHARA,69024 POY SIPPI (T),Residential,603
2013,Residential,WAUSHARA,69026 RICHFORD (T),Residential,1745
2013,Residential,WAUSHARA,69028 ROSE (T),Residential,2168
2013,Residential,WAUSHARA,69030 SAXEVILLE (T),Residential,2854
2013,Residential,WAUSHARA,69032 SPRINGWATER (T),Residential,2787
2013,Residential,WAUSHARA,69034 WARREN (T),Residential,856
2013,Residential,WAUSHARA,69036 WAUTOMA (T),Residential,2786
2013,Residential,WINNEBAGO,70002 ALGOMA (T),Residential,1790
2013,Residential,WINNEBAGO,70004 BLACK WOLF (T),Residential,1863
2013,Residential,WINNEBAGO,70006 CLAYTON (T),Residential,3201
2013,Residential,WINNEBAGO,70008 MENASHA (T),Residential,2288
2013,Residential,WINNEBAGO,70010 NEENAH (T),Residential,1490
2013,Residential,WINNEBAGO,70012 NEKIMI (T),Residential,1172
2013,Residential,WINNEBAGO,70014 NEPEUSKUN (T),Residential,785
2013,Residential,WINNEBAGO,70016 OMRO (T),Residential,1765
2013,Residential,WINNEBAGO,70018 OSHKOSH (T),Residential,1095
2013,Residential,WINNEBAGO,70020 POYGAN (T),Residential,1164
2013,Residential,WINNEBAGO,70022 RUSHFORD (T),Residential,1113
2013,Residential,WINNEBAGO,70024 UTICA (T),Residential,1329
2013,Residential,WINNEBAGO,70026 VINLAND (T),Residential,1548
2013,Residential,WINNEBAGO,70028 WINCHESTER (T),Residential,1599
2013,Residential,WINNEBAGO,70030 WINNECONNE (T),Residential,1716
2013,Residential,WINNEBAGO,70032 WOLF RIVER (T),Residential,967
2013,Residential,WOOD,71002 ARPIN (T),Residential,989
2013,Residential,WOOD,71004 AUBURNDALE (T),Residential,626
2013,Residential,WOOD,71006 CAMERON (T),Residential,554
2013,Residential,WOOD,71008 CARY (T),Residential,572
2013,Residential,WOOD,71010 CRANMOOR (T),Residential,90
2013,Residential,WOOD,71012 DEXTER (T),Residential,425
2013,Residential,WOOD,71014 GRAND RAPIDS (T),Residential,2990
2013,Residential,WOOD,71016 HANSEN (T),Residential,692
2013,Residential,WOOD,71018 HILES (T),Residential,191
2013,Residential,WOOD,71020 LINCOLN (T),Residential,1488
2013,Residential,WOOD,71022 MARSHFIELD (T),Residential,773
2013,Residential,WOOD,71024 MILLADORE (T),Residential,444
2013,Residential,WOOD,71026 PORT EDWARDS (T),Residential,2144
2013,Residential,WOOD,71028 REMINGTON (T),Residential,554
2013,Residential,WOOD,71030 RICHFIELD (T),Residential,2443
2013,Residential,WOOD,71032 ROCK (T),Residential,763
2013,Residential,WOOD,71034 RUDOLPH (T),Residential,1187
2013,Residential,WOOD,71036 SARATOGA (T),Residential,6253
2013,Residential,WOOD,71038 SENECA (T),Residential,1677
2013,Residential,WOOD,71040 SHERRY (T),Residential,563
2013,Residential,WOOD,71042 SIGEL (T),Residential,857
2013,Residential,WOOD,71044 WOOD (T),Residential,713
2013,Residential,MENOMINEE,72001 MENOMINEE (T),Residential,1596
2014,Residential,ADAMS,01016 LINCOLN (T),Residential,323
2014,Residential,BAYFIELD,04021 GRAND VIEW (T),Residential,2694
2014,Residential,BUFFALO,06012 DOVER (T),Residential,378
2014,Residential,CHIPPEWA,09012 CLEVELAND (T),Residential,832
2014,Residential,COLUMBIA,11006 COLUMBUS (T),Residential,325
2014,Residential,COLUMBIA,11040 WEST POINT (T),Residential,1551
2014,Residential,DANE,13028 DUNN (T),Residential,2675
2014,Residential,DANE,13044 PERRY (T),Residential,438
2014,Residential,DODGE,14022 HUBBARD (T),Residential,1465
2014,Residential,DOUGLAS,16012 GORDON (T),Residential,1778
2014,Residential,DUNN,17008 ELK MOUND (T),Residential,2141
2014,Residential,FLORENCE,19014 LONG LAKE (T),Residential,902
2014,Residential,FOND DU LAC,20032 OSCEOLA (T),Residential,1580
2014,Residential,FOREST,21006 ARMSTRONG CREEK (T),Residential,770
2014,Residential,FOREST,21020 LINCOLN (T),Residential,2163
2014,Residential,GRANT,22022 HAZEL GREEN (T),Residential,269
2014,Residential,GRANT,22028 LIBERTY (T),Residential,126
2014,Residential,GRANT,22036 MILLVILLE (T),Residential,57
2014,Residential,GRANT,22062 WINGVILLE (T),Residential,135
2014,Residential,GREEN,23016 JEFFERSON (T),Residential,652
2014,Residential,GREEN LAKE,24002 BERLIN (T),Residential,904
2014,Residential,GREEN LAKE,24016 PRINCETON (T),Residential,2466
2014,Residential,IOWA,25004 BRIGHAM (T),Residential,697
2014,Residential,IOWA,25016 MIFFLIN (T),Residential,304
2014,Residential,IRON,26018 SAXON (T),Residential,554
2014,Residential,JACKSON,27028 KNAPP (T),Residential,525
2014,Residential,JEFFERSON,28008 FARMINGTON (T),Residential,1032
2014,Residential,JUNEAU,29002 ARMENIA (T),Residential,3923
2014,Residential,LINCOLN,35006 CORNING (T),Residential,974
2014,Residential,MARATHON,37012 CASSEL (T),Residential,635
2014,Residential,MARATHON,37078 TEXAS (T),Residential,1586
2014,Residential,MARINETTE,38014 GROVER (T),Residential,1359
2014,Residential,MONROE,41016 JEFFERSON (T),Residential,208
2014,Residential,MONROE,41024 LINCOLN (T),Residential,570
2014,Residential,OCONTO,42029 MOUNTAIN (T),Residential,1557
2014,Residential,ONEIDA,43002 CASSIAN (T),Residential,2494
2014,Residential,ONEIDA,43004 CRESCENT (T),Residential,2474
2014,Residential,ONEIDA,43006 ENTERPRISE (T),Residential,1241
2014,Residential,ONEIDA,43008 HAZELHURST (T),Residential,3265
2014,Residential,ONEIDA,43010 LAKE TOMAHAWK (T),Residential,1824
2014,Residential,ONEIDA,43012 LITTLE RICE (T),Residential,1187
2014,Residential,ONEIDA,43014 LYNNE (T),Residential,333
2014,Residential,ONEIDA,43016 MINOCQUA (T),Residential,7522
2014,Residential,ONEIDA,43018 MONICO (T),Residential,258
2014,Residential,ONEIDA,43020 NEWBOLD (T),Residential,6963
2014,Residential,ONEIDA,43022 NOKOMIS (T),Residential,3334
2014,Residential,ONEIDA,43024 PELICAN (T),Residential,4275
2014,Residential,ONEIDA,43026 PIEHL (T),Residential,221
2014,Residential,ONEIDA,43028 PINE LAKE (T),Residential,4104
2014,Residential,ONEIDA,43030 SCHOEPKE (T),Residential,1035
2014,Residential,ONEIDA,43032 STELLA (T),Residential,1221
2014,Residential,ONEIDA,43034 SUGAR CAMP (T),Residential,4427
2014,Residential,ONEIDA,43036 THREE LAKES (T),Residential,2487
2014,Residential,ONEIDA,43038 WOODBORO (T),Residential,2041
2014,Residential,ONEIDA,43040 WOODRUFF (T),Residential,837
2014,Residential,OUTAGAMIE,44002 BLACK CREEK (T),Residential,1067
2014,Residential,OUTAGAMIE,44004 BOVINA (T),Residential,971
2014,Residential,OUTAGAMIE,44006 BUCHANAN (T),Residential,1768
2014,Residential,OUTAGAMIE,44008 CENTER (T),Residential,3209
2014,Residential,OUTAGAMIE,44010 CICERO (T),Residential,694
2014,Residential,OUTAGAMIE,44012 DALE (T),Residential,2111
2014,Residential,OUTAGAMIE,44014 DEER CREEK (T),Residential,384
2014,Residential,OUTAGAMIE,44016 ELLINGTON (T),Residential,2362
2014,Residential,OUTAGAMIE,44018 FREEDOM (T),Residential,3233
2014,Residential,OUTAGAMIE,44020 GRAND CHUTE (T),Residential,3768
2014,Residential,OUTAGAMIE,44022 GREENVILLE (T),Residential,3573
2014,Residential,OUTAGAMIE,44024 HORTONIA (T),Residential,1200
2014,Residential,OUTAGAMIE,44026 KAUKAUNA (T),Residential,983
2014,Residential,OUTAGAMIE,44028 LIBERTY (T),Residential,759
2014,Residential,OUTAGAMIE,44030 MAINE (T),Residential,919
2014,Residential,OUTAGAMIE,44032 MAPLE CREEK (T),Residential,443
2014,Residential,OUTAGAMIE,44034 ONEIDA (T),Residential,2678
2014,Residential,OUTAGAMIE,44036 OSBORN (T),Residential,1002
2014,Residential,OUTAGAMIE,44038 SEYMOUR (T),Residential,959
2014,Residential,OUTAGAMIE,44040 VANDENBROEK (T),Residential,1181
2014,Residential,OZAUKEE,45002 BELGIUM (T),Residential,1330
2014,Residential,OZAUKEE,45004 CEDARBURG (T),Residential,6100
2014,Residential,OZAUKEE,45006 FREDONIA (T),Residential,2438
2014,Residential,OZAUKEE,45008 GRAFTON (T),Residential,3989
2014,Residential,OZAUKEE,45012 PORT WASHINGTON (T),Residential,1190
2014,Residential,OZAUKEE,45014 SAUKVILLE (T),Residential,3490
2014,Residential,PEPIN,46002 ALBANY (T),Residential,475
2014,Residential,PEPIN,46004 DURAND (T),Residential,531
2014,Residential,PEPIN,46006 FRANKFORT (T),Residential,534
2014,Residential,PEPIN,46008 LIMA (T),Residential,372
2014,Residential,PEPIN,46010 PEPIN (T),Residential,743
2014,Residential,PEPIN,46012 STOCKHOLM (T),Residential,425
2014,Residential,PEPIN,46014 WATERVILLE (T),Residential,283
2014,Residential,PEPIN,46016 WAUBEEK (T),Residential,346
2014,Residential,PIERCE,47002 CLIFTON (T),Residential,3215
2014,Residential,PIERCE,47004 DIAMOND BLUFF (T),Residential,332
2014,Residential,PIERCE,47008 EL PASO (T),Residential,679
2014,Residential,PIERCE,47006 ELLSWORTH (T),Residential,979
2014,Residential,PIERCE,47010 GILMAN (T),Residential,1056
2014,Residential,PIERCE,47012 HARTLAND (T),Residential,884
2014,Residential,PIERCE,47014 ISABELLE (T),Residential,517
2014,Residential,PIERCE,47016 MAIDEN ROCK (T),Residential,937
2014,Residential,PIERCE,47018 MARTELL (T),Residential,1218
2014,Residential,PIERCE,47020 OAK GROVE (T),Residential,4106
2014,Residential,PIERCE,47022 RIVER FALLS (T),Residential,3170
2014,Residential,PIERCE,47024 ROCK ELM (T),Residential,335
2014,Residential,PIERCE,47026 SALEM (T),Residential,366
2014,Residential,PIERCE,47028 SPRING LAKE (T),Residential,512
2014,Residential,PIERCE,47030 TRENTON (T),Residential,1206
2014,Residential,PIERCE,47032 TRIMBELLE (T),Residential,1984
2014,Residential,PIERCE,47034 UNION (T),Residential,457
2014,Residential,POLK,48002 ALDEN (T),Residential,4614
2014,Residential,POLK,48004 APPLE RIVER (T),Residential,2094
2014,Residential,POLK,48006 BALSAM LAKE (T),Residential,1992
2014,Residential,POLK,48008 BEAVER (T),Residential,1091
2014,Residential,POLK,48010 BLACK BROOK (T),Residential,1829
2014,Residential,POLK,48012 BONE LAKE (T),Residential,1006
2014,Residential,POLK,48014 CLAM FALLS (T),Residential,760
2014,Residential,POLK,48016 CLAYTON (T),Residential,1292
2014,Residential,POLK,48018 CLEAR LAKE (T),Residential,1183
2014,Residential,POLK,48020 EUREKA (T),Residential,2978
2014,Residential,POLK,48022 FARMINGTON (T),Residential,3053
2014,Residential,POLK,48024 GARFIELD (T),Residential,1718
2014,Residential,POLK,48026 GEORGETOWN (T),Residential,1899
2014,Residential,POLK,48028 JOHNSTOWN (T),Residential,994
2014,Residential,POLK,48030 LAKETOWN (T),Residential,1427
2014,Residential,POLK,48032 LINCOLN (T),Residential,2675
2014,Residential,POLK,48034 LORAIN (T),Residential,721
2014,Residential,POLK,48036 LUCK (T),Residential,1603
2014,Residential,POLK,48038 MCKINLEY (T),Residential,647
2014,Residential,POLK,48040 MILLTOWN (T),Residential,2723
2014,Residential,POLK,48042 OSCEOLA (T),Residential,2773
2014,Residential,POLK,48044 SAINT CROIX FALLS (T),Residential,2386
2014,Residential,POLK,48046 STERLING (T),Residential,1402
2014,Residential,POLK,48048 WEST SWEDEN (T),Residential,847
2014,Residential,PORTAGE,49002 ALBAN (T),Residential,849
2014,Residential,PORTAGE,49004 ALMOND (T),Residential,871
2014,Residential,PORTAGE,49006 AMHERST (T),Residential,1338
2014,Residential,PORTAGE,49008 BELMONT (T),Residential,1177
2014,Residential,PORTAGE,49010 BUENA VISTA (T),Residential,1360
2014,Residential,PORTAGE,49012 CARSON (T),Residential,1221
2014,Residential,PORTAGE,49014 DEWEY (T),Residential,1282
2014,Residential,PORTAGE,49016 EAU PLEINE (T),Residential,1220
2014,Residential,PORTAGE,49018 GRANT (T),Residential,1921
2014,Residential,PORTAGE,49020 HULL (T),Residential,4293
2014,Residential,PORTAGE,49022 LANARK (T),Residential,2321
2014,Residential,PORTAGE,49024 LINWOOD (T),Residential,1600
2014,Residential,PORTAGE,49026 NEW HOPE (T),Residential,1017
2014,Residential,PORTAGE,49028 PINE GROVE (T),Residential,845
2014,Residential,PORTAGE,49030 PLOVER (T),Residential,1234
2014,Residential,PORTAGE,49032 SHARON (T),Residential,2389
2014,Residential,PORTAGE,49034 STOCKTON (T),Residential,4374
2014,Residential,PRICE,50002 CATAWBA (T),Residential,332
2014,Residential,PRICE,50004 EISENSTEIN (T),Residential,1298
2014,Residential,PRICE,50006 ELK (T),Residential,1745
2014,Residential,PRICE,50008 EMERY (T),Residential,326
2014,Residential,PRICE,50010 FIFIELD (T),Residential,3212
2014,Residential,PRICE,50012 FLAMBEAU (T),Residential,1732
2014,Residential,PRICE,50014 GEORGETOWN (T),Residential,252
2014,Residential,PRICE,50016 HACKETT (T),Residential,281
2014,Residential,PRICE,50018 HARMONY (T),Residential,292
2014,Residential,PRICE,50020 HILL (T),Residential,563
2014,Residential,PRICE,50022 KENNAN (T),Residential,337
2014,Residential,PRICE,50024 KNOX (T),Residential,469
2014,Residential,PRICE,50026 LAKE (T),Residential,2289
2014,Residential,PRICE,50028 OGEMA (T),Residential,934
2014,Residential,PRICE,50030 PRENTICE (T),Residential,1189
2014,Residential,PRICE,50032 SPIRIT (T),Residential,532
2014,Residential,PRICE,50034 WORCESTER (T),Residential,2352
2014,Residential,RACINE,51002 BURLINGTON (T),Residential,2928
2014,Residential,RACINE,51006 DOVER (T),Residential,2290
2014,Residential,RACINE,51010 NORWAY (T),Residential,3402
2014,Residential,RACINE,51012 RAYMOND (T),Residential,3806
2014,Residential,RACINE,51016 WATERFORD (T),Residential,2337
2014,Residential,RACINE,51018 YORKVILLE (T),Residential,2954
2014,Residential,RICHLAND,52002 AKAN (T),Residential,151
2014,Residential,RICHLAND,52004 BLOOM (T),Residential,160
2014,Residential,RICHLAND,52006 BUENA VISTA (T),Residential,1374
2014,Residential,RICHLAND,52008 DAYTON (T),Residential,386
2014,Residential,RICHLAND,52010 EAGLE (T),Residential,198
2014,Residential,RICHLAND,52012 FOREST (T),Residential,95
2014,Residential,RICHLAND,52014 HENRIETTA (T),Residential,277
2014,Residential,RICHLAND,52016 ITHACA (T),Residential,331
2014,Residential,RICHLAND,52018 MARSHALL (T),Residential,424
2014,Residential,RICHLAND,52020 ORION (T),Residential,314
2014,Residential,RICHLAND,52022 RICHLAND (T),Residential,793
2014,Residential,RICHLAND,52024 RICHWOOD (T),Residential,288
2014,Residential,RICHLAND,52026 ROCKBRIDGE (T),Residential,442
2014,Residential,RICHLAND,52028 SYLVAN (T),Residential,161
2014,Residential,RICHLAND,52030 WESTFORD (T),Residential,345
2014,Residential,RICHLAND,52032 WILLOW (T),Residential,219
2014,Residential,ROCK,53002 AVON (T),Residential,505
2014,Residential,ROCK,53004 BELOIT (T),Residential,2681
2014,Residential,ROCK,53006 BRADFORD (T),Residential,850
2014,Residential,ROCK,53008 CENTER (T),Residential,839
2014,Residential,ROCK,53010 CLINTON (T),Residential,564
2014,Residential,ROCK,53012 FULTON (T),Residential,2375
2014,Residential,ROCK,53014 HARMONY (T),Residential,1273
2014,Residential,ROCK,53016 JANESVILLE (T),Residential,3752
2014,Residential,ROCK,53018 JOHNSTOWN (T),Residential,924
2014,Residential,ROCK,53020 LA PRAIRIE (T),Residential,574
2014,Residential,ROCK,53022 LIMA (T),Residential,1265
2014,Residential,ROCK,53024 MAGNOLIA (T),Residential,349
2014,Residential,ROCK,53026 MILTON (T),Residential,2028
2014,Residential,ROCK,53028 NEWARK (T),Residential,2221
2014,Residential,ROCK,53030 PLYMOUTH (T),Residential,1222
2014,Residential,ROCK,53034 ROCK (T),Residential,1666
2014,Residential,ROCK,53036 SPRING VALLEY (T),Residential,418
